代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.42,10.47,10.19,10.23,10.42,-1.82,1270902947.86
000021,深科技,53.0,57.63,52.22,53.51,53.2,0.58,12463271555.92
000063,中兴通讯,37.79,37.79,35.67,35.67,38.44,-7.21,8538127161.03
000100,TCL科技,5.36,5.67,5.29,5.4,5.34,1.12,13319783499.88
000166,申万宏源,4.57,4.63,4.39,4.4,4.6,-4.35,730554223.42
000301,东方盛虹,11.57,11.88,11.17,11.39,11.54,-1.3,267917168.26
000333,美的集团,76.88,78.94,76.61,78.55,76.5,2.68,3512507556.12
000338,潍柴动力,29.25,29.5,27.66,27.95,28.97,-3.52,3419172214.26
000408,藏格矿业,70.78,70.95,67.89,68.05,70.1,-2.92,1184772751.41
000425,徐工机械,8.24,8.47,8.19,8.22,8.24,-0.24,1036717369.72
000538,云南白药,47.14,47.48,46.67,47.0,47.15,-0.32,361281011.73
000568,泸州老窖,78.31,79.24,75.2,75.2,78.38,-4.06,1129284696.09
000617,中油资本,6.96,7.0,6.64,6.64,7.04,-5.68,685196673.89
000630,铜陵有色,6.76,6.79,6.19,6.22,6.68,-6.89,3371841296.5
000636,风华高科,77.5,80.53,77.34,78.5,79.62,-1.41,11187004535.9
000651,格力电器,37.17,37.34,36.8,37.02,37.16,-0.38,1663026474.16
000657,中钨高新,103.06,109.68,99.0,99.51,105.68,-5.84,9692234921.73
000725,京东方Ａ,7.5,8.24,7.36,7.79,7.52,3.59,35676682214.4
000776,广发证券,23.02,23.52,22.22,22.35,23.14,-3.41,2901437719.08
000792,盐湖股份,29.97,30.51,28.88,28.91,30.23,-4.37,2486363068.09
000807,云铝股份,23.96,24.19,22.28,22.48,23.59,-4.71,2026516896.62
000838,*ST发展,1.57,1.67,1.52,1.67,1.59,5.03,53478076.42
000858,五 粮 液,74.9,75.72,73.13,73.17,75.0,-2.44,2397332872.7
000895,双汇发展,22.57,23.08,22.47,22.8,22.67,0.57,296273890.59
000938,紫光股份,27.67,27.73,25.6,25.62,28.39,-9.76,5923074242.53
000958,电投产融,5.63,5.72,5.6,5.6,5.62,-0.36,142491106.07
000977,浪潮信息,67.0,67.2,63.66,63.89,68.57,-6.83,5246548801.5
000988,华工科技,171.0,171.87,160.0,160.94,173.58,-7.28,11014260997.05
001280,中国铀业,68.0,68.79,67.2,67.2,68.34,-1.67,505093095.01
001289,龙源电力,16.76,17.57,16.76,17.57,16.03,9.61,99108980.28
001309,德明利,881.1,980.0,872.31,951.0,891.0,6.73,19976189343.81
001389,广合科技,210.29,220.88,207.11,220.88,200.8,10.0,4262761795.2
001399,惠科股份,31.6,76.0,31.5,42.0,10.12,315.02,13030994637.18
002001,新 和 成,30.0,30.66,29.49,29.58,30.0,-1.4,774041449.98
