代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.32,11.39,11.25,11.3,11.32,-0.18,1308133972.13
000021,深科技,37.78,39.48,37.38,39.08,38.56,1.35,5018748423.82
000063,中兴通讯,37.91,39.5,37.28,37.81,38.42,-1.59,9493878259.47
000100,TCL科技,4.55,4.6,4.45,4.51,4.67,-3.43,4030677872.08
000166,申万宏源,4.36,4.46,4.35,4.42,4.38,0.91,475503177.41
000301,东方盛虹,11.86,11.94,11.38,11.61,11.72,-0.94,169750800.55
000333,美的集团,83.66,85.9,83.4,85.35,83.9,1.73,4432709136.54
000338,潍柴动力,27.72,27.91,27.03,27.57,28.19,-2.2,3962355158.9
000408,藏格矿业,74.0,77.29,73.5,76.01,74.59,1.9,961810608.65
000425,徐工机械,9.18,9.18,8.42,8.85,9.27,-4.53,2913704984.92
000538,云南白药,50.05,50.71,49.8,50.55,50.14,0.82,453788891.4
000568,泸州老窖,84.51,85.98,84.36,85.48,85.41,0.08,798185680.41
000617,中油资本,7.16,7.42,7.07,7.12,7.17,-0.7,651860529.11
000630,铜陵有色,6.38,6.63,6.29,6.45,6.35,1.57,2599769515.41
000636,风华高科,60.01,65.79,59.5,64.3,59.81,7.51,11694226516.73
000651,格力电器,38.13,38.65,37.99,38.5,38.2,0.79,1474382447.29
000657,中钨高新,72.8,79.6,72.22,77.95,72.9,6.93,10257812573.65
000725,京东方Ａ,6.0,6.12,5.7,5.83,6.03,-3.32,19435833039.12
000776,广发证券,19.0,19.56,18.81,19.15,19.06,0.47,1330066849.75
000792,盐湖股份,29.03,30.9,28.92,30.41,29.03,4.75,4436757548.72
000807,云铝股份,26.5,27.47,26.45,27.23,26.65,2.18,1368783967.99
000838,*ST发展,1.66,1.73,1.63,1.67,1.71,-2.34,35503737.0
000858,五 粮 液,78.78,79.98,77.65,79.79,79.14,0.82,2978558092.56
000895,双汇发展,24.38,24.5,24.1,24.17,24.32,-0.62,231722280.16
000938,紫光股份,25.73,26.01,25.03,25.35,25.92,-2.2,2318413715.73
000958,电投产融,5.71,5.92,5.6,5.88,5.77,1.91,257944203.96
000977,浪潮信息,58.98,59.43,57.15,57.84,59.39,-2.61,2560486682.95
000988,华工科技,148.01,152.5,147.13,150.5,149.0,1.01,7371418282.1
001280,中国铀业,66.96,70.85,66.83,70.03,67.82,3.26,863633553.54
001289,龙源电力,17.75,18.05,17.55,17.8,17.99,-1.06,113056007.79
001309,德明利,630.0,638.05,617.0,632.35,627.95,0.7,5398573515.22
001389,广合科技,181.44,184.5,174.0,176.72,181.4,-2.58,821781327.15
002001,新 和 成,30.5,30.58,29.14,29.41,30.23,-2.71,888029768.46
002008,大族激光,121.28,126.0,119.45,121.45,122.48,-0.84,4217409055.86
002027,分众传媒,5.37,5.39,5.27,5.34,5.39,-0.93,684976999.47
002028,思源电气,174.97,175.29,170.0,172.0,175.0,-1.71,1012144493.51
002049,紫光国微,72.08,73.2,70.6,71.42,73.0,-2.16,1609137030.32
002050,三花智控,44.5,46.17,43.5,45.69,45.36,0.73,4725497666.73
002080,中材科技,62.47,65.0,60.76,63.88,62.8,1.72,3369986200.95
002142,宁波银行,32.72,33.18,32.37,32.85,32.7,0.46,1290813258.86
002156,通富微电,60.99,61.49,59.23,60.09,61.44,-2.2,5519914640.72
