排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,教育运营及其他,BK1556,737.01,52.0,7.59,8721875000,5.33,2,0,ST豆神,12.76
2,乳品,BK1585,2095.99,138.26,7.06,257372417000,2.98,19,0,一鸣食品,10.03
3,饮料乳品,BK1282,2161.05,139.43,6.9,444572992000,2.81,27,0,一鸣食品,10.03
4,软饮料,BK1586,1852.11,113.12,6.5,187200571000,2.4,8,0,欢乐家,20.0
5,培训教育,BK1557,4422.17,223.87,5.33,56727786000,4.73,11,1,传智教育,9.97
6,教育,BK0740,538.87,27.23,5.32,74743226000,4.6,15,1,传智教育,9.97
7,熟食,BK1584,1965.82,97.36,5.21,20828710000,1.55,3,0,紫燕食品,10.0
8,电动乘用车,BK1519,4876.71,236.19,5.09,1002348784000,2.15,3,0,北汽蓝谷,9.96
9,烘焙食品,BK1582,673.45,30.49,4.74,37721308000,1.69,9,0,南侨食品,9.97
10,休闲食品,BK1281,2035.16,90.45,4.65,161448727000,2.81,23,0,良品铺子,10.01
11,游戏Ⅲ,BK1301,1259.27,54.08,4.49,411538880000,4.01,24,0,巨人网络,9.99
12,游戏Ⅱ,BK1046,1259.27,54.08,4.49,411538880000,4.01,24,0,巨人网络,9.99
13,零食,BK1583,1886.21,79.91,4.42,102898708000,4.45,11,0,良品铺子,10.01
14,氮肥,BK1432,1852.9,72.78,4.09,94027285000,2.66,6,0,赤天化,10.1
15,煤化工,BK1419,1820.21,70.33,4.02,246576584000,2.3,10,0,金牛化工,10.04
16,期货,BK1361,489.53,18.88,4.01,48880404000,1.4,4,0,瑞达期货,4.55
17,民爆制品,BK1427,4035.82,153.59,3.96,115911805000,1.66,12,0,高争民爆,10.0
18,焦煤,BK1494,1165.98,43.67,3.89,206073852000,1.53,10,0,平煤股份,6.13
19,预加工食品,BK1581,5959.56,221.12,3.85,64371112000,3.21,11,0,盖世食品,8.17
20,专业连锁Ⅲ,BK1555,1276.58,47.19,3.84,45019154000,2.79,7,0,博士眼镜,8.55
