排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,乳业,BK0892,952.99,48.8,5.4,410221152000,2.41,29,2,一鸣食品,10.03
2,噪声防治,BK1082,1488.8,63.44,4.45,41113692000,5.24,8,1,天晟新材,20.09
3,代糖概念,BK0938,997.49,41.98,4.39,145606317000,2.3,14,1,一鸣食品,10.03
4,同步磁阻电机,BK1131,2018.96,75.26,3.87,90251390000,4.04,7,0,孚日股份,10.0
5,调味品概念,BK1026,933.17,33.66,3.74,640324160000,1.9,31,2,安记食品,9.96
6,味蕾经济,BK1653,853.85,29.11,3.53,3539898528000,2.08,86,4,一鸣食品,10.03
7,轮毂电机,BK1099,930.41,29.54,3.28,57260472000,2.08,8,1,圣龙股份,9.99
8,汽车整车,BK1029,1430.69,44.31,3.2,1728516304000,1.61,24,2,北汽蓝谷,9.96
9,电子竞技,BK0853,1289.42,38.04,3.04,2851607776000,3.36,31,2,巨人网络,9.99
10,退税商店,BK0933,1115.24,32.61,3.01,140634167000,2.63,12,0,小商品城,6.93
11,租售同权,BK0822,621.05,17.83,2.96,296044704000,2.07,17,0,滨江集团,6.18
12,社区团购,BK0965,786.91,22.04,2.88,480111344000,2.66,35,3,一鸣食品,10.03
13,民爆概念,BK1066,1395.27,38.52,2.84,337522976000,1.07,20,1,高争民爆,10.0
14,雅下水电概念,BK1192,1153.49,31.38,2.8,1786404144000,1.46,53,2,高争民爆,10.0
15,啤酒概念,BK1073,1110.97,30.01,2.78,236679183000,2.48,19,0,品渥食品,12.55
16,地摊经济,BK0924,1734.85,44.88,2.66,412461312000,2.59,30,0,小商品城,6.93
17,谷子经济,BK1183,937.0,23.87,2.61,530420912000,3.29,69,8,欢瑞世纪,10.03
18,GDR,BK0868,1053.87,26.82,2.61,1539503504000,1.16,10,1,科达制造,9.97
19,微盘精选,BK1644,774.2,19.67,2.61,99488781000,2.89,52,0,天晟新材,20.09
20,短剧互动游戏,BK1151,1075.38,26.44,2.52,473423856000,4.2,33,4,欢瑞世纪,10.03
21,汽车拆解,BK0943,1159.94,27.82,2.46,223919515000,1.71,16,2,超越科技,4.31
22,草甘膦,BK0950,1603.11,38.42,2.46,173239565000,1.9,13,0,江山股份,4.74
23,超跌股,BK1671,643.43,15.46,2.46,767595744000,3.23,163,10,国光电器,9.99
