代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.0,11.18,10.99,11.08,10.99,0.82,1294675716.0
000010,*ST美丽,4.18,4.21,3.86,3.88,4.19,-7.4,199032402.0
000021,深科技,26.68,26.7,25.7,25.79,27.09,-4.8,2188053805.0
000063,中兴通讯,32.5,33.29,32.43,32.44,32.59,-0.46,1940619122.0
000100,TCL科技,4.33,4.36,4.26,4.27,4.36,-2.06,1343730797.0
000166,申万宏源,4.7,4.77,4.67,4.68,4.7,-0.43,350657982.0
000301,东方盛虹,10.81,10.99,10.61,10.65,10.81,-1.48,158229458.0
000333,美的集团,75.05,77.32,74.31,76.35,72.1,5.89,5310077352.0
000338,潍柴动力,24.32,24.76,24.01,24.24,24.43,-0.78,2422892412.0
000408,藏格矿业,81.0,81.25,78.82,79.27,81.03,-2.17,1114470932.0
000425,徐工机械,9.96,10.28,9.94,10.08,9.93,1.51,988064347.0
000538,云南白药,54.81,55.43,54.8,54.86,54.75,0.2,303352204.0
000568,泸州老窖,107.35,108.5,104.6,104.68,105.3,-0.59,957603447.0
000617,中油资本,10.06,10.55,9.75,10.2,10.21,-0.1,3684100909.0
000630,铜陵有色,5.94,6.03,5.81,5.81,5.92,-1.86,1511666379.0
000636,风华高科,19.31,19.68,18.9,18.93,19.36,-2.22,630783021.0
000651,格力电器,37.65,38.37,37.65,37.82,37.65,0.45,1165908094.0
000657,中钨高新,49.79,49.92,47.2,47.71,48.82,-2.27,2404492530.0
000725,京东方Ａ,3.93,3.97,3.9,3.91,3.94,-0.76,1532613174.0
000776,广发证券,18.22,18.46,17.96,17.96,18.18,-1.21,719900161.0
000792,盐湖股份,37.25,37.85,36.32,37.0,39.06,-5.27,5498018450.0
000807,云铝股份,31.0,31.68,30.55,31.0,31.46,-1.46,2010356869.0
000838,*ST发展,2.21,2.27,2.14,2.14,2.2,-2.73,58223767.0
000858,五 粮 液,105.0,105.8,103.27,103.27,103.46,-0.18,1865043694.0
000895,双汇发展,28.53,28.65,28.21,28.4,28.42,-0.07,320391039.0
000938,紫光股份,24.75,25.72,24.46,24.9,24.82,0.32,2181175421.0
000958,电投产融,6.35,6.42,6.25,6.26,6.41,-2.34,206549709.0
000977,浪潮信息,56.5,57.75,56.01,56.08,56.7,-1.09,1329768309.0
000988,华工科技,105.8,106.65,102.11,103.5,106.95,-3.23,6069808841.0
001280,中国铀业,81.5,82.38,80.41,80.71,82.3,-1.93,651689636.0
001289,龙源电力,17.72,17.76,16.61,16.68,17.66,-5.55,231147258.0
001309,德明利,380.3,393.17,363.74,380.1,400.3,-5.05,7920856633.0
001389,广合科技,117.43,122.0,114.0,116.33,117.35,-0.87,1125120665.0
002001,新 和 成,35.7,35.98,34.52,34.55,36.0,-4.03,1382072193.0
002008,大族激光,63.9,64.55,60.82,61.28,63.85,-4.03,1553286593.0
002027,分众传媒,6.45,6.64,6.45,6.55,6.46,1.39,717589279.0
002028,思源电气,205.98,208.03,199.87,202.0,206.04,-1.96,2100639444.0
002049,紫光国微,67.4,68.18,65.9,66.04,67.63,-2.35,846177154.0
002050,三花智控,43.06,43.76,42.46,42.53,43.03,-1.16,2519371033.0
002080,中材科技,40.49,40.78,39.11,39.27,40.85,-3.87,1117910406.0
002102,ST能特,3.31,3.36,3.23,3.24,3.32,-2.41,160087161.0
002142,宁波银行,30.1,30.98,30.06,30.45,30.12,1.1,804284519.0
002156,通富微电,42.38,42.58,41.21,41.33,42.5,-2.75,1416748933.0
002179,中航光电,33.94,34.39,33.63,33.8,33.95,-0.44,586725502.0
002185,华天科技,12.15,12.17,11.63,11.64,12.2,-4.59,1237976987.0
002202,金风科技,27.75,27.98,26.0,26.3,27.72,-5.12,7121209520.0
002230,科大讯飞,46.4,47.15,46.06,46.21,46.4,-0.41,1160281839.0
002241,歌尔股份,22.42,22.95,22.31,22.36,22.42,-0.27,1182989753.0
002281,光迅科技,87.18,87.18,83.84,84.3,88.1,-4.31,3740959751.0
002311,海大集团,50.86,51.13,49.81,49.81,50.65,-1.66,278360932.0
002352,顺丰控股,37.53,38.46,37.53,38.04,36.76,3.48,2089701579.0
002353,杰瑞股份,98.0,100.2,96.03,96.8,93.79,3.21,3699354169.0
002371,北方华创,464.9,466.99,447.0,447.0,468.84,-4.66,3161360380.0
002379,宏桥控股,27.96,28.2,26.37,27.08,27.83,-2.69,956967711.0
002384,东山精密,102.9,107.0,100.57,103.3,105.0,-1.62,5869867288.0
002409,雅克科技,84.43,84.43,78.7,78.74,86.18,-8.63,1318486736.0
002415,海康威视,30.35,30.68,30.26,30.42,30.53,-0.36,712089885.0
002428,云南锗业,52.0,52.8,48.01,48.91,52.35,-6.57,4600007328.0
002460,赣锋锂业,79.7,81.0,77.75,78.38,80.15,-2.21,6397896408.0
002463,沪电股份,78.8,78.94,75.35,75.97,79.19,-4.07,4893412578.0
002466,天齐锂业,57.1,57.19,55.29,55.48,57.24,-3.07,2872077054.0
002475,立讯精密,48.4,50.62,48.0,49.26,48.76,1.03,8302284090.0
002484,江海股份,29.65,30.04,28.81,28.92,29.76,-2.82,625691023.0
002493,荣盛石化,12.11,12.33,11.93,12.0,12.05,-0.41,433039187.0
002565,顺灏股份,15.52,17.01,15.5,17.01,15.46,10.03,1967978360.0
002594,比亚迪,107.0,108.49,105.1,105.25,106.05,-0.75,6283345063.0
002600,领益智造,12.93,13.14,12.81,12.83,12.94,-0.85,798089098.0
002602,世纪华通,15.8,16.3,15.76,15.96,15.84,0.76,1184539600.0
002648,卫星化学,28.81,28.94,27.43,27.62,28.56,-3.29,1737477383.0
002653,海思科,55.61,55.85,54.2,54.28,55.93,-2.95,185092666.0
002709,天赐材料,47.5,47.98,45.7,46.0,48.17,-4.5,4667414621.0
002714,牧原股份,43.13,43.35,41.23,41.71,43.23,-3.52,2762797197.0
002736,国信证券,11.3,11.42,11.2,11.21,11.3,-0.8,244513217.0
002816,*ST和科,22.5,22.95,21.5,21.55,22.42,-3.88,61074812.0
002837,英维克,88.89,89.5,83.8,84.35,89.77,-6.04,4449883619.0
002851,麦格米特,100.46,100.61,96.08,97.2,100.45,-3.24,1111331707.0
002916,深南电路,225.17,225.32,217.68,219.51,225.58,-2.69,1906050721.0
002938,鹏鼎控股,50.65,54.56,49.87,52.17,50.65,3.0,2285961388.0
003816,中国广核,4.6,4.67,4.55,4.61,4.6,0.22,1027186749.0
159516,半导体设备ETF国泰,0.845,0.848,0.816,0.819,0.852,-3.87,1492017769
159558,半导体设备ETF易方达,1.981,1.986,1.912,1.919,1.991,-3.62,608927143
300014,亿纬锂能,67.15,67.5,61.88,62.23,69.09,-9.93,7697495276.0
300015,爱尔眼科,9.68,9.76,9.51,9.51,9.68,-1.76,487375357.0
300024,机器人,14.79,14.99,14.68,14.71,14.79,-0.54,181130894.0
300033,同花顺,301.99,312.0,297.18,298.5,301.5,-1.0,2121116833.0
300054,鼎龙股份,52.02,52.44,49.29,49.3,52.0,-5.19,2599235604.0
300059,东方财富,19.07,19.37,18.85,18.89,19.07,-0.94,3233635950.0
300124,汇川技术,68.15,68.88,66.95,67.0,67.38,-0.56,995079811.0
300136,信维通信,64.13,68.83,63.6,64.96,64.32,1.0,7763526182.0
300152,*ST动力,2.49,2.51,2.38,2.4,2.5,-4.0,75328118.0
300223,北京君正,108.88,110.0,103.76,104.3,110.45,-5.57,2220896041.0
300274,阳光电源,155.54,157.66,150.69,150.76,157.1,-4.04,9429524328.0
300285,国瓷材料,31.53,32.14,30.6,30.7,30.64,0.2,1143482940.0
300308,中际旭创,571.0,585.9,555.0,569.41,589.08,-3.34,14942137037.0
300394,天孚通信,308.6,316.0,298.22,301.6,316.81,-4.8,8240526192.0
300408,三环集团,54.1,54.78,52.64,52.85,54.1,-2.31,805007882.0
300433,蓝思科技,28.31,28.91,27.97,27.98,28.3,-1.13,1357073581.0
300442,润泽科技,82.62,84.31,80.8,80.8,82.8,-2.42,2294568132.0
300475,香农芯创,133.34,133.76,124.41,125.63,137.1,-8.37,4501473477.0
300476,胜宏科技,256.0,261.0,250.8,251.0,257.28,-2.44,5600117017.0
300498,温氏股份,16.84,17.02,16.61,16.62,16.83,-1.25,656154289.0
300502,新易盛,445.65,454.5,434.7,442.84,458.38,-3.39,12570885754.0
300555,ST路通,12.72,12.86,12.27,12.37,12.72,-2.75,28846187.0
300567,精测电子,132.07,133.51,125.11,125.7,133.4,-5.77,883432549.0
300594,ST朗进,28.69,30.39,28.33,28.92,28.43,1.72,132267833.0
300604,长川科技,125.11,125.6,120.9,121.05,125.49,-3.54,1585190593.0
300620,光库科技,185.22,185.66,175.4,178.03,188.5,-5.55,3060511628.0
300661,圣邦股份,70.86,71.2,67.5,67.63,71.1,-4.88,1286220285.0
300666,江丰电子,144.8,145.3,138.6,139.22,146.49,-4.96,1262457482.0
300750,宁德时代,413.0,416.95,401.58,401.7,413.0,-2.74,10159878346.0
300751,迈为股份,230.53,237.39,227.85,228.7,230.53,-0.79,2391598618.0
300757,罗博特科,381.0,396.21,375.16,380.61,387.58,-1.8,2708361684.0
300760,迈瑞医疗,167.36,169.0,164.66,164.66,170.77,-3.58,1495198847.0
300857,协创数据,216.8,217.45,206.81,209.32,214.8,-2.55,1614381109.0
300999,金龙鱼,29.01,29.35,28.66,28.67,29.06,-1.34,349004772.0
301165,锐捷网络,79.04,79.95,76.09,76.56,79.71,-3.95,584657570.0
301200,大族数控,171.85,175.6,155.2,162.2,176.17,-7.93,1267015098.0
301217,铜冠铜箔,38.48,38.95,37.02,37.5,38.98,-3.8,1059673669.0
301308,江波龙,302.0,304.98,291.0,297.08,315.0,-5.69,4481627846.0
301377,鼎泰高科,192.7,197.0,187.6,192.96,193.08,-0.06,810735386.0
301511,德福科技,39.97,40.13,38.23,38.95,40.24,-3.21,935853509.0
301526,国际复材,11.54,11.67,11.22,11.28,11.68,-3.42,1146495622.0
302132,中航成飞,67.9,68.99,67.0,67.05,67.77,-1.06,357577117.0
589130,科创芯片ETF易方达,0.93,0.934,0.906,0.906,0.936,-3.21,27627178
