序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
35,605177,东亚药业,22.06,10.02,2.01,110157.0,230171275.0,12.42,22.06,19.57,20.0,20.05,0.94,9.69,-10.69,1.59,2530412463.0,2507171128.0,0.0,0.0,9.81,23.93
36,600596,新安股份,12.08,10.02,1.1,1326349.0,1561505916.0,7.74,12.08,11.23,11.48,10.98,2.52,9.83,32.07,1.3,16303132352.0,16303132352.0,0.0,0.0,-20.21,6.24
37,000833,粤桂股份,22.83,10.02,2.08,403686.0,900474662.33,7.57,22.83,21.26,21.48,20.75,1.85,8.9,14.73,3.65,19522320836.0,10358122865.0,0.0,0.0,-2.64,18.41
38,600722,金牛化工,19.77,10.02,1.8,1575310.0,2969451974.0,11.8,19.77,17.65,18.08,17.97,0.99,23.16,191.6,10.48,13449919995.0,13449919995.0,0.0,0.0,106.58,232.83
39,600769,祥龙电业,16.91,10.02,1.54,179505.0,293374534.0,9.82,16.91,15.4,15.74,15.37,2.13,4.79,341.89,48.31,6340864452.0,6340864452.0,0.0,0.0,3.24,40.45
40,600903,贵州燃气,7.25,10.02,0.66,604076.0,423518896.0,10.77,7.25,6.54,6.57,6.59,0.72,5.19,64.1,2.71,8438893063.0,8438893063.0,0.0,0.0,-16.86,9.85
41,603580,艾艾精工,73.99,10.01,6.73,96811.0,674335423.0,11.91,73.99,65.98,67.26,67.26,0.98,7.41,852.77,21.61,9668510068.0,9668510068.0,0.0,0.0,206.0,356.73
42,603679,华体科技,26.15,10.01,2.38,98419.0,252407336.0,7.99,26.15,24.25,24.72,23.77,1.32,5.54,-82.33,5.36,4646494575.0,4646494575.0,0.0,0.0,34.79,61.82
43,002312,川发龙蟒,9.34,10.01,0.85,462220.0,421160180.35,9.66,9.34,8.52,8.56,8.49,1.8,2.45,39.03,1.82,17631204339.0,17602502715.0,0.0,0.0,4.59,-13.84
44,605077,华康股份,12.53,10.01,1.14,202850.0,245906659.0,8.69,12.53,11.54,11.54,11.39,5.26,6.77,45.19,1.27,3792878338.0,3751853865.0,0.0,0.0,4.07,-13.47
45,600865,百大集团,13.74,10.01,1.25,42822.0,58836892.0,0.0,13.74,13.74,13.74,12.49,0.15,1.14,227.14,2.25,5169541942.0,5169541942.0,0.0,0.0,44.78,-16.22
46,601999,出版传媒,8.02,10.01,0.73,792992.0,606279256.0,12.62,8.02,7.1,7.26,7.29,1.9,14.39,68.6,1.65,4418335894.0,4418335894.0,0.0,0.0,35.93,17.77
47,002093,国脉科技,7.69,10.01,0.7,272651.0,206173398.71,10.16,7.69,6.98,7.0,6.99,2.89,2.71,-93.37,2.06,7747675000.0,7747675000.0,0.0,0.0,7.7,-32.78
48,603077,和邦生物,2.53,10.0,0.23,5932409.0,1458194906.0,10.0,2.53,2.3,2.31,2.3,2.8,6.72,29.39,1.18,22344220552.0,22344220552.0,0.0,0.0,3.69,11.95
49,002980,华盛昌,129.91,10.0,11.81,178356.0,2288500805.22,7.12,129.91,121.5,124.88,118.1,1.56,17.61,162.77,20.7,24476502110.0,13158170656.0,0.0,0.0,14.98,516.56
50,002999,天禾股份,7.37,10.0,0.67,496668.0,352047344.0,10.45,7.37,6.67,6.67,6.7,1.2,14.41,41.93,2.08,2561753040.0,2540521227.0,0.0,0.0,24.92,9.02
51,002470,金正大,2.53,10.0,0.23,3323668.0,814441799.32,9.57,2.53,2.31,2.34,2.3,1.2,10.12,-8.37,5.09,8313650187.0,8312936538.0,0.0,0.0,14.48,42.13
52,000523,红棉股份,3.96,10.0,0.36,1254722.0,496869955.56,0.0,3.96,3.96,3.96,3.6,1.56,6.99,47.77,3.64,7268455106.0,7107479494.0,0.0,0.0,34.24,5.04
53,600162,香江控股,5.5,10.0,0.5,1828307.0,974427209.0,9.8,5.5,5.01,5.1,5.0,0.86,5.59,-538.85,3.14,17976409671.0,17976409671.0,0.0,0.0,51.1,197.3
54,000759,中百集团,7.7,10.0,0.7,591256.0,454765158.45,2.86,7.7,7.5,7.7,7.0,0.6,9.02,-8.53,9.62,5051427042.0,5048936393.0,0.0,0.0,29.41,1.58
55,603163,圣晖集成,85.61,10.0,7.78,47128.0,387918098.0,11.06,85.61,77.0,78.12,77.83,2.53,4.71,60.97,7.32,8561000000.0,8561000000.0,0.0,0.0,-23.48,25.99
56,000912,泸天化,4.73,10.0,0.43,490737.0,227036275.01,10.23,4.73,4.29,4.31,4.3,0.47,3.13,447.66,1.17,7416640000.0,7416640000.0,0.0,0.0,28.53,13.98
57,603938,三孚股份,44.43,10.0,4.04,41477.0,184284088.0,0.0,44.43,44.43,44.43,40.39,0.3,1.08,71.36,6.5,17000006402.0,17000006402.0,0.0,0.0,-18.86,132.74
58,000930,中粮科技,5.83,10.0,0.53,403385.0,232696011.64,9.43,5.83,5.33,5.33,5.3,0.99,2.17,-31.97,1.05,10823059169.0,10822246298.0,0.0,0.0,18.98,1.57
59,603353,和顺石油,37.96,10.0,3.45,135631.0,501227469.0,10.52,37.96,34.33,34.65,34.51,1.39,7.96,39.66,3.92,6469067280.0,6469067280.0,0.0,0.0,-6.66,39.41
60,600108,亚盛集团,5.28,10.0,0.48,168472.0,88953005.0,0.0,5.28,5.28,5.28,4.8,0.09,0.87,206.26,2.37,10279711839.0,10279711839.0,0.0,0.0,43.48,67.62
61,002383,合众思壮,7.81,10.0,0.71,369066.0,282833516.82,10.85,7.81,7.04,7.08,7.1,3.79,4.98,-81.62,3.97,5782213982.0,5782213982.0,0.0,0.0,5.54,-37.97
62,601595,上海电影,22.69,9.99,2.06,465323.0,1010296639.0,10.62,22.69,20.5,20.82,20.63,1.86,10.38,333.31,6.09,10169658000.0,10169658000.0,0.0,0.0,21.99,-20.61
63,603823,百合花,63.84,9.99,5.8,67386.0,427711169.0,3.69,63.84,61.7,62.89,58.04,0.36,1.62,115.08,10.54,26580914223.0,26580914223.0,0.0,0.0,44.6,327.88
64,002403,爱仕达,13.65,9.99,1.24,436677.0,592205183.79,5.24,13.65,13.0,13.65,12.41,3.32,14.69,-24.89,3.55,4649716603.0,4056253847.0,0.0,0.0,40.87,7.82
65,603626,科森科技,21.69,9.99,1.97,597449.0,1289941327.0,5.02,21.69,20.7,20.82,19.72,1.57,10.77,22.14,5.58,12035340476.0,12035340476.0,0.0,0.0,-0.96,3.58
66,002365,永安药业,16.08,9.99,1.46,465614.0,726125564.17,10.47,16.08,14.55,14.65,14.62,1.41,18.95,54.58,2.37,4738494600.0,3949933024.0,0.0,0.0,47.93,8.5
67,002264,新 华 都,7.71,9.99,0.7,413311.0,312197686.71,10.41,7.71,6.98,7.05,7.01,1.88,6.35,19.59,2.65,5549745123.0,5018499693.0,0.0,0.0,21.42,-11.68
68,002579,中京电子,17.06,9.99,1.55,494072.0,836608903.57,4.9,17.06,16.3,16.9,15.51,0.78,8.47,-58.16,4.54,10451273657.0,9953456664.0,0.0,0.0,4.34,40.07
69,600737,中粮糖业,18.16,9.99,1.65,974233.0,1766589039.0,2.48,18.16,17.75,18.08,16.51,0.92,4.55,31.92,3.47,38841483820.0,38841483820.0,0.0,0.0,34.82,7.65
70,002286,保龄宝,9.25,9.99,0.84,526019.0,479799758.3,5.35,9.25,8.8,8.95,8.41,5.39,14.23,21.35,1.51,3514790765.0,3419628504.0,0.0,0.0,-0.96,4.88
71,603042,华脉科技,16.97,9.98,1.54,66347.0,112590112.0,0.0,16.97,16.97,16.97,15.43,0.79,3.18,95.53,4.16,3542772460.0,3542772460.0,0.0,0.0,15.84,30.14
72,600227,赤天化,4.96,9.98,0.45,2866229.0,1381113367.0,11.09,4.96,4.46,4.51,4.51,0.8,22.43,107.93,3.62,8376089318.0,6336895023.0,0.0,0.0,74.04,108.4
73,603075,热威股份,20.93,9.98,1.9,58721.0,120839226.0,9.83,20.93,19.06,19.06,19.03,3.41,13.85,25.77,4.12,8422250816.0,887450816.0,0.0,0.0,-8.24,-0.99
74,603619,中曼石油,24.9,9.98,2.26,474209.0,1139521974.0,10.03,24.9,22.63,22.64,22.64,1.41,10.26,58.15,2.64,11512227679.0,11512227679.0,0.0,0.0,6.23,8.69
75,601949,中国出版,7.05,9.98,0.64,544869.0,378918384.0,6.08,7.05,6.66,6.8,6.41,1.12,2.86,434.94,1.36,13422974781.0,13422974781.0,0.0,0.0,41.0,11.02
76,002095,生 意 宝,16.31,9.98,1.48,142642.0,230197386.22,10.52,16.31,14.75,14.95,14.83,5.03,5.67,676.15,4.76,4121863200.0,4105364249.0,0.0,0.0,19.05,-9.34
77,000011,深物业A,9.49,9.97,0.86,347924.0,322931842.15,8.81,9.49,8.73,8.74,8.63,0.96,6.61,-41.48,1.71,5655841583.0,4996252903.0,0.0,0.0,24.7,5.56
78,600354,敦煌种业,10.48,9.97,0.95,491763.0,513210740.0,3.88,10.48,10.11,10.4,9.53,0.4,9.32,19.12,6.54,5531365798.0,5531365798.0,0.0,0.0,96.62,61.98
79,601952,苏垦农发,10.59,9.97,0.96,580267.0,600615729.0,9.66,10.59,9.66,9.77,9.63,1.3,4.21,50.69,2.03,14593020000.0,14593020000.0,0.0,0.0,24.59,18.06
80,002909,集泰股份,8.72,9.96,0.79,1359995.0,1142562556.01,11.73,8.72,7.79,7.8,7.93,1.79,35.75,-124.42,3.97,3400800000.0,3317326780.0,0.0,0.0,55.71,28.05
81,000890,法尔胜,9.16,9.96,0.83,567416.0,502817880.4,11.16,9.16,8.23,8.32,8.33,0.78,13.53,-70.63,2508.27,3842656347.0,3842537981.0,0.0,0.0,-4.78,80.67
82,000928,中钢国际,5.96,9.96,0.54,899927.0,528322477.41,10.33,5.96,5.4,5.44,5.42,5.73,6.27,10.74,1.01,8550481941.0,8550377343.0,0.0,0.0,2.76,-6.88
83,002343,慈文传媒,6.19,9.95,0.56,466552.0,280410617.41,7.99,6.19,5.74,5.88,5.63,2.48,9.85,-44.12,3.13,2932080970.0,2932080970.0,0.0,0.0,25.81,-13.55
84,603999,读者传媒,7.29,9.95,0.66,94842.0,69140110.0,0.0,7.29,7.29,7.29,6.63,0.73,1.65,64.9,2.0,4199040000.0,4199040000.0,0.0,0.0,31.35,4.29
85,002172,澳洋健康,5.09,9.94,0.46,1701152.0,816754593.77,12.53,5.09,4.51,4.63,4.63,1.3,22.23,80.65,19.48,3897577712.0,3894566316.0,0.0,0.0,65.26,28.21
86,000620,盈新发展,3.32,9.93,0.3,5644728.0,1826275842.06,10.6,3.32,3.0,3.0,3.02,2.54,12.08,113.2,5.24,19494425933.0,15510206066.0,0.0,0.0,11.78,23.88
87,000560,我爱我家,3.44,9.9,0.31,6477241.0,2179212479.73,6.71,3.44,3.23,3.35,3.13,0.84,27.65,50.15,0.87,8102922927.0,8058847129.0,0.0,0.0,47.01,17.81
88,920304,迪尔化工,11.24,9.66,0.99,99631.0,107990549.48,10.15,11.24,10.2,10.23,10.25,1.19,7.36,57.76,3.61,1905607120.0,1522231492.0,0.45,0.09,12.63,-16.74
89,000737,北方铜业,15.71,9.63,1.38,2445803.0,3803245975.24,6.0,15.76,14.9,14.91,14.33,3.55,12.84,10.72,3.79,29923095194.0,29920364010.0,0.19,0.45,5.29,3.02
90,688028,沃尔德,112.89,9.5,9.79,138419.0,1539174611.0,14.48,117.0,102.07,102.5,103.1,1.54,9.17,145.8,8.34,17040632610.0,17040632610.0,0.0,0.1,3.77,75.27
91,300697,电工合金,15.96,9.32,1.36,447662.0,721500028.21,12.4,16.89,15.08,15.1,14.6,3.85,13.51,29.42,5.31,6904934400.0,5286590400.0,0.06,0.25,-7.53,-3.97
92,600127,金健米业,14.79,9.31,1.26,2992169.0,4347812635.0,6.43,14.88,14.01,14.07,13.53,1.36,46.62,-495.45,14.35,9491973794.0,9491973794.0,-0.54,1.37,153.25,120.09
93,601118,海南橡胶,7.87,9.31,0.67,3218783.0,2486098908.0,8.19,7.92,7.33,7.37,7.2,1.76,7.52,-129.06,3.55,33679096762.0,33679096762.0,0.0,1.16,33.39,34.53
94,002436,兴森科技,40.12,9.17,3.37,2846168.0,11411550850.61,5.25,40.43,38.5,39.0,36.75,2.93,18.75,308.53,12.09,68190903348.0,60899293667.0,0.1,0.07,0.07,89.78
95,300261,雅本化学,5.38,9.13,0.45,650488.0,344152409.08,14.0,5.62,4.93,4.93,4.93,6.56,6.9,-16.26,3.05,5182604954.0,5072428031.0,0.0,0.0,10.47,-20.06
96,605577,龙版传媒,18.67,9.12,1.56,668796.0,1248313299.0,7.25,18.82,17.58,18.18,17.11,2.24,15.05,52.73,2.12,8297777788.0,8297777788.0,-0.16,-0.05,92.67,44.62
97,003002,壶化股份,19.19,9.03,1.59,192924.0,359407546.74,11.14,19.36,17.4,17.42,17.6,2.76,10.54,38.76,2.18,4659357216.0,3510923241.0,-0.05,-0.36,-7.07,-40.35
98,688135,利扬芯片,32.15,9.02,2.66,206261.0,638331431.0,10.24,32.28,29.26,29.59,29.49,1.98,8.85,243.72,4.69,7494291703.0,7494291703.0,0.0,0.25,-11.92,15.81
99,920976,视声智能,21.95,8.72,1.76,24683.0,53131091.03,10.6,22.33,20.19,20.28,20.19,1.52,5.59,20.67,5.84,1557427130.0,968425220.0,0.18,0.23,16.01,-16.73
100,301520,万邦医药,66.0,8.71,5.29,132431.0,841469755.3,12.44,66.66,59.11,60.5,60.71,1.39,40.5,22281.26,4.11,6149310618.0,2158097238.0,-0.29,-0.3,162.01,133.96
101,688655,迅捷兴,54.86,8.59,4.34,251249.0,1385898450.0,8.97,57.58,53.05,53.3,50.52,2.24,18.84,256.52,10.87,7317775400.0,7317775400.0,-0.25,0.31,9.94,220.26
102,920608,丰安股份,16.08,8.58,1.27,50506.0,85082305.79,21.67,18.02,14.81,15.01,14.81,2.17,10.47,26.52,2.01,1000819200.0,775359719.0,0.0,0.63,16.86,-12.66
103,603618,杭电股份,40.11,8.52,3.15,1549444.0,6101635543.0,10.71,40.66,36.7,36.95,36.96,1.29,22.41,35.3,9.25,27731075958.0,27731075958.0,0.0,0.22,-6.18,397.64
104,600869,远东股份,22.66,8.52,1.78,3246203.0,7068771816.0,11.45,22.86,20.47,21.01,20.88,1.2,14.63,122.42,11.5,50290533224.0,50290533224.0,-0.09,0.18,-30.64,181.84
105,600391,航发科技,41.19,8.51,3.23,166290.0,668262599.0,10.12,41.6,37.76,37.89,37.96,1.18,5.04,1124.54,7.59,13598028627.0,13598028627.0,0.07,-0.34,16.32,11.02
106,600470,六国化工,6.65,8.48,0.52,881285.0,578677265.0,9.95,6.74,6.13,6.13,6.13,2.81,16.9,-10.16,2.4,3468640000.0,3468640000.0,0.0,0.3,13.87,11.2
107,300049,福瑞医科,44.44,8.34,3.42,177878.0,770949981.3,9.46,44.61,40.73,40.77,41.02,3.1,7.61,91.74,5.97,11731764484.0,10380749243.0,0.2,0.09,2.89,-36.75
108,300347,泰格医药,53.3,8.2,4.04,235270.0,1217091461.1,10.23,53.88,48.84,49.27,49.26,2.52,4.16,-55.54,2.36,45892688465.0,30179591879.0,-0.04,-0.37,35.69,-5.8
109,300939,秋田微,74.66,8.19,5.65,67160.0,487338881.56,10.51,75.27,68.02,70.0,69.01,2.34,5.6,129.86,6.19,8959200000.0,8959200000.0,0.11,-0.09,31.88,117.79
110,688758,赛分科技,28.32,8.17,2.14,125744.0,347673490.0,10.35,28.67,25.96,26.18,26.18,1.5,4.22,53.3,8.5,11794262859.0,8444561591.0,-0.18,0.46,40.13,60.36
111,300164,通源石油,11.28,8.15,0.85,1472238.0,1602692897.98,9.97,11.38,10.34,10.34,10.43,1.16,25.24,-134.7,4.89,6637813335.0,6578615489.0,0.18,0.62,24.09,104.35
112,688073,毕得医药,64.2,8.01,4.76,77853.0,482366221.0,9.29,64.58,59.06,59.19,59.44,2.67,8.57,28.24,2.83,5834685262.0,5834685262.0,-0.14,0.06,42.7,7.09
113,920088,科力股份,49.87,7.83,3.62,79085.0,380322962.87,12.54,51.0,45.2,45.79,46.25,1.5,24.45,158.42,6.17,4392125705.0,1613316144.0,0.06,-0.02,17.26,71.37
114,603321,梅轮电梯,7.48,7.78,0.54,323115.0,238530315.0,8.65,7.56,6.96,7.04,6.94,6.25,9.38,62.77,1.8,2603223028.0,2577342228.0,-0.27,0.0,19.49,-6.38
115,688796,百奥赛图,128.56,7.76,9.26,44340.0,547794778.0,16.6,134.0,114.2,119.33,119.3,1.53,11.48,119.15,23.73,57453260875.0,4963379943.0,-0.02,-0.05,44.09,144.41
116,601015,陕西黑猫,3.9,7.73,0.28,1217567.0,464763771.0,8.56,3.91,3.6,3.61,3.62,1.21,5.96,-10.88,1.67,7965740792.0,7965740792.0,0.0,0.0,15.38,7.73
117,603316,诚邦股份,14.62,7.66,1.04,272322.0,397637413.0,10.46,14.94,13.52,13.58,13.58,4.81,10.3,88.11,6.6,3947385380.0,3863539680.0,-0.07,-0.14,-26.01,0.83
118,001210,金房能源,30.45,7.64,2.16,161344.0,476449515.82,11.52,31.09,27.83,28.39,28.29,1.79,12.09,27.62,4.7,6684924366.0,4062635681.0,-0.03,-0.13,29.35,152.49
119,600256,广汇能源,7.21,7.61,0.51,2285273.0,1627322936.0,6.57,7.23,6.79,6.79,6.7,1.47,3.58,18.03,1.84,46086341370.0,46086341370.0,0.0,-0.14,20.37,48.35
120,301333,诺思格,60.2,7.54,4.22,62765.0,361407584.6,10.2,60.54,54.83,56.11,55.98,2.02,6.51,65.38,2.91,5814191611.0,5806800135.0,0.17,0.35,31.15,1.36
121,605300,佳禾食品,11.28,7.53,0.79,281842.0,315655874.0,10.58,11.54,10.43,10.48,10.49,2.02,6.2,89.46,1.79,5125616174.0,5125616174.0,0.0,0.0,23.96,-2.17
122,603331,百达精工,13.6,7.51,0.95,118844.0,158305572.0,8.93,13.68,12.55,12.65,12.65,3.83,5.88,13.48,2.41,2749588650.0,2749588650.0,0.0,0.07,13.81,-4.56
123,601086,国芳集团,14.95,7.4,1.03,1187913.0,1725759929.0,7.26,14.98,13.97,14.02,13.92,2.09,17.84,69.99,6.22,9956700000.0,9956700000.0,-0.2,0.61,108.22,48.46
124,002696,百洋股份,7.55,7.4,0.52,502791.0,375435029.13,9.82,7.73,7.04,7.05,7.03,1.35,15.04,-15.81,2.04,2610444452.0,2523654831.0,-0.92,-1.56,39.81,7.55
125,603083,XD剑桥科,222.3,7.33,15.18,488811.0,10945313612.0,6.92,227.83,213.5,215.0,207.12,2.33,17.74,124.89,8.77,81862057918.0,61263295318.0,-0.06,0.09,10.49,65.88
126,603578,三星新材,13.6,7.26,0.92,56714.0,75258768.0,8.91,13.68,12.55,12.64,12.68,2.12,3.14,-40.22,2.3,3183223670.0,2452855635.0,0.0,-0.07,4.94,12.58
127,002661,克明食品,8.68,7.16,0.58,181212.0,154169248.17,8.02,8.77,8.12,8.17,8.1,3.45,5.88,-30.27,1.29,2810986249.0,2677063041.0,0.35,0.58,16.04,-2.14
128,300711,广哈通信,19.33,7.15,1.29,213416.0,426003525.79,17.57,21.48,18.31,18.31,18.04,3.35,8.59,231.59,3.61,5420782107.0,4802090121.0,0.21,0.1,7.39,-16.03
129,300647,超频三,8.24,7.15,0.55,960570.0,772872070.0,12.09,8.52,7.59,7.71,7.69,1.08,21.04,108.76,8.58,3768325238.0,3762731258.0,1.23,1.35,35.3,19.59
130,002297,博云新材,22.32,7.1,1.48,1650451.0,3526353870.6,9.64,22.32,20.31,20.8,20.84,1.44,28.8,37.57,5.57,12791699560.0,12791699560.0,0.09,0.72,-3.38,86.47
131,301479,弘景光电,51.98,6.98,3.39,47861.0,244373865.61,8.5,52.26,48.13,48.29,48.59,3.33,6.71,53.48,4.97,6474185203.0,3706221406.0,-0.02,0.0,-18.76,-15.89
132,920038,森合高科,36.95,6.98,2.41,38063.0,137598097.56,7.01,36.97,34.55,34.84,34.54,1.54,11.14,15.17,2.7,3861467177.0,1262436693.0,0.14,0.05,27.15,27.15
133,000852,石化机械,6.03,6.91,0.39,637112.0,378909378.92,10.46,6.2,5.61,5.64,5.64,1.51,6.7,-449.53,1.83,5763293920.0,5730061004.0,-0.17,-0.17,6.54,-17.06
134,600479,千金药业,14.81,6.85,0.95,1323216.0,1870186897.0,14.86,15.25,13.19,13.95,13.86,1.14,31.62,20.15,2.41,7289630337.0,6198090403.0,-0.07,-0.4,56.55,51.43
135,920273,一致魔芋,21.89,6.83,1.4,74161.0,159607257.27,10.25,22.36,20.26,20.28,20.49,1.25,10.81,49.13,3.53,2255499719.0,1501439566.0,0.05,0.55,14.43,-31.57
