序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
16,301067,显盈科技,31.24,12.94,3.58,49783.0,148950691.4,13.63,31.43,27.66,27.8,27.66,1.47,7.8,-121.49,3.95,3037652640.0,1994014836.0,-0.03,-0.45,3.14,-4.64
17,688084,晶品特装,50.06,12.9,5.72,48800.0,237070925.0,13.94,50.56,44.38,44.48,44.34,2.99,6.45,-451.0,2.47,3787492844.0,3787492844.0,0.0,0.12,-22.09,-39.54
18,688395,正弦电气,24.51,12.53,2.73,44417.0,104596774.0,13.64,24.68,21.71,21.71,21.78,3.18,5.13,44.26,2.73,2122510117.0,2122510117.0,0.0,0.82,-22.61,1.53
19,301279,金道科技,20.89,12.31,2.29,62966.0,126803473.13,17.96,21.65,18.31,18.6,18.6,3.79,4.83,57.66,2.62,3520481777.0,2726139527.0,-0.14,0.0,-23.2,-21.02
20,688046,药康生物,37.39,12.25,4.08,353770.0,1352842357.0,11.8,39.97,36.04,36.64,33.31,2.98,8.62,81.4,6.96,15336862018.0,15336862018.0,-0.51,0.13,75.38,146.47
21,688082,盛美上海,323.02,12.16,35.02,117893.0,3691627786.0,11.78,326.52,292.6,297.0,288.0,1.47,2.47,78.82,10.67,155888382481.0,154213958889.0,-0.31,-0.55,85.03,84.13
22,688793,倍轻松,19.65,11.97,2.1,62496.0,115010637.0,18.23,19.7,16.5,17.19,17.55,3.47,7.35,-35.88,7.5,1670311288.0,1670311288.0,0.26,-0.15,-21.15,-9.86
23,300828,锐新科技,17.35,11.86,1.84,172206.0,289563154.62,14.96,17.7,15.38,15.38,15.51,4.56,20.41,112.35,3.7,2887421700.0,1463807615.0,0.52,0.87,-33.6,3.46
24,300892,品渥食品,24.7,10.61,2.37,104229.0,249553649.99,13.48,25.49,22.48,22.48,22.33,1.9,16.14,-352.42,2.4,2470000000.0,1594693750.0,1.27,1.44,-5.51,-18.4
25,300152,*ST动力,1.67,10.6,0.16,590985.0,99394372.41,7.28,1.75,1.64,1.7,1.51,2.98,8.29,-87.81,5.63,1190376000.0,1190330618.0,0.6,0.0,5.7,-21.96
26,920179,凯德石英,61.49,10.51,5.85,74448.0,429569444.63,16.98,63.0,53.55,56.88,55.64,1.75,12.47,236.57,6.12,4578352198.0,3672088966.0,0.0,-0.24,14.53,59.63
27,920870,恒进感应,12.53,10.49,1.19,54727.0,68646338.92,18.96,13.48,11.33,11.39,11.34,5.93,8.29,68.28,3.77,1679020000.0,827016337.0,-0.16,-0.4,-17.57,-28.15
28,300640,德艺文创,6.97,10.46,0.66,263184.0,175971529.5,11.73,7.0,6.26,6.33,6.31,1.8,11.92,418.33,2.69,2167624186.0,1538621436.0,-0.29,0.0,-9.48,-9.72
29,300076,*ST宁视,4.7,10.33,0.44,195003.0,90913519.0,13.85,4.9,4.31,4.31,4.26,2.84,4.6,-56.1,2.37,1992800000.0,1992800000.0,0.64,1.08,-5.62,-43.37
30,000656,金科股份,1.29,10.26,0.12,3563669.0,440807350.1,10.26,1.29,1.17,1.17,1.17,2.87,4.7,-80.84,3.32,13659463805.0,9787680219.0,0.0,0.0,-8.51,-10.42
31,002329,皇氏集团,3.47,10.16,0.32,901239.0,300558963.91,11.11,3.47,3.12,3.15,3.15,1.43,13.83,177.35,5.8,2888441828.0,2261027446.0,0.0,0.0,-26.95,-11.03
32,002622,皓宸医疗,2.62,10.08,0.24,405535.0,102511472.75,10.5,2.62,2.37,2.37,2.38,1.76,4.83,-65.97,8.23,2200800000.0,2200735155.0,0.0,0.0,-4.03,-11.78
33,603797,联泰环保,4.59,10.07,0.42,269597.0,121521105.0,10.31,4.59,4.16,4.2,4.17,3.02,4.68,16.13,0.78,2646617822.0,2646617822.0,0.0,0.0,-2.96,-1.71
34,000802,北京文化,4.7,10.07,0.43,1021879.0,479987092.4,4.68,4.7,4.5,4.7,4.27,1.17,14.28,-40.81,5.51,3364731199.0,3363056824.0,0.0,0.0,-8.91,3.3
35,600327,大东方,3.94,10.06,0.36,398675.0,153080942.0,10.61,3.94,3.56,3.58,3.58,4.68,4.51,48.05,1.23,3486031301.0,3486031301.0,0.0,0.0,3.96,-20.4
36,600815,厦工股份,3.61,10.06,0.33,1370807.0,477831267.0,10.98,3.61,3.25,3.27,3.28,1.23,7.73,-218.79,4.41,6404481073.0,6404481073.0,0.0,0.0,-16.05,4.64
37,600698,湖南天雁,7.22,10.06,0.66,477081.0,335146001.0,10.52,7.22,6.53,6.53,6.56,2.42,5.74,1042.96,10.44,7715564425.0,5995861570.0,0.0,0.0,-8.38,-20.13
38,600984,建设机械,4.49,10.05,0.41,763432.0,335609941.0,7.84,4.49,4.17,4.2,4.08,2.53,6.07,-5.06,3.16,5644127223.0,5644127223.0,0.0,0.0,-10.74,9.78
39,002783,凯龙股份,8.21,10.05,0.75,333670.0,266913625.68,10.86,8.21,7.4,7.5,7.46,5.62,7.24,106.25,1.57,4099396240.0,3785767171.0,0.0,0.0,-3.98,-13.31
40,000537,绿发电力,8.32,10.05,0.76,613164.0,501123354.15,8.86,8.32,7.65,7.7,7.56,3.12,2.98,48.06,0.87,17103572920.0,17103572920.0,0.0,0.0,-20.23,2.84
41,000859,国风新材,9.53,10.05,0.87,723759.0,657407296.19,13.05,9.53,8.4,8.66,8.66,1.39,8.08,-99.11,3.17,8538653863.0,8538167833.0,0.0,0.0,4.61,-5.83
42,002193,ST如意,4.71,10.05,0.43,65774.0,29802447.56,10.75,4.71,4.25,4.32,4.28,1.44,2.51,-10.14,4.58,1232680241.0,1232673176.0,0.0,0.0,-9.42,-11.47
43,002399,海普瑞,10.96,10.04,1.0,135911.0,144664286.73,10.04,10.96,9.96,9.96,9.96,2.77,1.09,21.43,1.34,16081566396.0,13669330676.0,0.0,0.0,7.45,-5.92
44,600192,长城电工,7.89,10.04,0.72,310641.0,235550921.0,11.02,7.89,7.1,7.13,7.17,1.01,7.03,-15.36,4.59,3485391720.0,3485391720.0,0.0,0.0,-10.54,-22.19
45,002696,百洋股份,6.03,10.04,0.55,287090.0,170534190.16,9.67,6.03,5.5,5.5,5.48,4.6,8.59,-27.13,1.55,2084898019.0,2015581276.0,0.0,0.0,-7.09,-14.1
46,002370,亚太药业,5.81,10.04,0.53,344032.0,196798853.66,10.04,5.81,5.28,5.29,5.28,1.47,4.61,-418.58,3.88,4332328349.0,4332066899.0,0.0,0.0,-9.08,-20.52
47,601886,江河集团,9.1,10.04,0.83,111526.0,99064571.0,10.04,9.1,8.27,8.31,8.27,2.52,0.98,16.88,1.47,10310318746.0,10310318746.0,0.0,0.0,-2.05,16.52
48,001258,立新能源,14.48,10.03,1.32,1763391.0,2519826913.63,8.05,14.48,13.42,13.42,13.16,1.19,18.89,92.54,4.37,13514666676.0,13514496898.0,0.0,0.0,55.53,104.52
49,605336,*ST帅电,12.95,10.03,1.18,35390.0,45533778.0,5.1,12.95,12.35,12.95,11.77,2.1,1.93,-82.46,1.32,2375191228.0,2375191228.0,0.0,0.0,-29.81,-17.73
50,002626,金达威,16.46,10.03,1.5,114441.0,186646727.95,4.75,16.46,15.75,16.17,14.96,2.28,1.88,38.25,2.41,10039547087.0,10038312587.0,0.0,0.0,2.17,-14.76
51,600490,鹏欣资源,7.9,10.03,0.72,874634.0,686712890.0,4.04,7.9,7.61,7.9,7.18,1.84,4.39,39.63,2.78,17481807924.0,15741708949.0,0.0,0.0,-2.11,2.6
52,002300,太阳电缆,7.9,10.03,0.72,912923.0,704563361.65,9.89,7.9,7.19,7.2,7.18,1.99,12.64,88.58,3.08,5706436230.0,5706130587.0,0.0,0.0,-21.47,-13.47
53,002951,金时科技,15.47,10.03,1.41,72739.0,110776873.0,9.96,15.47,14.07,14.2,14.06,1.31,1.81,-134.85,4.13,6265350000.0,6205394855.0,0.0,0.0,-7.42,3.83
54,603711,香飘飘,12.19,10.02,1.11,101371.0,119962592.0,10.56,12.19,11.02,11.02,11.08,1.76,2.46,13.47,1.42,5032935279.0,5032935279.0,0.0,0.0,-18.41,-8.76
55,002458,益生股份,9.99,10.02,0.91,366901.0,360006347.37,9.47,9.99,9.13,9.13,9.08,1.2,3.8,23.24,3.08,14297618460.0,9654191904.0,0.0,0.0,9.06,54.17
56,300345,华民股份,6.37,10.02,0.58,468196.0,283392860.65,13.13,6.44,5.68,5.79,5.79,1.97,9.74,-15.28,9.13,3703088509.0,3060465392.0,-0.31,-0.31,-8.74,1.59
57,600722,金牛化工,12.52,10.02,1.14,1261940.0,1496127952.0,12.04,12.52,11.15,11.38,11.38,1.28,18.55,163.21,6.75,8517602344.0,8517602344.0,0.0,0.0,-1.03,110.77
58,605162,新中港,9.33,10.02,0.85,217329.0,197475177.0,10.14,9.33,8.47,8.51,8.48,1.21,4.91,85.07,2.6,4131756082.0,4131756082.0,0.0,0.0,-16.47,11.34
59,601020,华钰矿业,23.27,10.02,2.12,492490.0,1113472948.0,9.31,23.27,21.3,21.5,21.15,1.97,6.01,156.1,4.51,19080578522.0,19080578522.0,0.0,0.0,-14.7,-13.11
60,603758,秦安股份,11.53,10.02,1.05,109509.0,123553210.0,6.97,11.53,10.8,11.0,10.48,2.13,2.53,53.26,1.92,4993828045.0,4993828045.0,0.0,0.0,-12.98,-33.7
61,600272,开开实业,14.27,10.02,1.3,59043.0,84254632.0,0.0,14.27,14.27,14.27,12.97,0.79,3.69,51.92,4.74,3748043255.0,2283200000.0,0.0,0.0,16.3,4.77
62,000710,贝瑞基因,9.99,10.02,0.91,210587.0,205478932.0,10.68,9.99,9.02,9.2,9.08,0.64,6.39,-44.73,2.43,3531679435.0,3292003931.0,0.0,0.0,-4.03,-11.51
63,603382,海阳科技,20.0,10.01,1.82,69719.0,137446977.0,10.51,20.0,18.09,18.17,18.18,2.57,6.04,57.9,2.07,3625027360.0,2309717720.0,0.0,0.0,-20.26,-37.77
64,603161,科华控股,15.49,10.01,1.41,108522.0,164023257.0,10.65,15.49,13.99,14.06,14.08,2.78,5.69,47.97,2.01,3011375350.0,2954698138.0,0.0,0.0,10.8,14.23
65,002580,圣阳股份,20.99,10.01,1.91,919733.0,1848851436.02,9.43,20.99,19.19,19.19,19.08,1.12,20.33,39.08,3.98,9526710163.0,9494591412.0,0.0,0.0,-25.44,69.27
66,002298,中电鑫龙,9.34,10.01,0.85,386729.0,355176702.96,8.01,9.34,8.66,8.66,8.49,0.51,5.85,40.24,3.7,6912635815.0,6171470259.0,0.0,0.0,-17.64,-10.54
67,002112,三变科技,17.7,10.01,1.61,454638.0,791977249.02,7.96,17.7,16.42,16.42,16.09,1.27,17.35,61.78,6.04,5206123691.0,4638808035.0,0.0,0.0,-14.2,33.58
68,002842,翔鹭钨业,42.22,10.01,3.84,648235.0,2534627468.62,12.17,42.22,37.55,38.8,38.38,1.36,24.15,13.79,9.76,13813219657.0,11334480797.0,0.0,0.0,16.34,194.83
69,002345,潮宏基,11.65,10.01,1.06,346944.0,393649410.07,9.35,11.65,10.66,10.8,10.59,1.18,4.0,9.82,2.79,10351173037.0,10103222102.0,0.0,0.0,24.33,-4.12
70,603038,华立股份,15.06,10.01,1.37,79709.0,117061266.0,9.86,15.06,13.71,13.71,13.69,1.86,2.97,14.7,2.85,4046277216.0,4046277216.0,0.0,0.0,-5.88,-6.17
71,002827,高争民爆,59.58,10.01,5.42,133901.0,781698846.5,6.61,59.58,56.0,58.0,54.16,0.44,4.85,435.75,15.86,16506400680.0,16444004036.0,0.0,0.0,88.66,58.5
72,600186,莲花控股,10.88,10.01,0.99,2803378.0,2872555227.0,10.82,10.88,9.81,10.28,9.89,1.19,15.67,33.99,10.33,19505279294.0,19465824606.0,0.0,0.0,5.22,81.94
73,605286,同力天启,25.61,10.01,2.33,52796.0,128961491.0,9.92,25.61,23.3,23.92,23.28,2.86,3.14,118.27,2.0,4302480000.0,4302480000.0,0.0,0.0,-40.02,-36.84
74,002900,哈三联,14.83,10.01,1.35,598714.0,882898547.03,4.15,14.83,14.27,14.3,13.48,2.31,37.16,-166.21,2.66,4691537977.0,2389445192.0,0.0,0.0,30.32,19.02
75,600641,先导基电,34.41,10.01,3.13,290152.0,990539594.0,4.51,34.41,33.0,33.4,31.28,0.33,3.12,77.53,3.87,32581656307.0,32022975547.0,0.0,0.0,19.15,95.07
76,601606,长城军工,36.18,10.0,3.29,393406.0,1367567487.0,11.19,36.18,32.5,32.5,32.89,0.98,5.43,-117.66,12.02,26202583512.0,26202583512.0,0.0,0.0,-5.14,-24.81
77,600326,西藏天路,8.36,10.0,0.76,1224570.0,982125057.0,11.32,8.36,7.5,7.55,7.6,1.85,8.99,-76.65,2.91,11390202576.0,11390202576.0,0.0,0.0,-5.96,-24.21
78,001388,信通电子,25.29,10.0,2.3,65541.0,165327304.33,3.0,25.29,24.6,25.29,22.99,0.67,5.24,-120.86,4.21,5911942140.0,3164248686.0,0.0,0.0,-0.86,-11.82
79,605128,上海沿浦,25.08,10.0,2.28,86216.0,209510148.0,10.18,25.08,22.76,23.0,22.8,2.29,2.75,42.51,3.69,7874787514.0,7874787514.0,0.0,0.0,7.82,1.95
80,002667,*ST威领,15.95,10.0,1.45,243239.0,376733482.0,10.0,15.95,14.5,14.5,14.5,0.93,10.28,62.24,-208.98,4156434425.0,3773945450.0,0.0,0.0,-29.3,21.85
81,600936,北投科技,6.16,10.0,0.56,1183437.0,689349524.0,12.14,6.16,5.48,5.6,5.6,0.91,7.08,103.09,10.35,10293521632.0,10293521632.0,0.0,0.0,12.61,45.97
82,603725,天安新材,11.22,10.0,1.02,282120.0,307801799.0,8.92,11.22,10.31,10.31,10.2,1.94,9.25,44.15,4.15,3420503170.0,3420503170.0,0.0,0.0,10.32,22.89
83,603130,云中马,44.33,10.0,4.03,34630.0,150042367.0,10.62,44.33,40.05,40.55,40.3,1.47,2.52,106.06,4.34,6096004486.0,6096004486.0,0.0,0.0,-7.01,-21.43
84,002474,榕基软件,7.04,10.0,0.64,459010.0,316219152.99,10.78,7.04,6.35,6.39,6.4,1.63,8.68,-140.48,3.32,4380288000.0,3722978385.0,0.0,0.0,-14.46,-28.6
85,003043,华亚智能,74.25,10.0,6.75,93645.0,675975193.84,10.16,74.25,67.39,67.5,67.5,1.52,9.96,342.65,5.23,10692750074.0,6980776655.0,0.0,0.0,24.71,60.99
86,002289,宇顺电子,37.5,10.0,3.41,62969.0,227363709.3,9.45,37.5,34.28,34.4,34.09,1.05,2.29,53.34,39.61,10509514988.0,10291171238.0,0.0,0.0,-16.46,28.56
87,002552,宝鼎科技,52.36,10.0,4.76,237859.0,1234617870.0,3.84,52.36,50.53,52.36,47.6,1.49,6.45,76.9,12.97,20314911931.0,19294832212.0,0.0,0.0,62.96,217.14
88,002885,京泉华,31.91,10.0,2.9,74104.0,236467427.59,0.0,31.91,31.91,31.91,29.01,0.4,3.12,70.22,5.6,8644960449.0,7570833376.0,0.0,0.0,-26.13,24.36
89,002541,鸿路钢构,20.57,10.0,1.87,171632.0,343510806.45,10.0,20.57,18.7,18.81,18.7,1.24,3.46,24.04,1.47,14193692681.0,10206424019.0,0.0,0.0,13.46,27.29
90,002828,贝肯能源,12.87,10.0,1.17,250906.0,314859483.82,11.37,12.87,11.54,11.54,11.7,0.83,12.48,-10.4,4.29,2586710412.0,2586710412.0,0.0,0.0,15.32,20.73
91,600833,第一医药,11.01,9.99,1.0,133683.0,144364804.0,9.29,11.01,10.08,10.08,10.01,2.15,5.99,26.4,2.11,2456180680.0,2456180680.0,0.0,0.0,-4.18,-14.32
92,002748,世龙实业,12.0,9.99,1.09,68498.0,79533469.44,10.36,12.0,10.87,10.9,10.91,1.79,2.85,18.71,2.04,2880000000.0,2880000000.0,0.0,0.0,-1.56,-6.54
93,605033,美邦股份,19.6,9.99,1.78,54051.0,104466930.0,10.55,19.6,17.72,17.78,17.82,1.11,4.0,25.95,2.23,2649920000.0,2649920000.0,0.0,0.0,-14.82,-1.9
94,603580,艾艾精工,59.21,9.99,5.38,150923.0,852984328.0,13.25,59.21,52.08,53.0,53.83,1.24,11.55,693.29,17.41,7737160172.0,7737160172.0,0.0,0.0,129.94,263.7
95,603221,爱丽家居,27.3,9.99,2.48,312198.0,816032315.0,9.95,27.3,24.83,25.93,24.82,2.11,12.89,-111.51,4.23,6613971000.0,6613971000.0,0.0,0.0,124.32,108.4
96,603269,海鸥股份,15.53,9.99,1.41,194104.0,299053999.0,9.84,15.53,14.14,14.14,14.12,0.68,4.49,74.85,6.87,6708113460.0,6708113460.0,0.0,0.0,1.04,68.26
97,603020,爱普股份,11.01,9.99,1.0,118284.0,124453018.0,11.49,11.01,9.86,10.08,10.01,2.03,3.15,30.83,1.26,4135771892.0,4135771892.0,0.0,0.0,2.13,9.66
98,001222,源飞宠物,15.41,9.99,1.4,68486.0,101861345.4,10.21,15.41,13.98,14.0,14.01,1.88,6.06,32.39,2.07,2941614900.0,1741309736.0,0.0,0.0,-13.57,-34.87
99,601199,江南水务,6.06,9.98,0.55,418424.0,245651161.0,10.71,6.06,5.47,5.52,5.51,3.05,4.47,16.43,1.23,5667374370.0,5667374370.0,0.0,0.0,0.66,10.58
100,002141,贤丰控股,6.72,9.98,0.61,2481186.0,1606097944.41,10.15,6.72,6.1,6.12,6.11,1.07,24.02,174.5,8.6,6941328563.0,6941328563.0,0.0,0.0,88.76,80.16
101,600316,洪都航空,28.53,9.98,2.59,250953.0,685945117.0,10.56,28.53,25.79,25.79,25.94,2.31,3.5,884.41,3.8,20459277027.0,20459277027.0,0.0,0.0,-12.62,-18.23
102,001300,三柏硕,11.57,9.98,1.05,74217.0,82344498.35,10.27,11.57,10.49,10.76,10.52,2.19,3.04,-109.6,2.93,2820487325.0,2820487325.0,0.0,0.0,-35.44,-25.11
103,000506,招金黄金,19.94,9.98,1.81,1215131.0,2294767518.55,11.8,19.94,17.8,18.27,18.13,1.24,13.08,24.71,20.84,18524614154.0,18518416802.0,0.0,0.0,38.09,52.68
104,000026,飞亚达,19.07,9.98,1.73,156142.0,285069419.0,10.27,19.07,17.29,17.29,17.34,1.16,4.28,29.73,2.31,7737919613.0,6952173178.0,0.0,0.0,-5.12,17.28
105,605179,一鸣食品,25.12,9.98,2.28,310383.0,740795956.0,12.74,25.12,22.21,22.8,22.84,0.78,7.74,159.23,8.87,10073120000.0,10073120000.0,0.0,0.0,57.2,20.36
106,603065,宿迁联盛,17.75,9.98,1.61,437467.0,758079087.0,7.19,17.75,16.59,16.59,16.14,0.88,10.44,341.82,3.88,7436674403.0,7436674403.0,0.0,0.0,124.97,119.14
107,002153,石基信息,9.04,9.98,0.82,413792.0,360669245.95,11.31,9.04,8.11,8.21,8.22,1.05,2.59,260.88,3.7,24671912323.0,14461864788.0,0.0,0.0,-3.83,-16.45
108,000973,佛塑科技,13.68,9.97,1.24,829007.0,1082880891.66,11.17,13.68,12.29,12.49,12.44,2.69,8.57,15.11,3.69,33628678959.0,13234348979.0,0.0,0.0,-19.34,-6.88
109,001376,百通能源,12.13,9.97,1.1,299495.0,352062932.04,10.24,12.13,11.0,11.03,11.03,1.72,13.99,32.82,4.54,5590717000.0,2596324159.0,0.0,0.0,-11.72,-27.54
110,002739,儒意电影,9.93,9.97,0.9,1956860.0,1866411406.17,8.64,9.93,9.15,9.66,9.03,2.64,9.4,60.32,2.75,20969962570.0,20674278351.0,0.0,0.0,9.36,-12.28
111,600683,京投发展,9.71,9.97,0.88,66616.0,64566363.0,1.81,9.71,9.55,9.7,8.83,0.32,0.9,-14.01,-5.72,7192950467.0,7192950467.0,0.0,0.0,-42.27,127.4
112,600793,宜宾纸业,15.66,9.97,1.42,134065.0,203462178.0,10.81,15.66,14.12,14.24,14.24,0.92,7.58,-26.76,12.23,2770316671.0,2770316671.0,0.0,0.0,-2.13,-25.78
113,603151,邦基科技,14.12,9.97,1.28,50999.0,69635408.0,10.83,14.12,12.73,12.79,12.84,1.51,2.98,149.58,1.78,2418499016.0,2418499016.0,0.0,0.0,-5.61,-20.98
114,603162,海通发展,12.68,9.97,1.15,537440.0,670989071.0,10.23,12.68,11.5,11.59,11.53,1.44,12.73,16.65,3.58,17432399205.0,5354122887.0,0.0,0.0,0.88,57.13
115,002388,新亚制程,5.74,9.96,0.52,534581.0,298861283.78,9.2,5.74,5.26,5.26,5.22,1.1,10.56,159.55,3.06,2931404224.0,2905177274.0,0.0,0.0,7.49,-10.03
116,002044,美年健康,5.3,9.96,0.48,1988451.0,1021162514.09,9.75,5.3,4.83,4.86,4.82,1.92,5.13,-20.34,2.64,20745545792.0,20533406423.0,0.0,0.0,-14.79,0.57
117,600721,百花医药,11.59,9.96,1.05,51187.0,59325246.0,0.0,11.59,11.59,11.59,10.54,0.1,1.33,167.74,5.62,4456907090.0,4456907090.0,0.0,0.0,43.26,-5.0
118,002647,仁东控股,10.49,9.96,0.95,491678.0,503977420.4,10.8,10.49,9.46,9.55,9.54,2.23,4.84,63.04,19.05,11856759482.0,10650409482.0,0.0,0.0,-14.92,30.8
119,002248,华东数控,10.05,9.96,0.91,348464.0,341624381.05,9.85,10.05,9.15,9.16,9.14,3.51,11.33,95.05,26.94,3090330780.0,3090330780.0,0.0,0.0,-24.94,-12.84
120,600356,恒丰纸业,9.06,9.95,0.82,156175.0,137764852.0,10.07,9.06,8.23,8.23,8.24,2.61,5.23,13.12,0.99,2985600726.0,2706506285.0,0.0,0.0,-3.51,5.47
121,600664,哈药股份,7.52,9.94,0.68,1317603.0,990072047.0,1.75,7.52,7.4,7.52,6.84,0.3,5.23,29.38,3.23,18939194268.0,18939194268.0,0.0,0.0,106.59,117.97
122,601700,风范股份,7.08,9.94,0.64,2712904.0,1880022839.0,12.11,7.08,6.3,6.3,6.44,2.46,23.82,70.97,3.75,8062401684.0,8062401684.0,0.0,0.0,27.34,25.09
123,002437,誉衡药业,3.43,9.94,0.31,4614918.0,1567556608.82,5.45,3.43,3.26,3.29,3.12,4.65,21.97,20.14,3.2,7648447672.0,7203527709.0,0.0,0.0,8.89,11.73
124,000428,华天酒店,4.32,9.92,0.39,528153.0,217110358.51,12.21,4.32,3.84,3.89,3.93,0.59,5.18,-17.61,3.45,4401760320.0,4401760320.0,0.0,0.0,16.76,30.91
125,603188,亚邦股份,4.44,9.9,0.4,292400.0,126379639.0,10.15,4.44,4.03,4.03,4.04,3.35,5.13,45.25,3.59,2531554800.0,2531554800.0,0.0,0.0,-13.79,-3.27
126,301234,五洲医疗,91.89,9.89,8.27,77496.0,693850374.51,18.46,96.65,81.21,82.3,83.62,1.3,19.29,194.03,8.27,6248520000.0,3691277629.0,-0.09,0.67,131.93,117.23
127,600337,ST美克,2.89,9.89,0.26,231770.0,64408793.0,9.89,2.89,2.63,2.65,2.63,1.37,1.61,-4.91,10.58,4152924616.0,4152924616.0,0.0,0.0,-11.08,-1.03
128,600227,赤天化,3.67,9.88,0.33,2004963.0,714031731.0,11.38,3.67,3.29,3.29,3.34,1.51,15.69,-54.43,2.76,6197630604.0,4688791277.0,0.0,0.0,0.27,54.2
129,002589,瑞康医药,3.34,9.87,0.3,1691764.0,556672039.68,6.58,3.34,3.14,3.17,3.04,3.35,12.39,121.13,0.95,5025732973.0,4561075770.0,0.0,0.0,10.23,3.73
130,300945,曼卡龙,12.93,9.76,1.15,316517.0,396526880.9,11.88,13.15,11.75,11.81,11.78,2.23,13.26,14.83,1.99,3388586163.0,3086440095.0,-0.08,-0.08,-8.62,-19.44
131,301583,托伦斯,163.28,9.73,14.48,149862.0,2339774459.41,17.67,168.89,142.6,145.86,148.8,1.16,48.61,517.1,16.36,30284144430.0,5034146583.0,-0.01,0.57,622.48,622.48
132,301235,华康洁净,48.2,9.55,4.2,209773.0,1004475336.86,13.86,50.5,44.4,44.5,44.0,2.66,20.13,-96.11,2.61,6711853711.0,5023323747.0,0.04,0.35,-26.21,31.41
133,300426,华智数媒,6.5,9.43,0.56,576255.0,384928355.0,12.63,7.13,6.38,7.08,5.94,5.31,14.41,34.36,19.03,2927488265.0,2600000000.0,0.46,0.15,-12.87,-15.8
134,300139,晓程科技,52.49,9.35,4.49,749467.0,3698027872.92,18.75,55.0,46.0,47.79,48.0,1.43,32.08,80.07,12.35,14382260000.0,12264772720.0,0.0,0.02,4.62,73.46
135,688696,极米科技,73.71,9.33,6.29,24678.0,177494347.0,11.48,74.47,66.73,66.75,67.42,2.26,3.52,25.67,1.77,5161174200.0,5161174200.0,-0.12,-0.14,-19.14,-33.2
