代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.72,10.84,10.7,10.81,10.71,0.93,768553598.0
000010,*ST美丽,4.56,4.57,4.28,4.32,4.42,-2.26,599446242.0
000021,深科技,32.42,32.7,31.3,31.59,31.2,1.25,3133020457.0
000063,中兴通讯,37.48,38.3,37.26,37.88,36.97,2.46,4018976101.0
000100,TCL科技,4.84,5.08,4.84,4.98,4.74,5.06,3953892147.0
000166,申万宏源,4.85,4.87,4.83,4.84,4.81,0.62,300892527.0
000301,东方盛虹,13.7,13.76,12.91,13.43,13.71,-2.04,850561274.0
000333,美的集团,76.6,76.99,76.12,76.27,76.16,0.14,1505981137.0
000338,潍柴动力,27.39,28.29,27.2,27.91,26.42,5.64,4375001856.0
000408,藏格矿业,81.81,82.48,80.35,80.93,80.97,-0.05,1099794009.0
000425,徐工机械,12.22,12.33,12.02,12.12,11.99,1.08,1216910722.0
000538,云南白药,55.59,55.93,55.4,55.89,55.43,0.83,337466024.0
000568,泸州老窖,104.3,104.89,103.43,103.93,103.64,0.28,654178830.0
000617,中油资本,8.95,9.5,8.8,9.16,8.92,2.69,1698473825.0
000630,铜陵有色,7.83,7.86,7.56,7.66,7.74,-1.03,2575565032.0
000636,风华高科,24.57,24.57,23.45,23.75,23.9,-0.63,2188910001.0
000651,格力电器,36.93,37.12,36.93,37.04,36.89,0.41,893557062.0
000657,中钨高新,67.81,67.95,63.66,64.37,66.48,-3.17,5097312272.0
000725,京东方Ａ,4.38,4.53,4.38,4.46,4.32,3.24,4660702099.0
000776,广发证券,20.2,20.23,19.87,19.92,19.97,-0.25,697076290.0
000792,盐湖股份,37.05,37.6,36.44,36.93,36.23,1.93,2757365027.0
000807,云铝股份,35.0,36.11,34.51,35.46,34.24,3.56,3659373698.0
000838,*ST发展,2.51,2.53,2.46,2.48,2.48,0.0,88548760.0
000858,五 粮 液,101.62,101.97,101.15,101.45,101.02,0.43,1020367656.0
000895,双汇发展,26.6,26.68,26.47,26.54,26.6,-0.23,242051567.0
000938,紫光股份,24.0,24.6,23.9,24.1,23.56,2.29,1247309425.0
000958,电投产融,6.63,6.74,6.6,6.7,6.57,1.98,352868795.0
000977,浪潮信息,59.37,60.0,58.5,59.33,58.33,1.71,2042442892.0
