排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,猪肉概念,BK0882,1272.98,65.5,5.42,803038064000,4.71,36,3,播恩集团,10.04
2,鸡肉概念,BK0887,775.7,36.14,4.89,350687792000,3.03,20,0,新 希 望,10.0
3,水产概念,BK0967,925.15,27.84,3.1,318696976000,3.81,17,0,中水渔业,9.98
4,酿酒概念,BK0477,40631.96,1120.2,2.84,2698320768000,1.64,36,2,会稽山,10.01
5,预制菜概念,BK1025,1105.92,29.76,2.77,605969776000,4.22,58,6,中水渔业,9.98
6,退税商店,BK0933,1258.38,33.21,2.71,150238439000,2.77,11,1,翠微股份,10.04
7,跨境支付,BK1071,1567.36,37.46,2.45,13982738688000,0.38,61,3,楚天龙,10.0
8,乳业,BK0892,1063.85,25.34,2.44,433790832000,3.55,31,1,骑士乳业,8.12
9,白酒,BK0896,1923.8,44.83,2.39,2715405728000,1.57,41,3,会稽山,10.01
10,短剧互动游戏,BK1151,1224.44,27.51,2.3,633133680000,6.54,38,8,欢瑞世纪,10.04
11,Kimi概念,BK1169,1078.69,23.98,2.27,441431280000,4.87,14,3,易点天下,11.12
12,谷子经济,BK1183,1043.33,23.06,2.26,606443920000,5.42,63,15,龙版传媒,9.97
13,船舶制造,BK0729,1230.46,26.37,2.19,783232512000,1.83,12,2,中国船舶,9.18
14,味蕾经济,BK1653,911.04,19.52,2.19,3516660720000,2.02,79,8,会稽山,10.01
15,快手概念,BK0972,1528.68,31.99,2.14,306142672000,8.3,29,4,易点天下,11.12
16,盲盒经济,BK0954,1414.75,29.43,2.12,128079328000,7.63,10,3,实丰文化,10.01
17,AI语料,BK1172,1047.96,21.67,2.11,456856448000,6.86,30,6,中国出版,10.0
18,数字货币,BK0883,1770.12,35.78,2.06,948615792000,4.09,69,10,楚天龙,10.0
19,调味品概念,BK1026,1003.22,20.29,2.06,642469520000,2.68,30,2,安记食品,10.04
20,转基因,BK0907,1556.34,30.41,1.99,160039572000,6.09,16,4,敦煌种业,10.04
21,Web3.0,BK1110,1712.75,31.96,1.9,473171312000,6.95,40,9,四方精创,14.58
22,土地流转,BK0632,1792.68,33.29,1.89,411810480000,3.43,32,11,爱仕达,10.05
23,社区团购,BK0965,867.44,16.01,1.88,493547152000,3.4,31,6,海欣食品,10.0
24,数据确权,BK1118,1394.25,25.51,1.86,290012096000,6.59,32,5,四方精创,14.58
25,AIGC概念,BK1111,2018.68,36.8,1.86,2107164544000,6.43,96,29,新炬网络,9.98
26,SPD概念,BK1147,989.12,17.72,1.82,146594803000,1.92,8,3,合富中国,9.98
27,啤酒概念,BK1073,1170.12,20.9,1.82,229024822000,3.16,14,4,亚盛集团,10.1
28,文娱消费,BK1654,871.25,15.4,1.8,1047590816000,5.64,79,12,欢瑞世纪,10.04
29,租售同权,BK0822,674.43,11.55,1.74,335131840000,3.87,17,4,我爱我家,10.14
30,粮食概念,BK1086,827.16,14.15,1.74,426361584000,5.8,31,5,亚盛集团,10.1
31,生态农业,BK0669,1483.08,24.84,1.7,345818128000,3.45,39,4,正邦科技,6.27
32,多模态AI,BK1153,1255.55,20.11,1.63,1153694768000,4.97,51,23,翠微股份,10.04
33,免税概念,BK0927,1173.82,18.4,1.59,624997776000,1.36,17,1,海南发展,5.56
34,小红书概念,BK1187,1197.76,18.2,1.54,806872112000,6.34,61,11,天娱数科,8.75
35,MLOps概念,BK1132,1060.02,16.07,1.54,139326704000,3.67,8,2,新炬网络,9.98
36,影视概念,BK0847,944.76,13.85,1.49,535370736000,4.6,50,11,欢瑞世纪,10.04
37,ChatGPT概念,BK1126,1960.27,28.35,1.47,1134403712000,5.6,47,15,实丰文化,10.01
38,零售概念,BK1655,866.07,12.56,1.47,3132949552000,1.76,51,10,翠微股份,10.04
39,电子竞技,BK0853,1377.73,19.8,1.46,2950665344000,2.97,24,9,天娱数科,8.75
40,超跌股,BK1671,741.09,10.59,1.45,1085227968000,3.19,106,43,柏星龙,30.0
41,网络游戏,BK0509,13251.97,188.38,1.44,1127090128000,4.17,54,12,实丰文化,10.01
42,消费风格,BK1711,946.14,13.22,1.42,6817432576000,2.02,74,25,新 希 望,10.0
43,代糖概念,BK0938,1112.1,15.56,1.42,164618259000,3.55,14,1,亚盛集团,10.1
44,沪企改革,BK0672,2518.72,34.84,1.4,805121136000,1.32,32,7,华建集团,9.35
45,超级品牌,BK0811,2116.67,29.32,1.4,7362110976000,0.92,28,3,泸州老窖,5.16
46,旅游酒店,BK0485,15063.2,202.96,1.37,316990528000,4.5,31,8,华天酒店,10.09
47,旅游概念,BK0692,1556.56,20.74,1.35,551132880000,3.25,48,13,翠微股份,10.04
48,参股保险,BK0604,2676.68,35.73,1.35,6624281088000,0.64,47,24,爱仕达,10.05
49,新消费,BK1652,890.3,11.73,1.34,728214752000,2.53,53,28,柏星龙,30.0
50,宠物经济,BK0993,871.27,11.52,1.34,410695456000,2.3,51,17,实丰文化,10.01
51,蚂蚁金服概念,BK0937,740.67,9.72,1.33,5643808768000,0.94,51,8,翠微股份,10.04
52,财税数字化,BK1176,1622.26,21.14,1.32,429205520000,3.66,33,8,ST豆神,10.42
53,知识产权,BK0839,2063.61,26.68,1.31,345743328000,6.31,32,10,中国出版,10.0
54,数字阅读,BK0959,1536.89,19.66,1.3,173843617000,2.7,14,5,中信出版,3.86
55,虚拟数字人,BK1055,1274.27,16.06,1.28,3304204176000,5.87,66,18,天娱数科,8.75
56,网红经济,BK0940,734.12,9.3,1.28,1231492208000,4.18,98,28,古越龙山,10.06
57,电子身份证,BK1075,1114.2,13.94,1.27,287439088000,5.31,27,10,楚天龙,10.0
58,新零售,BK0825,999.49,12.33,1.25,2222491136000,2.85,117,30,翠微股份,10.04
59,供销社概念,BK1109,1095.07,13.49,1.25,226459618000,4.25,16,4,敦煌种业,10.04
60,农业种植,BK0888,2494.21,29.38,1.19,759084800000,4.6,63,21,亚盛集团,10.1
61,地摊经济,BK0924,1915.98,22.43,1.18,415943936000,2.33,20,10,海欣食品,10.0
62,乡村振兴,BK0834,1589.44,17.98,1.14,3248473216000,3.55,104,42,亚盛集团,10.1
63,互联网金融,BK0637,5162.23,58.1,1.14,21639928832000,0.66,154,30,天娱数科,8.75
64,民爆概念,BK1066,1581.17,16.73,1.07,359780384000,0.92,13,8,高争民爆,9.99
65,首发经济,BK1186,1018.52,10.44,1.04,305998176000,2.84,29,9,开开实业,7.66
66,AI应用,BK1629,770.41,7.76,1.02,4110032688000,4.47,197,82,楚天龙,10.0
67,虚拟机器人,BK1190,1349.14,13.62,1.02,648588512000,3.65,9,6,易点天下,11.12
68,跨境电商,BK1115,1489.78,14.93,1.01,1663570944000,3.53,106,53,爱仕达,10.05
69,化债(AMC)概念,BK0980,1101.44,10.87,1.0,973045264000,1.85,40,18,统一股份,10.01
70,雅下水电概念,BK1192,1209.18,11.98,1.0,1774462720000,1.15,41,11,高争民爆,9.99
71,数据安全,BK1047,955.28,9.36,0.99,1236724544000,2.63,56,25,英方软件,12.01
72,农药兽药,BK0730,1227.78,11.66,0.96,313012688000,2.21,35,13,绿康生化,10.01
73,REITs概念,BK0992,751.92,7.05,0.95,621129280000,2.0,19,3,世联行,4.41
74,海南自贸,BK1193,953.96,8.98,0.95,1292862576000,1.85,57,23,罗 牛 山,10.05
75,数字经济,BK1061,1257.29,11.78,0.95,1965570752000,3.99,131,60,翠微股份,10.04
76,数据要素,BK1135,1141.09,10.67,0.94,1983815840000,2.99,116,47,新炬网络,9.98
77,ERP概念,BK1133,1341.66,12.3,0.93,245401741000,3.46,16,7,国联股份,9.36
78,智慧政务,BK0886,1394.39,12.67,0.92,652298624000,3.17,69,21,楚天龙,10.0
79,AI智能体,BK0809,1166.47,10.64,0.92,2329270000000,3.96,119,52,翠微股份,10.04
80,移动支付,BK0556,12218.5,108.32,0.89,3135399024000,2.91,40,23,翠微股份,10.04
81,抖音概念(字节概念),BK0923,1473.91,12.93,0.89,6020354560000,5.82,69,26,翠微股份,10.04
82,数字水印,BK1129,977.47,8.47,0.87,98418196000,4.09,9,7,亚信安全,7.57
83,社保重仓,BK0520,13813.44,118.82,0.87,242746773000,2.59,11,7,源飞宠物,9.97
84,长期破净,BK1635,948.7,8.11,0.86,15406163456000,0.62,146,25,我爱我家,10.14
85,低价股,BK1053,1105.96,9.19,0.84,1907228336000,1.53,124,31,天邦食品,10.0
86,在线教育,BK0662,2028.96,16.77,0.83,1355042480000,4.41,80,32,龙版传媒,9.97
87,拼多多概念,BK0957,1596.98,13.2,0.83,186276922000,3.23,18,10,德力股份,6.31
88,电商概念,BK0665,2248.34,18.3,0.82,5690566656000,2.84,227,103,海欣食品,10.0
89,食品安全,BK0614,7420.9,57.13,0.78,390276896000,2.57,32,16,大禹生物,17.7
90,统一大市场,BK1077,1272.81,9.76,0.77,419159728000,2.25,29,10,海通发展,9.99
91,ST股,BK0511,6506.72,49.89,0.77,731852512000,1.42,121,57,ST豆神,10.42
