排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,畜禽饲料,BK1508,2077.67,162.09,8.46,85221878000,5.72,9,0,播恩集团,10.04
2,生猪养殖,BK1512,4327.07,253.59,6.23,459108208000,5.05,10,1,天邦食品,10.0
3,教育运营及其他,BK1556,1071.15,61.35,6.08,13256032000,7.1,2,0,ST豆神,10.42
4,饲料,BK1258,3569.21,201.49,5.98,202513994000,5.13,17,0,播恩集团,10.04
5,视频媒体,BK1296,1027.28,53.18,5.46,39752817000,23.74,1,0,芒果超媒,5.46
6,养殖业,BK1259,4154.91,211.36,5.36,541310672000,4.61,21,1,天邦食品,10.0
7,房产租赁经纪,BK1341,1475.28,74.37,5.31,19571371000,16.55,3,0,我爱我家,10.14
8,金融信息服务,BK1360,5439.58,253.45,4.89,40247607000,7.25,2,1,翠微股份,10.04
9,综合电商,BK1548,1024.31,45.8,4.68,25833147000,0.55,1,0,国联股份,9.36
10,其他养殖,BK1510,1000.19,44.06,4.61,10397224000,2.54,3,0,天山生物,6.51
11,海洋捕捞,BK1513,1120.12,48.13,4.49,6351222000,3.63,3,0,中水渔业,9.98
12,肉鸡养殖,BK1511,3469.57,147.84,4.45,71805233000,3.71,8,0,圣农发展,5.43
13,房地产综合服务,BK1342,1393.39,57.1,4.27,4048231000,5.6,1,0,珠江股份,4.27
14,动物保健Ⅲ,BK1501,4617.04,188.95,4.27,58974200000,2.1,10,2,绿康生化,10.01
15,动物保健Ⅱ,BK1254,4617.04,188.95,4.27,58974200000,2.1,10,2,绿康生化,10.01
16,涂料,BK1469,1103.41,45.14,4.27,24887133000,1.8,2,0,*ST亚士,8.0
17,水产饲料,BK1509,6202.88,253.16,4.25,87645363000,3.16,4,0,天马科技,6.14
18,其他酒类,BK1578,1591.62,58.65,3.83,65043039000,2.86,11,0,会稽山,10.01
19,渔业,BK1260,1030.17,36.2,3.64,19013987000,4.45,7,0,中水渔业,9.98
20,农林牧渔,BK0433,15468.25,538.73,3.61,1318226848000,5.8,104,10,亚盛集团,10.1
21,其他种植业,BK1516,1132.23,38.2,3.49,50534917000,8.46,4,1,亚盛集团,10.1
22,人力资源服务,BK1568,1928.82,58.68,3.14,21573549000,0.84,3,0,科锐国际,6.9
23,酒店,BK1560,2411.36,73.04,3.12,45689657000,3.67,6,0,华天酒店,10.09
24,航海装备Ⅲ,BK1383,5205.24,156.57,3.1,573235328000,4.75,10,0,中国船舶,9.18
25,航海装备Ⅱ,BK1230,5205.24,156.57,3.1,573235328000,4.75,10,0,中国船舶,9.18
26,预加工食品,BK1581,6434.58,188.82,3.02,61196097000,2.76,11,0,海欣食品,10.0
27,水产养殖,BK1514,691.04,20.17,3.01,12662765000,4.61,4,0,国联水产,5.35
28,非白酒,BK1279,2069.87,57.47,2.86,212304524000,1.77,16,2,会稽山,10.01
29,白酒Ⅲ,BK1575,4397.5,120.47,2.82,2486016240000,1.54,20,0,顺鑫农业,5.35
30,白酒Ⅱ,BK1277,4397.5,120.47,2.82,2486016240000,1.54,20,0,顺鑫农业,5.35
31,图片媒体,BK1297,2904.5,79.36,2.81,12049931000,7.52,1,0,视觉中国,2.81
32,房地产服务,BK1045,1120.81,30.61,2.81,64698701000,7.54,13,1,我爱我家,10.14
33,文字媒体,BK1298,2789.08,75.98,2.8,29263262000,16.69,2,0,掌阅科技,3.05
34,营销代理,BK1293,4611.81,125.26,2.79,222002184000,11.38,24,3,易点天下,11.12
35,教育出版,BK1290,2168.66,57.85,2.74,119586072000,1.44,9,1,龙版传媒,9.97
36,旅游零售Ⅲ,BK1549,6605.96,174.48,2.71,123777528000,5.24,2,0,珠免集团,3.79
37,旅游零售Ⅱ,BK1269,6605.96,174.48,2.71,123777528000,5.24,2,0,珠免集团,3.79
38,影视动漫制作,BK1299,3691.89,97.48,2.71,134542322000,8.35,13,1,欢瑞世纪,10.04
39,酒店餐饮,BK1271,2336.38,61.64,2.71,58402333000,3.78,10,0,华天酒店,10.09
40,出版,BK1218,1932.12,50.93,2.71,242178004000,2.33,26,2,龙版传媒,9.97
41,种植业,BK1261,2914.46,76.31,2.69,163903508000,9.48,19,2,亚盛集团,10.1
42,大众出版,BK1289,1704.46,44.62,2.69,122591931000,3.11,17,1,中国出版,10.0
43,广告营销,BK1220,4823.41,124.96,2.66,300287632000,6.97,27,3,易点天下,11.12
44,肉制品,BK1580,2745.63,69.31,2.59,114924506000,3.27,6,1,ST龙大,5.04
45,风电整机,BK1314,1325.37,33.07,2.56,133899912000,2.32,3,2,电气风电,12.57
46,影视院线,BK1222,3561.85,88.08,2.54,170901283000,7.45,17,1,欢瑞世纪,10.04
47,洗护用品,BK1496,571.8,13.98,2.51,19498360000,1.75,4,0,润本股份,4.5
48,种子,BK1518,5004.68,122.21,2.5,64400871000,13.64,9,1,敦煌种业,10.04
49,其他农产品加工,BK1505,2589.3,61.92,2.45,82358242000,2.95,13,0,欧福蛋业,5.75
50,粮食种植,BK1515,989.24,23.47,2.43,36148343000,3.4,2,0,北大荒,3.55
51,乳品,BK1585,2304.39,53.87,2.39,260980441000,1.87,19,0,骑士乳业,8.12
52,林业Ⅲ,BK1502,4849.97,111.58,2.35,22034116000,14.8,3,1,平潭发展,9.99
53,林业Ⅱ,BK1255,4849.97,111.58,2.35,22034116000,14.8,3,1,平潭发展,9.99
54,传媒,BK0486,9988.55,226.44,2.32,1482579696000,5.06,117,10,龙版传媒,9.97
55,食用菌,BK1517,1375.82,30.65,2.28,12819375000,8.82,4,0,雪榕生物,4.39
56,燃料电池,BK1305,257.78,5.72,2.27,4228553000,1.59,1,0,亿华通-U,2.27
57,其他医疗服务,BK1599,4267.13,92.49,2.22,21262807000,3.44,3,2,合富中国,9.98
58,食品饮料,BK0438,26857.51,575.34,2.19,3861327888000,2.14,116,14,会稽山,10.01
59,宠物食品,BK1507,1553.27,32.45,2.13,29646753000,2.69,4,0,路斯股份,4.18
60,食品及饲料添加剂,BK1429,2094.61,43.15,2.1,234040497000,1.75,22,2,金丹科技,7.31
61,餐饮,BK1559,1550.51,31.72,2.09,12712676000,4.0,4,0,全 聚 德,3.97
62,饮料乳品,BK1282,2312.3,47.25,2.09,435726352000,1.81,26,1,骑士乳业,8.12
63,食品加工,BK1280,4384.12,88.87,2.07,227409558000,2.85,21,6,海欣食品,10.0
64,水泥制造,BK1464,2083.91,41.61,2.04,253064601000,0.91,12,1,福建水泥,9.92
65,物业管理,BK1343,1791.62,35.01,1.99,41079097000,2.04,9,1,*ST皇庭B,5.77
66,会展服务,BK1565,1248.1,23.83,1.95,15358592000,4.77,2,1,锋尚文化,6.36
67,院线,BK1300,600.39,11.3,1.92,36358961000,3.14,4,0,横店影视,3.1
68,数字媒体,BK1221,6736.71,125.79,1.9,203798204000,10.36,13,2,芒果超媒,5.46
69,家纺,BK1353,4264.49,79.47,1.9,31628976000,1.86,6,0,太湖雪,6.25
70,横向通用软件,BK1448,6411.22,119.12,1.89,547153712000,3.7,30,4,英方软件,12.01
71,纸包装,BK1535,2030.95,36.86,1.85,122896655000,2.44,10,9,柏星龙,30.0
72,民爆制品,BK1427,4610.27,82.29,1.82,132386660000,1.52,9,4,高争民爆,9.99
73,电视广播Ⅲ,BK1291,1255.34,22.37,1.81,127237074000,2.31,13,0,无线传媒,3.35
74,电视广播Ⅱ,BK1219,1255.34,22.37,1.81,127237074000,2.31,13,0,无线传媒,3.35
75,游戏Ⅲ,BK1301,1359.52,24.22,1.81,438177488000,4.38,21,2,世纪华通,7.96
76,游戏Ⅱ,BK1046,1359.52,24.22,1.81,438177488000,4.38,21,2,世纪华通,7.96
77,冶钢辅料,BK1372,6292.45,111.66,1.81,90018147000,0.82,2,0,鄂尔多斯,5.9
78,零食,BK1583,1843.29,32.5,1.79,94946792000,3.8,10,1,有友食品,3.12
79,调味发酵品Ⅲ,BK1576,4869.95,85.49,1.79,343892048000,2.68,13,2,安记食品,10.04
80,调味发酵品Ⅱ,BK1278,4869.95,85.49,1.79,343892048000,2.68,13,2,安记食品,10.04
81,农业综合Ⅲ,BK1506,2399.0,41.65,1.77,10627896000,2.45,3,0,辉隆股份,1.9
82,农业综合Ⅱ,BK1257,2399.0,41.65,1.77,10627896000,2.45,3,0,辉隆股份,1.9
83,综合电力设备商,BK1323,1171.91,20.3,1.76,189732099000,0.85,2,0,东方电气,1.99
84,休闲食品,BK1281,2097.61,33.98,1.65,155979165000,2.35,20,3,紫燕食品,4.6
85,农产品加工,BK1256,2414.58,37.24,1.57,299848480000,5.02,24,4,欧福蛋业,5.75
86,工程咨询服务Ⅲ,BK1471,827.67,12.59,1.54,218147416000,3.49,37,9,华阳国际,10.01
87,工程咨询服务Ⅱ,BK0726,827.67,12.59,1.54,218147416000,3.49,37,9,华阳国际,10.01
88,百货,BK1551,2095.24,31.6,1.53,127424668000,4.71,14,4,百大集团,9.98
89,门户网站,BK1294,3098.89,46.58,1.53,112037456000,5.16,8,1,川网传媒,3.59
90,烘焙食品,BK1582,729.83,10.9,1.52,39200839000,1.39,8,1,桂发祥,4.16
91,熟食,BK1584,2108.74,31.01,1.49,21831533000,1.14,2,1,紫燕食品,4.6
92,粮油加工,BK1504,1570.96,22.95,1.48,174434737000,14.28,8,1,京粮控股,4.9
93,期货,BK1361,521.73,7.58,1.47,50605281000,1.57,4,0,南华期货,1.89
94,广告媒体,BK1292,2283.55,33.07,1.47,78285445000,1.3,3,0,分众传媒,2.31
95,品牌化妆品,BK1498,1501.15,21.53,1.46,95339256000,2.28,7,1,上海家化,3.56
96,水泥,BK0424,26297.58,373.85,1.44,282688448000,1.05,18,4,福建水泥,9.92
97,文化用品,BK1542,2809.2,39.38,1.42,39283878000,1.45,4,1,创源股份,4.75
98,机场,BK1480,1814.19,24.9,1.39,131906859000,1.14,5,0,海南机场,2.55
99,商用载货车,BK1530,1861.14,25.19,1.37,171444421000,1.17,8,0,中国重汽,2.66
100,旅游综合,BK1561,1803.27,24.4,1.37,42483466000,4.95,7,1,*ST西旅,8.2
101,软饮料,BK1586,1855.53,24.82,1.36,174745915000,1.67,7,1,泉阳泉,2.58
102,互联网电商,BK1268,2834.94,37.79,1.35,121686764000,2.0,11,6,国联股份,9.36
103,啤酒,BK1577,2385.55,31.32,1.33,147261485000,0.76,5,2,*ST西发,6.17
104,空调,BK1450,15697.06,204.3,1.32,927494592000,0.49,4,0,海信家电,2.58
105,跨境电商,BK1547,2579.16,32.59,1.28,53985725000,4.83,5,3,千岸科技,4.37
106,软件开发,BK0737,1090.32,13.54,1.26,1592698496000,3.78,107,25,四方精创,14.58
107,个护用品,BK1251,632.82,7.72,1.24,73101045000,1.58,11,1,润本股份,4.5
108,医美服务,BK1499,625.46,7.54,1.22,5934475000,0.7,1,0,*ST美谷,1.22
109,文娱用品,BK1266,3323.28,40.04,1.22,109793239000,3.03,11,10,实丰文化,10.01
110,医疗美容,BK1253,1026.71,12.33,1.22,65095180000,0.74,4,0,爱美客,2.47
111,医美耗材,BK1500,1348.9,16.17,1.21,59160704000,0.79,3,0,爱美客,2.47
112,原材料供应链服务,BK1490,2919.36,34.85,1.21,109868492000,1.23,8,4,远大控股,5.22
113,厨房小家电,BK1457,2039.57,23.97,1.19,70807311000,0.83,7,2,爱仕达,10.05
114,成品家居,BK1537,2543.44,29.53,1.17,105870669000,1.61,10,7,匠心家居,6.74
115,航空机场,BK0420,4085.66,47.04,1.16,560558656000,0.8,13,0,海南机场,2.55
116,娱乐用品,BK1543,2634.81,30.12,1.16,70509361000,3.74,7,9,实丰文化,10.01
117,房地产,BK1202,1988.91,22.23,1.13,943588992000,2.56,82,17,我爱我家,10.14
118,油气及炼化工程,BK1572,1827.81,20.37,1.13,72597061000,1.71,5,1,博迈科,4.19
119,纺织鞋类制造,BK1347,386.55,4.24,1.11,38347620000,0.19,1,0,华利集团,1.11
120,纯碱,BK1417,1013.12,10.95,1.09,49578247000,1.9,5,0,博源化工,3.41
121,多元金融,BK0738,600.59,6.46,1.09,524014864000,1.52,21,5,翠微股份,10.04
122,航运,BK1482,1692.18,17.59,1.05,741766048000,2.04,13,6,海通发展,9.99
123,垂直应用软件,BK1447,8461.51,87.14,1.04,1045544784000,3.81,77,21,四方精创,14.58
124,航空运输,BK1479,1306.34,13.43,1.04,428651792000,0.73,8,0,华夏航空,2.39
125,仓储物流,BK1486,4056.14,41.65,1.04,34346828000,1.25,5,1,密尔克卫,3.74
126,产业地产,BK1344,2330.47,23.49,1.02,126752067000,0.88,13,1,电子城,2.96
127,医药流通,BK1607,2093.84,21.07,1.02,225880110000,1.71,20,3,开开实业,7.66
128,商业物业经营,BK1554,1794.01,17.76,1.0,195371396000,1.49,15,3,深 赛 格,3.73
129,商业地产,BK1345,1258.08,12.14,0.97,199553021000,1.27,9,2,大悦城,3.6
130,商用车,BK1264,2516.71,23.49,0.94,254641614000,1.27,10,2,中国重汽,2.66
131,学历教育,BK1558,1938.52,17.52,0.91,9772163000,1.66,2,0,凯文教育,1.54
132,医药商业,BK1042,1120.5,10.05,0.91,307785600000,1.63,26,5,开开实业,7.66
133,商贸零售,BK1213,2263.27,20.19,0.9,891558304000,2.72,72,24,百大集团,9.98
134,装修装饰Ⅲ,BK1478,915.83,8.15,0.9,112194441000,4.33,10,10,*ST建艺,8.75
135,装修装饰Ⅱ,BK0725,915.83,8.15,0.9,112194441000,4.33,10,10,*ST建艺,8.75
136,输变电设备,BK1311,4004.64,34.99,0.88,515381712000,3.04,22,9,益坤电气,7.99
137,粘胶,BK1416,1535.62,13.37,0.88,23855287000,4.47,2,1,吉林化纤,3.52
138,综合乘用车,BK1520,2474.12,21.36,0.87,378247136000,0.55,6,0,上汽集团,1.26
139,地面兵装Ⅲ,BK1382,3826.68,32.96,0.87,144090556000,5.53,6,6,捷强装备,5.12
140,地面兵装Ⅱ,BK1229,3826.68,32.96,0.87,144090556000,5.53,6,6,捷强装备,5.12
141,旅游及景区,BK1272,3123.26,26.78,0.86,138597659000,5.36,18,8,*ST西旅,8.2
142,房地产开发,BK0451,13936.8,117.56,0.85,878890288000,2.16,69,16,华发股份,4.78
143,园林工程,BK1473,3584.32,29.12,0.82,47265538000,2.1,12,3,*ST美丽,4.24
144,非银金融,BK1203,2514.21,20.08,0.81,7173684992000,1.12,68,10,翠微股份,10.04
145,股份制银行Ⅲ,BK1610,2432.53,19.35,0.8,2996916352000,0.41,7,1,浦发银行,1.73
146,一般零售,BK0482,17278.25,136.83,0.8,458188816000,3.17,46,12,百大集团,9.98
147,金融控股,BK1359,2096.1,16.54,0.8,250061134000,1.45,8,1,新力金融,4.56
148,汽车经销商,BK1523,1391.16,10.95,0.79,18997618000,0.97,6,0,德众汽车,1.45
149,住宅开发,BK1346,1908.77,14.98,0.79,552585200000,2.52,47,13,华发股份,4.78
150,光伏主材,BK1318,9943.88,77.62,0.79,140471550000,0.88,2,0,通威股份,0.98
151,跨境物流,BK1488,1699.78,12.79,0.76,177638678000,0.81,10,4,永泰运,3.5
152,铁路运输,BK1485,1491.17,10.76,0.73,390713984000,0.39,5,0,三羊马,2.55
153,证券Ⅲ,BK1366,144379.53,1041.55,0.73,3611299280000,1.21,44,3,湘财股份,7.51
154,证券Ⅱ,BK0473,144379.53,1041.55,0.73,3611299280000,1.21,44,3,湘财股份,7.51
155,航运港口,BK0450,12671.66,90.77,0.72,1265581248000,1.04,21,14,海通发展,9.99
156,城商行Ⅲ,BK1609,1684.92,11.9,0.71,1352016384000,0.72,16,1,苏州银行,1.66
157,乘用车,BK1262,3504.79,24.72,0.71,1292743376000,0.73,8,1,赛力斯,1.27
158,自然景区,BK1563,3031.34,21.23,0.71,61486404000,4.72,8,5,张家界,3.52
159,包装印刷,BK1265,3757.09,26.06,0.7,254938883000,2.36,22,22,柏星龙,30.0
160,物流,BK0422,7139.91,49.44,0.7,636435920000,1.07,31,15,远大控股,5.22
161,交通运输,BK1210,2492.46,17.06,0.69,3244142864000,0.9,86,41,海通发展,9.99
162,风力发电,BK1374,1972.44,13.5,0.69,716379456000,1.0,11,5,立新能源,5.86
163,油服工程,BK1275,1930.34,13.0,0.68,234765735000,1.14,10,4,博迈科,4.19
164,航空装备Ⅲ,BK1384,4287.81,28.74,0.67,1160786240000,2.24,36,13,航材股份,5.48
165,航空装备Ⅱ,BK1231,4287.81,28.74,0.67,1160786240000,2.24,36,13,航材股份,5.48
166,贸易Ⅲ,BK1550,9939.67,66.54,0.67,141905331000,0.97,9,3,厦门信达,3.13
167,贸易Ⅱ,BK0484,9939.67,66.54,0.67,141905331000,0.97,9,3,厦门信达,3.13
168,生活用纸,BK1495,1187.92,7.91,0.67,53602684000,1.54,7,1,依依股份,2.58
169,综合环境治理,BK1391,1789.62,11.84,0.67,70222857000,2.89,7,7,南大环境,12.95
170,美容护理,BK1035,894.33,5.89,0.66,264477783000,1.68,27,5,润本股份,4.5
171,综合Ⅲ,BK1627,12146.72,77.88,0.65,205108621000,2.17,13,7,上海三毛,7.11
172,综合,BK1217,12146.72,77.88,0.65,205108621000,2.17,13,7,上海三毛,7.11
173,综合Ⅱ,BK0539,12146.72,77.88,0.65,205108621000,2.17,13,7,上海三毛,7.11
174,银行,BK1283,4396.8,28.18,0.65,16248754688000,0.27,35,4,浦发银行,1.73
175,银行Ⅱ,BK0475,4396.8,28.18,0.65,16248754688000,0.27,35,4,浦发银行,1.73
176,血液制品,BK1597,4235.52,26.99,0.64,83035978000,0.56,5,0,卫光生物,1.28
177,社会服务,BK1214,4285.23,26.91,0.63,500283792000,3.66,55,33,华天酒店,10.09
178,快递,BK1489,5219.58,32.53,0.63,269611312000,0.73,3,1,申通快递,1.27
179,建筑装饰,BK1209,3007.28,18.72,0.63,1755003376000,1.2,102,48,华阳国际,10.01
180,钾肥,BK1434,2355.01,14.59,0.62,326601568000,1.06,2,2,亚钾国际,2.48
181,定制家居,BK1539,7395.51,44.57,0.61,75971682000,2.91,9,7,龙竹科技,6.1
182,冶钢原料,BK1228,3812.07,22.83,0.6,178310532000,1.13,3,5,鄂尔多斯,5.9
183,电商服务,BK1546,2351.1,13.78,0.59,41867891000,3.37,5,3,青木科技,3.64
184,租赁,BK1365,2976.72,17.17,0.58,77034619000,1.31,2,1,海南华铁,1.66
185,信托,BK1363,1925.14,11.07,0.58,69035691000,0.94,3,0,建元信托,0.81
186,线下药店,BK1606,3507.71,19.99,0.57,81905487000,1.19,6,2,老百姓,2.12
187,其他运输设备,BK1522,1960.38,11.16,0.57,77740693000,1.11,6,5,ST中路B,4.55
188,房屋建设Ⅲ,BK1470,1942.23,10.73,0.56,255971989000,0.95,5,3,ST龙元,1.91
189,房屋建设Ⅱ,BK1246,1942.23,10.73,0.56,255971989000,0.95,5,3,ST龙元,1.91
190,计算机,BK1207,8007.21,43.73,0.55,4355363072000,3.41,234,122,新炬网络,9.98
191,专业连锁Ⅲ,BK1555,1324.85,7.18,0.54,45999859000,1.88,4,3,华致酒行,3.33
192,专业连锁Ⅱ,BK1270,1324.85,7.18,0.54,45999859000,1.88,4,3,华致酒行,3.33
193,工程机械整机,BK1393,4253.45,21.9,0.52,549371856000,1.22,12,7,铁拓机械,9.65
194,水泥制品,BK1463,2072.26,10.63,0.52,29623844000,1.85,6,3,国统股份,2.12
195,热力服务,BK1379,3291.27,16.81,0.51,132547898000,3.16,10,8,恒盛能源,9.99
196,汽车服务,BK1016,948.15,4.8,0.51,34585632000,1.29,8,1,德众汽车,1.45
197,保健品,BK1579,3590.9,17.77,0.5,51288954000,2.11,4,5,金达威,2.9
198,国有大型银行Ⅲ,BK1611,3366.01,16.39,0.49,11629347072000,0.14,5,1,交通银行,1.37
199,农商行Ⅲ,BK1612,476.99,2.3,0.48,270475024000,0.99,7,1,江阴银行,0.96
200,长材,BK1369,527.24,2.51,0.48,17912632000,0.75,2,0,三钢闽光,1.0
