排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,文字媒体,BK1298,2302.68,113.17,5.17,24158336000,9.53,2,0,掌阅科技,5.6
2,图片媒体,BK1297,2830.2,119.89,4.42,11741677000,6.33,1,0,视觉中国,4.42
3,零食,BK1583,1806.3,74.31,4.29,99184160000,2.95,10,1,盐津铺子,10.01
4,金融信息服务,BK1360,4497.04,177.35,4.11,34045867000,5.29,3,0,仁东控股,7.29
5,纺织化学制品,BK1423,1408.68,55.0,4.06,94351433000,5.18,10,3,吉华集团,9.98
6,宠物食品,BK1507,1451.19,53.88,3.86,30433955000,3.61,4,0,中宠股份,6.52
7,商用载客车,BK1531,3264.02,118.68,3.77,91722407000,1.53,5,0,曙光股份,10.16
8,乳品,BK1585,1957.73,65.18,3.44,247695005000,1.69,18,1,一鸣食品,9.98
9,涂料,BK1469,902.03,28.06,3.21,23018011000,1.51,2,0,三棵树,4.44
10,饮料乳品,BK1282,2021.62,62.88,3.21,426187552000,1.6,25,2,一鸣食品,9.98
11,休闲食品,BK1281,1944.71,60.04,3.19,154700313000,1.9,21,2,盐津铺子,10.01
12,会展服务,BK1565,1137.03,35.07,3.18,14212440000,6.55,3,0,兰生股份,6.29
13,纺织鞋类制造,BK1347,422.55,12.83,3.13,41918640000,0.41,1,0,华利集团,3.13
14,汽车综合服务,BK1524,1052.26,31.79,3.12,14560825000,3.37,3,0,阿尔特,7.15
15,白酒Ⅲ,BK1575,4221.38,122.76,3.0,2483881856000,1.42,20,0,金种子酒,10.01
16,白酒Ⅱ,BK1277,4221.38,122.76,3.0,2483881856000,1.42,20,0,金种子酒,10.01
17,其他农产品加工,BK1505,2194.16,60.1,2.82,69139546000,1.64,12,0,华资实业,10.0
18,洗护用品,BK1496,546.92,14.92,2.8,18962595000,2.23,4,0,润本股份,7.2
19,电动乘用车,BK1519,4640.52,124.64,2.76,981756160000,1.86,3,0,北汽蓝谷,6.31
20,熟食,BK1584,1868.46,49.4,2.72,19676476000,1.18,3,0,煌上煌,5.49
21,软饮料,BK1586,1739.0,44.98,2.66,178492543000,1.38,7,1,东鹏饮料,5.28
22,人力资源服务,BK1568,1838.53,47.47,2.65,21296170000,1.0,3,0,科锐国际,3.94
23,国有大型银行Ⅲ,BK1611,3248.76,77.34,2.44,11278124288000,0.23,6,0,农业银行,3.57
24,酒店,BK1560,2193.63,52.12,2.43,43396533000,2.46,4,1,华天酒店,9.88
25,培训教育,BK1557,4198.3,98.15,2.39,53681227000,3.94,10,2,传智教育,9.97
26,广告媒体,BK1292,2193.79,47.75,2.23,84349412000,1.41,3,0,分众传媒,3.88
27,食品饮料,BK0438,24356.34,524.74,2.2,3852495888000,1.66,113,16,一鸣食品,9.98
28,辅料,BK1348,2758.32,58.61,2.17,22920189000,3.12,4,0,兴业科技,4.1
29,家纺,BK1353,3938.69,83.67,2.17,30612136000,1.41,7,0,太湖雪,3.11
30,教育,BK0740,511.64,10.82,2.16,70854914000,3.33,14,2,传智教育,9.97
31,电信运营商,BK1587,1025.72,21.38,2.13,2804533168000,0.37,3,0,中国电信,2.94
32,酒店餐饮,BK1271,2060.54,42.68,2.12,54379693000,2.43,7,2,华天酒店,9.88
33,清洁小家电,BK1459,1875.91,38.57,2.1,101360587000,1.2,9,0,科沃斯,5.68
34,烘焙食品,BK1582,642.96,12.56,1.99,35839675000,1.15,8,1,桂发祥,3.96
35,旅游零售Ⅲ,BK1549,6159.72,118.34,1.96,124198018000,1.66,2,0,中国中免,1.97
36,旅游零售Ⅱ,BK1269,6159.72,118.34,1.96,124198018000,1.66,2,0,中国中免,1.97
37,非运动服装,BK1352,1920.05,36.36,1.93,217498613000,1.52,32,5,乔治白,9.96
38,商用车,BK1264,2503.85,46.39,1.89,265199317000,1.32,9,5,曙光股份,10.16
39,快递,BK1489,5332.19,97.83,1.87,285347552000,0.82,4,0,圆通速递,3.28
40,预加工食品,BK1581,5738.44,103.46,1.84,62397734000,1.73,10,1,惠发食品,3.87
41,数字媒体,BK1221,5677.2,102.08,1.83,170108011000,4.24,11,4,*ST三六,6.82
42,汽车服务,BK1016,871.2,15.51,1.81,32428123000,1.73,8,1,阿尔特,7.15
43,钾肥,BK1434,2438.22,43.39,1.81,337649472000,1.35,2,2,亚钾国际,5.47
44,百货,BK1551,1724.98,29.88,1.76,106279170000,1.42,17,1,东百集团,9.96
45,水产养殖,BK1514,581.23,9.95,1.74,10698360000,2.36,4,0,大湖股份,4.17
46,门户网站,BK1294,2632.83,44.16,1.71,96641920000,2.75,7,2,*ST三六,6.82
47,横向通用软件,BK1448,5537.36,92.07,1.69,506105792000,2.68,27,6,久其软件,10.03
48,服装家纺,BK1225,2181.33,35.76,1.67,298614080000,1.8,49,10,乔治白,9.96
49,餐饮,BK1559,1307.75,21.07,1.64,10983159000,2.38,3,1,西安饮食,4.43
50,调味发酵品Ⅲ,BK1576,4418.05,70.01,1.61,347422000000,1.66,12,3,朱老六,4.95
51,调味发酵品Ⅱ,BK1278,4418.05,70.01,1.61,347422000000,1.66,12,3,朱老六,4.95
52,农产品加工,BK1256,2044.37,32.2,1.6,268867488000,1.61,23,2,华资实业,10.0
53,乘用车,BK1262,3606.51,56.56,1.59,1375284720000,0.85,8,0,北汽蓝谷,6.31
54,空调,BK1450,14616.93,227.39,1.58,917481168000,0.65,4,0,海信家电,2.62
55,医院,BK1601,6133.33,94.12,1.56,190280996000,2.02,11,3,创新医疗,10.0
56,渔业,BK1260,870.8,13.12,1.53,15799252000,2.15,7,0,大湖股份,4.17
57,个护小家电,BK1458,779.45,11.68,1.52,18506950000,2.33,3,1,彩虹集团,3.93
58,其他养殖,BK1510,726.19,10.82,1.51,7857085000,1.05,3,0,天山生物,2.23
59,端到端供应链服务,BK1491,1448.29,21.48,1.51,21387714000,2.25,6,1,东方嘉盛,9.98
60,白色家电,BK1239,3141.36,46.53,1.5,1162645888000,0.77,10,2,*ST康佳A,2.81
61,学历教育,BK1558,1751.96,25.52,1.48,9066863000,1.85,2,0,国脉科技,1.69
62,小家电,BK1244,1999.09,29.07,1.48,190663390000,1.3,20,4,鸿智科技,6.45
63,饲料,BK1258,3064.9,44.4,1.47,192539198000,1.0,13,3,中宠股份,6.52
64,冰洗,BK1449,1813.17,26.26,1.47,245164716000,0.91,6,2,*ST康佳A,2.81
65,工程咨询服务Ⅲ,BK1471,724.93,10.4,1.46,200458745000,5.09,38,8,华建集团,9.99
66,工程咨询服务Ⅱ,BK0726,724.93,10.4,1.46,200458745000,5.09,38,8,华建集团,9.99
67,教育运营及其他,BK1556,685.01,9.78,1.45,8106822000,2.09,2,0,ST豆神,2.08
68,软件开发,BK0737,964.56,13.26,1.39,1465356992000,2.76,103,28,南天信息,10.01
69,产业地产,BK1344,2193.46,29.75,1.37,122597740000,0.59,10,3,张江高科,9.99
70,贸易Ⅲ,BK1550,9171.55,123.79,1.37,137623092000,1.0,11,1,五矿发展,6.39
71,贸易Ⅱ,BK0484,9171.55,123.79,1.37,137623092000,1.0,11,1,五矿发展,6.39
72,锦纶,BK1414,537.0,7.19,1.36,21449796000,1.28,4,1,恒申新材,3.5
73,其他酒类,BK1578,1392.43,18.06,1.31,57740374000,1.15,9,1,*ST尼雅,4.25
74,复合肥,BK1433,3017.64,38.9,1.31,75085951000,1.78,9,0,云图控股,4.05
75,超市,BK1552,1586.78,20.43,1.3,65096686000,2.46,7,0,中百集团,1.92
76,通信工程及服务,BK1588,2451.48,31.46,1.3,83548263000,3.99,13,5,华星创业,2.41
77,垂直应用软件,BK1447,7550.11,96.3,1.29,959251200000,2.8,76,22,南天信息,10.01
78,广告营销,BK1220,4213.33,53.16,1.28,272561904000,3.79,23,6,天地在线,9.98
79,旅游综合,BK1561,1522.45,18.92,1.26,36399252000,2.48,8,1,岭南控股,2.97
80,一般零售,BK0482,15108.7,186.69,1.25,411839680000,1.61,51,7,东百集团,9.96
81,海洋捕捞,BK1513,953.77,11.73,1.25,5100892000,1.09,3,0,开创国际,1.69
82,个护用品,BK1251,594.54,7.24,1.23,70556381000,1.63,11,2,润本股份,7.2
83,电视广播Ⅲ,BK1291,1119.51,13.61,1.23,117856911000,1.6,13,0,天威视讯,3.37
84,电视广播Ⅱ,BK1219,1119.51,13.61,1.23,117856911000,1.6,13,0,天威视讯,3.37
85,铁矿石,BK1371,1657.85,19.27,1.18,65072955000,1.65,4,1,广东明珠,4.76
86,营销代理,BK1293,3987.67,46.06,1.17,188212497000,5.64,20,6,天地在线,9.98
87,印刷,BK1534,3507.69,40.46,1.17,12840551000,1.56,3,1,东港股份,2.1
88,汽车经销商,BK1523,1290.23,14.8,1.16,17867297000,0.94,5,1,申华控股,3.14
89,文化用品,BK1542,2527.56,28.4,1.14,36966450000,1.17,5,0,晨光股份,1.83
90,农用机械,BK1404,1503.23,16.88,1.14,43446069000,1.67,7,3,弘宇股份,4.08
91,纺织服饰,BK0436,12438.83,135.96,1.11,585750192000,1.94,86,22,乔治白,9.96
92,非白酒,BK1279,1887.99,20.58,1.1,213155926000,0.94,14,3,*ST尼雅,4.25
93,专业连锁Ⅲ,BK1555,1229.39,12.88,1.06,43366025000,1.54,7,0,爱婴室,2.24
94,专业连锁Ⅱ,BK1270,1229.39,12.88,1.06,43366025000,1.54,7,0,爱婴室,2.24
95,银行,BK1283,4216.45,43.22,1.04,15688152832000,0.34,39,2,农业银行,3.57
96,银行Ⅱ,BK0475,4216.45,43.22,1.04,15688152832000,0.34,39,2,农业银行,3.57
97,股份制银行Ⅲ,BK1610,2377.58,24.08,1.02,2884066784000,0.47,9,0,兴业银行,1.64
98,商业物业经营,BK1554,1598.99,16.18,1.02,178657583000,1.36,14,4,小商品城,6.58
99,综合乘用车,BK1520,2484.1,24.84,1.01,393528560000,0.56,5,0,长城汽车,1.73
100,旅游及景区,BK1272,2757.85,27.41,1.0,124543825000,1.87,25,2,岭南控股,2.97
101,人工景区,BK1562,2594.89,25.63,1.0,31834170000,1.3,5,0,曲江文旅,2.45
102,社会服务,BK1214,3780.34,36.47,0.97,455097648000,2.46,66,21,华天酒店,9.88
103,水泥制品,BK1463,1819.9,17.55,0.97,26337637000,1.4,8,1,四方新材,2.05
104,综合包装,BK1536,1192.31,11.42,0.97,14986193000,1.7,3,3,康欣新材,9.89
105,公路货运,BK1487,3914.3,37.35,0.96,21416288000,0.9,4,0,原尚股份,2.0
106,农业综合Ⅲ,BK1506,2040.24,19.38,0.96,9357796000,0.79,3,0,润农节水,1.91
107,农业综合Ⅱ,BK1257,2040.24,19.38,0.96,9357796000,0.79,3,0,润农节水,1.91
108,厨房小家电,BK1457,1917.15,18.03,0.95,70795852000,1.23,8,3,鸿智科技,6.45
109,机床工具,BK1395,1608.05,14.98,0.94,118354426000,2.04,14,5,华辰装备,14.71
110,运动服装,BK1355,2474.48,22.92,0.93,14285940000,4.39,3,1,三夫户外,3.62
111,商贸零售,BK1213,2024.1,18.63,0.93,825942112000,1.66,82,13,东百集团,9.96
112,跨境物流,BK1488,1512.15,13.85,0.92,169385829000,0.72,12,1,*ST长投,3.1
113,金属包装,BK1532,2753.4,24.98,0.92,51480288000,1.73,4,2,嘉美包装,10.03
114,水产饲料,BK1509,5596.92,50.44,0.91,91740529000,0.95,3,1,天马科技,2.23
115,印染,BK1351,1442.75,12.82,0.9,15671988000,2.14,3,1,华纺股份,1.62
116,种子,BK1518,3401.28,30.01,0.89,47742251000,2.31,8,1,康农种业,4.04
117,多业态零售,BK1553,1315.64,11.45,0.88,61806231000,1.69,13,2,汇嘉时代,2.41
118,其他家电Ⅲ,BK1456,1076.48,9.34,0.88,9431323000,1.27,3,0,奥佳华,1.09
119,其他家电Ⅱ,BK1243,1076.48,9.34,0.88,9431323000,1.27,3,0,奥佳华,1.09
120,农林牧渔,BK0433,12760.42,110.42,0.87,1163892624000,1.46,82,26,华资实业,10.0
121,管材,BK1466,1657.7,14.24,0.87,31261873000,1.24,4,0,*ST顾地,2.67
122,农药,BK1436,2651.61,22.35,0.85,203811266000,1.75,24,9,雅本化学,6.05
123,物流,BK0422,6559.35,55.01,0.85,636516064000,0.92,37,8,东方嘉盛,9.98
124,钛白粉,BK1421,1798.81,15.01,0.84,68344622000,1.87,6,0,鲁北化工,1.25
125,商用载货车,BK1530,1861.04,15.51,0.84,173476910000,1.27,4,5,中集车辆,4.6
126,铁路运输,BK1485,1467.53,12.19,0.84,399398768000,0.47,6,1,京沪高铁,1.8
127,油田服务,BK1573,1591.03,13.12,0.83,155692613000,0.98,2,5,科力股份,6.42
