排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,运动服装,BK1355,2974.16,203.38,7.34,17140574000,6.68,4,0,三夫户外,10.03
2,炭黑,BK1442,1938.54,122.61,6.75,27519606000,4.32,6,0,龙星科技,10.08
3,半导体材料,BK1325,13495.53,780.48,6.14,1048826672000,6.03,31,0,中晶科技,10.01
4,林业Ⅲ,BK1502,5035.74,283.71,5.97,24367332000,14.12,4,0,平潭发展,9.97
5,林业Ⅱ,BK1255,5035.74,283.71,5.97,24367332000,14.12,4,0,平潭发展,9.97
6,光学元件,BK1334,15968.68,814.14,5.37,417570672000,2.81,27,0,福光股份,14.35
7,激光设备,BK1409,20080.72,983.23,5.15,329075680000,5.61,10,1,杰普特,12.81
8,跨境电商,BK1547,2642.77,128.08,5.09,54261289000,8.67,7,1,星徽股份,20.0
9,分立器件,BK1327,15938.0,766.63,5.05,626035408000,4.11,18,0,长光华芯,9.66
10,半导体设备,BK1326,49693.11,2380.93,5.03,2123827488000,3.12,25,0,晶升股份,19.99
11,模拟芯片设计,BK1330,6655.87,316.65,5.0,623745376000,2.82,35,1,晶丰明源,15.21
12,半导体,BK1036,2757.97,126.82,4.82,14555180032000,3.75,184,1,中晶科技,10.01
13,集成电路制造,BK1329,3631.38,165.09,4.76,2184388384000,1.98,9,0,赛微电子,5.69
14,期货,BK1361,506.35,21.8,4.5,48795881000,1.7,4,0,瑞达期货,10.02
15,集成电路封测,BK1328,8980.3,383.25,4.46,418114048000,6.46,13,0,伟测科技,7.09
16,白银,BK1616,5287.99,224.69,4.44,117743811000,4.48,3,0,盛达资源,6.88
17,房产租赁经纪,BK1341,1377.83,56.66,4.29,18086619000,5.8,3,0,世联行,10.14
18,通信网络设备及器件,BK1591,15331.97,604.68,4.11,3109811552000,4.25,35,2,光迅科技,10.0
19,电子化学品Ⅲ,BK1332,3370.73,131.41,4.06,733690928000,6.06,36,1,西陇科学,10.02
20,电子化学品Ⅱ,BK1039,3370.73,131.41,4.06,733690928000,6.06,36,1,西陇科学,10.02
