代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.78,10.8,10.69,10.7,10.77,-0.65,1194144111.5
000021,深科技,38.44,39.29,36.08,36.37,37.85,-3.91,9493369192.53
000063,中兴通讯,37.77,37.87,34.68,34.83,37.18,-6.32,6107719538.22
000100,TCL科技,4.56,4.65,4.24,4.37,4.23,3.31,10868581971.42
000166,申万宏源,4.49,4.62,4.46,4.47,4.47,0.0,627367051.96
000301,东方盛虹,12.68,12.87,12.42,12.52,12.72,-1.57,349486541.27
000333,美的集团,82.15,83.15,81.5,81.5,81.5,0.0,2562761519.28
000338,潍柴动力,33.26,34.05,32.25,32.28,32.61,-1.01,3306015682.26
000408,藏格矿业,81.43,82.65,78.0,78.19,79.91,-2.15,979102757.45
000425,徐工机械,9.68,10.07,9.57,9.57,9.48,0.95,1976996398.96
000538,云南白药,50.86,50.88,50.12,50.13,50.78,-1.28,345547449.39
000568,泸州老窖,92.0,93.88,91.21,91.42,92.2,-0.85,894767420.64
000617,中油资本,8.47,8.64,8.23,8.25,8.62,-4.29,1073478857.62
000630,铜陵有色,6.03,6.11,5.77,5.78,5.92,-2.36,1616788035.79
000636,风华高科,34.87,36.19,34.01,34.2,34.0,0.59,4684287875.04
000651,格力电器,39.51,39.6,38.82,38.86,39.51,-1.65,1420574383.08
000657,中钨高新,55.13,60.5,54.9,56.71,55.18,2.77,5976636439.01
000725,京东方Ａ,4.69,4.69,4.69,4.69,4.26,10.09,4858886693.64
000776,广发证券,19.6,20.3,19.32,19.32,19.43,-0.57,1687339022.19
000792,盐湖股份,33.1,33.47,32.22,32.28,32.86,-1.77,3200803415.74
000807,云铝股份,30.76,31.56,29.95,29.99,30.46,-1.54,2014211508.19
000838,*ST发展,1.91,1.91,1.8,1.8,1.89,-4.76,59028342.8
000858,五 粮 液,85.51,87.2,85.23,85.35,85.47,-0.14,2812401965.41
000895,双汇发展,26.24,26.39,25.88,25.88,26.28,-1.52,252480454.93
000938,紫光股份,32.67,32.93,29.05,29.25,32.21,-9.19,7894693974.76
000958,电投产融,6.2,6.29,6.07,6.08,6.24,-2.56,272334798.84
000977,浪潮信息,72.28,72.3,66.0,66.31,71.23,-6.91,6125659791.51
000988,华工科技,164.01,165.8,152.99,153.96,163.42,-5.79,19322031697.99
001280,中国铀业,76.25,79.08,75.76,75.98,76.17,-0.25,828849492.39
001289,龙源电力,17.2,17.42,16.88,16.93,17.26,-1.91,114993633.07
001309,德明利,707.0,709.8,652.88,656.1,695.96,-5.73,9719422574.47
001389,广合科技,183.6,192.5,176.88,178.9,179.33,-0.24,1733729738.43
002001,新 和 成,31.3,31.77,30.6,30.64,31.21,-1.83,741258062.85
002008,大族激光,146.61,152.49,140.01,142.59,144.54,-1.35,9777674204.12
002027,分众传媒,5.68,5.77,5.56,5.58,5.66,-1.41,1008829582.73
002028,思源电气,205.3,209.6,198.61,198.82,205.3,-3.16,2314453634.48
002049,紫光国微,82.5,82.96,77.41,77.89,81.3,-4.19,4055723716.91
002050,三花智控,51.09,54.48,50.7,52.83,50.55,4.51,16231014146.34
002080,中材科技,66.44,69.46,64.68,64.8,65.21,-0.63,3061792310.5
002142,宁波银行,31.3,31.87,31.25,31.53,31.31,0.7,735197705.38
002156,通富微电,64.0,66.88,61.41,61.76,62.28,-0.83,15366192794.81
002179,中航光电,41.55,42.7,40.7,40.8,41.45,-1.57,2664772773.96
002185,华天科技,16.0,16.46,15.08,15.19,15.88,-4.35,7278941724.28
