序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
102,603823,百合花,78.09,10.0,7.1,145219.0,1117028023.0,8.0,78.09,72.41,72.41,70.99,0.59,3.49,189.31,13.27,32514154005.0,32514154005.0,0.0,0.0,238.79,423.39
103,603773,沃格光电,104.49,10.0,9.5,65636.0,668613751.0,8.6,104.49,96.32,96.84,94.99,0.28,2.92,-114.89,22.2,23484820582.0,23476670362.0,0.0,0.0,30.61,195.34
104,000029,深深房Ａ,24.42,10.0,2.22,39030.0,93949612.0,8.29,24.42,22.58,22.58,22.2,0.8,0.44,-1572.78,6.9,24704737200.0,21774337200.0,0.0,0.0,-4.12,11.05
105,001229,魅视科技,45.63,10.0,4.15,50160.0,218885172.2,11.04,45.63,41.05,41.09,41.48,0.87,6.8,-349.17,6.67,6544806723.0,3365267484.0,0.0,0.0,83.18,48.15
106,603186,华正新材,184.31,10.0,16.76,46855.0,862191179.0,2.57,184.31,180.0,184.31,167.55,0.23,2.99,233.64,12.45,28898060373.0,28898060373.0,0.0,0.0,48.83,272.57
107,600313,农发种业,6.16,10.0,0.56,586356.0,354317481.0,9.11,6.16,5.65,5.65,5.6,2.5,5.42,94.27,2.97,7154063649.0,6666343764.0,0.0,0.0,-0.81,-4.2
108,688143,长盈通,154.0,10.0,14.0,239171.0,3412328056.0,22.63,162.68,131.0,142.1,140.0,1.32,19.54,840.53,14.7,19832243508.0,18845661604.0,0.02,0.46,11.26,207.02
109,600206,有研新材,55.86,10.0,5.08,688294.0,3736260836.0,11.11,55.86,50.22,50.77,50.78,0.57,8.13,128.97,10.94,47288469126.0,47288469126.0,0.0,0.0,88.33,176.12
110,603285,键邦股份,37.07,10.0,3.37,80062.0,288325409.0,11.25,37.07,33.28,33.7,33.7,1.47,12.85,46.66,3.53,5931200000.0,2309341635.0,0.0,0.0,-30.21,53.82
111,600172,黄河旋风,13.64,10.0,1.24,776168.0,1040317755.0,9.19,13.64,12.5,12.5,12.4,0.56,6.05,-50.95,42.43,19671396253.0,17502829013.0,0.0,0.0,24.11,138.88
112,601366,利群股份,3.85,10.0,0.35,281457.0,104989725.0,11.14,3.85,3.46,3.54,3.5,2.95,2.93,137.56,0.86,3695003285.0,3695003285.0,0.0,0.0,5.19,-19.46
113,605179,一鸣食品,35.1,10.0,3.19,324396.0,1096826031.0,9.65,35.1,32.02,32.42,31.91,0.96,8.09,222.49,12.39,14075100000.0,14075100000.0,0.0,0.0,130.77,68.18
114,000564,供销大集,1.54,10.0,0.14,6345318.0,959527751.07,10.71,1.54,1.39,1.4,1.4,3.37,4.2,-50.94,1.92,27809417565.0,23246114469.0,0.0,0.0,-6.1,-38.4
115,603936,博敏电子,17.38,10.0,1.58,595776.0,1008764365.0,8.67,17.38,16.01,16.29,15.8,1.22,9.45,-258.33,2.55,11216148310.0,10956317310.0,0.0,0.0,-23.03,36.96
116,000811,冰轮环境,45.09,10.0,4.1,428071.0,1860985732.14,10.03,45.09,40.98,40.99,40.99,1.19,4.38,95.45,6.96,44750832344.0,44115861256.0,0.0,0.0,31.27,144.79
117,603067,振华股份,36.52,10.0,3.32,403523.0,1422471202.0,10.51,36.52,33.03,33.8,33.2,1.3,5.34,56.72,6.68,27591787754.0,27591787754.0,0.0,0.0,-18.55,27.47
118,002028,思源电气,183.15,10.0,16.65,132473.0,2376629787.84,9.22,183.15,167.8,167.8,166.5,1.51,2.17,48.96,8.71,143328296598.0,111863470737.0,0.0,0.0,-6.77,19.01
119,000551,创元科技,15.51,10.0,1.41,348446.0,517614127.42,10.64,15.51,14.01,14.2,14.1,2.26,7.19,15.13,2.49,7518209543.0,7515327103.0,0.0,0.0,-10.24,5.94
120,002353,杰瑞股份,166.09,10.0,15.1,210773.0,3390936160.83,11.25,166.09,149.1,151.03,150.99,1.26,3.05,71.1,7.3,170052215303.0,114779893532.0,0.0,0.0,25.3,136.83
121,603580,艾艾精工,58.2,10.0,5.29,93890.0,531245229.0,7.99,58.2,53.97,53.97,52.91,0.73,7.19,681.47,17.11,7605180240.0,7605180240.0,0.0,0.0,137.75,259.26
122,603929,亚翔集成,178.97,10.0,16.27,38752.0,687591637.0,7.38,178.97,166.96,166.99,162.7,0.69,1.82,38.93,15.99,38185039200.0,38185039200.0,0.0,0.0,1.68,90.7
123,003031,中瓷电子,143.09,10.0,13.01,172019.0,2387348152.58,7.65,143.09,133.14,135.29,130.08,1.38,5.06,83.47,10.07,64541153594.0,48673021631.0,0.0,0.0,-9.58,96.77
124,605060,联德股份,48.06,10.0,4.37,47999.0,224813850.0,9.93,48.06,43.72,43.82,43.69,1.27,2.01,46.36,4.73,11562851520.0,11483475624.0,0.0,0.0,-10.67,31.28
125,603530,神马电力,51.82,10.0,4.71,78703.0,394648173.0,10.23,51.82,47.0,47.31,47.11,1.39,1.84,52.04,12.32,22355374816.0,22151224589.0,0.0,0.0,-8.09,27.2
126,002289,宇顺电子,40.84,9.99,3.71,69762.0,272972180.34,10.56,40.84,36.92,37.14,37.13,1.19,2.54,58.09,43.14,11445562456.0,11207771556.0,0.0,0.0,-1.16,40.01
127,603079,圣达生物,14.75,9.99,1.34,51313.0,75686642.0,0.07,14.75,14.74,14.75,13.41,1.13,2.71,52.91,1.77,2788186954.0,2788186954.0,0.0,0.0,-0.87,-16.29
128,002436,兴森科技,38.3,9.99,3.48,1543383.0,5719406782.84,8.9,38.3,35.2,35.47,34.82,1.31,10.17,868.21,12.31,65097497463.0,58136735507.0,0.0,0.0,8.22,81.17
129,600353,旭光电子,34.13,9.99,3.1,326184.0,1107804169.0,3.64,34.13,33.0,33.0,31.03,0.46,3.94,211.91,15.08,28287324857.0,28287324857.0,0.0,0.0,45.48,112.65
130,603790,雅运股份,28.29,9.99,2.57,70822.0,197958155.0,11.28,28.29,25.39,25.39,25.72,1.31,3.7,36.96,4.23,5413574400.0,5413574400.0,0.0,0.0,-13.62,46.13
131,001207,联科科技,17.4,9.99,1.58,138934.0,233812764.49,10.68,17.4,15.71,15.73,15.82,2.26,4.75,16.58,2.18,5274596746.0,5091624401.0,0.0,0.0,-10.95,-2.03
132,603110,东方材料,27.74,9.99,2.52,163065.0,436453031.0,10.07,27.74,25.2,25.2,25.22,1.13,8.1,133.84,8.01,5582029546.0,5582029546.0,0.0,0.0,16.36,72.73
133,603458,勘设股份,10.35,9.99,0.94,186104.0,186867552.0,10.63,10.35,9.35,9.45,9.41,1.51,6.08,-49.65,1.23,3168388720.0,3168388720.0,0.0,0.0,-25.97,3.29
134,002838,道恩股份,27.19,9.99,2.47,146641.0,388657375.2,9.63,27.19,24.81,24.92,24.72,2.08,3.49,27.31,3.5,13007652550.0,11436976576.0,0.0,0.0,-23.43,13.34
135,000026,飞亚达,23.01,9.99,2.09,176573.0,394711432.78,10.66,23.01,20.78,20.94,20.92,0.92,4.84,35.87,2.79,9336629801.0,8388542466.0,0.0,0.0,-9.52,41.51
