排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,船舶制造,BK0729,1267.7,15.64,1.25,825851312000,1.98,9,5,国瑞科技,6.92
2,纳米银,BK0855,3750.32,39.33,1.06,114114655000,5.89,2,5,超声电子,10.0
3,昨日首板,BK1630,6564.22,65.01,1.0,535285904000,9.63,13,15,国创高新,10.16
4,科创板做市商,BK1107,1436.74,12.41,0.87,1905558336000,0.46,14,0,国信证券,1.39
5,金融地产风格,BK1714,1075.41,8.88,0.83,23275031296000,0.33,86,14,宁波银行,3.49
6,券商概念,BK0711,1099.05,8.85,0.81,3873545632000,0.82,49,6,哈投股份,5.26
7,氦气概念,BK0949,3009.12,17.28,0.58,318068816000,3.84,7,10,水发燃气,9.99
8,地热能,BK0622,6352.65,34.49,0.55,121918744000,5.19,3,6,豫能控股,5.7
9,长期破净,BK1635,957.78,2.13,0.22,15434277120000,0.53,88,87,*ST西旅,8.54
10,绿色电力,BK1024,1294.71,2.46,0.19,6505353216000,1.35,80,89,太极实业,10.02
11,红利破净股,BK1636,1081.42,1.91,0.18,15321927168000,0.21,22,16,南京银行,3.16
12,证金持股,BK0718,1399.7,2.57,0.18,21107474944000,0.17,20,13,宁波银行,3.49
13,DRG/DIP,BK1054,889.46,1.55,0.17,120845268000,1.5,2,16,ST荣科,18.31
14,ST股,BK0511,6557.61,10.49,0.16,741344080000,1.55,79,110,ST荣科,18.31
15,被动元件概念,BK0976,2443.04,3.7,0.15,837352272000,3.93,10,20,华金资本,10.0
16,互联网金融,BK0637,5106.37,6.4,0.13,21499563008000,0.48,100,86,新力金融,10.07
17,高带宽内存,BK1152,2528.29,1.01,0.04,2078829280000,3.57,11,17,德邦科技,4.24
18,中特估,BK1139,1197.18,0.06,0.01,26603094528000,0.24,39,36,天地科技,3.35
19,滨海新区,BK0566,10628.85,-2.25,-0.02,208397007000,2.04,6,14,津药药业,10.07
20,GDR,BK0868,990.82,-0.63,-0.06,1502687632000,0.55,6,5,欣旺达,2.41
21,昨日涨停,BK0815,200.89,-0.14,-0.07,688254784000,11.93,20,24,国创高新,10.16
22,昨日涨停_含一字,BK1050,165798.14,-136.02,-0.08,714818976000,12.01,23,26,瑞尔特,10.01
