代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.86,10.91,10.8,10.87,10.86,0.09,772947727.0
000010,*ST美丽,3.73,4.07,3.62,4.07,3.7,10.0,282238695.0
000021,深科技,33.34,35.97,32.7,34.69,33.28,4.24,6379396076.0
000063,中兴通讯,37.97,38.74,37.83,38.57,37.96,1.61,3769272600.0
000100,TCL科技,4.87,4.91,4.79,4.82,4.86,-0.82,1628344488.0
000166,申万宏源,5.05,5.05,4.99,5.0,5.04,-0.79,444769043.0
000301,东方盛虹,13.33,13.45,12.88,12.98,13.42,-3.28,521648400.0
000333,美的集团,80.15,80.2,78.75,79.25,79.7,-0.56,2011764284.0
000338,潍柴动力,28.37,29.72,27.9,29.22,28.52,2.45,4996212726.0
000408,藏格矿业,87.13,89.27,86.25,87.0,84.8,2.59,1972033238.0
000425,徐工机械,12.59,12.7,12.27,12.36,12.6,-1.9,1267595604.0
000538,云南白药,56.54,56.65,56.16,56.25,56.54,-0.51,300989766.0
000568,泸州老窖,112.55,112.92,110.44,111.0,112.92,-1.7,1160864140.0
000617,中油资本,9.06,9.12,8.95,9.0,9.03,-0.33,495892430.0
000630,铜陵有色,7.76,7.79,7.54,7.59,7.73,-1.81,3531777215.0
000636,风华高科,25.33,26.57,24.71,25.73,25.74,-0.04,6049695003.0
000651,格力电器,37.5,37.94,37.5,37.59,38.49,-2.34,3175378983.0
000657,中钨高新,61.18,64.71,59.84,60.2,58.83,2.33,8556363791.0
000725,京东方Ａ,4.38,4.38,4.32,4.33,4.36,-0.69,1998416917.0
000776,广发证券,20.9,20.99,20.75,20.81,20.91,-0.48,613243202.0
000792,盐湖股份,37.83,39.69,37.5,39.01,36.2,7.76,7362501016.0
000807,云铝股份,31.7,31.7,30.77,30.99,31.36,-1.18,1366612617.0
000838,*ST发展,2.78,2.8,2.62,2.63,2.77,-5.05,103880084.0
000858,五 粮 液,105.0,105.33,103.6,103.88,105.17,-1.23,2004360013.0
000895,双汇发展,26.3,26.48,26.17,26.27,26.19,0.31,161955624.0
000938,紫光股份,25.31,25.86,25.31,25.73,25.28,1.78,1405091548.0
000958,电投产融,6.51,6.53,6.48,6.5,6.5,0.0,153337847.0
000977,浪潮信息,62.61,63.77,62.0,63.07,62.57,0.8,2647112210.0
000988,华工科技,86.15,89.88,85.0,88.55,86.1,2.85,8617897639.0
001280,中国铀业,92.19,94.49,91.04,93.1,93.39,-0.31,1396159036.0
001289,龙源电力,15.86,16.21,15.82,16.13,15.81,2.02,118484431.0
001309,德明利,251.03,256.58,246.27,256.48,250.73,2.29,2031628919.0
001389,广合科技,112.07,117.67,112.0,117.67,106.97,10.0,897557732.0
002001,新 和 成,30.11,31.77,30.11,31.06,30.05,3.36,1841523658.0
002008,大族激光,64.1,69.72,64.1,69.72,63.38,10.0,3592874398.0
002027,分众传媒,7.21,7.21,7.11,7.14,7.22,-1.11,924476896.0
002028,思源电气,222.02,231.11,220.38,227.32,223.9,1.53,1868594357.0
002049,紫光国微,79.3,80.51,78.57,80.18,78.72,1.85,1685549104.0
002050,三花智控,51.8,52.5,51.37,51.94,52.15,-0.4,5089017298.0
002080,中材科技,51.4,53.57,50.55,52.88,51.39,2.9,3242659437.0
002102,ST能特,3.52,3.59,3.5,3.54,3.52,0.57,138313698.0
002142,宁波银行,31.04,31.29,30.8,30.98,30.96,0.06,435517259.0
002156,通富微电,50.55,52.83,50.3,52.27,50.52,3.46,7468447875.0
002179,中航光电,35.4,36.02,34.96,35.86,35.22,1.82,1453011834.0
002185,华天科技,14.67,15.35,14.61,15.12,14.68,3.0,4131850351.0
002202,金风科技,27.0,28.73,26.62,28.38,27.26,4.11,9473116841.0
002230,科大讯飞,56.13,56.18,55.4,55.69,56.12,-0.77,2543350301.0
002241,歌尔股份,26.69,27.2,26.53,27.08,26.68,1.5,2472655846.0
002281,光迅科技,72.4,75.75,71.67,75.33,72.27,4.23,4045369980.0
002311,海大集团,54.31,54.64,53.35,53.58,54.36,-1.43,330497308.0
002352,顺丰控股,37.65,37.83,37.31,37.5,37.6,-0.27,1319077719.0
002353,杰瑞股份,104.1,111.9,102.39,110.3,104.7,5.35,2044750294.0
002371,北方华创,496.0,498.63,483.3,488.88,496.0,-1.44,3313328019.0
002379,宏桥控股,29.95,30.18,29.48,29.89,29.79,0.34,455711859.0
002384,东山精密,79.7,87.47,79.7,85.89,79.52,8.01,9186951937.0
002409,雅克科技,94.75,99.53,93.11,98.36,94.75,3.81,1561486064.0
002415,海康威视,31.87,31.99,31.2,31.56,31.93,-1.16,2068034156.0
002428,云南锗业,44.38,44.39,43.0,44.39,40.35,10.01,1760966821.0
002460,赣锋锂业,74.5,74.7,72.51,72.86,71.33,2.14,5339760925.0
002463,沪电股份,78.99,85.36,78.2,85.36,77.6,10.0,11557913085.0
002466,天齐锂业,57.53,57.63,55.91,56.04,54.32,3.17,4138687152.0
002475,立讯精密,51.59,51.63,51.04,51.16,51.58,-0.81,5454795825.0
002484,江海股份,33.0,33.95,32.43,33.87,33.4,1.41,1412020054.0
002493,荣盛石化,15.09,15.55,14.87,15.27,15.15,0.79,777022331.0
002565,顺灏股份,16.12,17.2,15.91,16.45,15.97,3.01,1896143085.0
002594,比亚迪,91.4,91.4,89.61,89.85,91.45,-1.75,2619922211.0
002600,领益智造,15.43,15.63,15.3,15.53,15.39,0.91,1654841988.0
002602,世纪华通,18.68,18.81,18.32,18.54,18.76,-1.17,2039106739.0
002648,卫星化学,23.4,23.7,23.04,23.17,23.43,-1.11,1101904838.0
002653,海思科,47.61,47.7,46.9,47.01,47.39,-0.8,72239029.0
002709,天赐材料,44.68,44.68,42.21,42.39,44.0,-3.66,3188983328.0
002714,牧原股份,45.03,45.98,44.91,45.13,44.79,0.76,1767240333.0
002736,国信证券,12.41,12.43,12.32,12.36,12.4,-0.32,231989137.0
002816,*ST和科,24.08,24.35,23.85,24.05,24.08,-0.12,55643251.0
002837,英维克,111.08,115.72,106.22,113.7,109.72,3.63,7489646116.0
002851,麦格米特,120.7,127.35,116.59,125.56,118.33,6.11,2585068418.0
002916,深南电路,266.07,290.14,259.88,290.14,263.76,10.0,3683041400.0
002938,鹏鼎控股,58.95,63.3,58.91,61.97,59.24,4.61,2726148959.0
003816,中国广核,3.91,3.94,3.9,3.92,3.91,0.26,525666945.0
159516,半导体设备ETF国泰,1.918,1.965,1.885,1.947,1.927,1.04,1503041317
159558,半导体设备ETF易方达,2.262,2.3,2.208,2.282,2.262,0.88,399927981
300014,亿纬锂能,66.01,66.1,62.02,62.16,65.46,-5.04,4718210246.0
300015,爱尔眼科,10.69,10.7,10.56,10.59,10.7,-1.03,469950189.0
300024,机器人,17.87,17.89,17.55,17.56,17.86,-1.68,473772466.0
300033,同花顺,334.39,335.79,329.01,330.01,335.91,-1.76,1999292027.0
300054,鼎龙股份,47.07,47.48,45.7,47.1,47.31,-0.44,1072534869.0
300059,东方财富,22.69,22.7,22.43,22.5,22.74,-1.06,4259952898.0
300124,汇川技术,73.94,74.08,73.38,73.8,74.2,-0.54,1538805083.0
300136,信维通信,73.53,76.18,72.8,75.27,74.63,0.86,5651406764.0
300152,*ST动力,2.51,2.54,2.43,2.46,2.53,-2.77,115257597.0
300223,北京君正,142.0,144.5,136.66,138.61,140.46,-1.32,3243427824.0
300274,阳光电源,153.0,153.07,145.58,145.65,154.1,-5.48,11961130919.0
300285,国瓷材料,34.85,37.18,33.8,36.6,35.29,3.71,2492224823.0
300308,中际旭创,566.07,574.0,559.0,572.22,566.07,1.09,14340448873.0
300394,天孚通信,344.0,377.31,344.0,362.02,341.51,6.01,15656481423.0
300408,三环集团,64.32,66.2,62.88,65.95,65.97,-0.03,2509768147.0
300433,蓝思科技,34.98,35.91,34.88,35.53,34.68,2.45,3522736807.0
300442,润泽科技,90.04,104.16,90.04,102.17,86.8,17.71,14622813310.0
300475,香农芯创,143.27,148.58,139.71,148.23,143.27,3.46,3787130170.0
300476,胜宏科技,293.0,323.83,290.0,315.25,292.58,7.75,24702821613.0
300498,温氏股份,15.8,15.91,15.62,15.63,15.48,0.97,824840595.0
300502,新易盛,384.01,388.58,375.31,385.9,382.0,1.02,12151235540.0
300555,ST路通,14.18,14.28,14.08,14.22,14.29,-0.49,23686884.0
300567,精测电子,153.17,156.0,146.5,155.0,155.0,0.0,2173860088.0
300594,ST朗进,28.93,31.48,28.32,31.14,28.85,7.94,185128862.0
300604,长川科技,139.84,151.1,133.88,148.2,139.98,5.87,5485692260.0
