排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,CPO概念,BK1128,7597.17,580.15,8.27,6246075392000,4.51,65,0,中京电子,9.97
2,光通信模块,BK1136,3377.57,236.06,7.51,5803130624000,5.14,97,0,云南锗业,10.01
3,CRO,BK0899,1925.34,133.82,7.47,956585296000,4.35,40,1,百花医药,10.0
4,昨日打二板以上表现,BK1645,11762.01,798.0,7.28,40102893000,18.05,5,0,传智教育,10.01
5,纳米银,BK0855,3382.72,226.54,7.18,108843165000,7.09,7,0,行云科技,20.01
6,光刻机,BK0884,4362.71,274.98,6.73,1334544272000,4.49,38,1,沃格光电,9.99
7,昨日连板_含一字,BK1051,41819.91,2611.32,6.66,174816445000,17.74,14,3,德龙汇能,9.99
8,复合集流体,BK1113,1653.01,101.97,6.57,425036928000,3.82,28,1,沃格光电,9.99
9,先进封装,BK1101,3070.57,186.94,6.48,2899933536000,5.91,59,1,中京电子,9.97
10,PCB,BK0877,3513.76,210.0,6.36,5011150080000,4.47,164,3,中京电子,9.97
11,高带宽内存,BK1152,2265.7,135.14,6.34,1986558656000,5.95,28,0,圣泉集团,9.99
12,基金重仓,BK0536,14624.71,855.6,6.21,8156388352000,4.65,54,7,凯莱英,10.0
13,玻璃基板,BK1175,2341.75,136.78,6.2,1308402688000,4.63,48,0,沃格光电,9.99
14,百元股,BK1059,846.0,49.39,6.2,21291418624000,3.61,150,20,凯莱英,10.0
15,第四代半导体,BK1121,2142.27,120.72,5.97,99629783000,1.54,3,0,蓝晓科技,12.35
16,英伟达概念,BK1161,2007.11,112.6,5.94,3115583360000,3.49,59,1,利通电子,10.0
17,存储芯片,BK1137,2608.74,142.48,5.78,11261970432000,5.18,133,2,中京电子,9.97
18,光纤概念,BK1660,1023.36,55.5,5.73,3283489600000,3.6,66,4,云南锗业,10.01
19,科技风格,BK1713,874.76,47.3,5.72,20550790400000,2.43,92,8,东山精密,10.0
20,题材股,BK1717,1182.01,63.5,5.68,488714992000,15.66,28,5,欣天科技,20.04
21,昨日连板,BK0816,23877.77,1272.22,5.63,155725352000,18.51,10,3,美利云,10.0
22,中芯概念,BK0935,2398.4,123.8,5.44,4353737216000,3.83,63,3,华达科技,10.0
23,F5G概念,BK1088,4393.21,225.33,5.41,2044482576000,2.55,22,3,通宇通讯,9.98
24,OLED,BK0840,3811.79,191.05,5.28,3445120304000,3.97,120,4,利通电子,10.0
25,高市净率,BK1722,1031.35,51.29,5.23,13684129024000,4.81,182,16,高乐股份,9.98
26,铜缆高速连接,BK1168,2340.72,116.0,5.21,1208497072000,3.59,41,0,蘅东光,20.83
27,第三代半导体,BK0952,2171.96,107.02,5.18,2739016192000,5.53,100,7,云南锗业,10.01
28,碳化硅,BK0977,1978.07,97.5,5.18,1286352976000,3.47,45,1,奥瑞德,9.88
29,氦气概念,BK0949,2753.61,134.72,5.14,295541936000,4.19,17,0,冰轮环境,9.99
30,东数西算,BK1064,1824.01,87.7,5.05,1664336704000,3.89,63,6,美利云,10.0
31,被动元件概念,BK0976,2324.13,111.45,5.04,830307184000,7.09,27,2,江海股份,10.0
32,昨日高换手,BK1632,519.99,24.89,5.03,565077488000,20.35,41,2,顺钠股份,10.04
