排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,其他数字媒体,BK1295,924.24,74.53,8.77,10299244000,15.53,2,0,风语筑,9.98
2,医疗研发外包,BK1600,7352.92,548.22,8.06,840162544000,5.69,29,0,百花医药,10.0
3,印制电路板,BK1340,9767.68,686.56,7.56,2362714400000,5.28,48,0,中京电子,9.97
4,分立器件,BK1327,14028.15,975.25,7.47,534719600000,4.46,18,0,源杰科技,14.65
5,通信网络设备及器件,BK1591,12847.11,889.57,7.44,3041140272000,4.55,37,0,世嘉科技,10.01
6,半导体材料,BK1325,11314.29,770.26,7.31,911628192000,6.27,31,0,和林微纳,20.0
7,元件,BK0459,48408.48,3222.28,7.13,2896098032000,5.83,67,0,中京电子,9.97
8,其他专业服务,BK1567,1036.21,68.13,7.04,13841105000,2.45,4,0,安邦护卫,10.0
9,激光设备,BK1409,16006.82,1043.58,6.97,284617776000,4.7,11,0,ST逸飞,13.33
10,集成电路封测,BK1328,7564.5,492.0,6.96,378172368000,8.08,13,0,汇成股份,10.8
11,文字媒体,BK1298,2726.4,167.92,6.56,28826037000,13.37,2,0,掌阅科技,7.79
12,电子化学品Ⅲ,BK1332,2856.45,175.58,6.55,639194816000,6.23,37,0,天通股份,10.02
13,电子化学品Ⅱ,BK1039,2856.45,175.58,6.55,639194816000,6.23,37,0,天通股份,10.02
14,钨,BK1625,7573.2,453.02,6.36,235801911000,4.95,4,0,中钨高新,8.79
15,半导体设备,BK1326,43804.2,2593.47,6.29,1931764704000,4.04,23,1,金海通,10.0
16,光学元件,BK1334,14062.89,830.02,6.27,339531328000,4.52,26,0,光智科技,20.0
17,被动元件,BK1339,12017.89,687.67,6.07,533383632000,7.56,19,0,海星股份,10.0
18,半导体,BK1036,2469.7,139.85,6.0,13884432384000,4.88,177,5,金海通,10.0
19,集成电路制造,BK1329,3479.74,193.47,5.89,1933510256000,2.57,8,0,盛合晶微,8.51
20,玻纤制造,BK1462,14202.82,788.12,5.88,493316864000,6.97,8,0,中材科技,9.99
21,模拟芯片设计,BK1330,5839.18,317.85,5.76,548446496000,3.0,35,0,明微电子,14.61
22,通信线缆及配套,BK1592,20335.51,1090.86,5.67,601156704000,8.43,13,0,永鼎股份,10.01
