序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
11,920268,百迈科,34.99,16.56,4.97,82143.0,267098236.02,16.72,35.18,30.16,30.44,30.02,1.16,56.85,24.54,3.17,1896458000.0,505540279.0,0.03,0.52,104.62,104.62
12,920289,华汇智能,29.98,15.31,3.98,69299.0,198160924.98,26.38,32.87,26.01,26.66,26.0,2.19,47.96,17.77,3.41,2038642398.0,433211510.0,0.23,0.87,69.28,69.28
13,688261,东微半导,81.37,15.16,10.71,161920.0,1304106988.0,15.99,84.79,73.49,74.16,70.66,5.16,13.26,46.94,3.3,9979650258.0,9934999447.0,-0.02,0.04,-11.96,-0.68
14,688343,云天励飞-U,65.6,15.09,8.6,234425.0,1475439289.0,17.72,67.58,57.48,58.08,57.0,3.11,6.52,-46.8,6.62,23589981728.0,23589981728.0,-0.02,-0.18,-6.73,-13.77
15,301072,中捷精工,50.91,14.97,6.63,45259.0,223785218.0,16.69,52.0,44.61,44.83,44.28,3.11,6.66,-148.31,7.55,5338601701.0,3457917827.0,0.12,0.06,27.15,126.07
16,688790,昂瑞微-UW,102.95,14.41,12.97,54627.0,527575427.0,13.71,102.97,90.63,90.63,89.98,2.24,27.44,32.83,3.49,10246787280.0,2049357497.0,-0.02,0.05,-14.64,-30.34
17,688200,华峰测控,407.93,14.36,51.22,79110.0,3079333522.0,13.96,411.0,361.2,363.0,356.71,2.21,3.93,98.55,11.23,82041827917.0,82041827917.0,1.51,1.67,-13.04,219.34
18,300981,中红医疗,18.15,14.01,2.23,268015.0,469095774.39,16.08,18.45,15.89,16.02,15.92,2.9,6.82,24.53,1.48,7783899006.0,7132902429.0,-0.11,-0.06,91.05,48.65
19,301419,阿莱德,47.87,13.03,5.52,155767.0,709067381.68,15.51,49.1,42.53,42.85,42.35,2.18,13.89,123.32,7.63,7180500000.0,5366382578.0,-0.08,-0.31,3.95,78.75
20,301699,洛轴股份,32.11,12.75,3.63,391624.0,1191471767.06,19.8,33.58,27.94,28.5,28.48,1.37,56.0,40.69,5.02,23247640000.0,2245498827.0,0.06,-0.25,102.2,102.2
21,688115,思林杰,65.15,12.13,7.05,34255.0,213123210.0,12.0,65.3,58.33,58.33,58.1,1.82,3.67,328.35,4.81,6080970700.0,6080970700.0,0.2,0.43,30.09,39.51
22,301366,一博科技,74.42,12.04,8.0,244023.0,1782265618.4,11.25,75.5,68.03,68.03,66.42,1.41,20.86,122.15,7.07,15593684078.0,8706869111.0,0.03,0.08,19.38,111.6
23,300873,海晨股份,16.58,11.8,1.75,215066.0,343961124.19,11.53,16.66,14.95,14.97,14.83,2.61,9.19,162.56,1.69,5342857415.0,3878526207.0,-0.18,-0.12,-10.57,7.04
24,688227,品高股份,77.61,11.62,8.08,47506.0,358445557.0,12.2,78.58,70.1,71.43,69.53,2.64,4.2,991.58,6.93,8774219893.0,8774219893.0,0.01,0.15,-20.8,19.38
25,920592,华信永道,25.92,11.44,2.66,72019.0,177611154.22,12.68,26.25,23.3,23.67,23.26,1.99,14.32,-33.33,6.8,2094206400.0,1303405629.0,0.12,0.08,8.91,-34.16
26,301536,星宸科技,125.77,11.43,12.9,168859.0,2039520438.96,9.87,125.77,114.63,115.51,112.87,1.87,9.02,30.73,13.57,53039124729.0,23543296562.0,0.7,0.74,1.09,110.99
27,688726,拉普拉斯,46.55,11.26,4.71,149219.0,680267721.0,12.79,47.48,42.13,42.28,41.84,4.56,6.79,29.83,4.39,18867934098.0,10237484265.0,-1.75,-1.9,-9.26,30.43
28,688220,翱捷科技-U,100.31,11.17,10.08,151118.0,1488765924.0,13.4,103.36,91.27,91.59,90.23,2.97,3.61,249.04,7.18,41959762176.0,41959762176.0,-0.15,-0.12,0.47,21.43
29,300097,智云股份,10.85,11.17,1.09,369846.0,394804066.4,13.32,11.15,9.85,9.93,9.76,2.43,14.02,-56.41,14.48,3213625359.0,2862560014.0,0.0,0.0,19.89,49.86
30,300911,亿田智能,31.95,11.13,3.2,176064.0,530903610.15,13.39,32.3,28.45,28.47,28.75,1.41,10.28,-54.14,5.5,5857890227.0,5474520004.0,-0.03,0.38,49.16,-4.05
31,301108,洁雅股份,46.26,11.02,4.59,28825.0,130453161.54,11.88,46.76,41.81,42.07,41.67,3.05,4.45,62.49,2.74,5206852218.0,2999161396.0,0.02,0.09,86.61,40.22
32,300656,民德电子,31.72,10.99,3.14,174046.0,540963436.86,11.06,32.16,29.0,29.0,28.58,2.25,12.9,-51.77,6.94,5428087284.0,4280634364.0,0.13,0.13,-19.7,44.05
33,300077,国民技术,22.18,10.9,2.18,952295.0,2093303410.24,11.4,22.58,20.3,20.3,20.0,3.93,16.69,1703.41,8.56,15040850206.0,12653035136.0,0.05,0.0,-21.1,9.69
34,301230,泓博医药,35.21,10.76,3.42,375426.0,1331133009.28,19.13,38.15,32.07,32.43,31.79,3.02,23.07,110.88,6.29,6370937046.0,5730354228.0,0.03,0.46,32.77,54.36
35,300786,国林科技,15.8,10.72,1.53,182662.0,281496425.4,12.26,16.16,14.41,14.41,14.27,3.51,12.45,-156.17,2.63,2907450888.0,2317978800.0,0.0,0.06,-33.39,-3.01
36,688785,恒运昌,375.02,10.63,36.03,12356.0,436140653.0,12.42,376.0,333.9,348.6,338.99,1.84,9.12,242.5,11.47,25389487034.0,5079438889.0,0.01,0.01,-16.66,310.4
37,300950,德固特,20.54,10.61,1.97,107532.0,218564800.07,16.91,21.36,18.22,18.48,18.57,3.36,11.01,142.89,3.87,3155847760.0,2005459359.0,-0.1,-0.29,27.9,-9.36
38,301015,百洋医药,25.55,10.41,2.41,151248.0,376302349.35,10.72,25.64,23.16,23.21,23.14,3.44,2.88,29.89,5.85,13429695167.0,13427970542.0,0.2,0.08,33.49,10.94
39,301193,家联科技,20.84,10.32,1.95,70751.0,143008632.13,9.48,20.88,19.09,19.1,18.89,2.16,3.84,-27.55,2.34,5019971106.0,3838340564.0,0.19,-0.05,12.16,-3.38
40,600881,亚泰集团,1.93,10.29,0.18,1604798.0,294120289.0,11.43,1.93,1.73,1.74,1.75,1.39,4.97,-6.48,59.03,6238051407.0,6238051407.0,0.0,0.0,26.14,3.76
41,300879,大叶股份,17.39,10.27,1.62,150471.0,263924315.53,18.9,18.8,15.82,15.98,15.77,5.22,7.49,91.15,2.84,3519715706.0,3495884711.0,0.17,0.12,10.55,-41.74
42,301080,百普赛斯,109.48,10.27,10.2,201865.0,2249515686.41,17.6,119.14,101.67,101.67,99.28,1.73,15.92,93.32,6.88,18357503270.0,13886153735.0,-0.06,0.0,150.41,105.02
43,688090,瑞松科技,86.61,10.25,8.05,128066.0,1062058731.0,12.13,88.14,78.61,81.0,78.56,1.51,8.07,164.26,14.64,13746952694.0,13746952694.0,0.01,-0.33,-20.25,153.54
44,002589,瑞康医药,3.27,10.1,0.3,971811.0,314027440.06,9.43,3.27,2.99,3.01,2.97,1.64,7.12,220.94,0.93,4920403240.0,4465484362.0,0.0,0.0,33.47,1.55
45,002453,华软科技,5.34,10.1,0.49,864352.0,446859302.05,8.66,5.34,4.92,5.34,4.85,8.6,13.44,-28.48,6.12,4338040453.0,3434161893.0,0.0,0.0,18.67,-15.64
46,688276,百克生物,16.8,10.09,1.54,96986.0,159809147.0,11.8,17.09,15.29,15.35,15.26,4.66,2.34,-66.69,1.83,6949447646.0,6949447646.0,0.18,0.06,23.71,-10.92
47,000410,沈阳机床,5.57,10.08,0.51,679257.0,366852649.31,10.87,5.57,5.02,5.05,5.06,4.81,3.45,-379.27,3.52,14755336660.0,10978572115.0,0.0,0.0,22.15,-22.1
48,600719,大连热电,8.42,10.07,0.77,411173.0,336252647.0,10.2,8.42,7.64,7.64,7.65,2.26,10.16,33.98,9.48,3406728632.0,3406728632.0,0.0,0.0,-1.17,29.14
49,000910,大亚圣象,5.69,10.06,0.52,106621.0,59706497.71,9.48,5.69,5.2,5.21,5.17,2.31,1.95,-8.03,0.49,3114691775.0,3113767861.0,0.0,0.0,7.77,-21.73
50,688766,普冉股份,430.0,10.06,39.3,153285.0,6422846177.0,10.8,440.48,398.27,405.61,390.7,2.16,10.31,38.67,19.13,63942527790.0,63942527790.0,0.56,0.68,-40.85,238.34
51,600640,国脉文化,12.06,10.04,1.1,238777.0,282017303.0,10.31,12.06,10.93,11.0,10.96,4.2,3.02,302.59,2.44,9546109160.0,9546109160.0,0.0,0.0,23.44,-3.83
52,603230,内蒙新华,13.48,10.04,1.23,652833.0,867115987.0,9.31,13.48,12.34,13.48,12.25,5.87,18.47,104.0,1.74,4765490040.0,4765490040.0,0.0,0.0,51.8,10.49
53,603138,海量数据,15.57,10.04,1.42,247527.0,377860961.0,8.41,15.57,14.38,14.41,14.15,0.85,8.58,-24.1,6.0,4571518755.0,4489498175.0,0.0,0.0,11.29,9.49
54,600847,万里股份,13.92,10.04,1.27,99705.0,135333040.0,10.28,13.92,12.62,12.62,12.65,4.0,6.5,-29.1,4.67,2133760608.0,2133760608.0,0.0,0.0,1.53,19.79
55,600261,阳光照明,3.51,10.03,0.32,890685.0,305600528.0,10.34,3.51,3.18,3.18,3.19,10.56,6.67,47.43,1.38,4686035911.0,4686035911.0,0.0,0.0,12.86,8.33
56,603272,*ST联翔,16.89,10.03,1.54,48962.0,81068390.0,9.71,16.89,15.4,15.4,15.35,1.71,4.72,-76.28,3.28,1750260030.0,1750260030.0,0.0,0.0,-29.71,-16.01
57,603118,共进股份,18.43,10.03,1.68,920877.0,1624579310.0,9.85,18.43,16.78,17.08,16.75,1.2,11.7,99.89,2.85,14509504163.0,14509504163.0,0.0,0.0,58.74,60.68
58,603686,福龙马,15.47,10.03,1.41,224819.0,347757848.0,2.42,15.47,15.13,15.47,14.06,0.53,5.41,31.96,1.84,6426708350.0,6426708350.0,0.0,0.0,18.45,-47.7
59,002300,太阳电缆,8.67,10.03,0.79,767998.0,649264239.79,10.91,8.67,7.81,7.9,7.88,1.34,10.63,167.84,3.3,6262633179.0,6262269993.0,0.0,0.0,30.18,-5.04
60,002029,七 匹 狼,9.0,10.02,0.82,397258.0,348954004.15,10.15,9.0,8.17,8.18,8.18,3.2,5.97,-116.2,0.96,6345211833.0,5988653631.0,0.0,0.0,17.96,-17.66
61,603316,诚邦股份,16.69,10.02,1.52,409506.0,673294243.0,8.9,16.69,15.34,15.48,15.17,1.31,15.5,100.59,7.53,4506283310.0,4410566160.0,0.0,0.0,-22.91,15.1
62,002298,中电鑫龙,9.0,10.02,0.82,462080.0,412507188.08,10.27,9.0,8.16,8.19,8.18,1.14,6.95,76.28,3.57,6660998109.0,5987925108.0,0.0,0.0,21.62,-13.79
63,002849,威星智能,20.32,10.02,1.85,271728.0,544777184.49,9.47,20.32,18.57,18.58,18.47,3.7,12.43,46.88,3.22,4483283205.0,4443808069.0,0.0,0.0,28.85,28.12
64,603725,天安新材,11.75,10.02,1.07,234605.0,270601355.0,9.55,11.75,10.73,10.79,10.68,3.09,7.7,53.49,4.09,3582077740.0,3582077740.0,0.0,0.0,1.12,28.7
65,001399,惠科股份,23.17,10.02,2.11,646538.0,1466416528.69,9.21,23.17,21.23,21.23,21.06,2.16,15.02,46.2,4.99,171627192808.0,9976231157.0,0.0,0.0,-44.83,128.95
66,000532,华金资本,12.96,10.02,1.18,346413.0,436289067.76,9.59,12.96,11.83,11.84,11.78,1.71,10.08,42.82,2.72,4467420086.0,4452404708.0,0.0,0.0,22.38,-19.1
67,002161,远 望 谷,7.25,10.02,0.66,541928.0,380926452.94,10.93,7.25,6.53,6.65,6.59,0.8,7.33,-27.99,3.69,5363241150.0,5362167788.0,0.0,0.0,34.51,-0.68
68,601123,马矿股份,17.78,10.02,1.62,215498.0,371712061.0,9.96,17.78,16.17,16.19,16.16,0.85,22.49,26.21,4.45,21951385554.0,1703826427.0,0.0,0.0,167.37,167.37
69,601579,会稽山,32.84,10.02,2.99,228273.0,727993777.0,9.15,32.84,30.11,30.11,29.85,0.92,4.76,61.2,4.19,15745578352.0,15745578352.0,0.0,0.0,131.76,64.36
70,603001,奥康国际,10.43,10.02,0.95,257383.0,258808660.0,12.87,10.43,9.21,9.39,9.48,2.82,6.42,118.99,1.77,4182221400.0,4182221400.0,0.0,0.0,-26.24,16.54
71,001317,三羊马,54.51,10.01,4.96,37740.0,201271270.43,8.98,54.51,50.06,50.18,49.55,1.02,4.41,1023.39,4.58,4664191649.0,4660742202.0,0.0,0.0,39.52,-1.09
72,002185,华天科技,18.03,10.01,1.64,3631088.0,6386880066.64,8.66,18.03,16.61,16.77,16.39,1.8,10.92,36.87,3.15,59981445081.0,59968258372.0,0.0,0.0,-20.08,64.66
73,603402,陕西旅游,64.19,10.01,5.84,41716.0,260886621.0,10.64,64.19,57.98,58.0,58.35,1.59,16.6,25.88,2.25,6453234709.0,1613308709.0,0.0,0.0,7.43,6.38
74,001216,华瓷股份,21.87,10.01,1.99,229459.0,496116527.87,4.58,21.87,20.96,20.98,19.88,2.82,9.3,31.04,2.55,6385128852.0,5398307672.0,0.0,0.0,47.37,30.8
75,001229,魅视科技,39.99,10.01,3.64,54597.0,208145241.0,10.76,39.99,36.08,36.95,36.35,1.44,7.4,681.8,5.74,5735849679.0,2949310728.0,0.0,0.0,33.21,29.84
76,001332,锡装股份,28.9,10.01,2.63,50029.0,139343133.26,9.82,28.9,26.32,26.32,26.27,3.4,7.44,22.88,1.71,4470425400.0,1942221639.0,0.0,0.0,-28.09,-27.35
77,002965,祥鑫科技,31.11,10.01,2.83,178640.0,534717383.26,13.54,31.11,27.28,27.45,28.28,2.34,7.51,-211.9,1.97,8255982968.0,7402398828.0,0.0,0.0,-40.03,-23.15
78,003041,真爱美家,42.02,10.0,3.82,53081.0,219299663.0,10.05,42.02,38.18,38.18,38.2,3.36,3.88,171.86,4.08,6050880000.0,5749037230.0,0.0,0.0,-4.57,-22.66
79,000504,南华生物,10.01,10.0,0.91,189155.0,187856693.86,4.95,10.01,9.56,9.76,9.1,3.17,5.75,275.63,12.16,3303531211.0,3294515204.0,0.0,0.0,38.26,11.84
80,601086,国芳集团,16.06,10.0,1.46,1120762.0,1738203709.0,14.59,16.06,13.93,14.11,14.6,1.28,16.83,75.18,6.68,10695960000.0,10695960000.0,0.0,0.0,143.33,59.48
81,600343,航天动力,21.67,10.0,1.97,348215.0,737368526.0,9.24,21.67,19.85,19.85,19.7,0.99,5.46,-121.55,11.16,13829931561.0,13829931561.0,0.0,0.0,-17.51,-55.75
82,601026,道生天合,15.95,10.0,1.45,114460.0,177291890.0,11.24,15.95,14.32,14.48,14.5,4.15,10.3,58.83,4.13,10517430000.0,1771816756.0,0.0,0.0,10.3,-19.36
83,002980,华盛昌,128.03,10.0,11.64,162208.0,1982778922.0,11.43,128.03,114.73,118.07,116.39,1.6,16.01,160.42,20.4,24122289009.0,12967751437.0,0.0,0.0,9.15,507.64
84,603626,科森科技,23.42,10.0,2.13,675768.0,1564890487.0,6.11,23.42,22.12,22.13,21.29,1.73,12.18,23.91,6.02,12995282340.0,12995282340.0,0.0,0.0,26.19,11.84
85,603122,合富中国,13.64,10.0,1.24,506106.0,667436953.0,10.73,13.64,12.31,12.34,12.4,1.61,12.71,-362.0,5.23,5429437914.0,5429437914.0,0.0,0.0,26.3,-44.1
86,603068,博通集成,39.81,10.0,3.62,130468.0,510324866.0,9.17,39.81,36.49,36.65,36.19,2.16,8.6,59.83,3.38,6042653169.0,6042653169.0,0.0,0.0,6.02,6.13
87,603016,新宏泰,30.48,10.0,2.77,58291.0,171435422.0,9.38,30.48,27.88,27.88,27.71,2.05,3.93,88.27,5.54,4515916800.0,4515916800.0,0.0,0.0,-8.22,2.35
88,002971,和远气体,42.68,10.0,3.88,250057.0,1038442405.66,10.13,42.68,38.75,39.44,38.8,1.99,15.53,124.88,4.22,8988130580.0,6871674023.0,0.0,0.0,-35.38,43.08
89,603375,盛景微,51.69,10.0,4.7,106808.0,544661706.0,8.96,51.69,47.48,48.55,46.99,4.25,16.75,893.61,3.38,5203460017.0,3296836220.0,0.0,0.0,14.71,42.01
90,603353,和顺石油,48.55,9.99,4.41,122719.0,583455769.0,11.44,48.55,43.5,43.5,44.14,1.04,7.2,50.73,5.01,8273793900.0,8273793900.0,0.0,0.0,31.29,78.3
91,001238,浙江正特,26.31,9.99,2.39,16146.0,41566883.87,9.57,26.31,24.02,24.73,23.92,3.34,1.11,37.35,3.49,4081943880.0,3826079025.0,0.0,0.0,-5.19,-25.28
92,603120,肯特催化,59.21,9.99,5.38,57328.0,336039808.0,9.68,59.21,54.0,54.29,53.83,1.71,15.13,65.05,4.41,5352584000.0,2244059000.0,0.0,0.0,15.69,53.79
93,001376,百通能源,12.66,9.99,1.15,116414.0,147380124.0,0.0,12.66,12.66,12.66,11.51,0.86,5.41,32.78,3.96,6185676000.0,2721777363.0,0.0,0.0,22.56,-24.37
94,001233,海安集团,45.58,9.99,4.14,32473.0,147176213.08,9.17,45.58,41.78,41.78,41.44,4.62,8.61,23.07,1.75,8476664564.0,1718964329.0,0.0,0.0,0.86,-20.95
95,001212,中旗新材,37.98,9.99,3.45,89903.0,332054120.6,9.5,37.98,34.7,34.83,34.53,1.5,4.98,-1763.59,3.99,7632446520.0,6860192533.0,0.0,0.0,-18.69,-25.09
96,600838,上海九百,8.59,9.99,0.78,222506.0,186156677.0,10.5,8.59,7.77,7.81,7.81,1.46,5.55,68.67,2.22,3443576217.0,3443576217.0,0.0,0.0,20.99,-20.39
97,001211,双枪科技,25.88,9.99,2.35,49430.0,124232981.77,9.99,25.88,23.53,23.6,23.53,1.2,5.3,164.64,2.99,2588000000.0,2415642357.0,0.0,0.0,5.55,35.92
98,603232,格尔软件,16.31,9.98,1.48,302067.0,483167180.0,9.98,16.31,14.83,14.84,14.83,2.1,13.06,-31.03,2.99,3792818654.0,3772502918.0,0.0,0.0,10.35,-28.93
99,601133,柏诚股份,26.0,9.98,2.36,157054.0,394136075.0,8.88,26.0,23.9,24.27,23.64,2.46,3.0,79.53,4.52,13680584814.0,13634055344.0,0.0,0.0,-31.95,69.6
100,603248,锡华科技,24.57,9.98,2.23,237500.0,564540096.0,9.04,24.57,22.55,22.55,22.34,2.7,33.21,94.96,4.93,11302200000.0,1756876646.0,0.0,0.0,16.89,12.65
101,002134,天津普林,27.1,9.98,2.46,329471.0,883303689.03,8.48,27.1,25.01,25.01,24.64,1.56,13.35,75.69,11.85,6715862272.0,6685748318.0,0.0,0.0,-6.74,1.16
102,002623,亚玛顿,18.52,9.98,1.68,173543.0,313267973.67,9.74,18.52,16.88,16.88,16.84,2.34,9.01,-16.89,1.39,3575517741.0,3567621276.0,0.0,0.0,21.05,4.57
103,002631,德尔未来,13.23,9.98,1.2,980795.0,1262099125.63,10.22,13.23,12.0,12.15,12.03,2.0,12.36,-235.51,5.24,10548052516.0,10500516742.0,0.0,0.0,33.77,121.24
104,600127,金健米业,14.32,9.98,1.3,3020547.0,4160809340.0,13.21,14.32,12.6,12.9,13.02,1.39,47.06,-479.71,13.89,9190335682.0,9190335682.0,0.0,0.0,177.52,113.1
105,600621,华鑫股份,14.1,9.98,1.28,425403.0,584159415.0,9.13,14.1,12.93,12.97,12.82,4.9,4.01,18.59,1.64,14958680017.0,14958680017.0,0.0,0.0,10.68,-6.62
106,002713,东易日盛,10.92,9.97,0.99,255898.0,275149295.94,8.56,10.92,10.07,10.14,9.93,1.75,4.88,-395.48,9.92,10389344609.0,5723347364.0,0.0,0.0,-13.88,21.6
107,605188,国光连锁,13.12,9.97,1.19,181999.0,232677376.0,11.57,13.12,11.74,11.75,11.93,0.87,3.58,153.98,5.39,6674124320.0,6674124320.0,0.0,0.0,10.53,-32.3
108,601811,新华文轩,13.9,9.97,1.26,290828.0,389949465.0,12.1,13.9,12.37,12.38,12.64,4.23,3.67,13.1,1.12,17150389900.0,11007464210.0,0.0,0.0,26.82,6.92
109,002836,新宏泽,11.92,9.96,1.08,126620.0,148224484.76,6.73,11.92,11.19,11.19,10.84,2.74,5.5,54.85,7.62,2746368000.0,2746368000.0,0.0,0.0,26.41,-19.35
110,002471,中超控股,5.96,9.96,0.54,958237.0,564313223.82,9.59,5.96,5.44,5.45,5.42,2.85,7.13,-321.27,4.52,8157809600.0,8010553126.0,0.0,0.0,0.17,-25.69
111,600577,精达股份,8.72,9.96,0.79,1365567.0,1158224576.0,9.58,8.72,7.96,7.98,7.93,3.56,6.12,29.96,3.0,19461421027.0,19461421027.0,0.0,0.0,-8.5,-29.51
112,600630,龙头股份,8.29,9.95,0.75,396399.0,327029684.0,3.98,8.29,7.99,8.0,7.54,2.65,9.33,56.24,4.38,3522102639.0,3522102639.0,0.0,0.0,-14.54,-7.79
113,600448,华纺股份,3.54,9.94,0.32,483045.0,170998029.0,0.0,3.54,3.54,3.54,3.22,1.75,7.67,-25.33,2.49,2229561603.0,2229561603.0,0.0,0.0,37.74,12.38
114,000002,万  科Ａ,3.32,9.93,0.3,4408253.0,1419831684.34,10.26,3.32,3.01,3.03,3.02,5.14,4.54,-1.32,0.39,39609955444.0,32254175671.0,0.0,0.0,10.3,-28.6
115,002005,德豪润达,2.66,9.92,0.24,645337.0,168037975.42,10.33,2.66,2.41,2.45,2.42,4.41,3.68,-507.92,15.37,4661450122.0,4660301800.0,0.0,0.0,13.19,7.26
116,000509,华塑控股,3.77,9.91,0.34,828398.0,308789676.1,10.2,3.77,3.42,3.46,3.43,5.09,7.72,-114.54,38.25,4045692756.0,4045680526.0,0.0,0.0,2.17,8.65
117,002285,世联行,2.89,9.89,0.26,2550768.0,711357808.7,11.03,2.89,2.6,2.6,2.63,2.76,12.89,-84.68,2.67,5759275920.0,5719337111.0,0.0,0.0,38.28,1.4
118,600730,*ST高科,9.11,9.89,0.82,186181.0,163980339.0,10.86,9.12,8.22,8.3,8.29,2.06,3.17,-289.19,3.2,5344436178.0,5344436178.0,0.11,0.0,-19.45,-16.73
119,300862,蓝盾光电,54.97,9.87,4.94,341263.0,1788641875.56,11.55,55.28,49.5,50.04,50.03,1.46,22.53,-681.72,5.17,10148446073.0,8326361255.0,-0.07,0.04,181.32,140.25
120,601155,新城控股,12.24,9.87,1.1,398795.0,472947499.0,10.41,12.25,11.09,11.09,11.14,2.77,1.77,16.26,0.44,27608823757.0,27608823757.0,-0.08,0.0,17.47,-12.26
121,600606,绿地控股,1.45,9.85,0.13,3585208.0,502158648.0,10.61,1.45,1.31,1.33,1.32,3.64,2.55,-33.77,0.53,20378616555.0,20378616555.0,0.0,0.0,16.94,-12.65
122,688265,南模生物,44.78,9.84,4.01,48737.0,214086613.0,12.68,46.27,41.1,41.1,40.77,3.03,6.25,192.32,2.03,3491206112.0,3491206112.0,0.0,0.07,42.66,9.51
123,920065,千岸科技,38.72,9.75,3.44,70926.0,270177790.76,17.57,40.9,34.7,35.88,35.28,4.1,45.03,15.66,3.06,3494480000.0,609840000.0,0.31,-0.15,59.34,59.34
124,688398,赛特新材,23.82,9.62,2.09,37897.0,87722097.0,9.66,23.9,21.8,22.11,21.73,1.96,2.26,1188.0,3.91,3997334363.0,3997334363.0,-0.13,-0.04,-10.62,40.53
125,688767,博拓生物,40.94,9.55,3.57,49412.0,197376480.0,9.45,40.98,37.45,37.58,37.37,4.45,3.31,-184.68,2.86,6113706694.0,6113706694.0,0.15,0.15,27.26,10.41
126,920288,华大海天,18.85,9.53,1.64,69792.0,129823965.38,14.82,19.77,17.22,17.38,17.21,3.11,39.03,19.49,1.75,1373788000.0,337038000.0,0.21,0.21,49.96,49.96
127,603950,长源东谷,60.61,9.46,5.24,88927.0,516646971.0,8.67,60.8,56.0,56.0,55.37,2.1,2.75,58.92,6.26,19645567788.0,19629687968.0,1.0,0.36,-13.13,110.31
128,688244,永信至诚,15.9,9.35,1.36,149749.0,239195509.0,14.72,16.84,14.7,14.8,14.54,1.32,9.92,-22.45,2.62,2400288152.0,2400288152.0,-0.06,-0.06,14.97,-34.94
129,301575,艾芬达,25.25,9.26,2.14,95423.0,238567730.38,9.78,25.49,23.23,23.25,23.11,1.02,13.11,25.96,2.16,3063784500.0,1837705100.0,-0.04,-0.16,-5.68,-30.44
130,300788,中信出版,36.66,9.24,3.1,201307.0,696720556.52,12.4,36.66,32.5,32.78,33.56,1.06,10.59,45.23,3.11,6970954540.0,6970954540.0,0.44,2.09,61.07,34.73
131,688652,京仪装备,152.42,9.16,12.79,77419.0,1153512283.0,10.41,154.16,139.63,143.32,139.63,2.01,6.41,139.39,11.27,25606560000.0,18404715000.0,-0.99,-0.99,-10.47,55.23
132,000993,闽东电力,19.6,9.07,1.63,1076559.0,2088013959.18,8.18,19.77,18.3,18.3,17.97,1.18,23.51,152.57,3.56,8975848518.0,8975848518.0,0.2,0.77,102.27,66.1
133,300137,先河环保,11.5,9.0,0.95,435611.0,477831825.0,10.24,11.54,10.46,10.7,10.55,1.9,8.25,-145.18,3.82,6170695415.0,6070291146.0,0.0,0.0,-32.67,11.33
134,920138,杰理科技,35.29,8.99,2.91,73235.0,252641327.46,9.51,35.65,32.57,32.9,32.38,2.86,21.16,24.55,2.92,15278981950.0,1221519485.0,-0.03,0.17,87.12,87.12
135,300163,先锋新材,7.34,8.9,0.6,533485.0,379744370.6,9.94,7.42,6.75,6.75,6.74,1.53,11.64,-76.3,6.48,3479160000.0,3364015262.0,0.41,0.27,30.14,81.23
