代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.85,10.89,10.77,10.85,10.9,-0.46,908747812.0
000010,*ST美丽,4.02,4.36,4.0,4.17,4.28,-2.57,412429655.0
000021,深科技,32.91,34.48,32.9,33.45,34.4,-2.76,3817458188.0
000063,中兴通讯,37.96,38.43,37.49,37.84,38.65,-2.1,3542532682.0
000100,TCL科技,4.89,5.03,4.87,4.95,4.97,-0.4,2696147345.0
000166,申万宏源,4.98,4.99,4.92,4.97,5.01,-0.8,527283034.0
000301,东方盛虹,13.15,13.29,12.61,13.25,13.02,1.77,658241902.0
000333,美的集团,78.0,78.06,76.7,77.45,78.64,-1.51,2126756401.0
000338,潍柴动力,27.5,28.31,27.41,27.72,27.86,-0.5,3425918830.0
000408,藏格矿业,86.48,86.7,83.05,86.01,86.16,-0.17,1793465698.0
000425,徐工机械,12.09,12.45,11.98,12.14,12.26,-0.98,1128975341.0
000538,云南白药,55.8,56.19,55.5,56.01,56.05,-0.07,399684792.0
000568,泸州老窖,108.98,110.18,107.6,108.17,110.5,-2.11,1173149902.0
000617,中油资本,9.34,9.79,9.07,9.62,9.09,5.83,2685463632.0
000630,铜陵有色,8.11,8.68,7.75,8.42,7.93,6.18,6788948837.0
000636,风华高科,25.41,27.5,25.41,26.5,26.0,1.92,5016742085.0
000651,格力电器,37.3,37.36,37.01,37.2,37.45,-0.67,1682670708.0
000657,中钨高新,71.0,71.0,67.22,69.02,66.22,4.23,9014327139.0
000725,京东方Ａ,4.44,4.59,4.43,4.49,4.48,0.22,4626565706.0
000776,广发证券,20.64,20.75,20.22,20.67,20.84,-0.82,1052650535.0
000792,盐湖股份,38.6,38.6,37.47,38.15,38.2,-0.13,4133722623.0
000807,云铝股份,31.7,33.06,30.68,32.85,31.2,5.29,3658074660.0
000838,*ST发展,2.61,2.63,2.5,2.52,2.63,-4.18,87766829.0
000858,五 粮 液,103.0,104.6,102.34,103.22,104.05,-0.8,2106133136.0
000895,双汇发展,26.18,26.43,26.11,26.4,26.28,0.46,217148467.0
000938,紫光股份,25.51,25.68,24.97,25.08,25.95,-3.35,1492815856.0
000958,电投产融,6.6,6.75,6.56,6.73,6.65,1.2,437243099.0
