代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.0,11.25,10.88,11.24,11.3,-0.53,2263042930.57
000021,深科技,40.42,40.55,36.8,37.09,39.08,-5.09,5599872684.22
000063,中兴通讯,38.6,38.7,36.15,36.35,37.81,-3.86,9702654429.79
000100,TCL科技,4.59,4.65,4.45,4.55,4.51,0.89,5466612248.78
000166,申万宏源,4.43,4.54,4.41,4.53,4.42,2.49,669178544.61
000301,东方盛虹,11.52,12.1,11.43,11.88,11.61,2.33,266761898.56
000333,美的集团,84.5,84.66,82.55,83.23,85.35,-2.48,3569548761.46
000338,潍柴动力,28.94,29.08,27.94,28.0,27.57,1.56,3711317595.84
000408,藏格矿业,78.0,81.15,76.73,79.47,76.01,4.55,1515731840.22
000425,徐工机械,8.96,9.29,8.83,9.12,8.85,3.05,2002845185.91
000538,云南白药,50.52,51.28,50.1,50.6,50.55,0.1,694467764.16
000568,泸州老窖,85.04,86.56,84.56,85.0,85.48,-0.56,1215345977.3
000617,中油资本,7.15,7.32,7.09,7.25,7.12,1.83,679991233.45
000630,铜陵有色,6.6,7.1,6.55,7.1,6.45,10.08,4356050981.01
000636,风华高科,66.5,66.5,57.87,59.12,64.3,-8.06,13112802445.01
000651,格力电器,38.35,38.63,38.1,38.53,38.5,0.08,1772432563.12
000657,中钨高新,80.31,84.32,75.68,79.0,77.95,1.35,13017985889.55
000725,京东方Ａ,5.95,6.01,5.56,5.57,5.83,-4.46,16741278095.7
000776,广发证券,19.15,20.27,19.09,20.08,19.15,4.86,2488955284.64
000792,盐湖股份,30.57,32.25,30.27,31.7,30.41,4.24,4899139683.34
000807,云铝股份,27.7,28.8,27.06,28.1,27.23,3.2,2435738221.32
000838,*ST发展,1.7,1.71,1.66,1.67,1.67,0.0,28733791.7
000858,五 粮 液,79.39,80.92,79.21,79.92,79.79,0.16,2870646294.71
000895,双汇发展,24.2,24.4,24.08,24.17,24.17,0.0,291864506.94
000938,紫光股份,25.79,25.86,25.12,25.15,25.35,-0.79,2802364612.36
000958,电投产融,5.83,6.47,5.83,6.41,5.88,9.01,1108568024.93
000977,浪潮信息,58.8,59.23,57.73,57.86,57.84,0.03,2559510496.79
000988,华工科技,155.01,155.58,151.01,151.01,150.5,0.34,9597729330.53
001280,中国铀业,70.8,74.33,70.52,73.0,70.03,4.24,1598946760.22
001289,龙源电力,17.82,18.05,17.5,17.63,17.8,-0.96,158807400.87
001309,德明利,662.1,664.0,617.43,617.43,632.35,-2.36,9860822050.24
001389,广合科技,182.0,188.5,177.67,178.4,176.72,0.95,1417180980.79
002001,新 和 成,29.21,30.78,28.4,30.09,29.41,2.31,1645945642.44
002008,大族激光,127.0,127.2,118.0,119.12,121.45,-1.92,4497788889.57
002027,分众传媒,5.35,5.47,5.25,5.45,5.34,2.06,1186156830.23
002028,思源电气,174.33,176.82,171.15,173.3,172.0,0.76,1549635893.88
002049,紫光国微,73.24,74.0,70.86,71.51,71.42,0.13,1878109611.52
002050,三花智控,46.15,47.3,44.81,44.81,45.69,-1.93,5721472447.25
002080,中材科技,65.87,67.46,61.92,61.92,63.88,-3.07,4195273371.16
002142,宁波银行,32.8,32.94,32.04,32.7,32.85,-0.46,1150510655.07
002156,通富微电,62.69,62.96,57.08,57.22,60.09,-4.78,8685952437.49
002179,中航光电,37.21,37.85,35.88,36.01,36.5,-1.34,1784404744.48
