排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,Kimi概念,BK1169,1065.17,107.47,11.22,419781840000,7.42,16,0,易点天下,19.99
2,ChatGPT概念,BK1126,1857.63,130.16,7.53,1122410336000,6.19,60,1,宏景科技,20.0
3,腾讯云,BK1189,989.02,68.51,7.44,581122672000,4.65,20,0,宏景科技,20.0
4,智谱AI概念,BK1182,1093.43,75.28,7.39,379232672000,7.72,32,2,传智教育,9.99
5,AI语料,BK1172,1004.74,68.33,7.3,407201632000,6.72,33,1,天娱数科,9.97
6,财税数字化,BK1176,1573.75,105.46,7.18,428400800000,5.47,40,1,宏景科技,20.0
7,Web3.0,BK1110,1627.26,106.01,6.97,456754080000,7.28,49,0,天娱数科,9.97
8,快手概念,BK0972,1447.87,93.36,6.89,289662448000,9.76,30,3,利欧股份,9.91
9,AI应用,BK1629,730.31,47.02,6.88,3419136688000,5.2,208,2,天娱数科,9.97
10,昨日打二板以上表现,BK1645,10707.27,688.74,6.87,27909319000,10.89,5,1,爱丽家居,10.0
11,ERP概念,BK1133,1275.41,80.81,6.76,243011579000,4.35,22,1,普联软件,19.97
12,AIGC概念,BK1111,1855.65,117.58,6.76,1995188768000,6.39,117,1,天娱数科,9.97
13,盲盒经济,BK0954,1293.56,77.68,6.39,110430104000,5.09,12,0,中文在线,20.01
14,多模态AI,BK1153,1157.72,69.46,6.38,1035754976000,5.18,65,3,易点天下,19.99
15,华为昇腾,BK0995,1409.47,83.23,6.28,577448752000,5.53,49,0,科蓝软件,13.95
16,短剧互动游戏,BK1151,1131.24,66.36,6.23,509581504000,5.95,38,1,天娱数科,9.97
17,虚拟数字人,BK1055,1186.86,68.46,6.12,3180921552000,6.25,81,4,天娱数科,9.97
18,互联网服务,BK0447,27331.25,1574.57,6.11,1796335392000,5.89,143,3,宏景科技,20.0
19,虚拟机器人,BK1190,1252.78,71.85,6.08,663562912000,4.85,15,1,易点天下,19.99
20,拼多多概念,BK0957,1480.78,84.6,6.06,174951829000,4.34,24,4,爱丽家居,10.0
21,VPN,BK0885,1082.12,61.81,6.06,327627488000,5.57,19,0,云赛智联,9.99
22,数据安全,BK1047,896.81,50.93,6.02,1052709264000,3.14,78,2,恒银科技,10.01
23,AI智能体,BK0809,1104.64,62.41,5.99,2011613792000,5.18,142,9,宏景科技,20.0
24,云计算,BK0579,3152.47,177.62,5.97,6841999104000,2.91,139,4,宏景科技,20.0
25,数据确权,BK1118,1306.63,73.62,5.97,221654986000,5.21,33,0,天娱数科,9.97
26,国资云概念,BK1008,1468.77,82.18,5.93,456769840000,3.4,20,0,美利云,10.0
27,MLOps概念,BK1132,1007.01,55.81,5.87,144467448000,5.72,9,1,绿盟科技,13.41
28,空间计算,BK1143,1375.76,75.73,5.83,153651794000,3.68,24,0,罗曼股份,10.01
29,华为欧拉,BK1013,1085.54,59.71,5.82,185162597000,4.77,15,0,软通动力,9.8
30,抖音概念(字节概念),BK0923,1401.52,77.07,5.82,5942622464000,7.48,90,5,天娱数科,9.97
31,信创,BK1104,1692.25,89.36,5.57,3887432080000,4.77,234,8,宏景科技,20.0
32,智慧政务,BK0886,1296.65,67.93,5.53,606729968000,4.36,85,1,宏景科技,20.0
33,数字水印,BK1129,911.72,47.2,5.46,93655347000,5.43,18,0,证通电子,9.98
34,英伟达概念,BK1161,1907.06,98.79,5.46,2972594496000,4.34,56,4,利通电子,10.0
35,机器人执行器,BK1145,1901.35,97.68,5.42,629662384000,3.07,34,1,中大力德,10.0
36,数据要素,BK1135,1081.95,55.57,5.41,1893413712000,3.76,153,8,天娱数科,9.97
37,元宇宙概念,BK1009,2002.74,102.48,5.39,4170688496000,4.62,139,3,罗曼股份,10.01
38,PLC概念,BK1119,1428.02,72.9,5.38,358626432000,2.16,10,0,雷赛智能,10.01
39,CPO概念,BK1128,7058.27,359.75,5.37,5776878080000,5.21,62,3,泰晶科技,10.0
40,DRG/DIP,BK1054,892.75,44.68,5.27,125815447000,4.22,18,0,迪安诊断,11.96
41,DeepSeek概念,BK1188,1186.75,58.66,5.2,4317374976000,4.26,241,13,天娱数科,9.97
42,国产软件,BK0696,3119.94,153.67,5.18,2838898976000,4.51,229,5,恒银科技,10.01
43,百度概念,BK0845,1593.37,77.61,5.12,3152613680000,4.81,141,7,天娱数科,9.97
44,边缘计算,BK0860,1971.08,95.57,5.1,3264683840000,2.5,122,3,证通电子,9.98
45,东数西算,BK1064,1710.26,82.49,5.07,1588223136000,3.98,65,3,天娱数科,9.97
46,算力概念,BK1134,1764.6,84.75,5.05,11116848640000,2.88,196,13,盈峰环境,9.94
47,知识产权,BK0839,1868.34,87.62,4.92,315444272000,4.42,42,1,掌阅科技,9.98
48,在线教育,BK0662,1909.46,89.37,4.91,1324014080000,4.62,104,8,传智教育,9.99
49,大数据,BK0634,4791.05,223.29,4.89,5688406016000,3.69,282,10,宏景科技,20.0
50,阿里概念,BK0689,2440.6,110.83,4.76,8588417280000,3.3,158,14,智度股份,9.99
51,小红书概念,BK1187,1139.92,51.71,4.75,690131376000,6.82,68,6,天娱数科,9.97
52,减速器,BK1100,1621.25,73.19,4.73,1018721856000,2.92,85,1,中大力德,10.0
53,百元股,BK1059,825.47,37.23,4.72,20614603264000,4.39,144,25,宏景科技,20.0
54,人形机器人,BK1184,1553.4,69.84,4.71,5695212288000,2.93,246,15,天娱数科,9.97
55,网络安全,BK0655,4198.58,187.3,4.67,4710636800000,3.12,123,6,网宿科技,17.5
56,人工智能,BK0800,1666.6,73.64,4.62,13516848896000,3.44,670,39,中岩大地,10.01
57,网络游戏,BK0509,12533.31,551.77,4.61,1048358160000,4.35,62,4,天娱数科,9.97
58,华为海思,BK1180,1814.1,79.85,4.6,1176852544000,6.36,39,1,泰晶科技,10.0
59,昨日连板_含一字,BK1051,37683.81,1656.55,4.6,73503236000,7.76,8,2,爱丽家居,10.0
60,虚拟现实,BK0722,1143.82,49.76,4.55,3796325552000,4.07,208,9,天娱数科,9.97
61,EDR概念,BK1049,1601.1,69.54,4.54,346807696000,4.13,14,0,协创数据,15.13
62,混合现实,BK1141,1699.95,73.48,4.52,1357938224000,4.86,31,2,罗曼股份,10.01
63,3D玻璃,BK0881,1482.12,64.16,4.52,379092432000,4.41,14,1,维宏股份,20.0
64,数字经济,BK1061,1175.76,50.75,4.51,1831964368000,3.97,178,7,天娱数科,9.97
65,光通信模块,BK1136,3139.68,134.69,4.48,5330042880000,5.54,91,6,科瑞技术,10.02
66,机器视觉,BK0998,1803.45,77.21,4.47,998175520000,3.66,86,10,科瑞技术,10.02
67,AI芯片,BK1127,1742.31,73.78,4.42,2891177808000,4.33,37,2,安孚科技,10.01
68,鸿蒙概念,BK0953,1395.56,59.08,4.42,2365845520000,4.32,116,6,传智教育,9.99
69,先进封装,BK1101,2972.97,125.65,4.41,2873264576000,6.99,59,1,太极实业,10.03
70,生物识别,BK0970,1567.9,65.79,4.38,1120312720000,3.42,51,0,奥比中光-W,17.35
71,数字孪生,BK0861,1454.84,61.08,4.38,913495632000,2.44,81,5,深桑达Ａ,9.99
72,电子身份证,BK1075,1013.16,42.47,4.38,293552560000,4.87,39,0,科蓝软件,13.95
