排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,文字媒体,BK1298,2632.35,343.25,14.99,27858501000,10.69,2,0,掌阅科技,9.98
2,其他数字媒体,BK1295,836.42,77.72,10.24,9359913000,13.6,2,0,风语筑,10.02
3,会展服务,BK1565,1232.85,106.02,9.41,15267791000,6.71,3,0,米奥会展,20.0
4,横向通用软件,BK1448,6071.88,481.28,8.61,557250896000,5.86,34,0,福昕软件,20.0
5,数字媒体,BK1221,6234.89,476.8,8.28,188427872000,8.31,15,0,掌阅科技,9.98
6,营销代理,BK1293,4295.64,299.67,7.5,209594904000,11.05,26,1,天娱数科,9.97
7,图片媒体,BK1297,3032.84,206.02,7.29,12582370000,9.87,1,0,视觉中国,7.29
8,门户网站,BK1294,2917.58,192.43,7.06,108003386000,7.91,9,0,昆仑万维,20.0
9,广告营销,BK1220,4526.18,295.82,6.99,298152656000,6.86,28,1,天娱数科,9.97
10,机器人,BK1408,8996.09,555.04,6.58,225550744000,4.84,20,1,雷赛智能,10.01
11,IT服务Ⅲ,BK1444,7596.81,440.59,6.16,1322426720000,5.22,135,3,宏景科技,20.0
12,IT服务Ⅱ,BK1238,7596.81,440.59,6.16,1322426720000,5.22,135,3,宏景科技,20.0
13,软件开发,BK0737,1034.66,59.91,6.15,1582457408000,5.11,134,0,普联软件,19.97
14,学历教育,BK1558,1931.72,107.25,5.88,9766180000,3.74,2,0,凯文教育,10.0
15,影视动漫制作,BK1299,3285.45,180.25,5.8,127594894000,5.68,14,0,欢瑞世纪,10.15
16,诊断服务,BK1602,5317.58,290.27,5.77,46746370000,5.54,5,0,迪安诊断,11.96
17,计算机,BK1207,7540.89,411.58,5.77,4322937088000,4.7,356,4,宏景科技,20.0
18,通信应用增值服务,BK1589,4382.97,228.43,5.5,239161351000,5.25,17,0,平治信息,9.61
19,垂直应用软件,BK1447,8037.52,405.27,5.31,1025206512000,4.76,100,0,普联软件,19.97
20,影视院线,BK1222,3205.92,160.69,5.28,162945801000,5.24,18,0,欢瑞世纪,10.15
21,通信网络设备及器件,BK1591,11748.46,582.26,5.21,2717240448000,4.35,36,1,汇绿生态,10.0
22,传媒,BK0486,9372.46,456.12,5.12,1439916304000,4.49,121,6,天娱数科,9.97
23,其他自动化设备,BK1410,5922.92,286.61,5.09,257654625000,3.24,29,1,欧克科技,10.0
24,自动化设备,BK1237,9704.27,469.39,5.08,1200592848000,3.78,91,3,科瑞技术,10.02
25,安防设备,BK1445,4677.06,223.46,5.02,514596864000,2.38,26,0,视声智能,17.29
26,光学元件,BK1334,13244.67,624.48,4.95,317027408000,4.65,25,1,奥比中光-W,17.35
27,印制电路板,BK1340,9187.59,432.28,4.94,2154676448000,6.16,44,3,宝鼎科技,10.01
28,合成树脂,BK1438,7483.51,338.91,4.74,156876855000,5.03,13,0,上纬新材,14.97
29,其他专业工程,BK1477,3114.14,139.96,4.71,208531756000,1.54,19,0,罗曼股份,10.01
30,模拟芯片设计,BK1330,5617.22,248.51,4.63,530683008000,3.44,35,0,盛景微,9.99
