代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.01,11.07,10.96,11.06,11.01,0.45,695097194.0
000010,*ST美丽,4.07,4.07,3.87,3.9,4.07,-4.18,220663878.0
000021,深科技,29.0,29.56,28.85,29.1,29.0,0.34,1847003004.0
000063,中兴通讯,35.32,36.09,35.23,35.83,35.33,1.42,2953620475.0
000100,TCL科技,4.31,4.41,4.3,4.37,4.3,1.63,1670433839.0
000166,申万宏源,4.74,4.75,4.72,4.74,4.74,0.0,246620711.0
000301,东方盛虹,12.18,12.45,12.06,12.37,12.17,1.64,329188479.0
000333,美的集团,78.4,79.9,78.05,79.58,78.65,1.18,2201771534.0
000338,潍柴动力,26.56,27.43,26.21,26.36,26.5,-0.53,2917441424.0
000408,藏格矿业,87.0,88.5,86.2,86.54,84.85,1.99,1661183806.0
000425,徐工机械,9.89,9.96,9.45,9.93,9.95,-0.2,2411547833.0
000538,云南白药,55.19,55.34,55.0,55.0,55.29,-0.52,371071143.0
000568,泸州老窖,101.0,101.33,100.2,100.65,101.2,-0.54,777317193.0
000617,中油资本,9.4,9.57,9.36,9.51,9.43,0.85,1303682492.0
000630,铜陵有色,6.45,6.64,6.45,6.52,6.43,1.4,2127307208.0
000636,风华高科,22.01,22.8,21.87,22.17,21.99,0.82,1424201735.0
000651,格力电器,36.93,37.01,36.8,36.94,36.95,-0.03,995994349.0
000657,中钨高新,57.16,60.75,57.16,58.54,56.12,4.31,8498681820.0
000725,京东方Ａ,4.06,4.24,4.05,4.19,4.02,4.23,4939630314.0
000776,广发证券,20.08,20.23,19.9,20.13,20.11,0.1,963359684.0
000792,盐湖股份,37.9,37.99,37.2,37.51,37.89,-1.0,2894684997.0
000807,云铝股份,36.02,36.1,34.8,35.14,36.67,-4.17,2194330109.0
000838,*ST发展,1.82,1.86,1.78,1.85,1.82,1.65,81900847.0
000858,五 粮 液,101.82,101.95,101.05,101.35,101.86,-0.5,1186004538.0
000895,双汇发展,28.39,28.59,28.21,28.32,28.4,-0.28,214103750.0
000938,紫光股份,27.95,29.15,27.9,28.41,27.7,2.56,3905210625.0
000958,电投产融,6.1,6.12,6.05,6.08,6.09,-0.16,137063941.0
000977,浪潮信息,69.45,75.05,69.45,73.12,68.23,7.17,10962102359.0
000988,华工科技,115.18,118.2,113.7,114.98,116.68,-1.46,10751370615.0
001280,中国铀业,82.33,83.45,81.26,83.24,82.45,0.96,982961625.0
001289,龙源电力,15.35,15.53,15.3,15.53,15.36,1.11,111719758.0
001309,德明利,518.88,538.0,512.0,515.0,513.69,0.26,7126107952.0
001389,广合科技,151.9,153.88,146.24,148.3,149.22,-0.62,1953037559.0
002001,新 和 成,36.2,36.2,34.1,34.3,36.19,-5.22,2221759954.0
002008,大族激光,88.59,91.68,86.7,89.18,87.56,1.85,4127982404.0
002027,分众传媒,6.19,6.26,6.17,6.2,6.21,-0.16,611602263.0
002028,思源电气,210.0,218.0,200.0,217.82,213.8,1.88,3675727225.0
002049,紫光国微,72.89,73.31,72.65,73.12,72.89,0.32,1234382790.0
002050,三花智控,45.8,46.45,45.3,45.94,45.54,0.88,3770805454.0
002080,中材科技,49.38,51.3,49.0,49.29,49.3,-0.02,2637519063.0
002102,ST能特,2.84,2.85,2.76,2.81,2.87,-2.09,152038367.0
002142,宁波银行,31.13,32.49,31.0,32.42,31.14,4.11,989932962.0
002156,通富微电,48.23,49.24,47.53,48.49,48.18,0.64,3555898408.0
002179,中航光电,35.66,36.95,35.65,36.71,35.66,2.94,1561445357.0
002185,华天科技,12.78,12.9,12.67,12.76,12.74,0.16,1160277223.0
002202,金风科技,25.14,26.95,25.03,26.59,25.39,4.73,7312219054.0
002230,科大讯飞,48.2,49.07,47.9,48.94,48.24,1.45,2120636423.0
002241,歌尔股份,24.29,25.11,24.28,24.88,24.19,2.85,2631358483.0
002281,光迅科技,122.0,125.66,119.38,120.05,116.83,2.76,9342139851.0
002311,海大集团,48.16,48.3,47.65,47.85,48.09,-0.5,262756738.0
002352,顺丰控股,36.55,36.8,36.5,36.66,36.7,-0.11,598737136.0
002353,杰瑞股份,121.0,121.0,116.1,118.02,121.18,-2.61,2061751809.0
002371,北方华创,447.0,476.13,445.0,471.23,469.91,0.28,8616839068.0
002379,宏桥控股,29.06,29.46,27.9,28.31,29.12,-2.78,528247922.0
002384,东山精密,162.08,168.2,155.7,157.0,162.1,-3.15,17396775143.0
002409,雅克科技,85.89,87.88,84.79,86.46,85.9,0.65,885716845.0
002415,海康威视,34.81,35.29,34.4,34.51,33.13,4.17,4638404769.0
002428,云南锗业,63.86,68.2,63.68,68.2,62.0,10.0,7775077705.0
002460,赣锋锂业,83.59,84.21,81.38,82.71,84.06,-1.61,5342282374.0
002463,沪电股份,97.0,101.32,96.35,98.0,97.66,0.35,7705709862.0
002466,天齐锂业,66.0,67.7,65.39,66.82,66.65,0.26,3858736637.0
002475,立讯精密,62.64,65.73,60.91,65.73,59.75,10.01,25188235807.0
002484,江海股份,33.32,35.56,32.91,34.76,33.03,5.24,1834417875.0
002493,荣盛石化,11.77,12.04,11.58,11.92,11.66,2.23,516953869.0
002565,顺灏股份,18.95,20.56,18.95,20.29,18.92,7.24,5338051048.0
002594,比亚迪,103.78,103.95,102.62,102.91,103.78,-0.84,3957213043.0
002600,领益智造,14.29,14.85,14.03,14.64,13.79,6.16,3518706900.0
002602,世纪华通,17.17,17.22,16.78,16.87,17.2,-1.92,1292137710.0
002648,卫星化学,27.3,27.46,26.03,26.26,27.39,-4.13,2319279415.0
002653,海思科,55.49,57.63,54.78,57.63,56.02,2.87,359474931.0
002709,天赐材料,48.5,49.65,47.58,49.65,48.79,1.76,4530492390.0
002714,牧原股份,45.94,46.22,45.2,45.32,45.53,-0.46,1536158922.0
002736,国信证券,11.95,11.95,11.38,11.47,12.09,-5.13,1211457386.0
002816,*ST和科,25.48,26.08,25.47,25.86,26.08,-0.84,103627860.0
002837,英维克,113.2,121.74,111.68,121.08,110.67,9.41,10129168977.0
002851,麦格米特,106.12,114.6,105.3,112.05,106.13,5.58,3153958528.0
002916,深南电路,285.83,298.0,285.0,287.62,283.06,1.61,3238267262.0
002938,鹏鼎控股,62.0,66.95,61.5,65.87,62.12,6.04,3389377969.0
003816,中国广核,4.38,4.5,4.36,4.49,4.39,2.28,740432552.0
159516,半导体设备ETF国泰,0.889,0.912,0.882,0.908,0.899,1.0,1097238714
159558,半导体设备ETF易方达,2.093,2.138,2.07,2.13,2.105,1.19,409449716
300014,亿纬锂能,69.81,69.85,68.5,68.96,69.85,-1.27,4182532615.0
300015,爱尔眼科,9.46,9.75,9.42,9.67,9.46,2.22,813588209.0
300024,机器人,15.07,15.26,15.05,15.16,15.03,0.86,292174198.0
300033,同花顺,240.3,251.95,239.0,246.49,240.88,2.33,4172877613.0
300054,鼎龙股份,53.26,53.92,51.8,52.52,53.0,-0.91,1469396748.0
300059,东方财富,20.05,20.24,19.92,20.15,20.04,0.55,4339531102.0
300124,汇川技术,66.0,66.97,65.61,66.52,65.66,1.31,2206315506.0
300136,信维通信,71.67,79.0,71.58,77.8,74.91,3.86,11696243750.0
300152,*ST动力,2.09,2.13,2.06,2.12,2.1,0.95,28584511.0
300223,北京君正,118.0,124.9,117.98,121.04,116.79,3.64,4335267764.0
300274,阳光电源,132.73,136.28,131.36,135.2,132.75,1.85,8881100506.0
300285,国瓷材料,36.38,36.75,35.45,35.63,36.6,-2.65,1634757471.0
300308,中际旭创,849.0,878.98,840.58,850.0,851.0,-0.12,23357063772.0
300394,天孚通信,376.16,388.0,367.01,374.5,379.28,-1.26,15195412264.0
300408,三环集团,64.72,66.03,63.18,63.49,65.17,-2.58,1647467897.0
300433,蓝思科技,26.88,27.81,26.88,27.2,25.99,4.66,4274074651.0
300442,润泽科技,94.5,96.55,93.33,95.2,94.29,0.97,5075455576.0
300475,香农芯创,159.5,167.54,158.25,164.0,159.12,3.07,6580654348.0
300476,胜宏科技,329.0,349.79,326.9,343.0,326.42,5.08,18548147671.0
300498,温氏股份,17.0,17.08,16.6,16.69,16.83,-0.83,571899011.0
300502,新易盛,589.0,596.96,577.0,583.0,589.0,-1.02,20041119489.0
300555,ST路通,13.38,13.6,13.24,13.55,13.5,0.37,52515274.0
