代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.52,10.89,10.52,10.88,10.45,4.11,1744746708.0
000010,*ST美丽,4.4,4.5,4.2,4.45,4.31,3.25,194710913.0
000021,深科技,28.62,28.78,27.25,28.74,28.46,0.98,2644338619.0
000063,中兴通讯,32.5,32.93,32.0,32.92,32.05,2.71,2202265072.0
000100,TCL科技,4.26,4.37,4.2,4.36,4.2,3.81,1473048259.0
000166,申万宏源,4.71,4.76,4.65,4.73,4.67,1.28,358668301.0
000301,东方盛虹,10.35,10.39,10.07,10.26,10.22,0.39,216653245.0
000333,美的集团,73.73,74.42,72.8,74.23,73.37,1.17,1968463615.0
000338,潍柴动力,23.0,23.86,22.54,23.71,22.54,5.19,3148723925.0
000408,藏格矿业,73.05,75.84,72.08,75.84,70.55,7.5,2009582462.0
000425,徐工机械,10.21,10.4,10.19,10.33,10.06,2.68,861313747.0
000538,云南白药,55.44,55.67,54.86,55.49,54.94,1.0,363775958.0
000568,泸州老窖,103.64,103.8,101.88,103.39,102.44,0.93,555075560.0
000617,中油资本,10.11,10.99,9.95,10.8,10.2,5.88,5748424818.0
000630,铜陵有色,5.77,5.81,5.59,5.81,5.59,3.94,2348590607.0
000636,风华高科,19.88,20.16,19.1,20.1,19.58,2.66,1195104439.0
000651,格力电器,37.15,37.69,37.02,37.6,36.94,1.79,1245504740.0
000657,中钨高新,48.81,49.74,46.64,49.74,47.76,4.15,3489600586.0
000725,京东方Ａ,3.92,4.0,3.9,4.0,3.87,3.36,2302680815.0
000776,广发证券,18.5,18.67,18.22,18.36,18.26,0.55,741646684.0
000792,盐湖股份,35.48,36.55,34.72,36.41,34.58,5.29,4286432232.0
000807,云铝股份,27.62,27.85,26.63,27.81,27.3,1.87,1832374148.0
000838,*ST发展,2.14,2.19,2.09,2.19,2.1,4.29,67401145.0
000858,五 粮 液,100.88,101.46,100.04,101.34,100.23,1.11,1184095484.0
000895,双汇发展,27.58,27.72,27.24,27.62,27.24,1.4,343550628.0
000938,紫光股份,25.72,25.83,24.83,25.7,25.4,1.18,2538696630.0
000958,电投产融,6.37,6.51,6.24,6.51,6.29,3.5,315842839.0
000977,浪潮信息,56.78,58.49,55.66,58.06,55.73,4.18,2046067188.0
000988,华工科技,113.54,115.15,105.55,112.0,113.34,-1.18,12862573675.0
001280,中国铀业,77.5,78.36,76.04,78.01,76.26,2.29,846779607.0
001289,龙源电力,18.14,19.05,17.92,19.05,17.92,6.31,403086104.0
001309,德明利,317.79,351.8,306.1,349.63,321.0,8.92,7272280227.0
001389,广合科技,101.0,103.38,99.08,102.88,99.03,3.89,765848555.0
002001,新 和 成,34.76,34.83,33.7,34.57,34.62,-0.14,1840166066.0
002008,大族激光,61.83,62.38,59.62,61.76,59.9,3.11,1780138253.0
002027,分众传媒,6.47,6.53,6.35,6.52,6.39,2.03,637406940.0
002028,思源电气,203.98,208.99,200.3,205.0,201.8,1.59,1755779839.0
002049,紫光国微,67.5,67.6,66.0,67.4,66.48,1.38,769446675.0
002050,三花智控,43.55,43.68,41.14,42.57,43.0,-1.0,4042117987.0
002080,中材科技,39.9,40.69,38.45,40.3,39.04,3.23,1387327202.0
002102,ST能特,3.07,3.12,3.0,3.12,3.0,4.0,131786180.0
002142,宁波银行,29.68,30.22,29.53,30.03,29.49,1.83,642963955.0
