代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.83,11.03,10.83,10.98,10.82,1.48,1102446143.34
000021,深科技,38.68,39.3,37.68,38.13,39.68,-3.91,5246077065.0
000063,中兴通讯,37.58,41.3,37.05,39.13,37.74,3.68,18325624373.55
000100,TCL科技,4.89,5.15,4.82,4.89,4.92,-0.61,9394537920.07
000166,申万宏源,4.31,4.4,4.31,4.33,4.32,0.23,377500348.87
000301,东方盛虹,11.7,12.19,11.58,11.85,11.62,1.98,185557806.89
000333,美的集团,82.3,83.3,81.6,81.69,82.42,-0.89,1725517859.28
000338,潍柴动力,34.31,34.38,30.9,31.12,33.74,-7.77,4859841759.29
000408,藏格矿业,77.65,78.98,75.82,76.08,77.65,-2.02,734129886.84
000425,徐工机械,9.5,9.77,9.43,9.52,9.45,0.74,1181263825.76
000538,云南白药,48.6,49.48,48.6,48.81,48.6,0.43,461177306.72
000568,泸州老窖,87.04,88.18,86.44,86.88,86.6,0.32,644152413.68
000617,中油资本,7.46,7.5,7.31,7.33,7.46,-1.74,602535541.11
000630,铜陵有色,6.65,6.81,6.45,6.49,6.69,-2.99,2233556242.94
000636,风华高科,60.0,62.17,57.96,59.65,63.5,-6.06,10195382920.81
000651,格力电器,38.7,39.27,38.42,38.46,38.88,-1.08,1424485747.4
000657,中钨高新,73.03,74.31,69.54,70.1,74.33,-5.69,5915390210.06
000725,京东方Ａ,6.11,6.77,6.01,6.43,6.15,4.55,35684789248.54
000776,广发证券,19.17,19.59,18.75,18.81,19.15,-1.78,1513307517.73
000792,盐湖股份,29.25,30.35,28.98,29.45,29.35,0.34,2537924609.08
000807,云铝股份,28.36,28.95,27.5,27.64,28.6,-3.36,1888633560.11
000838,*ST发展,1.73,1.76,1.68,1.72,1.73,-0.58,41713820.68
000858,五 粮 液,81.5,82.42,81.03,81.08,81.1,-0.02,1789684296.8
000895,双汇发展,24.35,25.2,24.35,24.76,24.33,1.77,322827163.91
000938,紫光股份,27.31,29.09,26.67,27.87,27.72,0.54,6356007087.66
000958,电投产融,6.22,6.5,6.15,6.18,6.21,-0.48,484028133.16
000977,浪潮信息,62.75,65.1,61.03,62.14,63.36,-1.93,4509343035.41
000988,华工科技,156.3,165.87,155.86,157.2,158.36,-0.73,14874960216.61
001280,中国铀业,71.41,72.39,69.29,69.68,71.78,-2.93,697024134.9
001289,龙源电力,19.23,19.65,18.17,18.38,19.31,-4.82,322191984.96
001309,德明利,655.55,665.38,623.82,630.5,680.85,-7.4,10653611988.34
001389,广合科技,179.06,180.46,172.55,174.02,182.61,-4.7,1273954308.59
002001,新 和 成,30.99,32.79,30.82,31.74,30.68,3.46,1805371752.0
002008,大族激光,133.99,135.62,127.0,127.87,134.65,-5.04,7457995985.86
002027,分众传媒,5.44,5.52,5.36,5.39,5.44,-0.92,833926272.89
002028,思源电气,191.05,192.78,176.46,177.49,192.8,-7.94,4124937422.82
002049,紫光国微,76.07,77.75,73.03,75.14,77.27,-2.76,2856025746.96
002050,三花智控,46.61,49.36,45.17,47.51,47.01,1.06,9503739217.56
002080,中材科技,62.8,66.35,60.93,62.73,63.8,-1.68,3450405674.44
002142,宁波银行,30.5,30.95,30.4,30.56,30.45,0.36,508102763.1
002156,通富微电,70.8,71.01,66.37,66.84,71.1,-5.99,10162891080.9
002179,中航光电,38.75,39.37,37.64,37.78,39.22,-3.67,1736350473.46
002185,华天科技,18.98,19.16,17.89,18.08,19.26,-6.13,7554410324.81
002202,金风科技,23.85,23.95,22.97,23.0,23.63,-2.67,2713196329.79
002230,科大讯飞,45.83,46.43,45.01,46.03,45.84,0.41,2200804678.68
002241,歌尔股份,24.64,25.75,23.5,24.82,24.94,-0.48,4886532573.06
002281,光迅科技,219.96,238.67,218.11,227.58,220.56,3.18,16977951553.43
002311,海大集团,44.42,45.1,43.95,44.09,44.57,-1.08,331871200.24
002352,顺丰控股,34.25,34.88,34.25,34.86,34.25,1.78,592074781.72
002353,杰瑞股份,162.98,162.98,150.01,151.38,157.34,-3.79,4597236134.11
002371,北方华创,615.0,619.59,600.0,603.36,627.0,-3.77,4927541316.31
002379,宏桥控股,19.3,19.68,18.55,18.63,19.44,-4.17,765086618.63
002384,东山精密,232.08,241.8,219.05,221.41,237.8,-6.89,19466323940.08
002409,雅克科技,113.74,119.09,111.41,115.0,117.78,-2.36,2984385315.98
002415,海康威视,30.77,31.53,30.51,31.28,30.63,2.12,2379650205.44
002428,云南锗业,87.04,92.49,85.2,85.5,88.61,-3.51,7271575343.91
002460,赣锋锂业,66.79,68.05,64.68,65.65,66.79,-1.71,3716227754.73
002463,沪电股份,137.1,141.28,131.81,133.22,140.82,-5.4,13031904559.84
002466,天齐锂业,59.46,61.2,57.81,59.06,59.46,-0.67,3416563651.5
002475,立讯精密,73.0,73.39,67.98,68.77,74.59,-7.8,18017428381.42
002484,江海股份,92.01,95.0,88.48,90.0,96.35,-6.59,7623531801.16
002493,荣盛石化,11.0,11.8,10.93,11.43,11.0,3.91,725641994.72
002594,比亚迪,93.52,94.0,92.3,93.01,93.44,-0.46,3159266076.03
002600,领益智造,14.86,15.55,14.17,15.08,14.99,0.6,4093430052.83
002602,世纪华通,14.86,15.45,14.85,14.94,14.88,0.4,2059949030.8
002648,卫星化学,23.07,24.67,22.68,23.97,23.51,1.96,1435463704.56
002653,海思科,49.34,49.92,47.5,47.58,48.7,-2.3,247749317.32
002709,天赐材料,49.17,50.44,48.29,48.62,49.4,-1.58,4131679625.24
002714,牧原股份,35.13,35.63,34.85,35.06,35.13,-0.2,1378272676.66
002736,国信证券,10.0,10.17,9.99,10.01,9.99,0.2,206017346.83
002816,*ST和科,24.88,25.42,24.08,25.05,24.94,0.44,79632609.0
002837,英维克,68.6,68.6,65.58,65.9,69.22,-4.8,3137961310.06
002851,麦格米特,155.01,158.73,145.51,146.5,154.11,-4.94,6353243879.21
002916,深南电路,382.01,392.86,370.49,373.0,393.38,-5.18,5024719337.12
002938,鹏鼎控股,107.0,112.94,105.1,106.15,111.0,-4.37,4981622015.81
003816,中国广核,4.5,4.54,4.32,4.33,4.51,-3.99,649351258.26
159516,半导体设备ETF国泰,1.219,1.248,1.195,1.205,1.243,-3.06,2054194320.351
159558,半导体设备ETF易方达,2.853,2.925,2.807,2.826,2.915,-3.05,666861523.964
300014,亿纬锂能,59.42,60.19,58.0,58.23,59.66,-2.4,3526684950.0
300015,爱尔眼科,8.6,8.69,8.51,8.54,8.5,0.47,553506945.0
300033,同花顺,221.0,221.99,211.0,211.4,221.2,-4.43,3964436156.0
300054,鼎龙股份,71.71,72.95,69.21,69.75,73.39,-4.96,2627297358.0
300059,东方财富,18.76,18.95,18.5,18.52,18.74,-1.17,4770469811.0
300124,汇川技术,74.48,77.63,72.14,75.08,74.15,1.25,3978154953.0
300136,信维通信,100.0,108.98,97.0,106.33,98.0,8.5,13319804522.0
300223,北京君正,145.0,146.84,138.6,139.36,150.41,-7.35,5192949484.0
300274,阳光电源,165.99,166.25,152.85,153.75,164.35,-6.45,13241538823.0
300285,国瓷材料,62.11,67.6,60.4,65.18,64.0,1.84,9014988854.0
300308,中际旭创,1273.2,1301.51,1160.0,1179.99,1280.0,-7.81,58324832701.0
300394,天孚通信,483.0,501.87,449.0,457.0,480.45,-4.88,22474176089.0
300408,三环集团,136.0,142.9,130.0,134.83,139.03,-3.02,10579077305.0
300433,蓝思科技,43.11,47.79,41.99,45.61,43.64,4.51,10299055681.0
300442,润泽科技,81.0,81.0,77.94,78.17,81.78,-4.41,2659304021.0
300475,香农芯创,179.42,179.71,170.95,171.9,184.96,-7.06,5477667290.0
300476,胜宏科技,359.84,360.0,336.5,338.9,366.72,-7.59,19274961848.0
300498,温氏股份,12.92,13.03,12.75,12.89,12.82,0.55,457313644.0
300502,新易盛,790.0,818.38,730.0,748.0,775.94,-3.6,34165078018.0
300555,ST路通,13.01,13.08,12.69,12.8,12.72,0.63,14982739.0
300567,精测电子,196.5,198.34,187.6,189.23,203.8,-7.15,1859360839.0
300604,长川科技,218.36,218.51,205.6,206.73,223.35,-7.44,6466971413.0
300620,光库科技,324.0,359.73,318.0,320.3,319.26,0.33,7805721672.0
300661,圣邦股份,112.16,112.5,106.5,107.74,113.25,-4.87,1825157730.0
300666,江丰电子,205.55,215.96,198.2,201.19,210.53,-4.44,3099130636.0
300750,宁德时代,407.89,412.65,402.7,403.0,408.2,-1.27,11711423569.0
