序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
116,600759,ST洲际,2.76,7.81,0.2,3386315.0,919217836.0,6.25,2.78,2.62,2.64,2.56,0.91,8.17,25.83,1.26,11451265613.0,11436572753.0,0.36,-0.36,-46.82,-11.54
117,001399,惠科股份,25.34,7.78,1.83,888814.0,2235508721.51,6.98,25.86,24.22,24.8,23.51,1.18,20.64,46.44,5.52,184927132210.0,10910560964.0,0.0,0.12,150.4,150.4
118,301376,致欧科技,19.03,7.76,1.37,44373.0,83599680.37,8.66,19.2,17.67,17.96,17.66,2.23,2.29,25.47,2.28,7658984594.0,3685023892.0,0.26,0.05,15.54,6.49
119,000554,泰山石油,6.95,7.75,0.5,603416.0,412419391.69,6.98,6.97,6.52,6.69,6.45,1.5,16.79,12.33,2.79,3318242180.0,2497168339.0,0.14,0.29,-11.8,7.25
120,603629,利通电子,97.8,7.72,7.01,435245.0,4253578699.0,6.63,99.87,93.85,96.88,90.79,1.4,12.07,33.05,16.7,35865998400.0,35278748520.0,0.42,0.0,35.61,420.21
121,300017,网宿科技,14.25,7.71,1.02,2254098.0,3167390409.24,6.88,14.55,13.64,13.75,13.23,1.2,9.63,73.63,3.51,35563508072.0,33365507588.0,0.0,0.21,-19.63,42.5
122,300332,天壕能源,4.94,7.63,0.35,537955.0,259839319.02,5.88,4.96,4.69,4.75,4.59,0.92,6.62,39.25,1.08,4187582875.0,4013586318.0,0.41,0.82,-14.09,-5.36
123,688808,联讯仪器,1706.0,7.54,119.58,21445.0,3703932991.0,15.25,1849.0,1607.07,1670.01,1586.42,1.45,11.11,368.26,59.71,175149333902.0,32919221664.0,0.0,0.35,1983.54,1983.54
124,000993,闽东电力,10.76,7.49,0.75,302562.0,315111677.18,10.49,10.81,9.76,9.9,10.01,3.14,6.61,-45.31,1.93,4927557656.0,4927557656.0,0.0,0.28,-15.48,-10.18
125,688506,百利天恒,336.2,7.41,23.2,31813.0,1032652801.0,11.82,340.0,303.01,308.0,313.0,1.08,0.77,-44.8,24.6,138808177275.0,138808177275.0,-1.07,-0.83,13.58,4.05
126,688062,迈威生物-U,33.29,7.39,2.29,150320.0,492148003.0,11.97,34.48,30.77,31.0,31.0,1.07,6.53,-15.37,139.23,14871648358.0,7664689600.0,0.09,0.48,-10.51,-13.47
127,600011,华能国际,7.43,7.37,0.51,3020753.0,2170940046.0,8.24,7.44,6.87,6.95,6.92,2.45,2.75,6.5,1.83,116636833657.0,81712984698.0,0.0,0.27,12.24,5.24
128,600310,广西能源,4.83,7.33,0.33,1847071.0,853114476.0,14.44,4.91,4.26,4.31,4.5,2.38,12.6,-51.41,2.65,7079382787.0,7079382787.0,0.0,-0.41,1.68,27.78
129,605179,一鸣食品,15.7,7.31,1.07,179708.0,269135794.0,14.01,15.96,13.91,14.41,14.63,3.08,4.48,99.52,5.54,6295700000.0,6295700000.0,0.06,0.06,-11.4,-24.77
130,000938,紫光股份,37.69,7.29,2.56,5027473.0,19188179650.21,5.01,38.64,36.88,38.6,35.13,1.18,17.58,34.2,7.03,107796410451.0,107796139083.0,0.0,-0.03,36.81,53.59
131,688347,华虹宏力,331.48,7.28,22.48,330980.0,10639220853.0,10.1,334.99,303.78,321.0,309.0,1.22,8.12,1031.83,12.73,576021547735.0,135160970000.0,0.15,0.45,157.84,207.3
132,688702,盛科通信-U,334.67,7.27,22.67,174080.0,6043979364.0,14.09,365.96,322.01,351.08,312.0,1.28,8.58,-2014.35,61.48,137214700000.0,67935260017.0,0.0,-0.11,49.07,136.2
133,001206,依依股份,23.95,7.25,1.62,190936.0,439162808.19,11.2,24.0,21.5,21.95,22.33,1.69,17.87,39.99,2.45,4428206702.0,2559403769.0,0.13,-0.17,18.92,-17.95
134,002015,协鑫能科,14.01,7.19,0.94,979007.0,1352494603.76,7.42,14.18,13.21,13.3,13.07,2.12,6.03,19.75,1.91,22742777842.0,22742777842.0,0.0,0.14,-25.52,42.23
