排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,资源开采概念,BK1017,1533.37,55.68,3.77,424472448000,2.37,15,7,中曼石油,9.98
2,昨日首板,BK1630,4174.37,140.06,3.47,248195270000,8.81,13,6,金牛化工,9.96
3,上证50_,BK0611,2092.04,64.01,3.16,28480111616000,0.55,46,4,金山办公,9.29
4,权重股,BK1662,1051.0,29.34,2.87,41539214080000,0.48,44,6,中国海油,10.01
5,大盘价值,BK1666,935.88,24.07,2.64,29548399104000,0.65,86,10,中国海油,10.01
6,中特估,BK1139,1159.32,28.82,2.55,25546078208000,0.58,73,8,中国海油,10.01
7,红利破净股,BK1636,1032.78,25.34,2.52,14759269376000,0.45,43,4,淮北矿业,10.0
8,茅指数,BK0999,718.28,16.62,2.37,13618011392000,1.55,35,6,金山办公,9.29
9,酿酒概念,BK0477,38184.59,863.19,2.31,2710881024000,1.93,32,6,威龙股份,10.01
10,绿色电力,BK1024,1212.39,26.91,2.27,6312581632000,2.48,121,48,美利云,9.98
11,价值股,BK1640,933.42,19.6,2.14,9870202624000,1.11,87,12,中国海油,10.01
12,红利股,BK1641,968.57,19.32,2.04,19627722752000,0.5,82,18,淮北矿业,10.0
13,GDR,BK0868,1013.27,19.81,1.99,1524862096000,1.46,10,1,中国太保,6.32
14,超超临界发电,BK1087,1422.79,26.86,1.92,1209036608000,2.27,35,13,华银电力,10.07
15,中盘价值,BK1670,916.17,16.84,1.87,4672234496000,1.7,115,29,淮北矿业,10.0
16,单抗概念,BK0870,1665.07,30.48,1.86,1686280336000,2.94,39,9,海正药业,9.98
17,券商概念,BK0711,1089.12,19.06,1.78,3968925792000,1.42,53,2,广发证券,5.19
18,青蒿素,BK0872,1944.55,33.82,1.77,315795008000,2.77,9,2,海正药业,9.98
19,上证180_,BK0612,1687.9,28.5,1.72,49529330688000,0.75,146,33,中国海油,10.01
20,CAR-T细胞疗法,BK0986,1102.16,18.67,1.72,676481824000,4.07,16,8,百普赛斯,8.71
21,抽水蓄能,BK1003,1717.45,28.57,1.69,1699545760000,2.44,27,12,浙江新能,10.04
22,科创板做市商,BK1107,1460.91,24.33,1.69,1960343536000,1.03,13,1,国泰海通,3.99
23,中字头,BK0505,8340.42,136.19,1.66,15952796928000,0.78,80,22,中国海油,10.01
24,医药医疗风格,BK1712,1078.25,17.36,1.64,4441499904000,2.37,84,16,艾力斯,11.09
25,金融地产风格,BK1714,1045.59,16.27,1.58,22471397376000,0.62,91,9,中国太保,6.32
26,蚂蚁概念,BK0937,680.06,10.53,1.57,5702391296000,1.0,51,9,科蓝软件,9.44
27,可燃冰,BK0818,1398.05,21.04,1.53,208632563000,2.21,5,4,中集集团,6.85
28,HS300_,BK0500,11804.94,175.52,1.51,67619533056000,0.99,237,62,中国海油,10.01
29,汽车整车,BK1029,1345.43,19.87,1.5,1683881328000,1.25,20,4,宇通客车,7.83
30,重组蛋白,BK1063,922.84,13.35,1.47,234928300000,4.03,12,8,百普赛斯,8.71
31,煤化工概念,BK0492,10223.66,142.43,1.41,2838790480000,2.01,52,22,金牛化工,9.96
32,跨境支付,BK1071,1372.2,18.86,1.39,13193058560000,0.46,47,15,科蓝软件,9.44
33,证金持股,BK0718,1336.93,18.22,1.38,32963763200000,0.78,145,38,中煤能源,9.97
34,行业龙头,BK1661,911.6,12.27,1.36,30381470976000,1.07,74,21,中国海油,10.01
35,央视50_,BK0610,2415.77,31.73,1.33,16835205888000,0.62,40,9,古井贡酒,10.0
36,国资云概念,BK1008,1386.93,18.21,1.33,448387728000,3.81,14,6,美利云,9.98
37,超级品牌,BK0811,2104.02,26.16,1.26,7354978048000,1.13,26,6,泸州老窖,6.33
38,阿兹海默,BK0894,1850.87,21.44,1.17,240465741000,5.29,12,9,赤天化,10.13
39,周期股,BK1639,889.82,10.13,1.15,23528144128000,1.38,73,26,中国海油,10.01
40,AH股,BK0499,8896.1,99.3,1.13,44066677504000,0.79,149,51,山东墨龙,10.01
41,生物质能发电,BK1098,1007.08,10.89,1.09,223597016000,3.54,18,11,九洲集团,18.17
42,页岩气,BK0603,2435.17,25.93,1.08,3064409264000,0.91,17,14,山东墨龙,10.01
43,SPD概念,BK1147,915.78,9.12,1.01,144962989000,2.82,9,5,国新健康,5.44
44,深证100R,BK0743,1280.09,12.41,0.98,17428324096000,2.3,70,30,古井贡酒,10.0
45,白酒,BK0896,1776.39,17.18,0.98,2742330144000,1.64,34,12,古井贡酒,10.0
46,油气设服,BK0606,1918.82,18.42,0.97,2091375248000,2.7,25,25,中曼石油,9.98
47,DRG/DIP,BK1054,837.43,7.81,0.94,118507836000,2.98,14,4,国新健康,5.44
48,财税数字化,BK1176,1407.93,12.89,0.92,401531808000,3.08,28,13,浪潮软件,10.02
49,天然气,BK0843,1598.58,14.62,0.92,5729637632000,1.36,77,49,中曼石油,9.98
50,大盘股,BK1663,962.4,8.61,0.9,71661727744000,1.03,218,81,中国海油,10.01
51,互联网金融,BK0637,4714.39,41.59,0.89,20742273024000,0.8,148,45,汇金股份,20.03
52,Kimi概念,BK1169,960.12,8.28,0.87,404459600000,4.5,10,6,金山办公,9.29
53,参股保险,BK0604,2433.1,20.37,0.84,6378057216000,0.81,46,28,粤电力Ａ,9.98
54,独家药品,BK0676,2377.71,19.33,0.82,674475504000,2.72,30,12,上海凯宝,10.16
55,上证380,BK0705,2770.89,21.78,0.79,12028337664000,2.1,273,107,中曼石油,9.98
56,低碳冶金,BK0979,898.82,6.88,0.77,254083012000,0.87,5,1,河钢股份,2.45
