代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.07,11.17,11.07,11.17,11.07,0.9,551741633.0
000010,*ST美丽,4.32,4.32,4.12,4.19,4.13,1.45,285064223.0
000021,深科技,28.8,29.5,28.59,29.13,28.25,3.12,2578006039.0
000063,中兴通讯,36.1,36.4,35.47,35.83,35.72,0.31,3388093483.0
000100,TCL科技,4.38,4.44,4.35,4.38,4.33,1.15,1418409415.0
000166,申万宏源,4.77,4.79,4.72,4.77,4.75,0.42,267546728.0
000301,东方盛虹,11.2,11.42,11.02,11.4,11.16,2.15,246526839.0
000333,美的集团,76.06,76.55,75.5,76.55,75.78,1.02,1489302845.0
000338,潍柴动力,28.56,29.08,25.95,26.18,26.88,-2.6,3790972782.0
000408,藏格矿业,84.0,85.54,84.0,84.81,82.34,3.0,1185298620.0
000425,徐工机械,10.52,10.57,10.3,10.41,10.38,0.29,826365036.0
000538,云南白药,54.98,55.07,54.71,55.05,54.73,0.58,289644477.0
000568,泸州老窖,102.47,103.31,101.6,103.21,102.43,0.76,779656867.0
000617,中油资本,9.93,10.01,9.7,9.82,10.08,-2.58,3081881841.0
000630,铜陵有色,6.4,6.45,6.26,6.34,6.23,1.77,1797974274.0
000636,风华高科,20.98,21.14,20.45,20.84,20.49,1.71,1264469424.0
000651,格力电器,37.2,37.35,37.1,37.28,37.16,0.32,747700876.0
000657,中钨高新,49.18,50.54,48.36,49.94,48.35,3.29,4239637555.0
000725,京东方Ａ,4.05,4.08,3.99,4.02,4.03,-0.25,1780807989.0
000776,广发证券,19.5,19.89,19.39,19.63,19.37,1.34,1796366610.0
000792,盐湖股份,38.88,38.88,37.6,38.86,38.56,0.78,4768266593.0
000807,云铝股份,35.47,35.88,35.0,35.6,34.36,3.61,1723411007.0
000838,*ST发展,2.2,2.22,2.06,2.09,2.18,-4.13,100984823.0
000858,五 粮 液,102.42,103.4,101.88,103.1,102.42,0.66,1238173621.0
000895,双汇发展,28.48,28.98,28.12,28.41,28.51,-0.35,317753955.0
000938,紫光股份,28.09,28.18,27.52,27.86,28.24,-1.35,3891913514.0
000958,电投产融,6.11,6.13,6.02,6.07,6.09,-0.33,141942499.0
000977,浪潮信息,69.0,69.31,66.85,67.99,68.34,-0.51,5435427790.0
000988,华工科技,120.0,124.34,118.0,120.63,125.16,-3.62,17012737637.0
001280,中国铀业,80.86,81.78,79.97,81.26,80.0,1.58,646440724.0
001289,龙源电力,15.41,15.5,15.25,15.41,15.37,0.26,131131069.0
001309,德明利,485.19,510.9,481.0,500.63,481.49,3.98,10164487485.0
001389,广合科技,133.2,138.5,130.5,133.08,132.0,0.82,1812213519.0
002001,新 和 成,37.6,38.56,37.15,38.17,38.27,-0.26,1342555284.0
002008,大族激光,76.6,83.36,76.06,82.7,75.78,9.13,4544435292.0
002027,分众传媒,6.24,6.32,6.16,6.3,6.22,1.29,815573250.0
002028,思源电气,203.0,207.64,200.95,206.01,200.55,2.72,2191088329.0
002049,紫光国微,70.55,71.5,70.32,71.04,70.27,1.1,1147151890.0
002050,三花智控,44.8,45.8,44.56,45.54,44.45,2.45,4084161205.0
002080,中材科技,50.53,51.93,49.14,51.7,50.14,3.11,4234013464.0
002102,ST能特,2.99,3.0,2.87,2.92,2.98,-2.01,156465907.0
002142,宁波银行,30.49,31.05,30.49,30.91,30.51,1.31,526049996.0
002156,通富微电,46.35,47.12,45.82,46.75,45.65,2.41,3343261610.0
002179,中航光电,36.93,36.96,36.31,36.51,36.74,-0.63,1047768734.0
002185,华天科技,12.52,12.72,12.49,12.69,12.36,2.67,1445785276.0
002202,金风科技,24.35,25.34,24.1,25.3,24.14,4.81,6936841260.0
002230,科大讯飞,48.5,48.64,47.87,48.33,47.78,1.15,1768145918.0
002241,歌尔股份,24.6,24.7,24.29,24.49,24.3,0.78,1622923896.0
002281,光迅科技,113.5,114.36,110.2,111.4,113.73,-2.05,7287064486.0
002311,海大集团,48.08,48.36,47.35,48.31,48.08,0.48,522506509.0
002352,顺丰控股,37.12,37.27,36.81,37.18,36.97,0.57,641995787.0
002353,杰瑞股份,113.1,113.9,109.09,110.75,111.73,-0.88,2293716371.0
002371,北方华创,478.0,492.0,476.11,481.6,472.5,1.93,3586896150.0
002379,宏桥控股,28.63,29.22,28.47,29.1,28.09,3.6,423778978.0
002384,东山精密,147.0,149.01,143.51,146.0,146.83,-0.57,12767416183.0
002409,雅克科技,86.85,88.64,86.26,88.09,85.56,2.96,1068808114.0
002415,海康威视,32.74,33.88,32.74,33.48,32.65,2.54,4133900017.0
002428,云南锗业,56.0,60.64,54.56,58.88,55.13,6.8,6808889443.0
002460,赣锋锂业,84.99,88.48,83.61,88.28,84.38,4.62,7857058684.0
002463,沪电股份,91.68,97.54,90.88,97.54,88.67,10.0,8999482501.0
002466,天齐锂业,62.5,64.64,61.77,64.53,62.1,3.91,4800332267.0
002475,立讯精密,59.0,60.65,58.55,59.14,58.6,0.92,14486703394.0
002484,江海股份,31.3,33.72,31.18,33.39,30.65,8.94,3068695148.0
002493,荣盛石化,12.36,12.49,11.98,12.13,12.2,-0.57,632208778.0
002565,顺灏股份,16.52,17.35,16.1,17.3,16.42,5.36,3594310407.0
002594,比亚迪,103.0,104.19,102.5,103.82,104.25,-0.41,5614541232.0
002600,领益智造,13.85,14.05,13.75,13.88,13.75,0.95,1346107635.0
002602,世纪华通,16.51,16.51,16.03,16.28,16.25,0.18,1589974100.0
002648,卫星化学,29.01,30.15,28.63,29.98,30.29,-1.02,2110644341.0
