排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,教育运营及其他,BK1556,1244.14,70.7,6.03,15451058000,11.32,2,0,ST豆神,9.43
2,其他种植业,BK1516,1332.41,74.96,5.96,59420401000,17.4,4,1,新农开发,10.05
3,橡胶助剂,BK1443,4371.42,226.42,5.46,44561216000,4.23,2,0,彤程新材,10.0
4,通信线缆及配套,BK1592,26617.57,1263.16,4.98,828223120000,9.75,12,1,华脉科技,10.02
5,航海装备Ⅲ,BK1383,5402.24,241.08,4.67,597486208000,4.12,10,0,亚星锚链,10.04
6,航海装备Ⅱ,BK1230,5402.24,241.08,4.67,597486208000,4.12,10,0,亚星锚链,10.04
7,动力煤,BK1493,2637.46,97.51,3.84,2125842416000,1.57,16,1,大有能源,10.0
8,海洋捕捞,BK1513,1237.34,44.51,3.73,7440501000,14.47,2,0,中水渔业,9.98
9,激光设备,BK1409,20012.75,702.51,3.64,326337600000,6.71,9,2,海目星,12.5
10,航运,BK1482,1754.15,58.99,3.48,776118832000,2.27,20,0,海通发展,9.98
11,煤炭开采,BK1250,2056.87,66.18,3.32,2355744400000,1.7,25,2,大有能源,10.0
12,煤炭,BK0437,14932.91,475.01,3.29,2415401392000,2.0,32,2,大有能源,10.0
13,氮肥,BK1432,2352.34,74.74,3.28,101676309000,9.98,5,1,泸天化,9.94
14,果蔬加工,BK1503,3212.31,98.19,3.15,48011364000,4.29,4,2,中基健康,10.08
15,焦炭Ⅲ,BK1492,873.07,26.53,3.13,59656995000,4.02,7,0,云煤能源,10.07
16,焦炭Ⅱ,BK1249,873.07,26.53,3.13,59656995000,4.02,7,0,云煤能源,10.07
17,院线,BK1300,639.79,17.59,2.83,38502727000,4.94,4,0,金逸影视,4.73
18,渔业,BK1260,1120.16,30.72,2.82,21092472000,9.51,6,0,中水渔业,9.98
19,航运港口,BK0450,13017.91,356.18,2.81,1303381456000,1.25,37,0,海通发展,9.98
20,综合电力设备商,BK1323,1212.08,32.58,2.76,195902798000,0.94,1,0,东方电气,5.52
21,印制电路板,BK1340,12965.7,344.0,2.73,2808056848000,6.5,43,5,依顿电子,10.0
22,铁矿石,BK1371,1845.76,47.06,2.62,89175892000,3.63,6,0,河钢资源,6.98
23,磨具磨料,BK1397,9458.29,233.0,2.53,152962700000,8.26,8,6,国机精工,9.99
24,铜,BK1615,4191.15,101.59,2.48,2015378704000,2.79,15,2,精艺股份,9.97
25,焦煤,BK1494,1337.29,31.99,2.45,229901987000,2.07,9,1,盘江股份,5.34
26,炭黑,BK1442,1914.76,43.02,2.3,27458155000,7.38,4,2,黑猫股份,10.0
27,黄金,BK1617,7169.6,156.92,2.24,594603280000,3.15,8,2,湖南黄金,10.02
28,贵金属,BK0732,2753.97,60.05,2.23,718094640000,3.84,11,2,湖南黄金,10.02
29,白银,BK1616,5506.22,118.55,2.2,123491352000,6.44,3,0,兴业银锡,2.49
30,元件,BK0459,60168.47,1258.68,2.14,3340497536000,6.17,49,18,依顿电子,10.0
31,水产养殖,BK1514,742.51,15.53,2.14,13651971000,8.52,4,0,好当家,3.46
32,港口,BK1481,1684.96,33.5,2.03,527262640000,0.68,17,0,南 京 港,10.03
33,水力发电,BK1380,3998.74,79.49,2.03,1230153072000,0.43,11,0,闽东电力,9.97
34,冶钢原料,BK1228,3899.2,69.44,1.81,178040563000,1.34,10,0,河钢资源,6.98
35,火力发电,BK1377,2409.67,38.87,1.64,1025694448000,1.65,31,0,宝新能源,5.66
36,工业金属,BK1287,3480.96,55.04,1.61,3152771616000,2.58,43,14,精艺股份,9.97
37,地面兵装Ⅲ,BK1382,3933.72,60.73,1.57,149013467000,5.78,8,4,国科军工,8.41
38,地面兵装Ⅱ,BK1229,3933.72,60.73,1.57,149013467000,5.78,8,4,国科军工,8.41
39,农产品加工,BK1256,2642.34,40.72,1.57,327533696000,8.49,14,12,中粮科技,9.95
40,仓储物流,BK1486,4218.24,61.6,1.48,35692642000,1.48,6,0,音飞储存,4.95
41,其他小金属,BK1624,5242.92,74.87,1.45,433453840000,3.38,12,4,中国铀业,5.94
42,玻纤制造,BK1462,15476.57,216.09,1.42,525741136000,5.13,6,2,山东玻纤,5.9
43,集成电路封测,BK1328,8505.69,114.68,1.37,406177200000,5.37,8,5,大港股份,10.01
