排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,培育钻石,BK1023,3094.31,85.73,2.85,304997680000,5.45,17,3,国机精工,9.99
2,铜缆高速连接,BK1168,2733.73,67.36,2.53,1331893520000,5.12,28,11,华脉科技,10.02
3,纳米银,BK0855,3710.99,85.61,2.36,114009870000,5.98,5,2,扬子新材,7.63
4,船舶制造,BK0729,1252.06,23.19,1.89,812465120000,1.79,10,5,亚星锚链,10.04
5,光纤概念,BK1660,1223.04,20.3,1.69,4091272096000,3.07,59,20,华脉科技,10.02
6,第四代半导体,BK1121,2198.65,34.03,1.57,103348484000,1.15,2,2,蓝晓科技,6.63
7,代糖概念,BK0938,1212.07,18.75,1.57,173117756000,8.83,9,7,红棉股份,10.1
8,昨日首板,BK1630,6499.21,92.11,1.44,477609664000,14.06,29,26,红棉股份,10.1
9,稀缺资源,BK0519,37804.68,500.81,1.34,5379598592000,1.95,55,25,云煤能源,10.07
10,煤化工概念,BK0492,11687.59,144.61,1.25,3178857216000,2.24,55,22,泸天化,9.94
11,BC电池,BK1148,1281.57,15.4,1.22,599538384000,1.36,16,11,海目星,12.5
12,昨日涨停_含一字,BK1050,165934.16,1971.46,1.2,636244288000,15.89,37,37,红棉股份,10.1
13,麒麟电池,BK1092,1805.34,21.04,1.18,1673417952000,1.54,5,3,科创新源,7.7
14,反转股,BK1716,602.29,6.98,1.17,194863206000,42.67,8,7,远东股份,10.02
15,航母概念,BK0715,985.83,11.38,1.17,1146235472000,1.65,23,7,洪都航空,5.2
16,黄金概念,BK0547,20894.73,234.71,1.14,3363768576000,2.82,52,20,莱绅通灵,10.04
17,超导概念,BK0679,6478.72,72.02,1.12,693804640000,2.93,15,10,远东股份,10.02
18,PCB,BK0877,4092.94,44.58,1.1,6597569280000,3.98,119,80,依顿电子,10.0
19,昨日连板_含一字,BK1051,96169.99,1015.47,1.07,151285456000,27.83,8,10,金正大,9.88
20,水产概念,BK0967,988.56,10.24,1.05,325197328000,4.43,9,7,中水渔业,9.98
21,超超临界发电,BK1087,1483.97,15.27,1.04,1211757408000,1.39,31,15,华阳股份,7.55
22,航天航空,BK0480,53567.98,541.99,1.02,1357147728000,2.44,34,21,国科军工,8.41
23,可控核聚变,BK1163,2397.34,23.58,0.99,2368424880000,1.8,57,31,应流股份,10.0
24,海洋经济,BK0623,3421.77,32.74,0.97,2410338800000,2.51,68,42,海通发展,9.98
25,海工装备,BK0601,2298.65,21.93,0.96,2337656752000,2.3,44,32,远东股份,10.02
26,地热能,BK0622,6318.16,58.72,0.94,121298894000,3.74,5,3,开山股份,5.57
27,啤酒概念,BK1073,1220.99,11.33,0.94,233598255000,5.79,5,14,红棉股份,10.1
28,小金属概念,BK0695,4354.34,40.02,0.93,5422928128000,2.09,83,37,湖南黄金,10.02
29,碳基材料,BK1006,1228.46,10.89,0.89,198868825000,3.56,13,8,楚江新材,7.38
30,东方财富热股,BK1637,3759.64,33.24,0.89,4158401408000,15.39,49,50,红棉股份,10.1
31,玻璃基板,BK1175,2609.2,22.78,0.88,1867682016000,2.72,32,28,海目星,12.5
32,反内卷概念,BK1197,1051.98,8.73,0.84,5161102592000,1.47,93,57,大有能源,10.0
33,北交所概念,BK0925,2262.7,16.94,0.75,328409312000,4.16,12,13,金正大,9.88
34,昨日涨停,BK0815,201.03,1.49,0.75,580507264000,14.6,31,36,精艺股份,9.97
35,大飞机,BK0814,1784.18,13.14,0.74,2032791568000,1.81,57,41,楚江新材,7.38
36,民爆概念,BK1066,1606.77,11.51,0.72,364219968000,1.17,15,7,四川美丰,3.69
37,抽水蓄能,BK1003,1824.23,12.92,0.71,1705017856000,1.15,30,10,东方电气,5.52
38,2025三季报预减,BK1199,1177.97,7.97,0.68,60738023000,3.01,2,6,成电光信,7.87
39,碳化硅,BK0977,2134.5,14.14,0.67,1466804576000,2.59,23,24,科创新源,7.7
40,光通信模块,BK1136,3953.59,25.9,0.66,6737966336000,5.86,61,54,远东股份,10.02
41,化工原料,BK0512,29532.8,189.99,0.65,1964029248000,3.21,51,43,金正大,9.88
42,周期股,BK1639,931.02,5.92,0.64,24081951744000,0.64,58,41,招商轮船,10.01
43,风能,BK0595,2596.13,16.63,0.64,8878912256000,1.5,142,105,闽东电力,9.97
44,题材股,BK1717,1446.73,8.99,0.63,748895552000,26.82,25,30,红棉股份,10.1
45,特高压,BK0918,2697.56,16.42,0.61,1881812224000,2.09,42,47,汉缆股份,9.94
46,草甘膦,BK0950,1801.0,10.62,0.59,189415380000,5.32,8,5,新安股份,4.47
47,大盘价值,BK1666,973.97,5.75,0.59,30673556992000,0.36,54,40,招商轮船,10.01
48,被动元件概念,BK0976,2439.34,13.9,0.57,839575952000,4.42,15,15,胜业电气,11.29
49,中字头,BK0505,9123.77,50.81,0.56,16567255040000,0.46,59,41,中粮科技,9.95
50,降解塑料,BK0909,2059.93,11.4,0.56,850421664000,2.09,36,30,中粮科技,9.95
51,磷化工,BK1010,1026.05,5.61,0.55,1314556864000,3.04,29,21,金正大,9.88
52,2026一季报预增,BK1680,993.71,5.17,0.52,4470064384000,3.45,61,48,鑫科材料,9.89
53,2026一季报扭亏,BK1682,1035.34,5.14,0.5,437668096000,2.6,6,4,博腾股份,5.41
54,核能核电,BK0577,2790.18,13.09,0.47,4980464640000,1.39,112,92,汉缆股份,9.94
55,粮食概念,BK1086,889.68,4.18,0.47,450964992000,7.31,14,23,新农开发,10.05
56,退税商店,BK0933,1324.27,6.08,0.46,321233280000,3.16,10,10,百大集团,9.97
57,发电机概念,BK1014,1745.52,7.9,0.45,187172004000,2.13,12,11,科泰电源,5.6
58,先进制造风格,BK1710,870.77,3.85,0.44,10492528384000,1.07,50,48,远东股份,10.02
59,绿色电力,BK1024,1292.25,5.51,0.43,6471331840000,1.17,99,71,闽东电力,9.97
60,F5G概念,BK1088,4968.58,21.18,0.43,2068670272000,2.67,13,12,华工科技,8.22
61,超级电容,BK0703,5458.22,22.72,0.42,1016499648000,3.0,20,22,黑猫股份,10.0
62,军民融合,BK0808,1932.09,7.81,0.41,3267584848000,2.43,91,82,应流股份,10.0
63,汽车整车,BK1029,1404.16,5.79,0.41,1589744272000,0.86,12,14,众泰汽车,9.78
64,证金持股,BK0718,1397.13,5.64,0.41,20966958592000,0.16,23,10,中国神华,2.18
65,AB股,BK0498,11935.09,45.4,0.38,1272427600000,1.57,34,34,湖南天雁,9.97
66,中特估,BK1139,1197.12,4.37,0.37,26440702208000,0.26,45,31,中国核建,4.29
67,红利股,BK1641,1023.08,3.74,0.37,20368098560000,0.26,52,43,四方股份,7.58
68,碳纤维,BK1171,1665.82,5.91,0.36,577097984000,3.26,20,26,华阳股份,7.55
69,上证180_,BK0612,1737.81,6.05,0.35,50422461696000,0.36,97,76,招商轮船,10.01
70,蓝宝石,BK0674,3912.8,13.15,0.34,743340624000,2.78,9,9,华工科技,8.22
71,湖北自贸,BK0926,2386.12,8.18,0.34,664230720000,3.02,11,16,中百集团,10.0
72,氟化工概念,BK0690,5804.73,19.13,0.33,1234637616000,1.86,22,23,中欣氟材,3.85
73,趋势股,BK1715,799.78,2.64,0.33,10498297344000,3.31,167,182,红棉股份,10.1
74,通用航空,BK0625,5478.52,18.27,0.33,904990736000,1.26,20,14,航亚科技,5.57
75,新材料,BK0523,39720.58,128.1,0.32,7075158784000,2.99,192,198,精艺股份,9.97
76,价值股,BK1640,970.01,2.96,0.31,10154183168000,0.6,49,51,晋控煤业,6.8
77,昨日连板,BK0816,42833.03,128.21,0.3,123130531000,21.89,5,8,金正大,9.88
78,2026中报预增,BK1749,1055.98,3.08,0.29,26121959936000,2.31,268,296,红棉股份,10.1
79,锂矿概念,BK1173,1879.93,5.31,0.28,3795343792000,2.09,22,17,新迅达,3.02
80,B股,BK0636,902.72,2.52,0.28,682342016000,0.17,33,27,*ST皇庭B,5.36
81,生物质能发电,BK1098,1109.57,2.99,0.27,266558828000,1.6,20,12,中闽能源,2.66
82,大盘股,BK1663,989.72,2.7,0.27,72659103744000,0.49,146,148,招商轮船,10.01
83,空间站概念,BK0994,2112.39,5.44,0.26,382667456000,1.85,12,11,国机精工,9.99
84,军工,BK0490,78711.21,205.15,0.26,6024842496000,2.48,212,212,应流股份,10.0
85,统一大市场,BK1077,1302.1,3.41,0.26,427291584000,2.12,20,23,海通发展,9.98
86,雅下水电概念,BK1192,1219.99,3.21,0.26,1804633024000,1.13,28,25,远东股份,10.02
87,第三代半导体,BK0952,2360.41,5.86,0.25,3193578288000,3.22,52,64,科创新源,7.7
88,新能源,BK0493,17699.97,41.33,0.23,8568248832000,1.51,100,108,中粮科技,9.95
89,钒电池,BK1095,1332.52,3.0,0.23,552460368000,1.23,10,8,金岭矿业,3.99
90,中盘价值,BK1670,957.17,2.12,0.22,4733606912000,1.05,70,65,华阳股份,7.55
91,汽车拆解,BK0943,1255.39,2.76,0.22,227714004000,1.03,9,7,杭钢股份,2.82
92,商业航天,BK0963,2385.42,5.09,0.21,6094814976000,2.35,158,156,应流股份,10.0
93,举牌,BK0685,2999.46,6.29,0.21,122522152000,1.27,5,11,科新发展,6.87
