序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
13,000909,*ST数源,5.01,10.11,0.46,87368.0,42572897.82,10.11,5.01,4.55,4.57,4.55,2.08,2.0,-74.5,3.63,2192948367.0,2192929956.0,0.0,0.0,20.72,-10.05
14,000523,红棉股份,4.36,10.1,0.4,248527.0,108357676.08,0.0,4.36,4.36,4.36,3.96,0.28,1.38,52.59,4.01,8002642490.0,7825406715.0,0.0,0.0,49.32,15.65
15,600540,新赛股份,7.21,10.08,0.66,1864787.0,1291393679.0,12.06,7.21,6.42,6.42,6.55,1.14,32.08,16.75,8.95,4191727882.0,4191727882.0,0.0,0.0,67.67,57.77
16,000972,中基健康,4.37,10.08,0.4,466862.0,202316898.01,11.34,4.37,3.92,3.94,3.97,3.48,6.05,-25.57,-84.69,3370509240.0,3370509240.0,0.0,0.0,23.1,11.48
17,600792,云煤能源,4.92,10.07,0.45,1153276.0,539145015.0,9.84,4.92,4.48,4.56,4.47,1.42,10.39,-10.98,2.39,5460824112.0,5460824112.0,0.0,0.0,16.86,26.8
18,600359,新农开发,8.76,10.05,0.8,390459.0,335687763.0,11.06,8.76,7.88,7.88,7.96,0.95,10.23,89.98,4.99,3342052303.0,3342052303.0,0.0,0.0,40.61,22.52
19,600192,长城电工,7.89,10.04,0.72,308686.0,237057143.0,10.88,7.89,7.11,7.17,7.17,3.0,6.99,-12.81,5.15,3485391720.0,3485391720.0,0.0,0.0,3.95,-22.19
20,601890,亚星锚链,10.08,10.04,0.92,1348758.0,1335611097.0,10.7,10.08,9.1,9.11,9.16,3.35,14.06,31.65,2.48,9670752000.0,9670752000.0,0.0,0.0,14.55,-1.47
21,603900,莱绅通灵,7.45,10.04,0.68,389548.0,274873571.0,13.0,7.45,6.57,6.7,6.77,1.05,11.37,66.86,1.3,2554633608.0,2553292608.0,0.0,0.0,18.82,-11.94
22,600121,郑州煤电,5.7,10.04,0.52,2149307.0,1165089405.0,11.97,5.7,5.08,5.2,5.18,0.85,17.64,-10.25,11.55,6944948617.0,6944948617.0,0.0,0.0,30.14,36.69
23,002040,南 京 港,9.98,10.03,0.91,353684.0,344393198.05,11.58,9.98,8.93,9.0,9.07,1.66,7.28,23.87,1.38,4851032941.0,4851032941.0,0.0,0.0,15.78,2.57
24,600869,远东股份,24.93,10.02,2.27,3126631.0,7371146996.0,12.58,24.93,22.08,22.33,22.66,1.07,14.09,134.69,12.66,55328463958.0,55328463958.0,0.0,0.0,-26.65,210.07
25,002155,湖南黄金,28.45,10.02,2.59,1480358.0,4053062627.52,11.02,28.45,25.6,25.8,25.86,2.01,9.47,23.22,5.17,44457429940.0,44453094189.0,0.0,0.0,6.95,36.84
26,603042,华脉科技,18.67,10.02,1.7,45690.0,85302857.0,0.0,18.67,18.67,18.67,16.97,0.54,2.19,105.1,4.57,3897676007.0,3897676007.0,0.0,0.0,15.82,43.17
27,601872,招商轮船,20.99,10.01,1.91,1903480.0,3892801792.0,10.43,20.99,19.0,19.08,19.08,1.73,2.36,12.18,3.62,169484563157.0,169484563157.0,0.0,0.0,30.13,140.44
28,002077,大港股份,13.74,10.01,1.25,831023.0,1129163507.77,9.77,13.74,12.52,12.52,12.49,5.25,14.32,73.1,2.35,7973988569.0,7973988569.0,0.0,0.0,-19.46,-7.6
29,000019,深粮控股,8.46,10.01,0.77,707829.0,581275010.82,12.74,8.46,7.48,7.5,7.69,1.73,17.01,43.58,1.96,9750448249.0,3521127353.0,0.0,0.0,35.58,23.87
30,002790,瑞尔特,7.69,10.01,0.7,222164.0,170843793.02,0.0,7.69,7.69,7.69,6.99,2.62,8.52,-151.92,1.57,3213437987.0,2004763775.0,0.0,0.0,29.46,-8.23
31,605198,安德利,77.0,10.0,7.0,39518.0,302336883.0,8.44,77.0,71.09,71.09,70.0,1.63,1.46,102.41,9.33,25247376000.0,20831272000.0,0.0,0.0,-1.42,106.32
32,603328,依顿电子,12.1,10.0,1.1,430235.0,502327012.0,9.73,12.1,11.03,11.03,11.0,2.83,4.31,56.04,2.86,12081155593.0,12081155593.0,0.0,0.0,-14.91,12.14
33,000759,中百集团,8.47,10.0,0.77,1860560.0,1541911510.06,8.18,8.47,7.84,8.35,7.7,1.99,28.37,-9.38,10.58,5556569746.0,5553830032.0,0.0,0.0,36.39,11.74
34,603650,彤程新材,65.22,10.0,5.93,334952.0,2156858320.0,9.48,65.22,59.6,59.6,59.29,3.42,5.45,51.64,9.57,40180061660.0,40083356835.0,0.0,0.0,1.92,49.45
35,002162,悦心健康,4.51,10.0,0.41,1102023.0,491451011.44,5.85,4.51,4.27,4.51,4.1,13.8,12.0,389.03,5.01,4147851352.0,4141630511.0,0.0,0.0,22.89,-3.22
36,603308,应流股份,46.3,10.0,4.21,315708.0,1429703265.0,10.03,46.3,42.08,42.47,42.09,1.32,4.33,76.22,5.05,33726490542.0,33726490542.0,0.0,0.0,-24.31,11.32
37,301132,满坤科技,46.85,10.0,4.26,116805.0,536567397.45,12.8,47.75,42.3,43.0,42.59,2.16,12.33,78.87,3.85,6937840766.0,4438603763.0,0.13,0.0,7.38,42.49
38,600403,大有能源,7.48,10.0,0.68,1495089.0,1083284268.0,11.47,7.48,6.7,6.78,6.8,1.29,6.25,-13.91,5.8,17883276767.0,17883276767.0,0.0,0.0,12.99,7.16
39,601579,会稽山,25.3,10.0,2.3,332171.0,819278150.0,9.96,25.3,23.01,23.47,23.0,1.13,6.93,47.15,3.23,12130424248.0,12130424248.0,0.0,0.0,63.23,26.63
40,002068,黑猫股份,10.01,10.0,0.91,1244825.0,1192876349.5,10.0,10.01,9.1,9.65,9.1,4.12,16.94,-34.6,2.98,7360805412.0,7357408268.0,0.0,0.0,-0.69,13.49
41,603186,华正新材,212.06,10.0,19.28,225999.0,4658624546.0,9.63,212.06,193.5,196.64,192.78,1.07,14.41,96.13,13.5,33248997247.0,33248997247.0,0.0,0.0,2.91,328.66
42,002046,国机精工,59.44,9.99,5.4,214720.0,1252215675.53,9.66,59.44,54.22,54.22,54.04,1.97,4.05,324.91,7.37,31871184362.0,31506520437.0,0.0,0.0,-5.03,38.3
43,605162,新中港,11.23,9.99,1.02,647426.0,697972963.0,13.61,11.23,9.84,10.09,10.21,2.11,14.62,61.02,3.01,4973164073.0,4973164073.0,0.0,0.0,26.32,34.01
44,000978,桂林旅游,8.81,9.99,0.8,1219150.0,1009111003.16,14.98,8.81,7.61,8.24,8.01,3.46,26.04,336.02,3.82,4124225300.0,4124150970.0,0.0,0.0,50.86,21.69
45,002349,精华制药,9.26,9.98,0.84,1218926.0,1083827414.58,11.88,9.26,8.26,8.81,8.42,1.85,14.97,28.27,2.72,7696248132.0,7539315208.0,0.0,0.0,44.46,29.15
46,603162,海通发展,15.43,9.98,1.4,665287.0,977358273.0,13.68,15.43,13.51,13.73,14.03,0.84,15.75,20.27,4.35,21215966474.0,6518190165.0,0.0,0.0,55.08,91.2
47,000798,中水渔业,12.67,9.98,1.15,944692.0,1150095141.1,10.07,12.67,11.51,11.61,11.52,2.57,25.82,22.64,8.49,4635429881.0,4635144806.0,0.0,0.0,63.91,19.75
48,605077,华康股份,13.78,9.98,1.25,339903.0,457738082.0,7.82,13.78,12.8,13.1,12.53,4.88,11.35,49.7,1.4,4171258061.0,4126140963.0,0.0,0.0,16.98,-4.83
49,000993,闽东电力,11.47,9.97,1.04,291028.0,327480754.89,10.74,11.47,10.35,10.41,10.43,1.59,6.35,89.29,2.08,5252703189.0,5252703189.0,0.0,0.0,-1.29,-2.8
50,002295,精艺股份,11.58,9.97,1.05,72927.0,84449025.96,0.0,11.58,11.58,11.58,10.53,0.47,2.91,367.05,2.24,2902133280.0,2899943792.0,0.0,0.0,13.86,-13.06
51,600698,湖南天雁,8.38,9.97,0.76,1010532.0,822155283.0,11.42,8.38,7.51,7.53,7.62,1.35,12.17,2183.73,12.09,8955184194.0,6959185590.0,0.0,0.0,26.2,-7.3
52,600865,百大集团,15.11,9.97,1.37,706920.0,1038728603.0,9.39,15.11,13.82,14.1,13.74,2.94,18.79,249.79,2.48,5684991175.0,5684991175.0,0.0,0.0,58.72,-7.87
53,603421,鼎信通讯,6.63,9.95,0.6,269805.0,176790298.0,4.81,6.63,6.34,6.37,6.03,3.67,4.14,-10.91,1.88,4324023088.0,4324023088.0,0.0,0.0,-1.63,-7.4
54,000930,中粮科技,6.41,9.95,0.58,882742.0,556141698.18,7.03,6.41,6.0,6.31,5.83,2.33,4.76,-35.15,1.15,11899795758.0,11898902018.0,0.0,0.0,32.44,11.67
55,000565,渝三峡Ａ,7.19,9.94,0.65,385882.0,270737859.4,10.86,7.19,6.48,6.51,6.54,2.9,8.9,63.21,2.43,3117528062.0,3117528062.0,0.0,0.0,12.34,-1.37
56,002498,汉缆股份,7.08,9.94,0.64,1479695.0,1030267077.63,10.09,7.08,6.43,6.52,6.44,1.38,4.45,37.5,2.67,23553715680.0,23553715680.0,0.0,0.0,-9.81,86.81
57,000912,泸天化,5.2,9.94,0.47,1479299.0,767886020.59,4.02,5.2,5.01,5.2,4.73,1.86,9.43,492.14,1.28,8153600000.0,8153600000.0,0.0,0.0,45.25,25.3
58,002913,奥士康,71.2,9.93,6.43,223667.0,1561049463.1,10.28,71.25,64.59,65.41,64.77,3.46,7.32,136.68,5.14,22596067885.0,21747251389.0,0.56,0.37,8.72,67.77
59,600778,友好集团,6.64,9.93,0.6,439633.0,285223950.0,11.59,6.64,5.94,6.0,6.04,3.31,14.13,79.81,8.4,2068302577.0,2066466816.0,0.0,0.0,19.42,-0.45
60,600255,鑫科材料,3.89,9.89,0.35,1564538.0,595074365.0,10.45,3.89,3.52,3.52,3.54,1.43,8.66,82.44,4.68,7025911655.0,7025911655.0,0.0,0.0,-12.19,1.04
61,002470,金正大,2.78,9.88,0.25,1065309.0,296155888.1,0.0,2.78,2.78,2.78,2.53,0.34,3.24,-9.19,5.6,9135157123.0,9134372954.0,0.0,0.0,24.11,56.18
62,000980,众泰汽车,2.02,9.78,0.18,1735676.0,347256833.33,4.35,2.02,1.94,1.94,1.84,0.94,3.44,63.35,52.21,10185946433.0,10185821395.0,0.0,0.0,-12.17,-42.78
63,688350,富淼科技,30.94,9.72,2.74,54155.0,165917306.0,17.2,32.4,27.55,28.48,28.2,3.12,3.78,229.61,2.4,4431988790.0,4431988790.0,0.32,0.42,-11.83,20.58
64,300010,ST豆神,4.99,9.43,0.43,1672118.0,800398244.39,9.65,4.99,4.55,4.64,4.56,0.99,10.22,-211.37,5.86,10312397168.0,8167504221.0,0.0,0.2,91.19,-31.08
65,301628,强达电路,128.32,9.26,10.88,63314.0,808091482.98,15.33,135.0,117.0,119.0,117.44,1.59,21.79,83.88,8.11,9672222656.0,3729338496.0,0.01,-0.02,9.44,45.41
66,600734,*ST实达,2.05,9.04,0.17,1343795.0,265060596.0,10.11,2.05,1.86,1.86,1.88,3.18,6.17,-78.71,20.94,4465521367.0,4464598867.0,0.49,0.49,5.13,-55.43
67,600737,中粮糖业,19.8,9.03,1.64,2874384.0,5479681336.0,9.86,19.89,18.1,18.55,18.16,2.71,13.44,34.81,3.78,42349194914.0,42349194914.0,1.02,1.07,53.49,17.37
68,000020,深华发Ａ,14.9,8.76,1.2,118817.0,176812509.39,5.47,15.07,14.32,14.37,13.7,1.67,6.56,250.96,9.43,4219102282.0,2699364326.0,-1.13,-1.13,22.13,7.43
69,688001,华兴源创,66.31,8.6,5.25,190509.0,1244048584.0,9.17,67.88,62.28,62.28,61.06,1.35,4.04,164.77,7.26,31269516196.0,31269516196.0,0.18,0.39,-6.06,120.08
70,300499,高澜股份,36.82,8.42,2.86,526852.0,1832561067.43,11.78,37.0,33.0,33.63,33.96,1.18,19.39,218.39,8.13,11239252126.0,10005178094.0,-0.03,-0.22,-4.93,20.29
71,688543,国科军工,45.49,8.41,3.53,188657.0,842806074.0,13.3,46.96,41.38,41.74,41.96,1.44,7.53,96.52,4.94,11400268597.0,11400268597.0,-0.28,-0.33,12.1,-10.75
72,688300,联瑞新材,181.79,8.41,14.1,176250.0,3087333879.0,8.29,182.0,168.1,169.99,167.69,1.19,7.3,147.29,25.33,43896684050.0,43896684050.0,-0.04,0.69,-17.37,195.16
73,000488,ST晨鸣,2.22,8.29,0.17,484690.0,105061240.45,9.27,2.23,2.04,2.05,2.05,3.92,2.85,-4.15,41.91,6530032764.0,3772699821.0,0.45,0.45,3.74,0.91
74,688226,威腾电气,30.54,8.26,2.33,94298.0,283246313.0,11.66,31.55,28.26,28.26,28.21,2.14,5.0,170.51,2.99,5988458561.0,5765204381.0,-0.03,-0.07,-36.11,-17.68
75,000988,华工科技,108.79,8.22,8.26,1012307.0,11116402001.32,2.47,110.58,108.1,108.57,100.53,2.97,10.07,46.12,9.15,109388639495.0,109332389625.0,0.0,0.01,-33.66,37.57
76,600108,亚盛集团,5.71,8.14,0.43,7894796.0,4525026596.0,4.92,5.81,5.55,5.78,5.28,5.85,40.55,223.06,2.57,11116885341.0,11116885341.0,0.18,-1.21,56.44,81.27
77,688708,佳驰科技,43.98,8.11,3.3,43870.0,188976373.0,10.96,44.99,40.53,40.53,40.68,2.32,3.07,131.66,5.19,17613004848.0,6277878921.0,-0.07,-0.05,-10.56,-28.78
78,688066,*ST航图,9.03,8.01,0.67,145176.0,125144438.0,13.4,9.23,8.11,8.23,8.36,2.39,5.51,-3.39,-1.68,2377864636.0,2377864636.0,0.0,-0.22,-28.5,-72.27
79,000628,高新发展,57.46,8.01,4.26,192661.0,1078909381.08,8.63,57.8,53.21,53.35,53.2,1.23,10.02,208.53,9.12,20242008800.0,11046029094.0,0.03,0.14,7.62,29.15
80,000911,*ST广糖,7.19,7.96,0.53,427360.0,298988789.89,9.76,7.32,6.67,6.67,6.66,2.25,10.68,-89.79,-34.96,2878299491.0,2878299491.0,-0.28,-0.83,51.69,-1.64
81,688605,先锋精科,79.08,7.9,5.79,87562.0,687924721.0,8.88,80.5,73.99,74.11,73.29,2.14,8.08,145.39,9.52,16004199012.0,8568454808.0,-0.18,-0.32,-6.64,23.25
82,920008,成电光信,22.88,7.87,1.67,40364.0,92525050.59,19.14,24.96,20.9,21.05,21.21,1.81,11.85,-316.01,4.58,1458600000.0,779491696.0,-0.44,-0.31,0.93,-23.68
83,300568,星源材质,14.97,7.85,1.09,1037456.0,1523485028.8,9.73,15.19,13.84,13.84,13.88,2.44,8.58,54.87,2.06,22383655061.0,18092138619.0,-0.27,-0.13,-23.93,-1.77
84,300731,科创新源,49.36,7.7,3.53,135844.0,657241740.0,12.07,50.88,45.35,45.83,45.83,1.35,8.07,-1576.36,14.17,8750764154.0,8304862647.0,0.24,0.04,-18.01,23.0
85,002652,扬子新材,4.94,7.63,0.35,463805.0,222053691.7,8.71,4.96,4.56,4.64,4.59,2.13,9.06,-285.52,10.83,2529596160.0,2529596160.0,0.0,-0.2,1.23,25.06
86,601126,四方股份,43.14,7.58,3.04,532807.0,2290748016.0,9.75,44.11,40.2,40.4,40.1,2.87,6.46,34.94,7.45,35939135910.0,35594184156.0,0.02,0.02,-40.14,46.93
87,600348,华阳股份,9.55,7.55,0.67,862142.0,812619176.0,8.0,9.58,8.87,8.88,8.88,2.8,2.39,16.23,1.25,34451625000.0,34451625000.0,-0.21,0.0,14.51,19.08
88,688135,利扬芯片,34.55,7.47,2.4,243777.0,820611072.0,10.3,35.0,31.69,32.5,32.15,1.99,10.46,261.91,5.04,8053741162.0,8053741162.0,0.09,0.12,-6.8,24.46
89,301020,密封科技,22.89,7.46,1.59,93908.0,221044926.05,10.75,24.99,22.7,23.01,21.3,6.16,6.41,27.97,3.31,3351096000.0,3351096000.0,-0.13,0.26,-8.04,4.43
90,301206,三元生物,29.0,7.41,2.0,215349.0,602649310.41,11.41,29.16,26.08,26.31,27.0,5.41,16.53,58.21,1.4,5867445300.0,3778210567.0,0.03,0.07,24.04,12.4
91,002171,楚江新材,11.06,7.38,0.76,1344891.0,1452772584.92,8.45,11.18,10.31,10.38,10.3,2.13,8.33,29.56,2.0,17949692864.0,17864570658.0,0.0,0.27,-22.87,-16.08
92,300774,倍杰特,11.98,7.35,0.82,330841.0,401295658.6,13.62,12.9,11.38,11.39,11.16,4.94,16.21,-128.93,3.36,4896988647.0,2444848162.0,0.0,0.93,-12.11,-36.88
93,301189,奥尼电子,62.75,7.34,4.29,115455.0,727480273.0,12.03,65.5,58.47,59.82,58.46,1.47,7.31,305.34,4.88,10268405670.0,9910881019.0,0.0,0.1,-5.54,102.03
94,300179,四方达,42.3,7.33,2.89,756576.0,3119757433.6,10.33,42.8,38.73,40.01,39.41,1.16,20.14,131.4,17.69,20546122239.0,15889852661.0,0.0,0.24,-4.17,185.43
95,301626,苏州天脉,289.42,7.27,19.61,29805.0,837527145.31,7.72,290.84,270.01,270.01,269.81,1.33,5.66,875.48,20.82,33480105600.0,15228990401.0,1.06,0.49,-8.67,55.52
96,603663,三祥新材,41.93,7.21,2.82,428173.0,1807469018.0,9.46,43.02,39.32,39.51,39.11,2.63,7.22,161.59,17.2,24888395425.0,24871489249.0,0.05,0.07,-29.17,66.52
97,000534,万泽股份,25.56,7.21,1.72,285108.0,718689865.43,9.27,25.9,23.69,23.86,23.84,1.48,5.65,51.94,6.96,13024060069.0,12895838968.0,0.04,0.0,-14.08,16.18
98,003013,地铁设计,17.83,7.15,1.19,200650.0,346602322.5,8.89,18.08,16.6,16.72,16.64,3.03,4.98,28.4,2.46,8182127822.0,7189618768.0,-0.39,-0.61,11.93,28.64
99,301021,英诺激光,77.83,7.06,5.13,125956.0,985289618.81,9.34,80.59,73.8,74.98,72.7,1.71,8.25,169.24,11.31,11897867508.0,11883652403.0,-0.18,0.1,-27.31,60.31
100,688181,八亿时空,40.39,7.02,2.65,124372.0,499041645.0,9.11,41.18,37.74,37.74,37.74,1.55,9.35,61.48,2.58,5373076086.0,5373076086.0,-0.02,0.02,-11.43,25.67
101,603115,海星股份,83.51,7.0,5.46,172643.0,1440406087.0,11.34,85.86,77.01,77.23,78.05,1.41,7.06,97.97,9.68,20425092926.0,20425092926.0,0.06,0.02,-22.99,361.13
102,000923,河钢资源,18.55,6.98,1.21,586621.0,1090406398.74,8.02,19.07,17.68,17.68,17.34,3.89,9.34,-46.9,1.25,12108122227.0,11647570117.0,0.0,0.38,31.1,-9.82
103,688700,东威科技,64.6,6.97,4.21,197360.0,1250118280.0,6.79,65.1,61.0,61.0,60.39,1.46,6.61,97.24,9.95,19276727856.0,19276727856.0,0.02,-0.02,-33.86,84.15
104,603285,键邦股份,33.54,6.92,2.17,119120.0,402740247.0,10.55,34.51,31.2,31.2,31.37,2.78,19.12,38.49,3.12,5366400000.0,2089434001.0,0.0,0.03,-26.64,39.17
105,600234,科新发展,23.02,6.87,1.48,100453.0,234183718.0,9.1,23.69,21.73,21.8,21.54,1.92,3.83,8599.51,13.37,6043232798.0,6043232798.0,-0.26,-0.13,-13.94,79.14
106,600059,古越龙山,9.4,6.82,0.6,888607.0,840980786.0,7.84,9.68,8.99,9.0,8.8,2.23,9.75,46.79,1.46,8568498682.0,8568498682.0,-0.32,0.0,19.75,2.51
107,601001,晋控煤业,17.6,6.8,1.12,382398.0,663071107.0,8.07,17.78,16.45,16.49,16.48,1.58,2.28,20.36,1.54,29457120000.0,29457120000.0,-0.4,-0.28,-7.56,39.68
108,000586,汇源通信,14.73,6.66,0.92,238504.0,351107151.62,9.7,15.19,13.85,13.98,13.81,4.13,12.47,-166.1,9.03,2849371200.0,2816228700.0,0.0,0.61,-6.59,8.87
109,300487,蓝晓科技,67.18,6.63,4.18,98130.0,647106717.78,9.35,68.0,62.11,63.0,63.0,2.19,3.19,40.67,7.47,34204080691.0,20693087590.0,0.0,-0.09,20.94,9.09
110,001368,通达创智,27.23,6.62,1.69,80771.0,212386069.89,8.3,27.32,25.2,25.4,25.54,2.92,7.47,26.69,2.17,3080262066.0,2943034711.0,0.04,-0.07,20.22,11.46
111,301046,能辉科技,32.42,6.57,2.0,110190.0,352222117.02,4.54,32.49,31.11,31.8,30.42,1.02,8.46,-117.62,5.01,5465607723.0,4220922873.0,0.0,-0.03,11.87,38.55
112,003033,征和工业,75.92,6.43,4.59,40801.0,307257193.0,8.24,77.88,72.0,72.75,71.33,3.41,5.04,44.28,4.35,6206460000.0,6147313613.0,-0.01,0.12,45.64,-2.8
113,301282,金禄电子,42.88,6.4,2.58,199142.0,843709552.8,7.05,43.44,40.6,40.9,40.3,1.03,11.28,81.29,5.16,9044844560.0,7571659280.0,0.49,0.45,49.77,106.95
114,688127,蓝特光学,71.11,6.28,4.2,120646.0,842307647.0,6.53,71.37,67.0,68.18,66.91,1.31,2.97,53.04,12.09,28863385447.0,28863385447.0,-0.01,0.14,-15.33,86.2
115,300088,长信科技,7.32,6.24,0.43,2308549.0,1662892781.98,6.24,7.35,6.92,6.93,6.89,3.1,9.29,80.45,2.12,18283409798.0,18193886696.0,0.0,0.14,-16.91,21.8
116,605222,起帆电缆,23.43,6.11,1.35,187539.0,435300845.0,8.47,23.96,22.09,22.22,22.08,2.2,4.54,24.64,2.02,9674428653.0,9674428653.0,0.0,-0.21,-7.86,27.82
117,600105,永鼎股份,41.48,6.06,2.37,1734034.0,7161382095.0,5.93,42.32,40.0,40.5,39.11,1.76,11.86,60.23,16.66,60643544387.0,60643544387.0,0.0,0.0,-29.54,65.32
118,300209,行云科技,37.69,6.05,2.15,942164.0,3472612988.97,6.42,37.98,35.7,36.09,35.54,1.38,12.68,1456.48,37.25,35000295589.0,28000236479.0,0.0,0.56,44.13,591.56
119,601869,长飞光纤,442.03,6.04,25.18,198414.0,8886271897.0,7.3,458.54,428.1,430.0,416.85,1.59,4.88,62.57,22.7,365958894889.0,179613724937.0,0.0,-0.13,-4.7,280.83
120,002532,天山铝业,14.04,6.04,0.8,1422761.0,1960839064.59,6.12,14.1,13.29,13.51,13.24,2.33,3.46,7.78,2.11,64987473307.0,57660278626.0,0.0,0.0,13.13,-9.65
121,300426,华智数媒,7.73,6.04,0.44,383592.0,282079346.38,10.84,7.75,6.96,7.16,7.29,1.52,9.59,40.86,22.63,3481459121.0,3092000000.0,-0.13,0.52,35.61,0.13
122,603938,三孚股份,47.11,6.03,2.68,556620.0,2661988529.0,5.13,48.87,46.59,46.87,44.43,4.81,14.55,75.66,6.9,18025440054.0,18025440054.0,0.02,0.06,-18.04,146.78
123,002953,日丰股份,11.46,6.01,0.65,487813.0,564989881.32,9.16,11.89,10.9,10.94,10.81,2.89,17.34,34.21,2.54,5633502766.0,3223569281.0,-0.17,-0.43,14.94,0.7
124,600546,山煤国际,13.87,5.96,0.78,366842.0,500042073.0,6.57,13.95,13.09,13.12,13.09,1.49,1.85,13.62,1.59,27496666662.0,27496666662.0,0.0,-0.07,12.13,42.4
125,600691,潞化科技,3.56,5.95,0.2,2768301.0,983032213.0,8.33,3.7,3.42,3.5,3.36,1.91,11.65,92.16,2.64,8458495749.0,8457085989.0,0.0,0.28,36.92,28.99
126,301086,鸿富瀚,157.12,5.95,8.83,71716.0,1090051907.51,8.29,158.8,146.51,149.35,148.29,0.89,10.28,135.26,10.02,19775783104.0,10960826795.0,0.06,0.15,-20.75,97.44
127,001280,中国铀业,69.6,5.94,3.9,135287.0,926748796.8,8.66,70.77,65.08,66.0,65.7,3.29,7.79,72.89,8.31,143945454533.0,12091418201.0,0.0,0.1,-5.58,14.74
128,600026,中远海能,21.43,5.93,1.2,1042764.0,2207222104.0,8.06,21.62,19.99,20.23,20.23,1.36,2.72,12.9,2.44,117248119835.0,82033867617.0,-0.09,-0.05,22.32,89.65
129,605277,新亚电子,17.36,5.92,0.97,375585.0,661669871.0,9.33,18.03,16.5,16.5,16.39,1.76,9.73,26.18,3.83,6749314874.0,6704364504.0,-0.17,-0.63,-4.41,-4.41
130,920725,惠丰钻石,95.3,5.91,5.32,73373.0,693519709.49,12.95,98.88,87.23,87.32,89.98,0.92,16.61,663.13,14.36,8698507500.0,4210419281.0,0.0,-0.52,28.28,182.71
131,688600,皖仪科技,34.1,5.9,1.9,91140.0,312784053.0,9.88,35.38,32.2,32.2,32.2,1.23,6.77,74.03,5.76,4593559509.0,4593559509.0,-0.35,-0.18,23.69,37.17
132,605006,山东玻纤,16.34,5.9,0.91,751927.0,1196175733.0,7.45,16.48,15.33,15.54,15.43,1.19,11.5,182.7,3.35,10679845307.0,10679845307.0,0.0,0.43,-31.86,123.84
133,301096,百诚医药,46.62,5.86,2.58,39433.0,177240651.93,8.22,46.85,43.23,43.68,44.04,2.01,4.74,1593.59,2.04,5092222600.0,3874802978.0,-0.3,-0.21,-15.24,-18.41
134,002121,科陆电子,5.26,5.84,0.29,939212.0,495017174.82,10.46,5.47,4.95,4.97,4.97,5.24,6.66,-20.09,45.11,8797616198.0,7423208396.0,0.0,0.0,-14.33,-31.69
135,300577,开润股份,21.59,5.83,1.19,68438.0,143453873.74,8.58,21.88,20.13,20.45,20.4,2.44,4.8,12.27,2.43,5178064573.0,3078091503.0,0.0,-0.96,38.13,2.27
