代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.22,10.32,10.02,10.24,10.23,0.1,1144166877.64
000021,深科技,56.0,58.86,55.55,58.86,53.51,10.0,13770298101.61
000063,中兴通讯,35.35,36.18,34.73,35.2,35.67,-1.32,4156144513.59
000100,TCL科技,5.43,5.57,5.2,5.29,5.4,-2.04,9143344961.18
000166,申万宏源,4.4,4.48,4.36,4.46,4.4,1.36,565641245.54
000301,东方盛虹,11.24,11.52,11.0,11.3,11.39,-0.79,276176098.51
000333,美的集团,75.79,77.99,75.14,77.27,78.55,-1.63,5697834978.37
000338,潍柴动力,27.6,27.87,25.78,26.19,27.95,-6.3,4127797021.56
000408,藏格矿业,68.06,70.93,67.65,70.16,68.05,3.1,917401697.32
000425,徐工机械,8.14,8.56,7.91,8.46,8.22,2.92,1142171272.4
000538,云南白药,46.93,48.57,46.29,48.53,47.0,3.26,639157510.39
000568,泸州老窖,75.0,77.26,73.37,76.21,75.2,1.34,1468073844.13
000617,中油资本,6.66,6.74,6.5,6.68,6.64,0.6,474432141.01
000630,铜陵有色,6.24,6.41,6.22,6.37,6.22,2.41,2571242402.65
000636,风华高科,78.53,84.0,77.08,80.27,78.5,2.25,11781353978.66
000651,格力电器,37.45,38.19,37.05,37.92,37.02,2.43,2631487549.69
000657,中钨高新,98.0,101.5,91.68,95.57,99.51,-3.96,9715373789.83
000725,京东方Ａ,7.96,8.21,7.51,7.95,7.79,2.05,32489059964.56
000776,广发证券,22.46,23.86,22.46,23.26,22.35,4.07,3243467373.67
000792,盐湖股份,28.69,30.02,28.17,29.63,28.91,2.49,2362514866.3
000807,云铝股份,22.8,23.65,22.4,23.16,22.48,3.02,1950428032.79
000838,*ST发展,1.71,1.71,1.59,1.59,1.67,-4.79,51182181.48
000858,五 粮 液,73.03,75.3,71.75,74.0,73.17,1.13,3149108201.35
000895,双汇发展,22.81,23.12,22.13,22.79,22.8,-0.04,373768579.17
000938,紫光股份,25.5,27.11,25.44,26.24,25.62,2.42,4106876519.25
