代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.98,11.03,10.93,11.0,10.98,0.18,711757543.0
000010,*ST美丽,3.72,3.74,3.55,3.7,3.73,-0.8,129118408.0
000021,深科技,29.8,29.88,28.3,28.73,29.46,-2.48,2091306515.0
000063,中兴通讯,37.2,37.58,36.5,36.85,37.34,-1.31,4930924360.0
000100,TCL科技,4.35,4.36,4.24,4.26,4.35,-2.07,1637962751.0
000166,申万宏源,4.69,4.7,4.63,4.65,4.69,-0.85,379072461.0
000301,东方盛虹,12.93,12.95,12.39,12.47,12.92,-3.48,370666575.0
000333,美的集团,79.29,80.15,78.73,79.85,79.3,0.69,2388456633.0
000338,潍柴动力,29.39,30.18,28.83,29.49,27.98,5.4,6034776644.0
000408,藏格矿业,88.87,90.85,86.73,87.29,88.29,-1.13,1271330100.0
000425,徐工机械,10.0,10.06,9.75,9.8,9.97,-1.71,1000556179.0
000538,云南白药,54.46,54.65,54.24,54.28,54.48,-0.37,358767991.0
000568,泸州老窖,100.5,103.16,100.48,101.85,100.24,1.61,1176539496.0
000617,中油资本,9.25,9.49,9.22,9.43,9.23,2.17,1835597998.0
000630,铜陵有色,6.6,6.67,6.27,6.3,6.53,-3.52,1938495525.0
000636,风华高科,22.5,22.58,21.68,22.16,22.48,-1.42,1192302761.0
000651,格力电器,36.95,37.08,36.78,36.96,36.94,0.05,830889313.0
000657,中钨高新,57.78,58.2,55.0,56.57,58.13,-2.68,5170734181.0
000725,京东方Ａ,4.26,4.29,4.17,4.19,4.27,-1.87,2915342391.0
000776,广发证券,20.31,20.59,20.12,20.32,20.39,-0.34,1112362037.0
000792,盐湖股份,36.7,36.8,35.5,35.69,36.73,-2.83,3127030120.0
000807,云铝股份,34.56,34.96,33.25,33.55,34.22,-1.96,1669740166.0
000838,*ST发展,1.76,1.76,1.61,1.71,1.74,-1.72,113608424.0
000858,五 粮 液,100.64,102.3,100.56,101.18,100.64,0.54,1764308585.0
