序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
62,603988,中电电机,22.72,10.02,2.07,200695.0,454383924.0,3.97,22.72,21.9,22.0,20.65,1.09,8.53,296.79,8.15,5343744000.0,5343744000.0,0.0,0.0,-9.77,-6.35
63,002827,高争民爆,49.24,10.01,4.48,176242.0,860212544.5,4.38,49.24,47.28,48.87,44.76,0.65,6.39,360.13,13.11,13641745040.0,13590177219.0,0.0,0.0,51.09,30.99
64,603078,江化微,34.19,10.01,3.11,327064.0,1082564805.0,8.98,34.19,31.4,31.48,31.08,1.51,8.48,114.55,6.69,13184937509.0,13184937509.0,0.0,0.0,22.68,92.19
65,002104,恒宝股份,11.76,10.01,1.07,283243.0,326119666.43,11.04,11.76,10.58,10.6,10.69,0.77,4.72,-99.79,3.95,8330197811.0,7052490604.0,0.0,0.0,-17.76,-45.51
66,605336,*ST帅电,11.54,10.01,1.05,26274.0,28861418.0,11.25,11.54,10.36,10.49,10.49,2.82,1.43,-73.48,1.17,2116579673.0,2116579673.0,0.0,0.0,-37.96,-26.68
67,002212,天融信,7.36,10.01,0.67,817357.0,588989376.18,10.76,7.36,6.64,6.67,6.69,0.76,7.0,-21.54,0.91,8680780549.0,8587971347.0,0.0,0.0,-2.26,-18.85
68,002973,侨银股份,10.99,10.01,1.0,123117.0,131996644.93,9.71,10.99,10.02,10.02,9.99,1.42,3.88,32.24,1.76,4491236043.0,3491007327.0,0.0,0.0,-12.78,-19.01
69,001267,汇绿生态,38.81,10.01,3.53,742916.0,2778782038.11,9.81,38.81,35.35,35.81,35.28,2.31,12.21,512.29,19.13,30465983041.0,23618080016.0,0.0,0.67,-38.77,77.7
70,600330,天通股份,21.65,10.01,1.97,1609317.0,3309751361.0,11.74,21.65,19.34,19.48,19.68,1.61,13.05,-159.54,3.44,26703855106.0,26703855106.0,0.0,0.0,-38.27,64.89
71,002963,豪尔赛,19.35,10.01,1.76,137339.0,262601601.64,4.72,19.35,18.52,19.34,17.59,3.29,11.17,-154.92,2.45,2909464646.0,2379934829.0,0.0,0.0,5.45,30.04
72,002975,博杰股份,93.07,10.0,8.46,157364.0,1433678552.85,6.98,93.07,87.16,87.57,84.61,1.78,11.46,73.48,8.23,19370727600.0,12783540410.0,0.0,0.0,-16.57,57.13
73,603823,百合花,66.8,10.0,6.07,170905.0,1134316622.0,5.53,66.8,63.44,63.44,60.73,0.81,4.1,161.94,11.35,27813362627.0,27813362627.0,0.0,0.0,244.51,347.72
74,002180,奔图科技,19.69,10.0,1.79,112996.0,222488651.44,0.0,19.69,19.69,19.69,17.9,0.62,0.83,108.44,3.07,27996795994.0,26784060836.0,0.0,0.0,8.37,-2.62
75,600206,有研新材,43.79,10.0,3.98,1030100.0,4413325530.0,8.26,43.79,40.5,40.8,39.81,1.09,12.17,101.1,8.5,37070570408.0,37070570408.0,0.0,0.0,41.17,116.46
76,600985,淮北矿业,16.5,10.0,1.5,421598.0,668869951.0,10.6,16.5,14.91,15.0,15.0,1.9,1.57,22.63,1.08,44438768699.0,44438768699.0,0.0,0.0,26.73,51.93
77,002369,卓翼科技,6.27,10.0,0.57,274980.0,169185084.01,9.82,6.27,5.71,5.75,5.7,1.01,4.86,-42.93,19.01,3554815876.0,3550095989.0,0.0,0.0,-15.04,-27.35
78,603773,沃格光电,86.43,10.0,7.86,134151.0,1135934680.0,6.94,86.43,80.98,81.58,78.57,0.92,5.97,-95.03,18.36,19425715790.0,19418974250.0,0.0,0.0,-1.9,144.29
79,603285,键邦股份,35.86,10.0,3.26,44634.0,155953895.0,12.12,35.86,31.91,32.52,32.6,0.8,7.16,45.14,3.41,5737600000.0,2233962531.0,0.0,0.0,-31.14,48.8
80,603228,景旺电子,86.32,10.0,7.85,465342.0,3941005536.0,12.16,86.32,76.78,76.96,78.47,0.91,4.74,92.85,6.45,86423246144.0,84758774874.0,0.0,0.0,11.28,19.0
81,002428,云南锗业,90.98,10.0,8.27,781574.0,7063060984.67,3.6,90.98,88.0,89.0,82.71,1.47,11.97,1631.17,40.63,59420857600.0,59413181163.0,0.0,0.0,-10.36,186.64
82,002971,和远气体,41.25,10.0,3.75,227604.0,891435481.1,9.87,41.25,37.55,37.69,37.5,1.65,14.14,120.38,4.84,8688281250.0,6641437523.0,0.0,0.0,21.32,38.28
83,002407,多氟多,36.09,10.0,3.28,2235992.0,7607945020.5,11.25,36.09,32.4,32.41,32.81,1.51,20.73,28.6,5.03,42962711415.0,38932713481.0,0.0,0.0,5.99,7.03
84,002826,易明医药,18.15,10.0,1.65,62198.0,108308668.0,10.67,18.15,16.39,16.52,16.5,1.96,3.37,44.03,4.28,3460801163.0,3352836995.0,0.0,0.0,-3.25,-0.44
85,600584,长电科技,75.87,10.0,6.9,2359071.0,17259959743.0,12.85,75.87,67.01,67.01,68.97,1.52,13.18,116.93,4.75,135762883426.0,135762883426.0,0.0,0.0,32.2,106.84
86,003036,泰坦股份,52.25,10.0,4.75,77466.0,387588297.01,9.09,52.25,47.93,47.97,47.5,0.97,3.58,137.95,8.03,11317686751.0,11317396764.0,0.0,0.0,18.94,239.07
87,605366,宏柏新材,8.47,10.0,0.77,371196.0,299475261.0,13.38,8.47,7.44,7.48,7.7,1.5,4.8,-58.4,2.45,6545850619.0,6545850619.0,0.0,0.0,-23.69,36.61
88,002552,宝鼎科技,43.27,9.99,3.93,177286.0,750614106.0,6.25,43.27,40.81,40.81,39.34,1.01,4.81,63.55,10.72,16788125272.0,15945137315.0,0.0,0.0,24.3,162.08
89,002792,通宇通讯,33.81,9.99,3.07,234535.0,773173932.53,7.58,33.81,31.48,32.68,30.74,0.8,6.94,-342.51,6.31,17710896174.0,11421845736.0,0.0,0.0,-35.64,-20.78
90,600262,北方股份,15.63,9.99,1.42,179342.0,275043564.0,10.42,15.63,14.15,14.15,14.21,4.0,7.54,12.36,2.06,3719940000.0,3719940000.0,0.0,0.0,-11.64,-14.68
91,001378,德冠新材,19.59,9.99,1.78,82361.0,157014264.9,9.94,19.59,17.82,17.82,17.81,2.09,9.77,30.12,1.84,3395606791.0,1652256077.0,0.0,0.0,-7.24,10.12
92,600829,人民同泰,10.35,9.99,0.94,281058.0,277752200.0,11.8,10.35,9.24,9.39,9.41,1.14,4.85,30.96,1.96,6001846979.0,6001846979.0,0.0,0.0,6.05,-4.26
93,600721,百花医药,9.58,9.99,0.87,1258271.0,1188527589.0,7.23,9.58,8.95,9.54,8.71,6.58,32.72,138.65,4.65,3683966343.0,3683966343.0,0.0,0.0,14.32,-21.48
94,601666,平煤股份,8.92,9.99,0.81,628527.0,536057359.0,10.23,8.92,8.09,8.1,8.11,1.76,2.55,45.84,1.01,22026736772.0,22026736772.0,0.0,0.0,14.65,14.21
95,603039,泛微网络,49.1,9.99,4.46,391551.0,1885855890.0,12.25,49.1,43.63,43.63,44.64,0.91,12.73,60.78,5.75,15105082069.0,15105082069.0,0.0,0.0,23.18,10.21
96,600188,兖矿能源,21.27,9.98,1.93,930269.0,1904392321.0,10.5,21.27,19.24,19.33,19.34,1.71,1.56,13.49,2.86,213483842465.0,126797957465.0,0.0,0.0,4.01,65.78
97,601700,风范股份,7.16,9.98,0.65,1804372.0,1288381235.0,3.99,7.16,6.9,7.1,6.51,2.84,15.85,71.77,3.79,8153502268.0,8153502268.0,0.0,0.0,23.02,26.5
98,600272,开开实业,11.79,9.98,1.07,133097.0,152111655.0,10.91,11.79,10.62,10.7,10.72,5.1,8.32,42.9,3.92,3096666432.0,1886400000.0,0.0,0.0,-6.21,-13.44
99,600127,金健米业,6.17,9.98,0.56,475038.0,283422997.0,11.59,6.17,5.52,5.59,5.61,4.05,7.4,5656.07,5.9,3959802455.0,3959802455.0,0.0,0.0,-7.5,-8.18
100,603221,爱丽家居,24.79,9.98,2.25,160040.0,396490928.0,2.17,24.79,24.3,24.79,22.54,3.11,6.61,-101.26,3.84,6005873300.0,6005873300.0,0.0,0.0,106.24,89.24
101,000908,石药景峰,6.83,9.98,0.62,361628.0,237053333.44,11.27,6.83,6.13,6.3,6.21,2.11,4.11,818.61,5.76,12017717635.0,6008857451.0,0.0,0.0,-9.18,38.82
102,688800,瑞可达,58.48,9.97,5.3,245549.0,1380731712.0,14.39,59.39,51.74,52.02,53.18,1.77,8.51,71.58,7.21,16864873047.0,16864873047.0,-0.17,-0.17,-39.8,-1.13
103,003040,楚天龙,12.46,9.97,1.13,124084.0,150579435.06,10.86,12.46,11.23,11.28,11.33,0.95,2.72,-116.98,4.0,5745754211.0,5692354215.0,0.0,0.0,-16.04,-39.72
104,601678,滨化股份,7.28,9.97,0.66,3520969.0,2507535117.0,11.63,7.28,6.51,6.54,6.62,1.85,17.23,29.94,1.51,17537245369.0,14875488089.0,0.0,0.0,44.73,73.33
105,603106,恒银科技,10.04,9.97,0.91,1219739.0,1163964192.0,16.1,10.04,8.57,8.98,9.13,3.92,23.43,459.05,3.98,5226020800.0,5226020800.0,0.0,0.0,11.68,-5.9
106,002302,西部建设,5.08,9.96,0.46,172629.0,85666166.1,10.61,5.08,4.59,4.59,4.62,2.55,1.37,-7.11,0.83,6412759864.0,6412759864.0,0.0,0.0,-10.41,-16.99
107,600601,方正科技,11.7,9.96,1.06,3512079.0,4024133331.0,12.31,11.7,10.39,10.39,10.64,1.59,8.42,53.97,10.25,50002791778.0,48792431458.0,0.0,0.0,-17.61,-0.17
108,603421,鼎信通讯,6.41,9.95,0.58,359337.0,223021149.0,10.12,6.41,5.82,5.85,5.83,3.68,5.51,-11.16,1.74,4180541176.0,4180541176.0,0.0,0.0,-27.32,-10.47
109,600403,大有能源,6.41,9.95,0.58,1026608.0,625302381.0,10.29,6.41,5.81,5.83,5.83,1.16,4.29,-10.38,4.58,15325107497.0,15325107497.0,0.0,0.0,12.85,-8.17
110,600156,华升股份,8.84,9.95,0.8,107048.0,93794992.0,8.96,8.84,8.12,8.12,8.04,0.98,2.66,-153.47,9.73,3554658606.0,3554658606.0,0.0,0.0,-31.47,7.15
111,600326,西藏天路,7.52,9.94,0.68,579348.0,425888077.0,10.38,7.52,6.81,6.84,6.84,0.9,4.25,-68.95,2.61,10245732461.0,10245732461.0,0.0,0.0,-21.42,-31.82
112,600665,天地源,3.33,9.9,0.3,334917.0,108553279.0,10.56,3.33,3.01,3.04,3.03,3.06,3.88,-4.58,2.03,2877527995.0,2877527995.0,0.0,0.0,-2.35,1.52
113,600758,辽宁能源,3.67,9.88,0.33,1023790.0,355762418.0,11.08,3.67,3.3,3.33,3.34,2.47,7.75,-10.49,0.91,4851803836.0,4847128256.0,0.0,0.0,-18.26,0.82
114,688225,亚信安全,14.35,9.71,1.27,214296.0,309651822.0,18.73,15.47,13.02,13.21,13.08,3.0,5.36,-7.71,3.7,5740143500.0,5740143500.0,0.0,-0.14,-14.58,-26.03
115,300941,创识科技,16.29,9.55,1.42,212693.0,346058168.72,17.28,17.34,14.77,14.94,14.87,4.53,17.18,3667.61,2.61,3335377500.0,2016354404.0,-0.06,0.0,-8.59,-30.8
116,600378,昊华科技,48.26,9.51,4.19,883431.0,4085766828.0,11.64,48.48,43.35,43.9,44.07,1.66,8.24,50.53,3.44,62255381661.0,51762004418.0,0.08,-0.12,38.48,52.87
117,300400,劲拓股份,26.07,9.49,2.26,221084.0,564097441.75,14.49,26.66,23.21,23.81,23.81,1.66,9.12,61.95,8.91,6343326330.0,6322162704.0,0.04,0.04,-16.71,34.45
118,601001,晋控煤业,17.78,9.48,1.54,595018.0,1030944379.0,9.73,17.86,16.28,16.28,16.24,3.15,3.56,21.97,1.6,29758386000.0,29758386000.0,0.0,0.11,6.28,41.11
119,300534,陇神戎发,14.9,9.48,1.29,1175569.0,1629078681.79,21.9,15.58,12.6,13.3,13.61,1.29,38.92,45.82,6.22,4519840500.0,4500567171.0,0.0,1.02,63.74,57.51
120,688571,杭华股份,9.53,9.41,0.82,172805.0,159601848.0,9.53,9.55,8.72,8.75,8.71,1.55,4.07,36.12,2.46,4042346771.0,4042346771.0,0.11,0.42,7.56,30.55
121,688310,迈得医疗,15.05,9.3,1.28,42872.0,61838333.0,11.18,15.12,13.58,13.8,13.77,1.92,2.61,-32.48,3.18,2473085230.0,2473085230.0,-0.07,1.14,-12.19,-0.2
122,300189,神农种业,5.1,9.21,0.43,2414719.0,1184095517.52,16.27,5.35,4.59,4.67,4.67,3.01,27.25,-200.93,7.59,5222400000.0,4519877162.0,0.0,0.39,-17.48,-31.45
123,688133,泰坦科技,23.9,9.18,2.01,108247.0,255896688.0,14.02,24.71,21.64,21.69,21.89,2.38,6.58,-30.34,1.44,3930043750.0,3930043750.0,0.0,-0.04,5.47,7.95
124,301227,森鹰窗业,25.12,9.17,2.11,59361.0,144503218.87,9.6,25.3,23.09,23.09,23.01,1.39,8.03,-39.12,2.06,3302248497.0,1856579937.0,-0.36,-0.51,-6.51,-33.67
125,688253,英诺特,65.88,9.15,5.52,40431.0,261610469.0,11.48,66.43,59.5,60.8,60.36,2.28,2.95,55.53,4.43,9024526738.0,9024526738.0,0.17,0.2,17.73,121.52
126,301228,实朴检测,66.77,9.01,5.52,42151.0,275085344.32,12.85,67.88,60.01,61.05,61.25,0.95,3.53,-460.95,13.37,8012400000.0,7975028430.0,0.26,0.24,6.66,72.93
127,301328,维峰电子,52.46,9.0,4.33,38712.0,194152483.25,11.8,52.81,47.13,47.68,48.13,1.08,3.36,112.5,4.26,8359275999.0,6041506745.0,-0.21,0.17,-4.89,60.92
128,603186,华正新材,130.0,8.96,10.69,238822.0,3047448010.0,7.74,131.24,122.0,122.0,119.31,1.65,15.23,164.8,8.78,20382767340.0,20382767340.0,0.08,0.42,24.37,162.79
129,600121,郑州煤电,4.26,8.95,0.35,1626767.0,665725971.0,10.23,4.3,3.9,3.92,3.91,3.22,13.35,-6.64,7.05,5190435282.0,5190435282.0,0.0,0.24,-0.7,2.16
130,301310,鑫宏业,59.71,8.9,4.88,95494.0,548107449.72,10.4,59.71,54.01,54.79,54.83,1.12,15.66,77.14,4.89,11402150903.0,3641469522.0,0.35,0.4,86.71,95.51
131,000657,中钨高新,62.5,8.83,5.07,1715016.0,10522454711.96,6.44,63.17,59.47,61.45,57.43,2.48,11.8,38.65,14.02,142412775000.0,90840750438.0,0.18,-0.05,0.43,127.44
132,688300,联瑞新材,136.08,8.82,11.03,165290.0,2186648522.0,14.98,139.75,121.02,121.02,125.05,1.55,6.85,114.67,19.84,32859127375.0,32859127375.0,0.07,-0.08,7.39,120.94
133,301205,联特科技,284.08,8.81,23.0,115784.0,3230081652.86,17.39,298.39,253.0,255.46,261.08,0.93,13.83,3033.2,22.88,36954404760.0,23790339257.0,-0.45,-0.1,-3.85,68.78
134,603629,利通电子,122.52,8.76,9.87,767764.0,9273563272.0,10.31,123.92,112.31,112.31,112.65,2.65,21.28,41.41,20.92,44931514560.0,44195830968.0,-0.39,-0.71,-0.62,551.7
