排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,个护小家电,BK1458,767.77,69.98,10.03,18192686000,2.21,4,0,倍益康,18.39
2,玻纤制造,BK1462,15244.47,1313.2,9.43,560478912000,6.3,8,0,宏和科技,10.0
3,会展服务,BK1565,1101.96,78.25,7.64,13737827000,4.51,3,0,米奥会展,19.96
4,文字媒体,BK1298,2189.51,152.37,7.48,22996641000,5.96,2,0,中文在线,8.37
5,品牌化妆品,BK1498,1451.25,96.14,7.09,92354584000,2.8,8,0,拉芳家化,9.98
6,汽车综合服务,BK1524,1020.47,66.11,6.93,14114391000,2.76,3,0,阿尔特,16.44
7,房地产综合服务,BK1342,1302.02,83.75,6.87,3782774000,3.94,1,0,珠江股份,6.88
8,涂料,BK1469,873.97,55.98,6.84,22089770000,1.33,2,0,三棵树,3.69
9,纺织鞋类制造,BK1347,409.72,23.52,6.09,40646610000,0.41,1,0,华利集团,6.09
10,化妆品,BK1252,1970.88,110.64,5.95,124974428000,2.47,14,0,拉芳家化,9.98
11,玻璃玻纤,BK0546,62922.13,3465.65,5.83,610653328000,3.85,17,0,宏和科技,10.0
12,酒店,BK1560,2141.51,117.74,5.82,42473694000,2.79,6,0,华天酒店,9.87
13,锂电池,BK1303,16832.24,908.65,5.71,2475960752000,3.18,32,1,紫建电子,19.99
14,酒店餐饮,BK1271,2017.86,108.54,5.68,53238627000,2.39,10,0,同庆楼,10.0
15,被动元件,BK1339,11868.94,627.26,5.58,514085360000,6.34,18,1,风华高科,10.0
16,餐饮,BK1559,1286.68,66.9,5.48,10764932000,1.59,4,0,同庆楼,10.0
17,膜材料,BK1439,3304.26,168.2,5.36,203107378000,4.01,21,0,浙江众成,9.91
18,元件,BK0459,49781.7,2498.29,5.28,3025016192000,4.85,65,1,贤丰控股,9.98
19,印制电路板,BK1340,10215.0,501.59,5.16,2510930832000,4.37,47,0,贤丰控股,9.98
20,跨境电商,BK1547,2540.08,123.54,5.11,47959088000,7.17,7,0,跨境通,9.97
21,厨房电器,BK1451,7539.62,349.97,4.87,32033699000,2.09,6,0,火星人,8.13
22,洗护用品,BK1496,532.0,24.69,4.87,18257984000,1.52,4,0,登康口腔,10.01
23,营销代理,BK1293,3941.61,181.55,4.83,187414860000,5.31,26,0,智度股份,10.05
24,电池,BK1033,1263.77,58.16,4.82,3512254992000,3.0,104,2,圣阳股份,9.97
25,燃料电池,BK1305,247.66,11.29,4.78,4062586000,1.66,1,0,亿华通-U,4.78
26,金融信息服务,BK1360,4319.69,196.6,4.77,32851875000,3.22,3,0,仁东控股,9.99
27,锂电专用设备,BK1304,19663.46,894.81,4.77,151693495000,2.71,18,0,宏工科技,8.97
28,其他自动化设备,BK1410,6113.83,278.06,4.76,269073680000,2.44,30,0,北自科技,10.0
29,培训教育,BK1557,4100.15,186.0,4.75,52503541000,2.48,12,0,传智教育,10.05
30,电子化学品Ⅲ,BK1332,3131.6,141.19,4.72,712404016000,6.53,36,1,格林达,9.99
31,电子化学品Ⅱ,BK1039,3131.6,141.19,4.72,712404016000,6.53,36,1,格林达,9.99
32,瓷砖地板,BK1538,1339.64,60.17,4.7,70005682000,2.1,11,1,爱丽家居,10.0
33,美容护理,BK1035,870.9,39.11,4.7,263728500000,2.04,30,1,拉芳家化,9.98
34,鞋帽及其他,BK1354,600.61,26.66,4.65,36313630000,3.57,10,1,天创时尚,10.01
35,旅游综合,BK1561,1503.53,66.47,4.63,35925140000,2.99,8,1,陕西旅游,10.0
36,蓄电池及其他电池,BK1306,2102.28,92.85,4.62,72951746000,1.91,10,0,圣阳股份,9.97
37,广告营销,BK1220,4160.17,181.62,4.56,268780240000,3.35,29,0,智度股份,10.05
38,医院,BK1601,6039.21,263.38,4.56,188524840000,2.0,15,0,创新医疗,9.99
39,医疗研发外包,BK1600,7264.1,315.93,4.55,796620384000,4.66,28,1,万邦医药,13.88
40,白银,BK1616,4145.6,177.63,4.48,98092426000,6.08,3,0,湖南白银,6.66
41,教育,BK0740,500.82,21.43,4.47,69421024000,2.22,16,0,传智教育,10.05
42,其他电源设备Ⅲ,BK1322,8265.05,350.11,4.42,431988624000,2.65,29,0,金时科技,10.01
43,风电零部件,BK1313,1830.2,77.48,4.42,220431187000,2.36,26,0,吉鑫科技,10.1
44,医疗服务,BK0727,1257.03,53.18,4.42,1048244832000,2.83,53,1,创新医疗,9.99
45,钨,BK1625,7818.44,323.12,4.31,252195408000,3.24,4,0,中钨高新,6.27
46,电池化学品,BK1302,10521.45,427.21,4.23,807586416000,3.08,43,1,龙蟠科技,9.98
47,塑料,BK0454,18843.16,763.23,4.22,603312048000,3.15,77,0,天洋新材,9.98
48,互联网电商,BK1268,2650.92,106.73,4.2,110935293000,2.51,17,1,跨境通,9.97
49,风电设备,BK1032,1221.19,49.0,4.18,365281648000,2.1,31,0,吉鑫科技,10.1
50,其他电源设备Ⅱ,BK1034,2802.6,112.22,4.17,649017904000,1.72,35,0,金时科技,10.01
51,其他家电Ⅲ,BK1456,1067.14,42.7,4.17,9351890000,1.31,3,0,荣泰健康,6.87
52,其他家电Ⅱ,BK1243,1067.14,42.7,4.17,9351890000,1.31,3,0,荣泰健康,6.87
53,医疗设备,BK1605,5409.56,216.0,4.16,551223424000,2.21,40,3,爱朋医疗,19.99
54,有机硅,BK1431,3015.41,120.37,4.16,96735047000,2.19,10,0,新亚强,6.54
55,国际工程,BK1475,2429.19,96.5,4.14,49468679000,1.11,4,0,中工国际,9.96
56,院线,BK1300,561.95,22.28,4.13,35507472000,4.03,4,0,幸福蓝海,6.93
57,医美耗材,BK1500,1432.84,56.65,4.12,63894847000,1.86,3,0,爱美客,5.94
58,化妆品制造及其他,BK1497,2191.23,86.55,4.11,32619843000,2.0,6,0,芭薇股份,8.93
59,其他医疗服务,BK1599,3733.49,146.07,4.07,18641272000,3.03,5,0,合富中国,6.58
60,半导体材料,BK1325,12858.55,500.28,4.05,1085740784000,6.53,29,1,雅克科技,10.0
61,LED,BK1333,6591.39,255.29,4.03,234597191000,3.14,28,1,隆利科技,7.8
62,影视院线,BK1222,3019.46,116.86,4.03,155625024000,3.08,18,0,幸福蓝海,6.93
63,大气治理,BK1388,2761.74,106.87,4.03,15568931000,2.17,7,0,福鞍股份,9.96
64,综合电商,BK1548,968.19,37.45,4.02,25485883000,0.27,3,0,国联股份,5.2
65,其他通用设备,BK1398,5254.38,202.0,4.0,390486464000,3.3,56,0,龙鑫智能,13.28
66,影视动漫制作,BK1299,3045.51,117.04,4.0,120117552000,2.88,14,0,北京文化,5.91
67,视频媒体,BK1296,733.84,28.04,3.97,28397541000,1.75,1,0,芒果超媒,3.97
68,印刷包装机械,BK1406,1997.07,76.16,3.96,45478642000,2.29,12,0,爱司凯,6.81
69,输变电设备,BK1311,3946.82,150.41,3.96,548022064000,5.29,29,2,顺钠股份,10.05
70,光伏发电,BK1375,3199.55,121.89,3.96,123903340000,4.24,13,0,东方新能,10.05
71,小家电,BK1244,1970.02,74.81,3.95,188246387000,1.16,22,2,九阳股份,10.04
72,合成树脂,BK1438,7465.26,283.46,3.95,149587267000,5.19,13,0,永悦科技,7.03
73,厨卫电器,BK1240,5136.84,194.51,3.94,45594971000,1.64,9,0,火星人,8.13
74,品牌消费电子,BK1337,2524.88,95.54,3.93,277102544000,2.28,10,1,奥尼电子,7.82
75,电力设备,BK1200,5660.11,212.01,3.89,7715687680000,2.74,401,8,圣阳股份,9.97
76,其他种植业,BK1516,798.45,29.88,3.89,35708997000,2.27,5,0,宏辉果蔬,6.63
77,个护用品,BK1251,587.3,21.91,3.88,69532496000,1.8,12,1,登康口腔,10.01
78,消费电子,BK1037,1874.65,69.83,3.87,3430659184000,2.27,95,4,盈趣科技,10.02
79,通信线缆及配套,BK1592,20856.17,776.11,3.87,671797536000,6.43,13,0,长盈通,6.43
80,消费电子零部件及组装,BK1338,12147.21,451.53,3.86,3153556640000,2.27,85,3,盈趣科技,10.02
81,装修装饰Ⅲ,BK1478,753.97,28.0,3.86,94779547000,2.12,20,1,德才股份,7.47
82,装修装饰Ⅱ,BK0725,753.97,28.0,3.86,94779547000,2.12,20,1,德才股份,7.47
83,线缆部件及其他,BK1312,3399.87,125.98,3.85,328185184000,5.48,39,1,中利集团,10.07
84,学历教育,BK1558,1726.44,63.43,3.81,8926124000,1.87,2,0,国脉科技,4.49
85,房产租赁经纪,BK1341,1206.29,44.15,3.8,16223982000,2.17,3,0,宁波富达,4.46
86,纺织化学制品,BK1423,1353.68,49.29,3.78,91557426000,2.63,13,0,雅运股份,9.98
87,电机Ⅲ,BK1307,2188.97,79.35,3.76,228317170000,2.04,27,0,中电电机,10.0
88,电机Ⅱ,BK1030,2188.97,79.35,3.76,228317170000,2.04,27,0,中电电机,10.0
89,电网自动化设备,BK1309,6272.02,227.19,3.76,467571264000,2.52,29,1,DR新风光,15.68
90,贵金属,BK0732,2118.48,76.68,3.76,573430448000,3.38,13,0,湖南白银,6.66
91,风力发电,BK1374,2077.58,75.17,3.75,773149488000,1.69,14,2,立新能源,9.98
92,数字媒体,BK1221,5575.12,201.56,3.75,168574598000,3.23,15,0,中文在线,8.37
93,安防设备,BK1445,4560.94,164.88,3.75,507019216000,2.71,25,1,狄耐克,8.32
94,其他塑料制品,BK1440,4314.24,155.93,3.75,101378041000,1.96,21,0,天洋新材,9.98
95,改性塑料,BK1437,6128.83,221.16,3.74,149239364000,2.37,22,0,银禧科技,6.43
96,医疗器械,BK1041,854.58,30.7,3.73,1227067456000,1.99,133,5,五洲医疗,20.0
97,仪器仪表,BK0458,18882.78,678.12,3.72,615880496000,2.2,58,1,山科智能,20.0
98,通信应用增值服务,BK1589,4344.55,155.6,3.71,241785734000,2.72,17,0,挖金客,6.62
99,火电设备,BK1321,1452.16,51.58,3.68,24443360000,3.11,4,0,龙源技术,6.42
100,宠物食品,BK1507,1397.31,49.55,3.68,29097398000,2.6,4,0,中宠股份,5.68
101,医疗耗材,BK1604,4057.87,143.71,3.67,406147232000,2.01,54,1,五洲医疗,20.0
102,其他金属新材料,BK1619,3367.66,119.03,3.66,203646374000,2.23,21,0,博迁新材,10.0
103,其他化学制品,BK1428,3818.3,134.41,3.65,424134752000,2.66,76,2,日科化学,19.98
104,金属制品,BK1396,4891.64,172.08,3.65,727725312000,3.02,79,1,长鹰硬科,14.35
105,通用设备,BK0545,44640.56,1566.65,3.64,2150564544000,2.87,245,3,山科智能,20.0
106,光伏加工设备,BK1317,6177.45,215.98,3.62,205769537000,1.95,11,0,帝尔激光,8.76
107,社会服务,BK1214,3743.87,130.62,3.62,452905232000,2.21,87,2,传智教育,10.05
108,自动化设备,BK1237,9838.69,341.79,3.6,1246994016000,2.49,92,2,北自科技,10.0
109,军工电子Ⅲ,BK1386,5945.23,206.36,3.6,989808272000,2.92,59,3,高凌信息,11.1
110,军工电子Ⅱ,BK1233,5945.23,206.36,3.6,989808272000,2.92,59,3,高凌信息,11.1
111,中药Ⅲ,BK1608,1299.15,45.08,3.59,777078560000,2.06,66,0,益佰制药,10.0
112,中药Ⅱ,BK1040,1299.15,45.08,3.59,777078560000,2.06,66,0,益佰制药,10.0
113,其他生物制品,BK1596,7338.38,254.6,3.59,624426368000,2.16,39,0,诺唯赞,11.97
114,诊断服务,BK1602,5030.87,174.07,3.58,44458339000,2.54,5,0,迪安诊断,4.98
115,游戏Ⅲ,BK1301,1205.01,41.53,3.57,388887616000,2.35,24,0,游族网络,9.99
116,游戏Ⅱ,BK1046,1205.01,41.53,3.57,388887616000,2.35,24,0,游族网络,9.99
117,铁矿石,BK1371,1638.58,56.4,3.56,65405067000,1.71,5,0,河钢资源,6.5
118,医药生物,BK1216,4311.01,148.19,3.56,6585438720000,2.28,495,11,永安药业,9.97
119,粘胶,BK1416,1304.27,44.8,3.56,19932785000,2.32,3,0,ST海龙,4.67
120,其他建材Ⅲ,BK1468,4199.92,144.03,3.55,106807481000,2.18,17,0,开尔新材,9.15
121,图片媒体,BK1297,2710.31,92.88,3.55,11244267000,3.13,1,0,视觉中国,3.55
122,电网设备,BK0457,34206.74,1170.02,3.54,1626250480000,4.07,139,4,顺钠股份,10.05
123,黄金,BK1617,5575.28,190.57,3.54,475338016000,2.66,10,0,招金黄金,5.65
124,服装家纺,BK1225,2145.57,73.33,3.54,294939648000,1.7,60,1,朗姿股份,10.04
125,涤纶,BK1413,1478.61,50.46,3.53,71227028000,1.0,10,0,汇隆新材,9.02
126,林业Ⅲ,BK1502,3884.19,132.53,3.53,17501120000,7.28,4,0,平潭发展,5.43
127,林业Ⅱ,BK1255,3884.19,132.53,3.53,17501120000,7.28,4,0,平潭发展,5.43
128,传媒,BK0486,8684.19,294.07,3.5,1327616448000,2.29,124,3,智度股份,10.05
