代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.94,11.03,10.83,10.83,10.96,-1.19,1191181198.0
000010,*ST美丽,3.42,3.45,3.37,3.41,3.44,-0.87,48466747.0
000021,深科技,31.09,33.38,30.68,32.49,31.09,4.5,5566794832.0
000063,中兴通讯,39.0,39.18,38.27,38.49,39.51,-2.58,4009946893.0
000100,TCL科技,4.92,4.96,4.67,4.85,4.94,-1.82,3242953153.0
000166,申万宏源,5.14,5.16,5.07,5.07,5.17,-1.93,744680515.0
000301,东方盛虹,12.68,13.29,12.49,13.22,12.83,3.04,728420379.0
000333,美的集团,77.6,79.0,77.4,77.59,77.88,-0.37,4168550768.0
000338,潍柴动力,23.07,23.92,22.79,23.74,23.23,2.2,2784211048.0
000408,藏格矿业,89.0,89.49,82.8,86.3,91.31,-5.49,2463024322.0
000425,徐工机械,10.85,10.92,10.57,10.74,10.76,-0.19,1018656272.0
000538,云南白药,55.9,56.19,55.41,55.61,56.1,-0.87,504812548.0
000568,泸州老窖,123.17,124.79,120.62,120.9,124.23,-2.68,3857853385.0
000617,中油资本,9.2,9.2,8.96,8.99,9.19,-2.18,756576256.0
000630,铜陵有色,8.8,9.08,8.27,8.27,9.19,-10.01,8367812455.0
000636,风华高科,21.0,21.19,19.61,20.5,21.19,-3.26,1324893815.0
000651,格力电器,38.85,39.19,38.63,38.7,38.88,-0.46,1747213866.0
000657,中钨高新,47.53,50.8,45.6,48.5,49.37,-1.76,6247147351.0
000725,京东方Ａ,4.43,4.45,4.25,4.37,4.45,-1.8,4172981840.0
000776,广发证券,22.82,23.1,22.39,22.49,22.91,-1.83,1507741583.0
000792,盐湖股份,33.6,33.82,31.51,32.78,34.2,-4.15,5349826260.0
000807,云铝股份,35.61,35.74,33.3,33.64,37.0,-9.08,4425534907.0
000838,*ST发展,2.87,2.9,2.8,2.83,2.89,-2.08,75905723.0
000858,五 粮 液,110.77,110.78,105.0,105.0,110.77,-5.21,7156298339.0
000895,双汇发展,25.85,26.06,25.67,25.68,25.95,-1.04,334874213.0
000938,紫光股份,25.29,25.47,24.66,25.02,25.52,-1.96,1457478812.0
000958,电投产融,6.6,6.61,6.46,6.52,6.61,-1.36,233615237.0
000977,浪潮信息,62.7,63.85,61.62,62.9,63.0,-0.16,2075464852.0
000988,华工科技,75.0,78.4,73.79,77.41,75.23,2.9,3574236476.0
001280,中国铀业,92.8,95.99,87.6,93.58,97.0,-3.53,3651587370.0
001289,龙源电力,15.72,15.91,15.51,15.66,15.77,-0.7,85892184.0
001309,德明利,269.38,280.0,268.0,271.8,270.24,0.58,3129425223.0
001389,广合科技,104.5,107.62,101.01,104.99,105.33,-0.32,1358254451.0
002001,新 和 成,27.86,28.31,27.18,27.86,28.14,-1.0,818361306.0
002008,大族激光,48.7,49.12,46.4,48.25,48.4,-0.31,1951780742.0
002027,分众传媒,7.32,7.38,7.2,7.2,7.36,-2.17,1029298559.0
002028,思源电气,183.41,186.81,178.5,184.8,185.89,-0.59,1942548827.0
002049,紫光国微,83.39,85.38,81.79,84.11,84.26,-0.18,2611849197.0
002050,三花智控,50.09,51.98,49.3,50.94,50.07,1.74,9054455986.0
002080,中材科技,42.01,43.58,39.97,42.88,42.22,1.56,2553304210.0
002102,ST能特,3.49,3.51,3.41,3.47,3.53,-1.7,152447457.0
002142,宁波银行,31.13,31.33,30.64,30.95,31.06,-0.35,1242302056.0
002156,通富微电,50.61,52.7,49.38,52.06,51.47,1.15,6237666203.0
002179,中航光电,34.38,34.58,33.77,34.29,34.46,-0.49,1087609045.0
002185,华天科技,14.79,15.49,14.6,15.17,14.8,2.5,6849749297.0
002202,金风科技,26.91,27.63,25.78,26.11,26.9,-2.94,6292249483.0
002230,科大讯飞,60.68,61.21,58.68,59.6,61.0,-2.3,7853863089.0
002241,歌尔股份,26.0,26.27,25.6,26.0,26.14,-0.54,2787782740.0
002281,光迅科技,69.28,73.47,68.41,72.41,69.99,3.46,2808263190.0
002311,海大集团,51.64,52.88,51.4,51.51,51.9,-0.75,517921074.0
002352,顺丰控股,38.16,38.26,37.39,37.5,38.12,-1.63,1108482719.0
002353,杰瑞股份,90.66,93.08,87.13,88.25,90.62,-2.62,1414266691.0
002371,北方华创,472.42,479.98,466.03,475.23,475.37,-0.03,4177203559.0
002379,宏桥控股,30.78,31.61,28.7,30.28,31.84,-4.9,1012727529.0
002384,东山精密,73.52,78.31,73.52,77.36,75.18,2.9,3442335610.0
002409,雅克科技,94.14,97.8,92.55,96.29,94.69,1.69,1625022329.0
002415,海康威视,31.98,32.17,31.18,31.33,32.2,-2.7,2264810055.0
002428,云南锗业,36.45,36.78,33.97,35.14,37.74,-6.89,2237203579.0
002460,赣锋锂业,72.45,72.45,66.46,68.6,73.77,-7.01,6030364840.0
002463,沪电股份,68.35,70.35,68.22,69.75,69.15,0.87,3188251420.0
002466,天齐锂业,58.25,58.25,53.21,54.55,59.12,-7.73,4484476299.0
002475,立讯精密,51.61,52.5,51.02,51.69,51.89,-0.39,5631865241.0
002484,江海股份,30.48,30.99,29.18,30.68,30.69,-0.03,797464825.0
002493,荣盛石化,14.38,15.08,14.06,14.75,14.59,1.1,1332774100.0
002565,顺灏股份,16.69,17.37,16.37,16.9,16.7,1.2,2048361164.0
002594,比亚迪,92.27,92.27,90.7,90.89,92.31,-1.54,3001871204.0
002600,领益智造,14.79,14.85,14.36,14.64,14.89,-1.68,1893239236.0
002602,世纪华通,19.81,20.47,19.55,19.76,18.86,4.77,5969039735.0
002648,卫星化学,23.89,24.69,23.4,24.36,24.25,0.45,2388865117.0
002653,海思科,50.4,52.06,50.4,50.68,50.4,0.56,205957848.0
002709,天赐材料,40.95,41.08,39.55,40.71,41.15,-1.07,1834364009.0
002714,牧原股份,46.1,47.79,45.88,46.0,46.33,-0.71,4288734117.0
002736,国信证券,12.73,12.79,12.49,12.54,12.79,-1.95,500905990.0
002816,*ST和科,24.84,25.42,24.4,24.96,25.2,-0.95,93154827.0
002837,英维克,97.0,107.31,97.0,106.99,99.35,7.69,8982652187.0
002851,麦格米特,128.52,130.8,122.21,127.18,128.83,-1.28,3199620355.0
002916,深南电路,229.29,238.83,225.16,233.6,231.96,0.71,2404238550.0
002938,鹏鼎控股,56.2,58.16,53.93,57.07,56.7,0.65,1983245914.0
003816,中国广核,3.85,3.88,3.82,3.85,3.85,0.0,547045888.0
159516,半导体设备ETF国泰,1.828,1.859,1.789,1.841,1.844,-0.16,1807068751
159558,半导体设备ETF易方达,2.148,2.179,2.095,2.154,2.16,-0.28,252833317
300014,亿纬锂能,60.71,64.1,59.58,63.79,60.71,5.07,5501607912.0
300015,爱尔眼科,11.32,11.39,11.02,11.07,11.41,-2.98,1375758273.0
300024,机器人,17.61,17.77,17.11,17.38,17.7,-1.81,616651455.0
300033,同花顺,356.2,356.4,344.7,348.79,357.7,-2.49,3451686380.0
300054,鼎龙股份,43.38,45.08,42.0,44.53,43.8,1.67,1328344751.0
300059,东方财富,23.1,23.1,22.68,22.7,23.14,-1.9,6164200939.0
300124,汇川技术,75.68,76.08,73.21,74.63,75.87,-1.63,2513771905.0
300136,信维通信,83.0,84.52,79.08,80.03,81.08,-1.3,9816183785.0
300152,*ST动力,2.08,2.14,2.06,2.11,2.08,1.44,39325356.0
300223,北京君正,138.1,148.08,138.1,143.8,137.27,4.76,5619529193.0
300274,阳光电源,145.55,153.4,143.83,151.0,146.28,3.23,11948638902.0
300285,国瓷材料,29.89,30.27,28.88,29.88,30.12,-0.8,961097197.0
300308,中际旭创,616.2,653.58,605.93,649.0,613.85,5.73,22650812275.0
300394,天孚通信,220.89,261.9,220.23,248.43,224.0,10.91,17577561981.0
300408,三环集团,50.0,50.66,48.61,50.0,50.16,-0.32,996457172.0
300433,蓝思科技,37.0,37.0,35.3,36.35,37.54,-3.17,4004256706.0
300442,润泽科技,81.0,83.49,79.06,81.83,80.01,2.27,5407635926.0
300475,香农芯创,169.57,172.89,162.8,168.56,169.2,-0.38,5452992449.0
300476,胜宏科技,256.0,267.7,253.3,264.78,257.7,2.75,8298307122.0
300498,温氏股份,15.5,15.92,15.46,15.6,15.55,0.32,1386355464.0
300502,新易盛,388.49,425.0,387.8,419.49,393.0,6.74,20765200595.0
300555,ST路通,14.61,14.67,14.3,14.53,14.61,-0.55,33725884.0
300567,精测电子,134.0,138.0,130.08,132.46,134.0,-1.15,2218170775.0
300594,ST朗进,23.39,24.5,22.83,24.45,23.48,4.13,116943186.0
300604,长川科技,124.44,128.74,121.42,127.53,125.62,1.52,4139684992.0
300620,光库科技,148.0,163.0,147.17,160.77,151.7,5.98,3229547004.0
300661,圣邦股份,74.56,77.75,73.2,76.14,75.45,0.91,1950422355.0
300750,宁德时代,348.4,353.76,344.1,350.0,341.89,2.37,17048600000.0
300751,迈为股份,326.01,330.38,301.0,310.52,325.73,-4.67,4728578267.0
300757,罗博特科,339.24,386.99,334.5,379.36,336.0,12.9,4529933964.0
300760,迈瑞医疗,193.33,193.33,189.26,189.26,193.38,-2.13,1433946563.0
300857,协创数据,220.33,235.8,219.57,227.96,219.57,3.82,3746727045.0
300999,金龙鱼,30.35,30.75,29.93,30.1,30.61,-1.67,636315763.0
301165,锐捷网络,77.67,83.16,76.76,81.17,78.24,3.74,702894453.0
301200,大族数控,156.39,162.45,152.21,160.38,158.5,1.19,742838900.0
301217,铜冠铜箔,31.93,32.18,30.81,31.71,32.12,-1.28,456875771.0
301308,江波龙,348.0,358.74,330.8,336.0,358.8,-6.35,7817288604.0
301377,鼎泰高科,173.5,183.33,172.0,180.49,175.0,3.14,907563164.0
