代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.05,11.11,11.01,11.07,11.05,0.18,685218215.0
000010,*ST美丽,3.54,3.84,3.5,3.62,3.55,1.97,169071890.0
000021,深科技,27.97,29.05,27.45,28.84,27.19,6.07,2656293988.0
000063,中兴通讯,36.8,37.38,36.68,37.27,36.31,2.64,3256165594.0
000100,TCL科技,4.95,4.97,4.86,4.9,4.9,0.0,1833979492.0
000166,申万宏源,5.1,5.13,5.09,5.11,5.07,0.79,370443065.0
000301,东方盛虹,12.94,13.08,12.7,13.0,12.79,1.64,345797686.0
000333,美的集团,79.18,79.34,78.41,79.16,79.54,-0.48,2637206616.0
000338,潍柴动力,24.52,25.86,24.52,25.74,23.78,8.24,3401969242.0
000408,藏格矿业,85.45,86.33,84.42,84.87,83.0,2.25,923481437.0
000425,徐工机械,11.66,12.15,11.65,11.86,11.45,3.58,1358170362.0
000538,云南白药,56.8,57.35,56.71,57.33,57.0,0.58,511301629.0
000568,泸州老窖,122.88,123.42,120.21,121.29,122.83,-1.25,1786272442.0
000617,中油资本,8.93,9.03,8.91,8.97,8.88,1.01,471722432.0
000630,铜陵有色,7.29,7.31,7.16,7.21,7.11,1.41,3137017335.0
000636,风华高科,21.43,21.59,20.68,21.1,21.28,-0.85,1541090528.0
000651,格力电器,38.61,38.7,38.54,38.62,38.56,0.16,919641403.0
000657,中钨高新,47.97,48.91,46.88,47.29,47.93,-1.34,3548453205.0
000725,京东方Ａ,4.41,4.42,4.33,4.35,4.37,-0.46,2337830516.0
000776,广发证券,21.41,21.9,21.4,21.71,21.29,1.97,937808150.0
000792,盐湖股份,32.85,33.5,32.71,32.95,32.4,1.7,2156125928.0
000807,云铝股份,32.25,32.26,31.45,31.7,31.7,0.0,1332085909.0
000838,*ST发展,2.75,2.81,2.71,2.73,2.73,0.0,143688748.0
000858,五 粮 液,106.8,107.69,106.47,107.36,107.0,0.34,2237802124.0
000895,双汇发展,26.54,26.68,26.41,26.62,26.54,0.3,230513928.0
000938,紫光股份,24.79,25.24,24.65,25.15,24.35,3.29,1413996222.0
000958,电投产融,6.48,6.51,6.46,6.49,6.46,0.46,132997639.0
000977,浪潮信息,60.77,60.97,60.05,60.49,59.39,1.85,2175777101.0
000988,华工科技,75.5,78.15,75.5,76.94,73.92,4.09,4207276458.0
001280,中国铀业,87.58,89.14,85.61,88.27,85.61,3.11,1657807850.0
001289,龙源电力,15.58,15.6,15.46,15.55,15.48,0.45,58210231.0
001309,德明利,238.01,241.5,234.32,240.98,232.94,3.45,1664577683.0
001389,广合科技,101.3,102.27,98.63,100.62,99.5,1.13,632607435.0
002001,新 和 成,29.89,30.23,29.34,29.83,29.75,0.27,1492514838.0
002008,大族激光,48.99,50.79,48.92,50.25,48.05,4.58,1191389229.0
002027,分众传媒,7.39,7.39,7.26,7.31,7.31,0.0,838982077.0
002028,思源电气,191.76,202.77,191.59,202.0,188.0,7.45,2344713168.0
002049,紫光国微,77.7,78.07,77.09,78.0,76.56,1.88,1365680688.0
002050,三花智控,51.7,51.79,51.01,51.58,51.12,0.9,4958475649.0
002080,中材科技,38.39,39.5,38.08,39.27,37.71,4.14,1400779260.0
002102,ST能特,3.47,3.48,3.42,3.47,3.45,0.58,121381934.0
002142,宁波银行,32.2,32.9,32.05,32.61,32.27,1.05,1001178255.0
002156,通富微电,47.91,49.38,47.09,48.84,46.9,4.14,4718913251.0
002179,中航光电,34.91,35.02,34.62,34.8,34.61,0.55,923321880.0
002185,华天科技,13.83,14.25,13.66,14.09,13.51,4.29,2887978600.0
002202,金风科技,26.02,26.58,25.43,26.19,25.51,2.67,5857402782.0
002230,科大讯飞,55.75,56.7,55.35,56.41,54.81,2.92,3555871565.0
002241,歌尔股份,26.44,26.6,26.31,26.46,26.18,1.07,1565331255.0
002281,光迅科技,68.12,71.35,67.68,70.05,66.75,4.94,2805088044.0
002311,海大集团,53.5,54.5,53.06,53.8,53.4,0.75,581892151.0
002352,顺丰控股,39.03,39.1,38.79,38.97,38.86,0.28,889312387.0
002353,杰瑞股份,87.8,93.23,86.81,92.19,85.44,7.9,1958039554.0
002371,北方华创,479.09,488.76,476.0,484.0,472.23,2.49,3360691566.0
002379,宏桥控股,30.77,31.2,29.76,30.0,30.49,-1.61,537365888.0
002384,东山精密,74.71,75.89,73.55,74.91,72.47,3.37,4350641049.0
002409,雅克科技,90.0,90.98,89.02,90.39,87.4,3.42,862465656.0
002415,海康威视,32.8,32.84,32.35,32.54,32.64,-0.31,1656336392.0
002428,云南锗业,34.99,35.57,34.59,35.06,34.04,3.0,1017316995.0
002460,赣锋锂业,64.84,65.8,64.38,65.17,64.75,0.65,1957370332.0
002463,沪电股份,70.7,73.31,70.01,71.59,69.16,3.51,4915647247.0
002466,天齐锂业,50.92,50.94,50.06,50.35,50.2,0.3,1353686816.0
002475,立讯精密,51.99,52.0,51.33,51.72,51.17,1.07,4004057333.0
002484,江海股份,28.4,29.43,28.4,29.28,28.1,4.2,633159170.0
002493,荣盛石化,14.52,14.85,14.36,14.77,14.47,2.07,909321940.0
002565,顺灏股份,18.0,18.95,17.6,18.3,17.58,4.1,3498718537.0
002594,比亚迪,90.5,90.65,89.83,90.06,89.82,0.27,1875980039.0
002600,领益智造,14.9,15.0,14.78,14.98,14.72,1.77,1503021264.0
002602,世纪华通,20.0,20.08,19.08,19.28,19.8,-2.63,2899314837.0
002648,卫星化学,23.01,23.04,22.32,22.5,22.74,-1.06,1247701245.0
002653,海思科,48.0,48.56,47.18,47.91,47.23,1.44,124143264.0
002709,天赐材料,42.1,42.14,40.8,41.35,41.78,-1.03,2224088296.0
002714,牧原股份,46.16,47.29,46.08,46.65,46.41,0.52,1561810510.0
002736,国信证券,12.5,12.57,12.47,12.57,12.41,1.29,275526366.0
002816,*ST和科,25.32,25.93,25.12,25.52,25.31,0.83,81530796.0
002837,英维克,102.68,105.0,100.86,103.82,99.69,4.14,3996831149.0
002851,麦格米特,119.49,119.98,115.55,118.9,115.17,3.24,1715599504.0
002916,深南电路,248.0,249.97,240.0,246.05,243.47,1.06,3965152537.0
002938,鹏鼎控股,58.87,59.24,57.07,58.17,58.65,-0.82,2375007050.0
003816,中国广核,3.93,3.95,3.91,3.92,3.92,0.0,418702225.0
159516,半导体设备ETF国泰,1.822,1.837,1.804,1.825,1.786,2.18,1125860142
159558,半导体设备ETF易方达,2.125,2.152,2.114,2.138,2.093,2.15,164120195
300014,亿纬锂能,63.78,64.63,63.3,64.19,63.53,1.04,2305955608.0
300015,爱尔眼科,10.96,10.96,10.56,10.74,11.07,-2.98,2134038621.0
300024,机器人,17.35,17.61,17.3,17.59,17.21,2.21,465610144.0
300033,同花顺,347.18,354.99,345.88,353.69,341.43,3.59,3096546535.0
300054,鼎龙股份,44.39,45.15,44.08,44.95,43.44,3.48,787183431.0
300059,东方财富,22.81,22.95,22.72,22.95,22.66,1.28,4777064554.0
300124,汇川技术,75.36,77.33,75.35,76.85,74.65,2.95,2227261249.0
300136,信维通信,80.99,83.0,77.99,82.15,79.45,3.4,9492262274.0
300152,*ST动力,2.7,2.72,2.49,2.57,2.72,-5.51,311945148.0
300223,北京君正,126.98,127.24,123.42,125.48,123.63,1.5,2308175283.0
300274,阳光电源,146.43,155.22,145.0,153.31,144.5,6.1,11701647975.0
300285,国瓷材料,30.54,30.98,30.15,30.78,30.13,2.16,596747551.0
300308,中际旭创,561.0,573.99,550.12,565.99,540.01,4.81,20565541886.0
300394,天孚通信,277.0,303.56,266.11,297.9,252.97,17.76,16568274351.0
300408,三环集团,51.45,54.5,50.81,54.19,50.82,6.63,1632974246.0
300433,蓝思科技,36.0,36.06,35.16,35.36,35.2,0.45,2194383479.0
300475,香农芯创,140.56,141.5,137.02,140.25,137.79,1.79,2610293262.0
300476,胜宏科技,265.88,272.68,263.43,271.37,257.8,5.26,9488998760.0
300498,温氏股份,15.8,15.97,15.76,15.88,15.82,0.38,532419110.0
300502,新易盛,379.98,399.0,375.3,390.15,364.06,7.17,18316253892.0
300555,ST路通,14.42,14.93,14.42,14.84,14.31,3.7,57654617.0
300567,精测电子,131.0,135.22,126.51,133.38,126.16,5.72,2022651993.0
300594,ST朗进,26.35,26.8,25.8,26.34,26.34,0.0,80782061.0
300604,长川科技,129.0,131.33,126.81,130.94,126.03,3.9,2834856376.0
300620,光库科技,163.0,188.28,159.0,184.7,156.9,17.72,7450699567.0
300661,圣邦股份,69.72,69.92,69.0,69.33,68.75,0.84,708287733.0
300666,江丰电子,125.0,136.83,125.0,129.38,123.61,4.67,4147783974.0
300750,宁德时代,370.5,372.5,362.6,368.82,369.11,-0.08,10080946319.0
300751,迈为股份,317.2,340.0,302.47,320.57,302.15,6.1,4940691034.0
300757,罗博特科,415.0,449.0,398.0,433.0,399.0,8.52,5396144670.0
300760,迈瑞医疗,189.68,189.94,188.81,189.17,189.49,-0.17,959213244.0
300857,协创数据,206.2,218.0,204.05,215.38,200.05,7.66,2142722912.0
300999,金龙鱼,30.16,30.3,29.98,30.15,29.85,1.01,310424561.0
301165,锐捷网络,75.3,79.65,74.77,77.08,73.18,5.33,714276650.0
301200,大族数控,151.0,151.49,146.17,149.62,147.16,1.67,577702377.0
301217,铜冠铜箔,30.52,31.0,30.23,30.74,29.96,2.6,315288315.0
301308,江波龙,292.4,295.0,287.02,293.95,288.0,2.07,3253370598.0
301377,鼎泰高科,168.88,179.55,167.5,174.14,166.06,4.87,806272009.0
301511,德福科技,28.77,29.18,28.63,29.12,28.39,2.57,340029447.0
301526,国际复材,9.25,9.96,9.16,9.75,9.03,7.97,1772116057.0
302132,中航成飞,77.29,77.77,76.88,77.35,76.64,0.93,514025216.0
589130,科创芯片ETF易方达,1.022,1.038,1.018,1.037,1.004,3.29,41308248
600000,浦发银行,10.11,10.24,10.08,10.18,10.12,0.59,621933880.0
600010,包钢股份,2.41,2.55,2.4,2.53,2.38,6.3,3901226189.0
600011,华能国际,6.94,6.99,6.93,6.96,6.92,0.58,348019350.0
600015,华夏银行,6.58,6.65,6.55,6.61,6.58,0.46,308063840.0
