排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,昨日打二板以上表现,BK1645,8505.11,771.86,9.98,26403126000,15.06,2,0,立新能源,9.99
2,昨日连板_含一字,BK1051,30883.67,2034.82,7.05,48999954000,6.6,5,0,立新能源,9.99
3,昨日连板,BK0816,20882.94,1239.48,6.31,37785362000,15.57,4,0,立新能源,9.99
4,题材股,BK1717,1091.98,36.76,3.48,1394483760000,12.8,10,4,立新能源,9.99
5,资源开采概念,BK1017,1541.83,45.73,3.06,433891824000,1.92,16,5,中曼石油,10.0
6,反转股,BK1716,737.73,14.66,2.03,324082480000,5.32,11,7,立新能源,9.99
7,黄金概念,BK0547,17824.06,337.19,1.93,2963360640000,2.91,47,21,盛达资源,9.99
8,最近多板,BK1638,1883.42,33.04,1.79,8821780224000,7.59,106,68,长裕集团,10.0
9,昨日涨停_含一字,BK1050,96310.84,1465.07,1.54,5969218304000,7.25,70,50,长裕集团,10.0
10,国资云概念,BK1008,1463.87,21.81,1.51,497678464000,4.47,10,10,美利云,10.03
11,昨日涨停,BK0815,131918.72,1916.73,1.47,5966388992000,9.98,69,50,长裕集团,10.0
12,东方财富热股,BK1637,2711.87,39.0,1.46,16951533312000,7.11,58,40,证通电子,9.94
13,稀缺资源,BK0519,33309.15,472.88,1.44,5025572352000,2.33,49,31,西部矿业,7.76
14,大盘价值,BK1666,943.66,11.52,1.24,29114660096000,0.5,78,13,招商轮船,7.07
15,IPv6,BK0897,1361.25,15.82,1.18,639092368000,3.77,6,7,星网锐捷,9.43
16,昨日首板,BK1630,4292.02,49.23,1.16,5847076352000,8.77,60,50,长裕集团,10.0
17,腾讯云,BK1189,973.36,9.69,1.01,626371424000,4.28,10,10,华勤技术,10.0
18,绿色电力,BK1024,1220.42,12.23,1.01,6382873856000,2.17,96,70,立新能源,9.99
19,锂矿概念,BK1173,1705.7,16.54,0.98,3831071568000,2.62,20,15,大为股份,10.0
20,可燃冰,BK0818,1385.91,12.18,0.89,210565035000,1.58,6,3,石化油服,5.63
21,GDR,BK0868,1038.23,8.76,0.85,1548786304000,1.16,6,4,中国太保,3.54
22,白酒,BK0896,1772.38,14.69,0.84,2712238128000,1.29,27,18,群兴玩具,10.02
23,酿酒概念,BK0477,37949.54,311.26,0.83,2681134176000,1.47,26,9,舍得酒业,4.24
24,页岩气,BK0603,2437.68,19.84,0.82,3068394336000,0.68,17,14,通源石油,8.89
25,超超临界发电,BK1087,1433.31,11.6,0.82,1220757920000,2.04,26,22,华银电力,9.97
26,上证50_,BK0611,2139.37,17.22,0.81,28760402944000,0.43,34,15,紫金矿业,6.59
27,油气设服,BK0606,1915.39,15.26,0.8,2127241712000,2.21,26,24,中曼石油,10.0
28,CRO,BK0899,1884.0,14.75,0.79,908488064000,4.45,21,20,万邦医药,12.99
29,租售同权,BK0822,585.14,4.52,0.78,285660480000,1.54,9,6,招商蛇口,4.91
30,红利破净股,BK1636,1025.56,7.66,0.75,14410781184000,0.31,30,12,平煤股份,5.1
31,VPN,BK0885,1066.39,7.72,0.73,356082416000,5.31,11,8,云赛智联,5.9
32,上证180_,BK0612,1726.89,12.23,0.71,50116011008000,0.61,117,60,华勤技术,10.0
33,减肥药,BK1146,1209.4,8.27,0.69,979896112000,3.05,21,18,博瑞医药,13.14
34,幽门螺杆菌概念,BK1056,896.83,6.1,0.68,439915632000,2.88,24,27,罗欣药业,10.02
35,粮食概念,BK1086,634.9,4.3,0.68,188649827000,1.84,17,10,康农种业,7.94
36,趋势股,BK1715,847.62,5.42,0.64,4029854288000,2.84,29,26,锐捷网络,13.66
37,重组蛋白,BK1063,912.82,5.84,0.64,233082646000,3.65,14,6,海特生物,3.49
38,反内卷概念,BK1197,933.52,5.97,0.64,4889697536000,1.5,89,55,大有能源,10.04
39,草甘膦,BK0950,1533.63,9.23,0.61,167747137000,2.0,9,4,广信股份,3.96
40,昨日高换手,BK1632,557.42,3.31,0.6,1604660848000,17.75,34,34,长裕集团,10.0
41,中盘价值,BK1670,929.66,5.43,0.59,4886987264000,1.53,84,61,盛屯矿业,9.18
42,中特估,BK1139,1167.96,6.86,0.59,25360599808000,0.42,54,23,中金黄金,6.4
43,抽水蓄能,BK1003,1735.13,9.95,0.58,1716880176000,1.84,20,18,长缆科技,10.03
44,磷化工,BK1010,888.51,4.83,0.55,1247364336000,2.29,22,24,聚石化学,10.74
45,小金属概念,BK0695,3892.36,20.86,0.54,4961393408000,2.61,55,58,长裕集团,10.0
46,单抗概念,BK0870,1656.5,8.56,0.52,1708748816000,2.6,22,27,海南海药,9.92
47,转基因,BK0907,1225.93,6.35,0.52,119664780000,2.12,10,7,康农种业,7.94
48,生物质能发电,BK1098,1006.39,5.19,0.52,225059757000,3.03,14,15,九洲集团,11.88
49,煤化工概念,BK0492,10194.08,51.7,0.51,2862085024000,1.73,44,27,金牛化工,9.99
50,东数西算,BK1064,1719.81,8.64,0.5,1695933744000,4.25,29,38,证通电子,9.94
51,免税概念,BK0927,1076.8,5.38,0.5,619014160000,0.78,9,7,招商蛇口,4.91
52,周期股,BK1639,911.25,4.52,0.5,23901273088000,1.25,55,42,招商轮船,7.07
53,低碳冶金,BK0979,898.86,4.27,0.48,253232325000,0.66,5,1,酒钢宏兴,1.43
54,天然气,BK0843,1591.62,7.33,0.46,5763184640000,1.04,59,66,中曼石油,10.0
55,超级品牌,BK0811,2101.81,9.31,0.44,7268584192000,0.96,19,11,登康口腔,6.71
56,HS300_,BK0500,12072.5,50.87,0.42,68604703744000,0.85,185,110,华勤技术,10.0
57,证金持股,BK0718,1344.82,5.47,0.41,32974355968000,0.63,111,68,星网锐捷,9.43
58,零售概念,BK1655,778.08,2.82,0.36,2975978816000,1.2,26,32,哈三联,10.0
59,油气资源,BK1649,761.46,2.63,0.35,6041134592000,1.1,72,81,中曼石油,10.0
60,茅指数,BK0999,729.0,2.52,0.35,13783825920000,1.34,25,17,爱美客,8.7
61,EDR概念,BK1049,1624.56,5.54,0.34,388064944000,4.04,6,8,瑞芯微,10.0
62,CAR-T细胞疗法,BK0986,1101.13,3.64,0.33,681754848000,3.13,12,13,海南海药,9.92
63,独家药品,BK0676,2359.86,7.57,0.32,669594192000,2.2,22,20,益佰制药,9.88
64,长期破净,BK1635,863.55,2.6,0.3,14520466944000,0.62,95,81,*ST仕净,12.19
65,红利股,BK1641,962.79,2.79,0.29,19403306496000,0.35,57,42,兖矿能源,6.78
66,鸡肉概念,BK0887,679.23,1.9,0.28,324063744000,1.23,14,6,天康生物,2.15
67,AH股,BK0499,9076.75,23.7,0.26,44519135744000,0.65,109,85,华勤技术,10.0
68,第四代半导体,BK1121,2243.73,5.68,0.25,104705685000,1.8,2,2,东微半导,2.79
69,大盘股,BK1663,991.84,2.51,0.25,73253314560000,0.9,177,118,华勤技术,10.0
70,创新药,BK1106,1403.69,3.5,0.25,3844589392000,3.33,88,96,哈三联,10.0
71,AI芯片,BK1127,1846.48,4.36,0.24,3308879440000,4.2,15,24,瑞芯微,10.0
72,退税商店,BK0933,1058.3,2.35,0.22,133638360000,1.97,5,6,翠微股份,3.58
73,中字头,BK0505,8385.15,18.12,0.22,15924379136000,0.62,51,47,国安股份,10.0
74,行业龙头,BK1661,931.31,2.07,0.22,30793478656000,0.92,54,39,爱美客,8.7
75,猪肉概念,BK0882,1094.29,2.33,0.21,725161984000,1.76,21,13,金字火腿,9.95
76,土地流转,BK0632,1489.22,3.18,0.21,361229888000,1.81,22,20,丰林集团,6.15
77,旅游酒店,BK0485,12912.8,25.63,0.2,295775072000,1.63,17,18,陕西旅游,4.9
78,REITs概念,BK0992,695.98,1.31,0.19,627540400000,1.24,10,11,招商蛇口,4.91
79,低价股,BK1053,976.74,1.83,0.19,2155959824000,1.52,104,130,国安股份,10.0
80,生物疫苗,BK0548,24711.86,43.67,0.18,952271936000,2.46,32,35,海南海药,9.92
81,金融地产风格,BK1714,1043.01,1.9,0.18,22270120960000,0.46,51,44,新城控股,6.06
82,权重股,BK1662,1070.39,1.73,0.16,41882613504000,0.37,31,19,紫金矿业,6.59
83,滨海新区,BK0566,9809.39,13.08,0.13,201849091000,2.64,12,9,金开新能,3.42
84,特色药,BK1656,884.79,0.99,0.11,582659712000,2.42,19,20,天目药业,5.49
85,医美概念,BK0889,1634.17,1.73,0.11,1115295968000,3.71,28,46,五洲医疗,20.0
86,近期新高,BK1674,1280.37,1.26,0.1,503601040000,4.32,4,2,紫光股份,8.3
87,中药概念,BK0615,2044.87,2.06,0.1,1823699248000,2.9,58,83,罗欣药业,10.02
88,消费风格,BK1711,920.27,0.92,0.1,6699303168000,1.37,52,44,爱美客,8.7
89,WiFi,BK0915,1466.63,1.23,0.08,846564368000,3.5,12,19,共进股份,9.98
90,B股,BK0636,850.8,0.63,0.07,663435456000,0.18,33,34,古井贡Ｂ,4.09
91,病原体防治,BK1657,880.32,0.65,0.07,1637263376000,3.58,71,95,哈三联,10.0
92,价值股,BK1640,930.68,0.26,0.03,9846878208000,0.86,49,48,中国海油,4.72
93,F5G概念,BK1088,4506.99,1.02,0.02,2097926240000,3.07,9,14,瑞斯康达,10.05
94,肝炎概念,BK1078,1275.29,0.1,0.01,592788272000,4.95,22,31,海南海药,9.92
95,历史新高,BK1675,1344.85,0.0,0.0,34113005000,5.81,0,0,百合花,0.0
96,MSCI中国,BK0821,1443.95,-0.18,-0.01,80729518080000,1.15,294,267,华勤技术,10.0
97,云计算,BK0579,3027.61,-0.93,-0.03,6917261568000,2.79,57,85,证通电子,9.94
98,央视50_,BK0610,2424.63,-0.63,-0.03,16722834432000,0.48,33,16,大族激光,4.0
99,标准普尔,BK0879,1610.4,-0.49,-0.03,63639831040000,1.33,461,546,盛达资源,9.99
100,维生素,BK0895,1784.5,-0.96,-0.05,463846624000,2.36,10,22,海南海药,9.92
101,网络安全,BK0655,4065.8,-2.02,-0.05,4741846528000,3.09,48,82,瑞斯康达,10.05
102,水产概念,BK0967,759.92,-0.37,-0.05,184800349000,1.87,8,8,通威股份,3.45
103,京津冀,BK0684,1547.59,-0.96,-0.06,680764656000,1.92,25,32,金牛化工,9.99
104,肝素概念,BK0944,835.5,-0.48,-0.06,191069287000,2.24,6,7,辰欣药业,1.78
105,破净股,BK1112,1342.0,-0.89,-0.07,23558066688000,0.68,196,262,云创退,30.0
106,海南自贸,BK1193,855.18,-0.62,-0.07,1144023600000,1.64,31,46,海南海药,9.92
107,数据安全,BK1047,839.49,-0.66,-0.08,1050880112000,2.74,32,49,证通电子,9.94
108,算力概念,BK1134,1739.52,-1.45,-0.08,11962767872000,2.81,79,126,群兴玩具,10.02
109,化工原料,BK0512,25400.5,-20.16,-0.08,1375188304000,2.73,28,46,星辉环材,20.01
110,深证100R,BK0743,1312.91,-1.0,-0.08,17820107520000,2.14,55,43,山金国际,10.01
111,医药医疗风格,BK1712,1081.55,-0.98,-0.09,4481525760000,1.91,49,51,博瑞医药,13.14
112,农业种植,BK0888,2015.4,-1.99,-0.1,678129344000,1.99,36,45,广康生化,9.14
113,生态农业,BK0669,1295.28,-1.38,-0.11,255403384000,2.11,15,22,迪森股份,8.53
114,青蒿素,BK0872,1921.12,-2.3,-0.12,316282448000,2.23,5,6,海正药业,2.46
115,流感,BK0906,1525.44,-1.94,-0.13,1391798144000,3.07,47,74,罗欣药业,10.02
116,中证500,BK0701,2483.18,-3.18,-0.13,18609280768000,2.09,225,262,博瑞医药,13.14
117,社保重仓,BK0520,12405.18,-16.22,-0.13,137237360000,2.6,7,6,广信股份,3.96
118,彩票概念,BK0671,2330.04,-3.41,-0.15,142074042000,1.75,7,12,证通电子,9.94
119,新能源,BK0493,16332.43,-25.79,-0.16,6729176576000,2.54,76,135,立新能源,9.99
120,成渝特区,BK0534,19105.13,-32.05,-0.17,1902852672000,1.69,35,46,乐山电力,9.96
121,稀土永磁,BK0578,3173.87,-5.44,-0.17,1105234688000,2.53,9,37,惠城环保,20.0
122,农药兽药,BK0730,1074.44,-2.03,-0.19,268021758000,2.14,17,26,广康生化,9.14
123,毛发医疗,BK0996,879.13,-1.7,-0.19,111253299000,2.18,8,10,九芝堂,1.91
124,社区团购,BK0965,738.78,-1.37,-0.19,463974928000,1.71,12,22,煌上煌,4.52
125,IPO受益,BK0697,2967.25,-5.99,-0.2,2240227488000,1.51,22,30,国安股份,10.0
126,供销社概念,BK1109,945.5,-1.98,-0.21,123228118000,1.49,4,8,亚钾国际,5.19
127,数字水印,BK1129,862.56,-1.87,-0.22,89304614000,4.15,5,12,证通电子,9.94
128,AB股,BK0498,10344.67,-25.31,-0.24,1236855888000,2.63,23,48,华电能源,10.0
129,预制菜概念,BK1025,928.61,-2.19,-0.24,564580912000,1.75,25,37,金字火腿,9.95
130,化妆品概念,BK0974,1059.08,-2.61,-0.25,575708464000,2.32,22,39,哈三联,10.0
131,宁组合,BK1000,640.1,-1.63,-0.25,5292561920000,2.47,9,15,爱美客,8.7
132,职业教育,BK1022,1095.88,-2.77,-0.25,559982320000,2.53,19,44,证通电子,9.94
133,央国企改革,BK0683,4419.26,-11.31,-0.26,51183896832000,1.32,524,852,立新能源,9.99
134,北交所概念,BK0925,1955.22,-5.04,-0.26,298441104000,3.25,7,18,创业黑马,20.01
135,移动支付,BK0556,10688.65,-28.79,-0.27,2987941120000,2.46,23,42,证通电子,9.94
136,西部大开发,BK0590,3059.47,-8.62,-0.28,12232976640000,2.02,227,360,立新能源,9.99
137,旅游概念,BK0692,1341.01,-3.71,-0.28,341010272000,2.15,21,29,好想你,6.12
138,百日新高,BK1676,1314.21,-3.7,-0.28,190722493000,19.03,2,2,紫光股份,8.3
139,民爆概念,BK1066,1330.76,-4.05,-0.3,329753248000,1.25,6,14,晓程科技,8.51
140,中盘股,BK1664,947.83,-2.88,-0.3,18729817088000,2.13,207,286,华电能源,10.0
141,创新医疗服务,BK1658,865.24,-2.6,-0.3,1472596272000,2.6,29,49,万邦医药,12.99
142,钒电池,BK1095,1227.94,-3.78,-0.31,514091968000,1.69,7,13,西部矿业,7.76
143,东北振兴,BK0838,1065.32,-3.3,-0.31,639559696000,2.61,19,35,华电辽能,10.03
144,病毒防治,BK0675,2452.28,-7.56,-0.31,1208503984000,2.39,44,64,哈三联,10.0
145,碳交易,BK0966,1660.92,-5.28,-0.32,2606031808000,1.59,52,85,华银电力,9.97
146,上证380,BK0705,2819.47,-9.03,-0.32,12456225536000,1.88,156,213,中曼石油,10.0
147,2025三季报扭亏,BK1628,791.03,-2.69,-0.34,120163735000,1.96,4,7,罗欣药业,10.02
148,小盘价值,BK1668,874.8,-3.08,-0.35,4789071104000,1.89,137,190,中曼石油,10.0
149,华为海思,BK1180,1880.85,-6.7,-0.35,1321417296000,8.44,15,25,共进股份,9.98
150,富时罗素,BK0867,1680.48,-6.08,-0.36,71831568384000,1.44,514,726,罗欣药业,10.02
151,纳米银,BK0855,3104.66,-11.45,-0.37,99144514000,6.42,2,5,行云科技,6.34
152,换电概念,BK0985,1363.47,-5.44,-0.4,730159424000,1.67,11,30,同飞股份,10.26
153,辅助生殖,BK0939,965.05,-3.84,-0.4,514142000000,2.82,19,34,罗欣药业,10.02
154,啤酒概念,BK1073,1046.4,-4.29,-0.41,226133334000,1.74,7,11,重庆啤酒,2.11
155,参股期货,BK0524,28740.64,-117.44,-0.41,3023403744000,1.14,14,28,宏达股份,6.96
156,工程建设,BK0425,22915.82,-98.33,-0.43,1318213552000,1.16,27,37,文科股份,5.59
157,参股银行,BK0525,10928.63,-47.36,-0.43,11490969600000,1.07,77,139,海南海药,9.92
158,味蕾经济,BK1653,810.51,-3.69,-0.45,3479968544000,1.66,32,54,舍得酒业,4.24
159,造纸印刷,BK0470,8683.84,-40.0,-0.46,233059481000,1.92,17,22,景兴纸业,5.1
160,环氧丙烷,BK1011,619.17,-2.9,-0.47,586715536000,2.02,8,15,肯特催化,6.24
161,风能,BK0595,2404.88,-11.34,-0.47,8331911168000,2.26,84,151,立新能源,9.99
162,内贸流通,BK1001,1117.82,-5.28,-0.47,1221893072000,1.83,40,109,神州数码,8.6
163,上海自贸,BK0643,3001.21,-14.16,-0.47,917188096000,0.68,12,22,美迪西,6.01
164,股权转让,BK0803,640.12,-3.11,-0.48,162802344000,2.25,13,26,微创光电,12.48
165,2026中报扭亏,BK1750,848.44,-4.14,-0.49,2161038560000,3.11,62,124,证通电子,9.94
166,工程机械概念,BK0991,1467.62,-7.42,-0.5,1073158448000,1.16,18,38,港迪技术,6.9
167,2025三季报预增,BK1198,982.03,-5.0,-0.51,3831047408000,2.41,29,61,东方铁塔,10.01
168,化债(AMC)概念,BK0980,979.73,-5.04,-0.51,919301312000,1.49,17,37,中金黄金,6.4
169,深成500,BK0568,1375.56,-7.03,-0.51,30113283072000,2.43,195,295,东方铁塔,10.01
170,宠物经济,BK0993,764.07,-4.0,-0.52,358246880000,2.23,20,47,哈三联,10.0
171,参股保险,BK0604,2432.26,-12.66,-0.52,6314771712000,0.65,25,45,红豆股份,7.69
172,养老概念,BK0653,2380.3,-12.47,-0.52,2692819904000,2.11,36,86,爱丽家居,9.98
173,参股券商,BK0514,13096.03,-69.23,-0.53,3594403120000,1.43,43,78,郑州煤电,7.07
