代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.04,11.04,10.91,10.96,11.03,-0.63,867711250.0
000010,*ST美丽,4.74,4.77,4.55,4.6,4.72,-2.54,271740758.0
000021,深科技,32.77,33.79,32.51,33.63,32.26,4.25,5730902401.0
000063,中兴通讯,35.83,36.48,35.37,36.25,35.83,1.17,2399879497.0
000100,TCL科技,4.6,4.61,4.48,4.57,4.57,0.0,1678562349.0
000166,申万宏源,4.96,4.97,4.92,4.95,4.98,-0.6,356600617.0
000301,东方盛虹,11.26,11.51,11.16,11.48,11.33,1.32,282601729.0
000333,美的集团,76.74,77.3,76.3,77.06,76.6,0.6,1544837048.0
000338,潍柴动力,24.88,25.5,24.51,25.37,24.7,2.71,2538074576.0
000408,藏格矿业,81.0,81.29,77.66,77.98,80.5,-3.13,1467346454.0
000425,徐工机械,10.84,10.86,10.4,10.75,10.8,-0.46,1251351050.0
000538,云南白药,57.07,57.1,56.52,56.86,57.09,-0.4,295741003.0
000568,泸州老窖,108.0,108.41,106.16,106.85,108.13,-1.18,609444873.0
000617,中油资本,9.62,10.16,9.47,9.74,9.89,-1.52,3518579684.0
000630,铜陵有色,6.56,6.62,6.41,6.5,6.59,-1.37,1862168470.0
000636,风华高科,22.65,22.98,22.08,22.5,22.4,0.45,2065525172.0
000651,格力电器,38.94,39.05,38.71,39.02,38.94,0.21,1374608874.0
000657,中钨高新,54.28,55.2,53.49,54.44,53.55,1.66,2404154016.0
000725,京东方Ａ,4.23,4.23,4.15,4.2,4.18,0.48,2111466286.0
000776,广发证券,19.52,19.54,19.26,19.47,19.53,-0.31,756292316.0
000792,盐湖股份,36.1,36.2,35.0,35.6,36.15,-1.52,2590110116.0
000807,云铝股份,31.7,32.0,30.38,30.94,31.91,-3.04,2316612680.0
000838,*ST发展,2.36,2.39,2.29,2.31,2.38,-2.94,100749619.0
000858,五 粮 液,104.79,104.99,103.4,103.72,104.79,-1.02,1217253900.0
000895,双汇发展,28.4,28.58,28.18,28.51,28.42,0.32,280451480.0
000938,紫光股份,24.5,26.69,24.41,26.3,24.45,7.57,3487029227.0
000958,电投产融,6.81,6.86,6.66,6.73,6.81,-1.17,330427696.0
000977,浪潮信息,59.21,62.58,59.0,62.36,59.04,5.62,3099531302.0
000988,华工科技,114.34,116.2,111.74,114.78,111.12,3.29,11207723915.0
001280,中国铀业,85.25,85.59,83.02,84.49,85.24,-0.88,741367498.0
001289,龙源电力,18.25,18.45,18.02,18.26,18.12,0.77,153254480.0
001309,德明利,359.0,374.0,355.0,374.0,354.0,5.65,7061636929.0
001389,广合科技,110.45,119.68,109.56,119.68,108.8,10.0,1056892094.0
002001,新 和 成,35.49,35.5,34.24,35.06,35.28,-0.62,1656404074.0
002008,大族激光,64.02,65.48,63.85,65.13,63.73,2.2,1789127979.0
002027,分众传媒,6.9,6.93,6.75,6.87,6.92,-0.72,720963443.0
002028,思源电气,212.0,220.47,211.94,219.63,211.45,3.87,2296318898.0
002049,紫光国微,73.2,74.78,72.6,74.6,72.71,2.6,1101458970.0
002050,三花智控,45.99,46.46,45.6,46.41,45.89,1.13,2387766284.0
002080,中材科技,43.15,44.07,42.16,44.01,42.51,3.53,1500445258.0
002102,ST能特,3.55,3.62,3.41,3.49,3.53,-1.13,329297441.0
002142,宁波银行,30.91,30.95,29.82,30.35,30.95,-1.94,1180311780.0
002156,通富微电,45.91,47.5,45.46,47.4,45.25,4.75,4126454042.0
002179,中航光电,34.78,35.49,34.5,35.43,34.6,2.4,1092171722.0
002185,华天科技,13.7,13.95,13.57,13.93,13.49,3.26,1823170058.0
002202,金风科技,28.56,31.41,28.2,31.0,28.55,8.58,13679729835.0
002230,科大讯飞,51.23,51.64,50.66,51.58,51.17,0.8,1544757566.0
002241,歌尔股份,24.87,24.99,24.55,24.9,24.86,0.16,1100199607.0
002281,光迅科技,81.0,83.77,80.65,83.6,79.28,5.45,4434175902.0
002311,海大集团,56.25,56.73,55.0,55.51,55.84,-0.59,444501993.0
002352,顺丰控股,37.49,37.58,36.9,37.12,37.49,-0.99,706353149.0
002353,杰瑞股份,101.5,103.83,99.0,102.8,100.7,2.09,2120931301.0
002371,北方华创,453.7,464.0,451.5,462.45,450.0,2.77,3026579754.0
002379,宏桥控股,30.4,30.85,29.94,30.6,30.54,0.2,496275815.0
002384,东山精密,111.93,113.88,101.83,107.38,109.71,-2.12,14598556915.0
002409,雅克科技,88.08,92.13,87.61,91.04,86.8,4.88,1582590383.0
