date,code,name,rank,streak_days,flag,market,regime
2025-07-09,603256,宏和科技,41,0,,A股,未定
2025-07-09,002384,东山精密,115,0,,A股,未定
2025-07-09,300502,新易盛,182,0,,A股,未定
2025-07-09,300308,中际旭创,206,0,,A股,未定
2025-07-09,603986,兆易创新,474,0,,A股,未定
2025-07-09,688256,寒武纪,529,0,,A股,未定
2025-07-09,001309,德明利,562,0,,A股,未定
2025-07-09,000021,深科技,750,0,,A股,未定
2025-07-09,600667,太极实业,795,0,,A股,未定
2025-07-09,301308,江波龙,808,0,,A股,未定
2025-07-09,002371,北方华创,888,0,,A股,未定
2025-07-09,688008,澜起科技,1074,0,,A股,未定
2025-07-09,300223,北京君正,1611,0,,A股,未定
2025-07-09,688525,佰维存储,2872,0,,A股,未定
2025-07-09,688361,中科飞测,5030,0,,A股,未定
2025-07-09,688409,富创精密,5040,0,,A股,未定
2025-07-10,603256,宏和科技,97,0,,A股,未定
2025-07-10,300502,新易盛,202,0,,A股,未定
2025-07-10,300308,中际旭创,237,0,,A股,未定
2025-07-10,002384,东山精密,370,0,,A股,未定
2025-07-10,688256,寒武纪,392,0,,A股,未定
2025-07-10,603986,兆易创新,552,0,,A股,未定
2025-07-10,002371,北方华创,857,0,,A股,未定
2025-07-10,688008,澜起科技,995,0,,A股,未定
2025-07-10,000021,深科技,1021,0,,A股,未定
2025-07-10,001309,德明利,1143,0,,A股,未定
2025-07-10,301308,江波龙,1617,0,,A股,未定
2025-07-10,600667,太极实业,1703,0,,A股,未定
2025-07-10,300223,北京君正,1791,0,,A股,未定
2025-07-10,688525,佰维存储,2393,0,,A股,未定
2025-07-10,688409,富创精密,4954,0,,A股,未定
2025-07-10,688361,中科飞测,5004,0,,A股,未定
2025-07-11,688256,寒武纪,158,0,,A股,未定
2025-07-11,603256,宏和科技,212,0,,A股,未定
2025-07-11,300502,新易盛,239,0,,A股,未定
2025-07-11,300308,中际旭创,288,0,,A股,未定
2025-07-11,002384,东山精密,364,0,,A股,未定
2025-07-11,688008,澜起科技,527,0,,A股,未定
2025-07-11,603986,兆易创新,570,0,,A股,未定
2025-07-11,002371,北方华创,763,0,,A股,未定
2025-07-11,000021,深科技,914,0,,A股,未定
2025-07-11,300223,北京君正,1190,0,,A股,未定
2025-07-11,301308,江波龙,1496,0,,A股,未定
2025-07-11,001309,德明利,1547,0,,A股,未定
2025-07-11,600667,太极实业,1900,0,,A股,未定
2025-07-11,688525,佰维存储,1980,0,,A股,未定
2025-07-11,688409,富创精密,4773,0,,A股,未定
2025-07-11,688361,中科飞测,4801,0,,A股,未定
2025-07-12,603256,宏和科技,192,0,,A股,未定
2025-07-12,300502,新易盛,281,0,,A股,未定
2025-07-12,300308,中际旭创,286,0,,A股,未定
2025-07-12,688256,寒武纪,300,0,,A股,未定
2025-07-12,002384,东山精密,359,0,,A股,未定
2025-07-12,688008,澜起科技,490,0,,A股,未定
2025-07-12,603986,兆易创新,575,0,,A股,未定
2025-07-12,002371,北方华创,639,0,,A股,未定
2025-07-12,000021,深科技,951,0,,A股,未定
2025-07-12,301308,江波龙,961,0,,A股,未定
2025-07-12,300223,北京君正,1405,0,,A股,未定
2025-07-12,001309,德明利,2101,0,,A股,未定
2025-07-12,600667,太极实业,2261,0,,A股,未定
2025-07-12,688525,佰维存储,2442,0,,A股,未定
2025-07-12,688409,富创精密,4721,0,,A股,未定
2025-07-12,688361,中科飞测,4992,0,,A股,未定
2025-07-13,688008,澜起科技,139,0,,A股,未定
2025-07-13,603256,宏和科技,227,0,,A股,未定
2025-07-13,688256,寒武纪,231,0,,A股,未定
2025-07-13,300502,新易盛,287,0,,A股,未定
2025-07-13,300308,中际旭创,292,0,,A股,未定
2025-07-13,002384,东山精密,460,0,,A股,未定
2025-07-13,603986,兆易创新,631,0,,A股,未定
2025-07-13,002371,北方华创,654,0,,A股,未定
2025-07-13,000021,深科技,1063,0,,A股,未定
2025-07-13,300223,北京君正,1396,0,,A股,未定
2025-07-13,301308,江波龙,1463,0,,A股,未定
2025-07-13,001309,德明利,2099,0,,A股,未定
2025-07-13,688525,佰维存储,2106,0,,A股,未定
2025-07-13,600667,太极实业,2156,0,,A股,未定
2025-07-13,688409,富创精密,4557,0,,A股,未定
2025-07-13,688361,中科飞测,4775,0,,A股,未定
2025-07-14,300502,新易盛,66,0,,A股,未定
2025-07-14,300308,中际旭创,106,0,,A股,未定
2025-07-14,002384,东山精密,133,0,,A股,未定
2025-07-14,603256,宏和科技,299,0,,A股,未定
2025-07-14,688256,寒武纪,439,0,,A股,未定
2025-07-14,603986,兆易创新,665,0,,A股,未定
2025-07-14,002371,北方华创,792,0,,A股,未定
2025-07-14,688008,澜起科技,880,0,,A股,未定
2025-07-14,001309,德明利,1272,0,,A股,未定
2025-07-14,000021,深科技,1322,0,,A股,未定
2025-07-14,300223,北京君正,1795,0,,A股,未定
2025-07-14,301308,江波龙,2042,0,,A股,未定
2025-07-14,600667,太极实业,2531,0,,A股,未定
2025-07-14,688525,佰维存储,3466,0,,A股,未定
2025-07-14,688409,富创精密,5110,0,,A股,未定
2025-07-14,688361,中科飞测,5128,0,,A股,未定
2025-07-15,300502,新易盛,3,1,,A股,未定
2025-07-15,300308,中际旭创,4,1,,A股,未定
2025-07-15,002384,东山精密,56,0,,A股,未定
2025-07-15,688008,澜起科技,273,0,,A股,未定
2025-07-15,603256,宏和科技,348,0,,A股,未定
2025-07-15,603986,兆易创新,358,0,,A股,未定
2025-07-15,688256,寒武纪,401,0,,A股,未定
2025-07-15,000021,深科技,597,0,,A股,未定
2025-07-15,002371,北方华创,784,0,,A股,未定
2025-07-15,301308,江波龙,1098,0,,A股,未定
2025-07-15,300223,北京君正,1347,0,,A股,未定
2025-07-15,001309,德明利,2078,0,,A股,未定
2025-07-15,688525,佰维存储,2248,0,,A股,未定
2025-07-15,600667,太极实业,2475,0,,A股,未定
2025-07-15,688409,富创精密,4984,0,,A股,未定
2025-07-15,688361,中科飞测,4996,0,,A股,未定
2025-07-16,300502,新易盛,6,2,,A股,未定
2025-07-16,300308,中际旭创,72,0,,A股,未定
2025-07-16,688256,寒武纪,136,0,,A股,未定
2025-07-16,002384,东山精密,256,0,,A股,未定
2025-07-16,603986,兆易创新,527,0,,A股,未定
2025-07-16,603256,宏和科技,552,0,,A股,未定
2025-07-16,688008,澜起科技,608,0,,A股,未定
2025-07-16,002371,北方华创,876,0,,A股,未定
2025-07-16,301308,江波龙,993,0,,A股,未定
2025-07-16,000021,深科技,1183,0,,A股,未定
2025-07-16,300223,北京君正,1398,0,,A股,未定
2025-07-16,001309,德明利,1970,0,,A股,未定
2025-07-16,600667,太极实业,2577,0,,A股,未定
2025-07-16,688525,佰维存储,3115,0,,A股,未定
2025-07-16,688361,中科飞测,4735,0,,A股,未定
2025-07-16,688409,富创精密,5051,0,,A股,未定
2025-07-17,002384,东山精密,13,1,,A股,未定
2025-07-17,300502,新易盛,15,3,,A股,未定
2025-07-17,300308,中际旭创,93,0,,A股,未定
2025-07-17,603986,兆易创新,202,0,,A股,未定
2025-07-17,603256,宏和科技,374,0,,A股,未定
2025-07-17,688256,寒武纪,433,0,,A股,未定
2025-07-17,000021,深科技,503,0,,A股,未定
2025-07-17,688008,澜起科技,638,0,,A股,未定
2025-07-17,002371,北方华创,646,0,,A股,未定
2025-07-17,300223,北京君正,839,0,,A股,未定
2025-07-17,301308,江波龙,1595,0,,A股,未定
2025-07-17,001309,德明利,2105,0,,A股,未定
2025-07-17,600667,太极实业,2112,0,,A股,未定
2025-07-17,688525,佰维存储,2603,0,,A股,未定
2025-07-17,688409,富创精密,4722,0,,A股,未定
2025-07-17,688361,中科飞测,4929,0,,A股,未定
2025-07-18,300502,新易盛,44,0,,A股,未定
2025-07-18,300308,中际旭创,75,0,,A股,未定
2025-07-18,002384,东山精密,110,0,,A股,未定
2025-07-18,603256,宏和科技,249,0,,A股,未定
2025-07-18,002371,北方华创,407,0,,A股,未定
2025-07-18,603986,兆易创新,457,0,,A股,未定
2025-07-18,688256,寒武纪,501,0,,A股,未定
2025-07-18,688008,澜起科技,866,0,,A股,未定
2025-07-18,000021,深科技,1089,0,,A股,未定
2025-07-18,300223,北京君正,1302,0,,A股,未定
2025-07-18,301308,江波龙,1429,0,,A股,未定
2025-07-18,688525,佰维存储,2041,0,,A股,未定
2025-07-18,001309,德明利,2387,0,,A股,未定
2025-07-18,600667,太极实业,2706,0,,A股,未定
2025-07-18,688409,富创精密,3546,0,,A股,未定
2025-07-18,688361,中科飞测,4936,0,,A股,未定
2025-07-19,300502,新易盛,86,0,,A股,未定
2025-07-19,300308,中际旭创,89,0,,A股,未定
2025-07-19,002384,东山精密,147,0,,A股,未定
2025-07-19,603256,宏和科技,269,0,,A股,未定
2025-07-19,002371,北方华创,414,0,,A股,未定
2025-07-19,688256,寒武纪,514,0,,A股,未定
2025-07-19,603986,兆易创新,571,0,,A股,未定
2025-07-19,688008,澜起科技,785,0,,A股,未定
2025-07-19,000021,深科技,1214,0,,A股,未定
2025-07-19,300223,北京君正,1599,0,,A股,未定
2025-07-19,301308,江波龙,1748,0,,A股,未定
2025-07-19,600667,太极实业,2559,0,,A股,未定
2025-07-19,001309,德明利,2622,0,,A股,未定
2025-07-19,688525,佰维存储,2940,0,,A股,未定
2025-07-19,688409,富创精密,4246,0,,A股,未定
2025-07-19,688361,中科飞测,5014,0,,A股,未定
2025-07-20,300502,新易盛,95,0,,A股,未定
2025-07-20,300308,中际旭创,114,0,,A股,未定
2025-07-20,002384,东山精密,169,0,,A股,未定
2025-07-20,603256,宏和科技,326,0,,A股,未定
2025-07-20,002371,北方华创,510,0,,A股,未定
2025-07-20,603986,兆易创新,587,0,,A股,未定
2025-07-20,688256,寒武纪,685,0,,A股,未定
2025-07-20,688008,澜起科技,920,0,,A股,未定
2025-07-20,000021,深科技,1335,0,,A股,未定
2025-07-20,300223,北京君正,1644,0,,A股,未定
2025-07-20,301308,江波龙,2046,0,,A股,未定
2025-07-20,600667,太极实业,2535,0,,A股,未定
2025-07-20,001309,德明利,2979,0,,A股,未定
2025-07-20,688525,佰维存储,3155,0,,A股,未定
2025-07-20,688409,富创精密,3989,0,,A股,未定
2025-07-20,688361,中科飞测,5079,0,,A股,未定
2025-07-21,300308,中际旭创,122,0,,A股,未定
2025-07-21,300502,新易盛,145,0,,A股,未定
2025-07-21,002384,东山精密,240,0,,A股,未定
2025-07-21,603256,宏和科技,622,0,,A股,未定
2025-07-21,603986,兆易创新,677,0,,A股,未定
2025-07-21,688256,寒武纪,738,0,,A股,未定
2025-07-21,002371,北方华创,745,0,,A股,未定
2025-07-21,688008,澜起科技,904,0,,A股,未定
2025-07-21,000021,深科技,1271,0,,A股,未定
2025-07-21,300223,北京君正,1478,0,,A股,未定
2025-07-21,301308,江波龙,2059,0,,A股,未定
2025-07-21,600667,太极实业,2076,0,,A股,未定
2025-07-21,001309,德明利,3041,0,,A股,未定
2025-07-21,688525,佰维存储,3139,0,,A股,未定
2025-07-21,688409,富创精密,4994,0,,A股,未定
2025-07-21,688361,中科飞测,5077,0,,A股,未定
2025-07-22,300502,新易盛,162,0,,A股,未定
2025-07-22,300308,中际旭创,172,0,,A股,未定
2025-07-22,002384,东山精密,349,0,,A股,未定
2025-07-22,688256,寒武纪,510,0,,A股,未定
2025-07-22,603986,兆易创新,593,0,,A股,未定
2025-07-22,603256,宏和科技,606,0,,A股,未定
2025-07-22,002371,北方华创,713,0,,A股,未定
2025-07-22,300223,北京君正,1054,0,,A股,未定
2025-07-22,688008,澜起科技,1133,0,,A股,未定
2025-07-22,301308,江波龙,1462,0,,A股,未定
2025-07-22,000021,深科技,1494,0,,A股,未定
2025-07-22,001309,德明利,1655,0,,A股,未定
2025-07-22,600667,太极实业,2369,0,,A股,未定
2025-07-22,688525,佰维存储,3338,0,,A股,未定
2025-07-22,688361,中科飞测,4898,0,,A股,未定
2025-07-22,688409,富创精密,4996,0,,A股,未定
2025-07-23,300308,中际旭创,148,0,,A股,未定
2025-07-23,300502,新易盛,150,0,,A股,未定
2025-07-23,002371,北方华创,215,0,,A股,未定
2025-07-23,001309,德明利,372,0,,A股,未定
2025-07-23,002384,东山精密,381,0,,A股,未定
2025-07-23,603986,兆易创新,420,0,,A股,未定
2025-07-23,688256,寒武纪,627,0,,A股,未定
2025-07-23,603256,宏和科技,836,0,,A股,未定
2025-07-23,688008,澜起科技,938,0,,A股,未定
2025-07-23,301308,江波龙,1041,0,,A股,未定
2025-07-23,688361,中科飞测,1155,0,,A股,未定
2025-07-23,300223,北京君正,1281,0,,A股,未定
2025-07-23,000021,深科技,1379,0,,A股,未定
2025-07-23,688409,富创精密,2407,0,,A股,未定
2025-07-23,600667,太极实业,2436,0,,A股,未定
2025-07-23,688525,佰维存储,2776,0,,A股,未定
2025-07-24,300502,新易盛,147,0,,A股,未定
2025-07-24,300308,中际旭创,204,0,,A股,未定
2025-07-24,301308,江波龙,380,0,,A股,未定
2025-07-24,002384,东山精密,429,0,,A股,未定
2025-07-24,002371,北方华创,450,0,,A股,未定
2025-07-24,300223,北京君正,473,0,,A股,未定
2025-07-24,603986,兆易创新,502,0,,A股,未定
2025-07-24,688256,寒武纪,616,0,,A股,未定
2025-07-24,603256,宏和科技,733,0,,A股,未定
2025-07-24,688008,澜起科技,941,0,,A股,未定
2025-07-24,000021,深科技,1120,0,,A股,未定
2025-07-24,600667,太极实业,1564,0,,A股,未定
2025-07-24,688361,中科飞测,2020,0,,A股,未定
2025-07-24,001309,德明利,2091,0,,A股,未定
2025-07-24,688525,佰维存储,2442,0,,A股,未定
2025-07-24,688409,富创精密,2444,0,,A股,未定
2025-07-25,688256,寒武纪,8,1,,A股,未定
2025-07-25,603986,兆易创新,117,0,,A股,未定
2025-07-25,300502,新易盛,173,0,,A股,未定
2025-07-25,300308,中际旭创,231,0,,A股,未定
2025-07-25,002384,东山精密,242,0,,A股,未定
2025-07-25,002371,北方华创,363,0,,A股,未定
2025-07-25,001309,德明利,389,0,,A股,未定
2025-07-25,688008,澜起科技,462,0,,A股,未定
2025-07-25,300223,北京君正,693,0,,A股,未定
2025-07-25,301308,江波龙,838,0,,A股,未定
2025-07-25,000021,深科技,878,0,,A股,未定
2025-07-25,603256,宏和科技,1127,0,,A股,未定
2025-07-25,688409,富创精密,1180,0,,A股,未定
2025-07-25,688525,佰维存储,2129,0,,A股,未定
2025-07-25,600667,太极实业,2316,0,,A股,未定
2025-07-25,688361,中科飞测,2801,0,,A股,未定
2025-07-26,688256,寒武纪,13,2,,A股,未定
2025-07-26,300502,新易盛,99,0,,A股,未定
2025-07-26,603986,兆易创新,111,0,,A股,未定
2025-07-26,300308,中际旭创,162,0,,A股,未定
2025-07-26,002371,北方华创,284,0,,A股,未定
2025-07-26,688008,澜起科技,415,0,,A股,未定
2025-07-26,002384,东山精密,477,0,,A股,未定
2025-07-26,001309,德明利,515,0,,A股,未定
2025-07-26,300223,北京君正,669,0,,A股,未定
2025-07-26,000021,深科技,719,0,,A股,未定
2025-07-26,301308,江波龙,817,0,,A股,未定
2025-07-26,603256,宏和科技,1132,0,,A股,未定
2025-07-26,688409,富创精密,1329,0,,A股,未定
2025-07-26,688525,佰维存储,1980,0,,A股,未定
2025-07-26,600667,太极实业,2427,0,,A股,未定
2025-07-26,688361,中科飞测,3077,0,,A股,未定
2025-07-27,688256,寒武纪,36,0,,A股,未定
2025-07-27,300502,新易盛,119,0,,A股,未定
2025-07-27,300308,中际旭创,126,0,,A股,未定
2025-07-27,603986,兆易创新,164,0,,A股,未定
2025-07-27,002371,北方华创,342,0,,A股,未定
2025-07-27,002384,东山精密,419,0,,A股,未定
2025-07-27,688008,澜起科技,473,0,,A股,未定
2025-07-27,001309,德明利,520,0,,A股,未定
2025-07-27,300223,北京君正,740,0,,A股,未定
2025-07-27,301308,江波龙,861,0,,A股,未定
2025-07-27,000021,深科技,948,0,,A股,未定
2025-07-27,603256,宏和科技,1099,0,,A股,未定
2025-07-27,688409,富创精密,1351,0,,A股,未定
2025-07-27,600667,太极实业,1403,0,,A股,未定
2025-07-27,688525,佰维存储,2016,0,,A股,未定
2025-07-27,688361,中科飞测,3306,0,,A股,未定
2025-07-28,603256,宏和科技,34,0,,A股,未定
2025-07-28,300502,新易盛,97,0,,A股,未定
2025-07-28,300308,中际旭创,119,0,,A股,未定
2025-07-28,002384,东山精密,155,0,,A股,未定
2025-07-28,688256,寒武纪,270,0,,A股,未定
2025-07-28,603986,兆易创新,469,0,,A股,未定
2025-07-28,688008,澜起科技,522,0,,A股,未定
2025-07-28,002371,北方华创,525,0,,A股,未定
2025-07-28,000021,深科技,755,0,,A股,未定
2025-07-28,300223,北京君正,1419,0,,A股,未定
2025-07-28,301308,江波龙,1704,0,,A股,未定
2025-07-28,001309,德明利,1876,0,,A股,未定
2025-07-28,600667,太极实业,2582,0,,A股,未定
2025-07-28,688525,佰维存储,2989,0,,A股,未定
2025-07-28,688409,富创精密,4272,0,,A股,未定
2025-07-28,688361,中科飞测,4336,0,,A股,未定
2025-07-29,300502,新易盛,29,1,,A股,未定
2025-07-29,300308,中际旭创,42,0,,A股,未定
2025-07-29,002384,东山精密,109,0,,A股,未定
2025-07-29,688256,寒武纪,123,0,,A股,未定
2025-07-29,301308,江波龙,186,0,,A股,未定
2025-07-29,603256,宏和科技,312,0,,A股,未定
2025-07-29,603986,兆易创新,439,0,,A股,未定
2025-07-29,002371,北方华创,465,0,,A股,未定
2025-07-29,688008,澜起科技,577,0,,A股,未定
2025-07-29,000021,深科技,866,0,,A股,未定
2025-07-29,300223,北京君正,1077,0,,A股,未定
2025-07-29,688525,佰维存储,1378,0,,A股,未定
2025-07-29,688361,中科飞测,1512,0,,A股,未定
2025-07-29,001309,德明利,1700,0,,A股,未定
2025-07-29,600667,太极实业,2029,0,,A股,未定
2025-07-29,688409,富创精密,3328,0,,A股,未定
2025-07-30,300502,新易盛,106,0,,A股,未定
2025-07-30,300308,中际旭创,108,0,,A股,未定
2025-07-30,603986,兆易创新,112,0,,A股,未定
2025-07-30,002371,北方华创,272,0,,A股,未定
2025-07-30,688256,寒武纪,295,0,,A股,未定
2025-07-30,603256,宏和科技,309,0,,A股,未定
2025-07-30,002384,东山精密,361,0,,A股,未定
2025-07-30,301308,江波龙,644,0,,A股,未定
2025-07-30,688008,澜起科技,701,0,,A股,未定
2025-07-30,300223,北京君正,925,0,,A股,未定
2025-07-30,000021,深科技,1309,0,,A股,未定
2025-07-30,001309,德明利,2166,0,,A股,未定
2025-07-30,688525,佰维存储,2584,0,,A股,未定
2025-07-30,600667,太极实业,2769,0,,A股,未定
2025-07-30,688409,富创精密,4447,0,,A股,未定
2025-07-30,688361,中科飞测,4573,0,,A股,未定
2025-07-31,603256,宏和科技,56,0,,A股,未定
2025-07-31,300308,中际旭创,59,0,,A股,未定
2025-07-31,300502,新易盛,76,0,,A股,未定
2025-07-31,688256,寒武纪,87,0,,A股,未定
2025-07-31,002384,东山精密,166,0,,A股,未定
2025-07-31,603986,兆易创新,336,0,,A股,未定
2025-07-31,002371,北方华创,366,0,,A股,未定
2025-07-31,688008,澜起科技,686,0,,A股,未定
2025-07-31,688409,富创精密,953,0,,A股,未定
2025-07-31,301308,江波龙,1084,0,,A股,未定
2025-07-31,300223,北京君正,1157,0,,A股,未定
2025-07-31,000021,深科技,1201,0,,A股,未定
2025-07-31,001309,德明利,1381,0,,A股,未定
2025-07-31,688525,佰维存储,2450,0,,A股,未定
2025-07-31,600667,太极实业,2639,0,,A股,未定
2025-07-31,688361,中科飞测,4462,0,,A股,未定
2025-08-01,603256,宏和科技,53,0,,A股,未定
2025-08-01,300308,中际旭创,103,0,,A股,未定
2025-08-01,300502,新易盛,111,0,,A股,未定
2025-08-01,688256,寒武纪,261,0,,A股,未定
2025-08-01,002384,东山精密,264,0,,A股,未定
2025-08-01,603986,兆易创新,344,0,,A股,未定
2025-08-01,002371,北方华创,573,0,,A股,未定
2025-08-01,688008,澜起科技,650,0,,A股,未定
2025-08-01,001309,德明利,706,0,,A股,未定
2025-08-01,000021,深科技,1287,0,,A股,未定
2025-08-01,300223,北京君正,1395,0,,A股,未定
2025-08-01,301308,江波龙,1490,0,,A股,未定
2025-08-01,600667,太极实业,2383,0,,A股,未定
2025-08-01,688525,佰维存储,3173,0,,A股,未定
2025-08-01,688409,富创精密,4401,0,,A股,未定
2025-08-01,688361,中科飞测,5030,0,,A股,未定
2025-08-02,603256,宏和科技,39,0,,A股,未定
2025-08-02,300308,中际旭创,90,0,,A股,未定
2025-08-02,300502,新易盛,114,0,,A股,未定
2025-08-02,688256,寒武纪,146,0,,A股,未定
2025-08-02,002384,东山精密,334,0,,A股,未定
2025-08-02,002371,北方华创,443,0,,A股,未定
2025-08-02,603986,兆易创新,446,0,,A股,未定
2025-08-02,688008,澜起科技,772,0,,A股,未定
2025-08-02,001309,德明利,1099,0,,A股,未定
2025-08-02,301308,江波龙,1494,0,,A股,未定
2025-08-02,000021,深科技,1571,0,,A股,未定
2025-08-02,300223,北京君正,1722,0,,A股,未定
2025-08-02,600667,太极实业,2849,0,,A股,未定
2025-08-02,688525,佰维存储,3833,0,,A股,未定
2025-08-02,688409,富创精密,4668,0,,A股,未定
2025-08-02,688361,中科飞测,5053,0,,A股,未定
2025-08-03,603256,宏和科技,35,0,,A股,未定
2025-08-03,300502,新易盛,139,0,,A股,未定
2025-08-03,300308,中际旭创,144,0,,A股,未定
2025-08-03,688256,寒武纪,319,0,,A股,未定
2025-08-03,002384,东山精密,342,0,,A股,未定
2025-08-03,002371,北方华创,517,0,,A股,未定
2025-08-03,603986,兆易创新,543,0,,A股,未定
2025-08-03,001309,德明利,790,0,,A股,未定
2025-08-03,688008,澜起科技,869,0,,A股,未定
2025-08-03,301308,江波龙,1476,0,,A股,未定
2025-08-03,000021,深科技,1535,0,,A股,未定
2025-08-03,300223,北京君正,1706,0,,A股,未定
2025-08-03,600667,太极实业,2800,0,,A股,未定
2025-08-03,688525,佰维存储,3970,0,,A股,未定
2025-08-03,688409,富创精密,4203,0,,A股,未定
2025-08-03,688361,中科飞测,5028,0,,A股,未定
2025-08-04,603256,宏和科技,125,0,,A股,未定
2025-08-04,300502,新易盛,157,0,,A股,未定
2025-08-04,300308,中际旭创,186,0,,A股,未定
2025-08-04,002384,东山精密,290,0,,A股,未定
2025-08-04,603986,兆易创新,426,0,,A股,未定
2025-08-04,688256,寒武纪,472,0,,A股,未定
2025-08-04,688409,富创精密,638,0,,A股,未定
2025-08-04,688008,澜起科技,674,0,,A股,未定
2025-08-04,002371,北方华创,690,0,,A股,未定
2025-08-04,000021,深科技,1090,0,,A股,未定
2025-08-04,300223,北京君正,1437,0,,A股,未定
2025-08-04,001309,德明利,1716,0,,A股,未定
2025-08-04,301308,江波龙,1752,0,,A股,未定
2025-08-04,600667,太极实业,3040,0,,A股,未定
2025-08-04,688525,佰维存储,3152,0,,A股,未定
2025-08-04,688361,中科飞测,4782,0,,A股,未定
2025-08-05,300308,中际旭创,122,0,,A股,未定
2025-08-05,300502,新易盛,141,0,,A股,未定
2025-08-05,603256,宏和科技,150,0,,A股,未定
2025-08-05,002384,东山精密,313,0,,A股,未定
2025-08-05,688256,寒武纪,419,0,,A股,未定
2025-08-05,603986,兆易创新,613,0,,A股,未定
2025-08-05,002371,北方华创,799,0,,A股,未定
2025-08-05,688008,澜起科技,953,0,,A股,未定
2025-08-05,000021,深科技,1362,0,,A股,未定
2025-08-05,300223,北京君正,1513,0,,A股,未定
2025-08-05,301308,江波龙,1754,0,,A股,未定
2025-08-05,001309,德明利,1921,0,,A股,未定
2025-08-05,688525,佰维存储,3091,0,,A股,未定
2025-08-05,600667,太极实业,3157,0,,A股,未定
2025-08-05,688409,富创精密,3689,0,,A股,未定
2025-08-05,688361,中科飞测,4463,0,,A股,未定
2025-08-06,603256,宏和科技,53,0,,A股,未定
2025-08-06,300502,新易盛,185,0,,A股,未定
2025-08-06,688008,澜起科技,205,0,,A股,未定
2025-08-06,300308,中际旭创,298,0,,A股,未定
2025-08-06,688256,寒武纪,622,0,,A股,未定
2025-08-06,603986,兆易创新,670,0,,A股,未定
2025-08-06,002384,东山精密,705,0,,A股,未定
2025-08-06,002371,北方华创,742,0,,A股,未定
2025-08-06,300223,北京君正,1080,0,,A股,未定
2025-08-06,000021,深科技,1344,0,,A股,未定
2025-08-06,301308,江波龙,1736,0,,A股,未定
2025-08-06,001309,德明利,2189,0,,A股,未定
2025-08-06,688525,佰维存储,2230,0,,A股,未定
2025-08-06,600667,太极实业,2296,0,,A股,未定
2025-08-06,688409,富创精密,3328,0,,A股,未定
2025-08-06,688361,中科飞测,3920,0,,A股,未定
2025-08-07,688256,寒武纪,197,0,,A股,未定
2025-08-07,300502,新易盛,200,0,,A股,未定
2025-08-07,300308,中际旭创,214,0,,A股,未定
2025-08-07,603256,宏和科技,262,0,,A股,未定
2025-08-07,688008,澜起科技,340,0,,A股,未定
2025-08-07,603986,兆易创新,401,0,,A股,未定
2025-08-07,002384,东山精密,447,0,,A股,未定
2025-08-07,300223,北京君正,487,0,,A股,未定
2025-08-07,002371,北方华创,504,0,,A股,未定
2025-08-07,000021,深科技,931,0,,A股,未定
2025-08-07,001309,德明利,1114,0,,A股,未定
2025-08-07,600667,太极实业,1193,0,,A股,未定
2025-08-07,688525,佰维存储,1294,0,,A股,未定
2025-08-07,301308,江波龙,1325,0,,A股,未定
2025-08-07,688409,富创精密,3055,0,,A股,未定
2025-08-07,688361,中科飞测,3816,0,,A股,未定
2025-08-08,300308,中际旭创,222,0,,A股,未定
2025-08-08,300502,新易盛,253,0,,A股,未定
2025-08-08,688256,寒武纪,403,0,,A股,未定
2025-08-08,603256,宏和科技,470,0,,A股,未定
2025-08-08,603986,兆易创新,628,0,,A股,未定
2025-08-08,002384,东山精密,728,0,,A股,未定
2025-08-08,688008,澜起科技,783,0,,A股,未定
2025-08-08,002371,北方华创,826,0,,A股,未定
2025-08-08,001309,德明利,1014,0,,A股,未定
2025-08-08,300223,北京君正,1307,0,,A股,未定
2025-08-08,000021,深科技,1649,0,,A股,未定
2025-08-08,301308,江波龙,2040,0,,A股,未定
2025-08-08,688525,佰维存储,2549,0,,A股,未定
2025-08-08,600667,太极实业,2554,0,,A股,未定
2025-08-08,688361,中科飞测,4234,0,,A股,未定
2025-08-08,688409,富创精密,4357,0,,A股,未定
2025-08-09,300308,中际旭创,221,0,,A股,未定
2025-08-09,300502,新易盛,243,0,,A股,未定
2025-08-09,603256,宏和科技,448,0,,A股,未定
2025-08-09,688256,寒武纪,471,0,,A股,未定
2025-08-09,002371,北方华创,651,0,,A股,未定
2025-08-09,603986,兆易创新,734,0,,A股,未定
2025-08-09,688008,澜起科技,740,0,,A股,未定
2025-08-09,002384,东山精密,824,0,,A股,未定
2025-08-09,001309,德明利,1287,0,,A股,未定
2025-08-09,300223,北京君正,1579,0,,A股,未定
2025-08-09,000021,深科技,1736,0,,A股,未定
2025-08-09,301308,江波龙,2294,0,,A股,未定
2025-08-09,600667,太极实业,2807,0,,A股,未定
2025-08-09,688525,佰维存储,3183,0,,A股,未定
2025-08-09,688409,富创精密,4427,0,,A股,未定
2025-08-09,688361,中科飞测,4787,0,,A股,未定
2025-08-10,300308,中际旭创,205,0,,A股,未定
2025-08-10,300502,新易盛,297,0,,A股,未定
2025-08-10,688525,佰维存储,416,0,,A股,未定
2025-08-10,603256,宏和科技,468,0,,A股,未定
2025-08-10,688256,寒武纪,529,0,,A股,未定
2025-08-10,603986,兆易创新,724,0,,A股,未定
2025-08-10,688008,澜起科技,796,0,,A股,未定
2025-08-10,002371,北方华创,812,0,,A股,未定
2025-08-10,002384,东山精密,818,0,,A股,未定
2025-08-10,001309,德明利,1244,0,,A股,未定
