排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,氮肥,BK1432,2122.92,145.04,7.33,99396317000,7.26,6,0,潞化科技,10.11
2,房产租赁经纪,BK1341,1383.14,71.36,5.44,18377067000,5.83,3,0,我爱我家,10.0
3,运动服装,BK1355,3005.55,146.36,5.12,17278729000,8.76,4,0,嘉麟杰,10.07
4,种子,BK1518,4859.38,210.37,4.53,63442416000,13.98,8,2,万向德农,10.01
5,农用机械,BK1404,1797.04,74.76,4.34,47287545000,3.56,7,3,天鹅股份,9.99
6,海洋捕捞,BK1513,1111.31,42.37,3.96,6295791000,5.34,2,1,中水渔业,10.0
7,林业Ⅲ,BK1502,4718.71,179.53,3.96,21043861000,15.54,3,1,福建金森,10.0
8,林业Ⅱ,BK1255,4718.71,179.53,3.96,21043861000,15.54,3,1,福建金森,10.0
9,纺织化学制品,BK1423,1607.31,60.9,3.94,102042082000,4.78,12,1,福莱蒽特,9.99
10,渔业,BK1260,1027.89,37.67,3.8,19004243000,5.32,6,1,中水渔业,10.0
11,水产养殖,BK1514,692.54,24.61,3.68,12708452000,5.32,4,0,国联水产,6.33
12,煤化工,BK1419,2036.63,70.72,3.6,263152779000,2.55,9,0,金牛化工,10.01
13,氟化工,BK1424,14236.71,484.48,3.52,325617392000,4.72,10,0,昊华科技,10.01
14,种植业,BK1261,2844.34,94.17,3.42,161134415000,8.94,17,4,万向德农,10.01
15,复合肥,BK1433,3505.93,111.8,3.29,84505433000,5.0,9,1,农大科技,9.18
16,横向通用软件,BK1448,6251.16,196.99,3.25,540716288000,4.52,29,4,鼎捷数智,19.99
17,超市,BK1552,1666.14,51.65,3.2,67701355000,2.23,7,0,国光连锁,10.04
18,炼油化工,BK1569,3864.5,114.3,3.05,3213941456000,0.3,10,0,华锦股份,10.08
19,卫浴制品,BK1541,675.03,19.76,3.02,32811347000,1.05,7,0,海鸥住工,10.06
20,聚氨酯,BK1426,3471.36,100.15,2.97,282667792000,3.76,10,0,红 宝 丽,9.99
21,资产管理,BK1364,3620.46,103.53,2.94,38806811000,2.7,3,1,海德股份,10.05
22,食用菌,BK1517,1425.04,39.75,2.87,13306423000,9.69,4,0,众兴菌业,6.65
23,其他农产品加工,BK1505,2568.4,71.64,2.87,83180593000,3.15,11,2,祖名股份,9.99
24,其他种植业,BK1516,1052.87,28.3,2.76,47575910000,6.88,4,1,新赛股份,10.02
25,软饮料,BK1586,1886.43,50.51,2.75,177815898000,1.84,7,1,香飘飘,5.93
26,农化制品,BK0731,1751.85,46.6,2.73,952653904000,3.51,57,5,潞化科技,10.11
27,房地产服务,BK1045,1100.91,28.27,2.64,63726363000,3.04,13,1,我爱我家,10.0
28,其他化学原料,BK1420,3324.85,85.23,2.63,182712712000,3.5,16,2,迪尔化工,15.22
29,旅游综合,BK1561,1752.74,44.24,2.59,41585291000,4.9,8,1,陕西旅游,4.96
30,化学原料,BK1019,1090.27,27.17,2.56,856159088000,2.54,57,6,雪天盐业,10.02
31,铁矿石,BK1371,1836.94,45.31,2.53,78958410000,2.12,5,0,河钢资源,3.28
32,纯碱,BK1417,1031.51,24.99,2.48,50303482000,2.37,5,0,三友化工,4.79
33,宠物食品,BK1507,1501.52,36.32,2.48,29240211000,1.93,4,0,佩蒂股份,5.23
34,炼化及贸易,BK1274,3600.55,87.06,2.48,3371752720000,0.4,30,0,华锦股份,10.08
35,无机盐,BK1422,3157.75,74.25,2.41,136309707000,3.54,7,4,雪天盐业,10.02
36,零食,BK1583,1849.95,43.41,2.4,96782609000,3.96,11,0,黑芝麻,10.1
37,其他石化,BK1570,3008.34,69.7,2.37,130082090000,2.51,14,0,桐昆股份,5.58
38,钟表珠宝,BK1357,2009.26,46.47,2.37,110301063000,6.07,12,4,莱绅通灵,9.94
39,饮料乳品,BK1282,2323.88,53.43,2.35,439524368000,1.85,25,2,骑士乳业,8.16
40,氨纶,BK1412,2992.24,67.95,2.32,59004646000,1.12,1,0,华峰化学,2.32
41,原材料供应链服务,BK1490,2915.28,65.58,2.3,110774925000,1.25,11,1,远大控股,10.06
42,农产品加工,BK1256,2427.5,54.55,2.3,300468992000,5.82,21,6,祖名股份,9.99
43,氯碱,BK1418,2203.63,49.5,2.3,154668761000,2.16,14,0,中泰化学,5.26
44,饰品,BK0734,403.37,9.02,2.29,115108374000,5.55,14,4,莱绅通灵,9.94
45,锂,BK1621,15673.34,344.19,2.25,334593424000,5.34,8,0,天齐锂业,3.88
46,农药,BK1436,2999.4,65.78,2.24,222091123000,2.42,30,3,先达股份,10.09
47,多业态零售,BK1553,1464.92,32.12,2.24,66386572000,2.55,16,0,新华百货,6.61
48,长材,BK1369,539.52,11.75,2.23,18318637000,0.99,3,0,中南股份,3.08
49,乳品,BK1585,2304.88,49.3,2.19,261708475000,1.86,18,1,骑士乳业,8.16
50,农林牧渔,BK0433,15077.37,307.47,2.08,1278030496000,4.36,90,19,万向德农,10.01
51,物业管理,BK1343,1775.98,35.46,2.04,41190456000,1.37,9,1,特发服务,6.23
52,石油石化,BK0464,6834.34,134.17,2.0,5302033408000,0.52,45,3,华锦股份,10.08
53,卫浴电器,BK1452,1356.31,26.36,1.98,15034349000,2.38,3,0,日出东方,2.22
54,改性塑料,BK1437,7095.44,135.87,1.95,164994444000,2.4,12,10,沃特股份,10.0
55,国际工程,BK1475,2497.88,47.27,1.93,50345614000,1.75,4,0,中钢国际,2.91
56,磷肥及磷化工,BK1435,3225.72,60.99,1.93,204868510000,3.06,9,0,川金诺,4.17
57,一般零售,BK0482,16867.36,318.57,1.93,446774624000,2.0,52,8,国芳集团,10.03
58,果蔬加工,BK1503,3132.07,56.67,1.84,44005650000,3.87,4,2,冠农股份,10.0
59,百货,BK1551,1970.49,34.83,1.8,119948180000,2.49,15,4,国芳集团,10.03
60,焦炭Ⅲ,BK1492,831.19,14.65,1.79,58091551000,2.86,7,0,宝泰隆,2.99
61,焦炭Ⅱ,BK1249,831.19,14.65,1.79,58091551000,2.86,7,0,宝泰隆,2.99
62,粮油加工,BK1504,1574.98,27.53,1.78,173282751000,16.17,6,2,金健米业,9.18
63,油品石化贸易,BK1571,3084.16,53.78,1.77,27729173000,2.13,6,0,泰山石油,3.1
64,家纺,BK1353,4181.58,72.4,1.76,31596231000,1.3,7,0,太湖雪,4.11
65,胶黏剂及胶带,BK1425,2752.81,47.19,1.74,19352329000,6.4,3,2,晶华新材,6.2
66,铅锌,BK1614,2739.43,46.67,1.73,208744956000,4.04,9,2,华钰矿业,5.17
67,旅游及景区,BK1272,3032.02,51.4,1.72,135106578000,2.92,24,2,陕西旅游,4.96
68,水产饲料,BK1509,6077.5,102.55,1.72,89853252000,1.55,4,0,粤海饲料,2.25
69,仓储物流,BK1486,4036.09,67.76,1.71,34520839000,1.1,6,0,宏川智慧,3.59
70,钛白粉,BK1421,1917.77,32.05,1.7,69011650000,1.66,6,0,鲁北化工,3.02
71,跨境物流,BK1488,1693.47,28.11,1.69,179532944000,0.89,12,1,天顺股份,4.11
72,住宅开发,BK1346,1933.32,32.01,1.68,561387536000,2.03,50,13,深物业A,9.98
73,油气及炼化工程,BK1572,1865.85,30.54,1.66,73880279000,1.62,6,0,通源石油,3.66
74,其他饰品,BK1356,540.54,8.79,1.65,4807311000,2.04,2,0,ST瑞贝卡,2.65
75,饲料,BK1258,3389.69,54.96,1.65,195901503000,1.97,17,0,佩蒂股份,5.23
76,房屋建设Ⅲ,BK1470,1918.64,30.57,1.62,256453276000,0.87,8,0,ST龙元,3.07
77,房屋建设Ⅱ,BK1246,1918.64,30.57,1.62,256453276000,0.87,8,0,ST龙元,3.07
78,涂料,BK1469,1062.93,16.81,1.61,25455916000,1.28,2,0,三棵树,3.06
79,涤纶,BK1413,1686.37,26.59,1.6,79914862000,2.02,8,2,尤夫股份,9.96
80,钢结构,BK1474,2763.94,43.23,1.59,59789415000,1.4,9,1,富煌钢构,4.95
81,餐饮,BK1559,1465.2,22.67,1.57,12125073000,1.65,4,0,ST云网,2.43
82,基础化工,BK1206,3717.34,57.35,1.57,4794951424000,3.04,334,113,沃特股份,10.0
83,服装家纺,BK1225,2421.83,37.33,1.57,318833376000,1.77,48,13,天创时尚,9.99
84,航运,BK1482,1655.29,25.28,1.55,739557168000,1.66,17,2,海通发展,6.02
85,普钢,BK1226,767.32,11.62,1.54,517378144000,0.85,21,2,柳钢股份,10.05
86,化学制品,BK0538,31947.93,482.6,1.53,1758061136000,3.18,137,45,昊华科技,10.01
87,印刷包装机械,BK1406,2300.81,34.65,1.53,49143259000,2.48,11,1,春光智能,5.63
88,定制家居,BK1539,7299.35,108.55,1.51,75469973000,3.46,13,2,德尔未来,10.02
89,能源金属,BK1015,850.37,12.56,1.5,438950576000,4.39,8,3,天齐锂业,3.88
90,板材,BK1367,840.14,12.34,1.49,473714400000,0.83,15,2,柳钢股份,10.05
91,商贸零售,BK1213,2214.35,32.39,1.48,874605344000,1.79,84,15,国芳集团,10.03
92,贸易Ⅲ,BK1550,10103.37,147.53,1.48,145812577000,1.33,13,1,东方创业,5.21
93,贸易Ⅱ,BK0484,10103.37,147.53,1.48,145812577000,1.33,13,1,东方创业,5.21
94,综合Ⅲ,BK1627,12391.82,178.24,1.46,211836132000,2.54,16,5,上海三毛,9.99
95,综合,BK1217,12391.82,178.24,1.46,211836132000,2.54,16,5,上海三毛,9.99
96,综合Ⅱ,BK0539,12391.82,178.24,1.46,211836132000,2.54,16,5,上海三毛,9.99
97,房地产,BK1202,1998.25,28.47,1.45,951539760000,1.86,74,26,我爱我家,10.0
98,玻璃制造,BK1461,1852.47,26.05,1.43,52635008000,1.87,8,1,三峡新材,4.14
99,粘胶,BK1416,1515.57,21.19,1.42,23120802000,3.66,2,1,吉林化纤,2.72
100,白银,BK1616,5956.99,82.72,1.41,133345833000,11.3,3,0,兴业银锡,2.19
101,光伏主材,BK1318,10470.7,145.02,1.4,148039211000,1.0,2,0,隆基绿能,2.3
102,纺织服饰,BK0436,13730.7,189.26,1.4,624906336000,2.42,84,28,莱绅通灵,9.94
103,冶钢原料,BK1228,3851.55,52.78,1.39,166921412000,1.08,7,2,河钢资源,3.28
104,食品及饲料添加剂,BK1429,2057.23,28.08,1.38,232662014000,1.46,22,3,美农生物,6.9
105,硅料硅片,BK1319,2019.38,27.49,1.38,95231273000,3.69,2,3,TCL中环,6.86
106,培训教育,BK1557,4981.08,67.5,1.37,62511405000,2.98,7,3,华图山鼎,7.44
107,非运动服装,BK1352,2105.64,28.37,1.37,228390529000,1.22,30,9,ST如意,10.02
108,预加工食品,BK1581,6326.03,83.58,1.34,61175426000,2.75,10,1,盖世食品,4.48
109,自然景区,BK1563,2972.19,38.99,1.33,60538312000,2.18,12,0,峨眉山Ａ,3.82
110,贵金属,BK0732,2913.72,38.12,1.33,749207312000,5.73,10,3,湖南黄金,7.03
111,铝,BK1613,2743.19,35.38,1.31,907378784000,2.0,23,6,闽发铝业,9.9
112,动物保健Ⅲ,BK1501,4411.94,56.77,1.3,57973021000,1.11,7,4,大禹生物,5.86
113,动物保健Ⅱ,BK1254,4411.94,56.77,1.3,57973021000,1.11,7,4,大禹生物,5.86
114,黄金,BK1617,7536.41,96.75,1.3,615861472000,4.24,7,3,湖南黄金,7.03
115,钢铁,BK0479,8150.45,104.55,1.3,857204640000,0.9,39,5,柳钢股份,10.05
116,大气治理,BK1388,3132.1,40.13,1.3,17539921000,1.87,6,1,保丽洁,3.55
117,化学纤维,BK0471,17275.89,219.81,1.29,278674288000,2.17,20,6,尤夫股份,9.96
118,商业物业经营,BK1554,1786.4,22.59,1.28,192738514000,1.23,14,4,德必集团,4.68
119,油服工程,BK1275,1960.03,24.77,1.28,240108354000,1.2,12,2,通源石油,3.66
