排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,历史新高,BK1675,1773.22,161.49,10.02,36468290000,4.49,1,1,海鸥股份,10.02
2,昨日打二板以上表现,BK1645,19579.3,1139.92,6.18,45617581000,28.76,6,2,海鸥住工,10.06
3,昨日连板_含一字,BK1051,74009.4,3563.24,5.06,128906742000,20.62,12,4,锦龙股份,9.97
4,供销社概念,BK1109,1100.37,35.19,3.3,133599970000,3.4,12,2,敦煌种业,10.05
5,昨日涨停_含一字,BK1050,150743.27,4502.55,3.08,1853043728000,13.57,48,30,锦龙股份,9.97
6,粮食概念,BK1086,813.22,24.24,3.07,407811104000,5.7,29,6,万向德农,10.01
7,转基因,BK0907,1534.34,44.19,2.97,159121784000,5.28,16,3,万向德农,10.01
8,农业种植,BK0888,2475.82,70.85,2.95,755434720000,4.72,70,15,万向德农,10.01
9,昨日连板,BK0816,34705.4,947.09,2.81,103459334000,23.03,7,4,万向德农,10.01
10,环氧丙烷,BK1011,701.37,17.87,2.61,645995520000,2.46,22,1,红 宝 丽,9.99
11,昨日涨停,BK0815,187.58,4.46,2.44,1779468496000,13.92,41,30,沃特股份,10.0
12,昨日首板,BK1630,6151.07,143.42,2.39,1709960704000,10.36,34,26,沃特股份,10.0
13,化工原料,BK0512,29163.26,677.56,2.38,1989282944000,2.93,81,12,和远气体,10.0
14,水产概念,BK0967,920.33,20.3,2.26,195833372000,4.39,14,2,中水渔业,10.0
15,调味品概念,BK1026,997.17,21.43,2.2,639838928000,2.83,31,1,雪天盐业,10.02
16,托育服务,BK1074,886.58,18.7,2.15,26005881000,1.67,4,2,时代出版,9.97
17,题材股,BK1717,1400.35,29.26,2.13,4166405968000,11.19,38,30,锦龙股份,9.97
18,C2M概念,BK0955,1374.71,27.9,2.07,280064896000,2.1,29,8,鼎捷数智,19.99
19,磷化工,BK1010,1020.81,20.53,2.05,1325555792000,2.31,43,4,昊华科技,10.01
20,新零售,BK0825,988.94,19.16,1.98,2221540736000,2.46,130,23,莱绅通灵,9.94
21,东方财富热股,BK1637,3642.5,70.67,1.98,11518375168000,7.79,55,45,锦龙股份,9.97
22,煤化工概念,BK0492,11343.48,212.53,1.91,3102087152000,1.83,64,10,潞化科技,10.11
23,乳业,BK0892,1056.74,19.76,1.91,426802256000,2.94,28,3,金健米业,9.18
24,草甘膦,BK0950,1719.33,31.27,1.85,182606395000,2.66,12,1,国投丰乐,3.88
25,华为欧拉,BK1013,1128.82,20.37,1.84,219453567000,3.66,13,6,麒麟信安,20.0
26,生态农业,BK0669,1487.43,26.3,1.8,334891040000,2.96,34,6,远大控股,10.06
27,社区团购,BK0965,860.72,15.16,1.79,494371792000,2.53,29,7,祖名股份,9.99
28,租售同权,BK0822,669.25,11.39,1.73,336046368000,2.35,15,7,我爱我家,10.0
29,农药兽药,BK0730,1231.41,21.0,1.73,315200112000,2.23,39,8,先达股份,10.09
30,低碳冶金,BK0979,928.31,15.45,1.69,253494709000,0.64,7,0,首钢股份,3.63
31,2025三季报预减,BK1199,1182.96,19.66,1.69,63634801000,6.17,6,2,探路者,7.04
32,近期新高,BK1674,1530.13,24.4,1.62,382561520000,8.29,15,16,海鸥住工,10.06
33,黄金概念,BK0547,21311.67,340.11,1.62,3420922928000,3.06,57,15,莱绅通灵,9.94
34,最近多板,BK1638,2330.47,37.07,1.62,2546446704000,11.33,67,58,锦龙股份,9.97
35,代糖概念,BK0938,1114.81,17.55,1.6,167534251000,4.63,13,3,百龙创园,5.97
36,预制菜概念,BK1025,1086.74,16.71,1.56,602218000000,3.13,54,9,中水渔业,10.0
37,资源开采概念,BK1017,1669.74,25.55,1.55,3224154432000,0.38,24,2,通源石油,3.66
38,人造肉,BK0866,1298.73,19.46,1.52,197414853000,4.73,14,3,祖名股份,9.99
39,退税商店,BK0933,1178.11,17.53,1.51,142690537000,1.09,11,1,百大集团,4.04
40,PEEK材料概念,BK1156,1812.1,26.69,1.49,872778224000,3.3,27,20,沃特股份,10.0
41,微盘精选,BK1644,904.97,13.3,1.49,109430349000,2.52,42,8,天鹅股份,9.99
42,抗菌面料,BK1116,1521.7,22.2,1.48,127349300000,2.47,12,4,蒙泰高新,7.16
43,百日新高,BK1676,1622.05,23.68,1.48,410795424000,8.49,13,14,海鸥住工,10.06
44,钒电池,BK1095,1333.03,19.36,1.47,532205920000,1.43,16,3,海德股份,10.05
45,PVDF概念,BK1012,1337.66,18.46,1.4,496560000000,2.87,10,5,昊华科技,10.01
46,ERP概念,BK1133,1309.91,17.92,1.39,242562658000,4.27,16,7,鼎捷数智,19.99
47,内贸流通,BK1001,1268.97,17.09,1.37,1305186128000,1.99,124,33,莱绅通灵,9.94
48,户外露营,BK1079,1409.14,18.95,1.36,136152783000,2.04,23,4,嘉麟杰,10.07
49,味蕾经济,BK1653,902.12,11.97,1.34,3459485616000,1.8,76,10,雪天盐业,10.02
50,REITs概念,BK0992,748.35,9.93,1.34,629001056000,1.36,17,6,*ST数源,7.16
51,免税概念,BK0927,1149.8,15.07,1.33,616445792000,0.91,16,2,海峡股份,3.65
52,EDA概念,BK0946,1535.72,20.05,1.32,336936896000,2.62,5,6,赛微电子,9.01
53,VPN,BK0885,1110.19,14.21,1.3,332307232000,3.88,12,6,天融信,10.0
54,稀缺资源,BK0519,38547.88,490.86,1.29,5480539392000,1.93,54,22,冠农股份,10.0
55,旅游酒店,BK0485,14630.26,185.92,1.29,310092144000,2.41,34,4,陕西旅游,4.96
56,钛白粉概念,BK0805,1368.34,17.09,1.26,195979369000,1.41,11,1,鲁北化工,3.02
57,乡村振兴,BK0834,1576.07,19.29,1.24,3191301520000,3.06,105,38,万向德农,10.01
58,网红经济,BK0940,716.85,8.77,1.24,1193095824000,3.16,98,29,久其软件,9.98
59,猪肉概念,BK0882,1221.59,14.79,1.23,771751856000,2.06,34,5,ST龙大,6.23
60,可燃冰,BK0818,1528.32,18.58,1.23,224397333000,0.93,8,1,中集集团,3.44
61,反内卷概念,BK1197,1053.04,12.7,1.22,5237501440000,1.39,132,23,柳钢股份,10.05
62,微盘股,BK1158,3677.67,43.11,1.19,868855088000,2.5,320,75,莱绅通灵,9.94
63,地摊经济,BK0924,1869.71,21.73,1.18,412816944000,1.35,25,4,上海凤凰,3.88
64,低价股,BK1053,1109.39,12.76,1.16,1989552096000,1.46,151,31,我爱我家,10.0
65,航母概念,BK0715,954.27,10.78,1.14,1081470016000,1.21,22,10,昊华科技,10.01
66,财税数字化,BK1176,1582.55,17.63,1.13,425311504000,3.9,22,18,鼎捷数智,19.99
67,熔盐储能,BK1103,1062.63,11.76,1.12,110899176000,1.43,6,5,迪尔化工,15.22
68,碳基材料,BK1006,1236.57,13.42,1.1,200292798000,2.95,12,9,沃特股份,10.0
69,土地流转,BK0632,1787.33,19.41,1.1,415109424000,3.1,32,12,福建金森,10.0
70,彩票概念,BK0671,2586.31,27.67,1.08,152804020000,1.78,14,3,鸿博股份,10.03
71,TOPCon电池,BK1097,909.77,9.69,1.08,679163456000,2.61,25,15,福达合金,9.99
72,海绵城市,BK0724,981.88,10.4,1.07,251903043000,2.36,29,6,顺景科技,10.04
73,数字水印,BK1129,960.33,10.04,1.06,96758193000,4.85,9,8,鸿博股份,10.03
74,旅游概念,BK0692,1514.3,15.77,1.05,378977040000,2.38,38,14,探路者,7.04
75,降解塑料,BK0909,2026.81,21.09,1.05,846313856000,1.94,49,18,沃特股份,10.0
76,天然气,BK0843,1739.45,17.95,1.04,6039636224000,0.77,94,32,和远气体,10.0
77,冰雪经济,BK1185,966.21,9.93,1.04,307306336000,2.13,34,8,探路者,7.04
78,AB股,BK0498,11810.46,122.02,1.04,1277951584000,1.89,44,25,深物业A,9.98
79,土壤修复,BK1070,1016.11,10.16,1.01,230222887000,1.99,26,7,浙农股份,7.05
80,海洋经济,BK0623,3296.74,32.79,1.0,2311245984000,1.8,79,29,中水渔业,10.0
81,北交所概念,BK0925,2248.47,22.17,1.0,328439152000,4.44,14,10,亚世光电,9.99
82,低市净率,BK1723,1060.79,10.46,1.0,15275435776000,0.54,142,43,时代出版,9.97
83,装配建筑,BK0945,1072.57,10.57,1.0,1222751680000,1.25,69,19,海鸥住工,10.06
84,锂矿概念,BK1173,1961.91,19.45,1.0,4017223808000,2.02,29,10,西藏城投,4.45
85,民爆概念,BK1066,1560.85,15.34,0.99,363022896000,0.84,16,5,四川美丰,4.48
86,小红书概念,BK1187,1165.4,11.46,0.99,823719248000,3.92,54,18,天娱数科,9.94
87,谷子经济,BK1183,989.83,9.59,0.98,562187264000,2.43,53,21,天娱数科,9.94
88,粤港自贸,BK0677,3175.04,30.88,0.98,1167136512000,1.85,51,26,深物业A,9.98
89,京津冀,BK0684,1702.47,16.31,0.97,704257584000,1.68,45,11,金牛化工,10.01
90,海南自贸,BK1193,956.97,9.24,0.97,1317746928000,1.71,59,22,海德股份,10.05
91,造纸印刷,BK0470,9841.87,93.66,0.96,254702196000,3.98,31,8,鸿博股份,10.03
92,虚拟机器人,BK1190,1344.58,12.76,0.96,664767360000,3.41,8,8,鼎捷数智,19.99
93,油气资源,BK1649,833.42,7.82,0.95,6333650432000,0.83,110,42,和远气体,10.0
94,数据安全,BK1047,933.55,8.52,0.92,1276964272000,2.22,50,29,竞业达,10.03
95,新型城镇化,BK1080,1088.91,9.96,0.92,516882784000,2.46,75,25,国晟科技,9.98
96,AIGC概念,BK1111,1904.66,16.96,0.9,2044433888000,3.53,74,43,天娱数科,9.94
97,页岩气,BK0603,2642.14,23.23,0.89,3183312336000,0.47,22,9,海新能科,4.85
98,沪企改革,BK0672,2492.14,21.84,0.88,794733680000,0.81,28,9,东方创业,5.21
99,参股券商,BK0514,14371.6,123.6,0.87,3713680880000,1.41,80,43,锦龙股份,9.97
100,盲盒经济,BK0954,1323.14,11.4,0.87,111333884000,2.66,8,5,潮宏基,4.52
101,电商概念,BK0665,2223.18,19.19,0.87,5594448128000,2.26,235,99,天创时尚,9.99
102,破净股,BK1112,1456.14,12.61,0.87,23695097344000,0.54,286,96,时代出版,9.97
103,2026中报首亏,BK1751,1051.96,8.94,0.86,2268802304000,2.55,189,78,红 宝 丽,9.99
104,工程建设,BK0425,25621.63,218.9,0.86,1324764608000,0.87,50,11,旭杰科技,6.06
105,在线教育,BK0662,1953.02,16.55,0.85,1310093312000,2.6,68,38,天娱数科,9.94
106,统一大市场,BK1077,1264.37,10.7,0.85,417077152000,1.85,30,12,海通发展,6.02
107,Kimi概念,BK1169,1032.15,8.74,0.85,435552160000,4.18,12,5,汉得信息,8.76
108,鸡肉概念,BK0887,741.25,6.14,0.84,333291920000,1.17,16,3,天马科技,2.14
109,文娱消费,BK1654,826.78,6.86,0.84,995208784000,2.41,62,22,天娱数科,9.94
110,中俄贸易概念,BK1072,1554.5,12.9,0.84,659635536000,1.6,59,22,冠农股份,10.0
111,酿酒概念,BK0477,39474.28,324.48,0.83,2636161488000,0.86,31,5,威龙股份,3.14
112,参股银行,BK0525,12160.32,100.66,0.83,11798795776000,1.04,153,68,锦龙股份,9.97
113,ChatGPT概念,BK1126,1895.96,15.52,0.83,1114373040000,3.54,35,27,天娱数科,9.94
114,零售概念,BK1655,841.74,6.82,0.82,3064742400000,1.14,47,14,百大集团,4.04
115,PPP模式,BK0721,777.13,6.27,0.81,2170140416000,1.33,106,35,国晟科技,9.98
116,跨境电商,BK1115,1453.46,11.72,0.81,1640005216000,2.23,121,46,天娱数科,9.94
117,全息技术,BK0699,2755.48,22.02,0.81,212108239000,2.93,8,3,ST银江,3.61
118,房屋检测,BK1179,1344.14,10.85,0.81,239583924000,1.98,32,7,旭杰科技,6.06
119,破增发价股,BK1673,947.0,7.53,0.8,11757260032000,1.47,535,251,海鸥住工,10.06
120,中字头,BK0505,8918.36,71.05,0.8,16383480832000,0.42,68,25,中水渔业,10.0
121,滨海新区,BK0566,10607.6,82.94,0.79,210888347000,2.08,15,6,TCL中环,6.86
122,碳交易,BK0966,1817.26,14.21,0.79,2733922400000,1.15,99,40,昊华科技,10.01
123,股权转让,BK0803,742.53,5.72,0.78,183408217000,2.19,25,14,敦煌种业,10.05
124,白酒,BK0896,1888.06,14.35,0.77,2655534528000,1.15,34,9,泉阳泉,5.22
125,化债(AMC)概念,BK0980,1094.02,8.22,0.76,983177392000,1.55,32,24,久其软件,9.98
126,数据确权,BK1118,1350.47,10.22,0.76,222020102000,3.45,20,11,天娱数科,9.94
127,空间计算,BK1143,1464.03,11.06,0.76,162502383000,2.26,14,10,华是科技,6.25
128,时空大数据,BK1130,1349.22,10.22,0.76,273518576000,2.52,16,11,众合科技,9.96
129,氟化工概念,BK0690,6016.27,44.54,0.75,1247867584000,2.79,26,16,昊华科技,10.01
130,超跌股,BK1671,711.43,5.25,0.74,1033870288000,2.78,119,61,富恒新材,23.94
131,央国企改革,BK0683,4859.2,35.88,0.74,49785184512000,1.15,945,439,新赛股份,10.02
132,工业气体,BK0981,2845.36,20.75,0.73,818200064000,3.25,16,14,昊华科技,10.01
133,通用航空,BK0625,5318.57,38.79,0.73,880012192000,0.97,24,9,洪都航空,5.3
134,红利股,BK1641,1013.36,7.29,0.72,20110358528000,0.27,64,30,国芳集团,10.03
135,IPO受益,BK0697,3184.72,22.82,0.72,2289806848000,1.24,32,18,锦龙股份,9.97
136,包装材料,BK0733,1241.66,8.93,0.72,145672884000,1.95,21,7,上海艾录,4.8
137,有机硅概念,BK0961,1834.44,13.17,0.72,479246640000,2.85,23,13,三友化工,4.79
138,虚拟数字人,BK1055,1221.87,8.71,0.72,3185707168000,3.7,45,33,天娱数科,9.94
139,ST股,BK0511,6422.01,46.22,0.72,749850240000,1.71,121,65,ST如意,10.02
140,宠物经济,BK0993,854.26,6.0,0.71,402875008000,2.0,52,19,远 望 谷,7.37
141,东北振兴,BK0838,1183.09,8.32,0.71,699034864000,2.24,33,20,华锦股份,10.08
142,长期破净,BK1635,939.33,6.51,0.7,14884946176000,0.56,120,48,我爱我家,10.0
143,职业教育,BK1022,1288.25,8.9,0.7,627154192000,2.74,43,23,久其软件,9.98
144,电子身份证,BK1075,1093.19,7.5,0.69,282192560000,5.25,19,16,天融信,10.0
145,参股期货,BK0524,31055.51,209.8,0.68,3001909760000,1.03,24,19,锦龙股份,9.97
146,西部大开发,BK0590,3436.14,23.19,0.68,12627371264000,2.02,379,214,新赛股份,10.02
147,碳纤维,BK1171,1650.88,11.15,0.68,553230800000,2.43,27,16,沃特股份,10.0
148,成渝特区,BK0534,21156.0,142.1,0.68,1934343840000,1.41,49,29,昊华科技,10.01
149,一带一路,BK0712,1563.8,10.28,0.66,16686085888000,0.98,343,161,海鸥股份,10.02
150,体育产业,BK0708,1379.66,8.96,0.65,817128096000,1.64,53,21,蒙娜丽莎,10.0
151,化妆品概念,BK0974,1139.64,7.32,0.65,587122640000,2.16,45,18,新瀚新材,10.6
152,数字经济,BK1061,1224.68,7.73,0.64,1930741120000,2.77,110,77,天娱数科,9.94
153,工业大麻,BK0856,1889.58,11.96,0.64,382653952000,1.96,27,8,ST美晨,9.95
154,影视概念,BK0847,887.7,5.65,0.64,500030576000,1.99,38,16,时代出版,9.97
155,啤酒概念,BK1073,1153.15,7.39,0.64,228042615000,2.85,16,3,红棉股份,3.51
156,医废处理,BK0914,1242.1,7.7,0.62,207472823000,1.54,23,8,塞力医疗,4.08
157,快手概念,BK0972,1457.87,9.01,0.62,291289856000,5.46,21,10,久其软件,9.98
158,首发经济,BK1186,996.37,6.14,0.62,301347872000,2.4,25,13,蒙娜丽莎,10.0
159,腾讯云,BK1189,1037.03,6.3,0.61,607744896000,3.62,9,10,天融信,10.0
160,云计算,BK0579,3249.17,19.39,0.6,7122742784000,1.88,79,66,鼎捷数智,19.99
161,长江三角,BK0594,2845.22,16.99,0.6,9613192448000,1.71,243,152,中安科,10.0
162,独角兽,BK0835,2062.14,12.09,0.59,4916118784000,1.8,56,42,沃特股份,10.0
163,证金持股,BK0718,1392.51,8.15,0.59,22818531840000,0.23,49,16,ST文峰,3.42
164,网络安全,BK0655,4396.9,25.03,0.57,4880684544000,2.16,70,60,久其软件,9.98
165,养老概念,BK0653,2700.22,15.22,0.57,2941474592000,2.08,78,47,柳钢股份,10.05
166,食品安全,BK0614,7482.39,42.37,0.57,414990288000,2.62,29,19,冠农股份,10.0
167,2026中报预减,BK1752,1051.14,5.9,0.56,2324312704000,1.46,131,76,锦龙股份,9.97
168,汽车整车,BK1029,1401.49,7.75,0.56,1658241392000,0.81,18,7,广汽集团,3.68
169,破发股,BK1672,963.94,5.23,0.55,4489088768000,1.69,458,228,莱绅通灵,9.94
170,社保重仓,BK0520,13296.2,73.29,0.55,225386865000,2.38,10,7,运机集团,10.01
171,尾气治理,BK0932,1960.06,10.48,0.54,334621168000,3.18,18,17,和远气体,10.0
172,建筑节能,BK1076,1128.36,5.98,0.53,317157296000,2.83,39,15,红 宝 丽,9.99
173,雄安新区,BK0813,952.81,5.02,0.53,2135527616000,1.22,98,43,久其软件,9.98
174,小金属概念,BK0695,4496.89,23.12,0.52,5521366272000,2.25,66,49,福达合金,9.99
175,2026中报扭亏,BK1750,980.22,5.06,0.52,6817451264000,3.28,120,76,蒙娜丽莎,10.0
176,电子车牌,BK0982,1266.57,6.5,0.52,130285180000,2.79,10,7,远 望 谷,7.37
177,参股新三板,BK0600,2936.76,14.87,0.51,1513199888000,2.35,59,42,久其软件,9.98
178,汽车拆解,BK0943,1257.63,6.41,0.51,231924570000,1.2,12,5,广汽集团,3.68
179,标准普尔,BK0879,1713.27,8.66,0.51,65040545024000,1.03,619,380,锦龙股份,9.97
180,上海自贸,BK0643,3317.62,16.53,0.5,919560976000,0.58,19,14,上海三毛,9.99
181,AI应用,BK1629,743.91,3.72,0.5,3830249664000,3.01,141,105,天娱数科,9.94
182,IPv6,BK0897,1380.28,6.7,0.49,598557312000,2.41,5,8,星网锐捷,10.01
183,垃圾分类,BK0873,1579.24,7.55,0.48,813576656000,1.37,65,30,星帅尔,7.57
