序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
41,600540,新赛股份,5.05,10.02,0.46,51664.0,26090416.0,0.0,5.05,5.05,5.05,4.59,0.17,0.89,11.73,6.27,2935953648.0,2935953648.0,0.0,0.0,5.87,10.5
42,002193,ST如意,5.38,10.02,0.49,122546.0,63805109.0,11.25,5.38,4.83,4.9,4.89,2.56,4.68,-7.49,6.85,1408029659.0,1408021589.0,1.13,1.32,13.74,1.13
43,600371,万向德农,11.54,10.01,1.05,49086.0,56645752.0,0.0,11.54,11.54,11.54,10.49,0.14,1.68,122.32,6.49,3376350120.0,3376350120.0,0.0,0.0,59.61,33.87
44,600378,昊华科技,53.31,10.01,4.85,558371.0,2975549756.0,1.47,53.31,52.6,53.31,48.46,1.36,5.21,38.17,3.68,68769879742.0,57178459502.0,0.0,0.0,23.49,68.86
45,301056,森赫股份,13.19,10.01,1.2,101057.0,131844385.94,12.59,13.43,11.92,12.03,11.99,3.37,5.74,62.69,4.62,3518916138.0,2321384998.0,-0.08,0.3,4.1,-20.54
46,600714,金瑞矿业,19.12,10.01,1.74,554884.0,994709175.0,12.49,19.12,16.95,17.26,17.38,1.49,19.26,164.27,7.15,5509930340.0,5509930340.0,0.0,0.0,-36.07,55.95
47,600722,金牛化工,15.27,10.01,1.39,1408446.0,2059541721.0,12.75,15.27,13.5,13.75,13.88,1.02,20.7,147.99,8.09,10388481453.0,10388481453.0,0.0,0.0,50.44,157.07
48,002396,星网锐捷,36.69,10.01,3.34,1148070.0,4141078934.92,9.87,36.69,33.4,33.8,33.35,1.38,15.16,37.44,3.86,27904739909.0,27789560239.0,0.0,0.0,71.61,58.56
49,001288,运机集团,28.46,10.01,2.59,167697.0,471582368.74,12.6,28.46,25.2,25.32,25.87,4.55,11.04,88.2,2.92,6652919256.0,4322304925.0,0.0,0.0,17.7,-10.36
50,603082,北自科技,44.61,10.01,4.06,69567.0,304034128.0,10.97,44.61,40.16,40.31,40.55,1.28,17.15,74.3,4.33,7430826392.0,1809243309.0,0.0,0.0,21.75,22.86
51,000560,我爱我家,2.64,10.0,0.24,2487038.0,642316327.8,6.25,2.64,2.49,2.49,2.4,1.12,10.62,38.49,0.66,6218522247.0,6184696634.0,0.0,0.0,2.33,-9.59
52,002949,华阳国际,14.08,10.0,1.28,265565.0,357327565.12,12.73,14.08,12.45,12.57,12.8,1.48,17.48,39.42,1.89,2760917435.0,2139112955.0,0.0,0.0,19.12,-8.27
53,002918,蒙娜丽莎,11.33,10.0,1.03,233456.0,257211680.68,10.19,11.33,10.28,10.4,10.3,2.48,10.9,46.95,1.42,4631929614.0,2426942242.0,0.0,0.0,-8.18,-19.93
54,600654,中安科,3.63,10.0,0.33,1165953.0,423233989.0,0.3,3.63,3.62,3.63,3.3,1.96,5.03,106.63,5.49,10328837069.0,8412277517.0,0.0,0.0,14.15,-3.71
55,000798,中水渔业,10.12,10.0,0.92,319789.0,312754415.68,9.78,10.12,9.22,9.28,9.2,1.77,8.74,18.08,6.78,3702490165.0,3702262465.0,0.0,0.0,23.26,-4.35
56,603016,新宏泰,31.69,10.0,2.88,38468.0,118415842.0,10.52,31.69,28.66,28.81,28.81,0.79,2.6,91.77,5.76,4695190400.0,4695190400.0,0.0,0.0,-23.27,6.41
57,603171,税友股份,44.34,10.0,4.03,143283.0,617506777.0,8.51,44.34,40.91,41.88,40.31,2.62,3.53,95.83,7.04,18017337300.0,17997162600.0,0.0,0.0,-8.35,-19.28
58,002212,天融信,6.93,10.0,0.63,1097474.0,751126814.54,5.56,6.93,6.58,6.66,6.3,3.54,9.41,-14.98,0.88,8173615381.0,8086264838.0,0.0,0.0,7.11,-23.59
59,002679,福建金森,10.67,10.0,0.97,130153.0,136470109.14,10.62,10.67,9.64,9.7,9.7,3.2,5.52,-92.61,3.37,2515516520.0,2515516520.0,0.0,0.0,18.95,-9.04
60,002886,沃特股份,26.4,10.0,2.4,42445.0,112054800.0,0.0,26.4,26.4,26.4,24.0,0.15,2.03,126.68,3.75,6948574116.0,5519663530.0,0.0,0.0,-6.32,21.94
61,000062,深圳华强,24.85,10.0,2.26,609597.0,1472468301.27,10.0,24.85,22.59,22.73,22.59,4.85,5.83,33.2,3.77,25990846652.0,25962332668.0,0.0,0.0,-24.17,1.35
62,603396,金辰股份,31.9,10.0,2.9,157412.0,478784756.0,11.9,31.9,28.45,28.68,29.0,2.79,11.36,65.87,1.69,4419026548.0,4419026548.0,0.0,0.0,7.41,-4.49
63,002971,和远气体,47.08,10.0,4.28,184107.0,842553692.7,9.18,47.08,43.15,43.58,42.8,1.27,11.43,137.78,4.65,9916225000.0,7580094026.0,0.0,0.0,26.08,57.83
64,600251,冠农股份,11.77,10.0,1.07,655481.0,748425928.0,10.47,11.77,10.65,10.91,10.7,3.46,8.44,8.51,2.13,9145214472.0,9145214472.0,0.0,0.0,21.22,28.35
65,605566,福莱蒽特,28.51,9.99,2.59,47835.0,131172501.0,10.53,28.51,25.78,25.79,25.92,2.11,3.59,47.39,1.84,3801523400.0,3801523400.0,0.0,0.0,-28.65,-9.17
66,002952,亚世光电,21.79,9.99,1.98,58781.0,124923981.75,10.5,21.79,19.71,19.89,19.81,2.11,4.38,123.06,4.07,3580968600.0,2921488410.0,0.0,0.0,-9.17,11.23
67,003030,祖名股份,24.11,9.99,2.19,65462.0,151379397.29,10.72,24.11,21.76,21.87,21.92,2.48,8.02,-61.76,3.1,3008445800.0,1966855007.0,0.0,0.0,18.07,20.31
68,000017,深中华A,11.45,9.99,1.04,1105705.0,1253143466.62,7.4,11.45,10.68,11.18,10.41,2.02,25.08,372.82,20.02,7891167483.0,5047411339.0,0.0,0.0,118.1,45.49
69,603559,中通国脉,9.58,9.99,0.87,281956.0,266944404.0,10.1,9.58,8.7,8.73,8.71,2.85,7.03,200.52,4.89,3844233459.0,3844233459.0,0.0,0.0,6.92,37.05
70,600689,上海三毛,12.22,9.99,1.11,97633.0,116423363.0,10.53,12.22,11.05,11.1,11.11,4.14,6.41,154.5,5.22,2456114211.0,1859934627.0,0.0,0.0,9.4,-8.94
71,002942,新农股份,20.91,9.99,1.9,255169.0,512135683.08,13.31,20.91,18.38,20.91,19.01,9.62,18.39,15.91,2.54,3251101855.0,2901431516.0,0.0,0.0,28.44,11.11
72,603608,天创时尚,19.7,9.99,1.79,247156.0,473627671.0,9.88,19.7,17.93,18.36,17.91,2.05,5.82,149.65,7.05,8373084775.0,8373084775.0,0.0,0.0,0.25,91.26
73,002855,捷荣技术,14.64,9.99,1.33,51251.0,75031464.0,0.0,14.64,14.64,14.64,13.31,1.83,2.08,-46.44,19.49,3607584144.0,3604766676.0,0.0,0.0,28.31,-10.62
74,002165,红 宝 丽,8.37,9.99,0.76,1205606.0,981934906.77,13.4,8.37,7.35,7.53,7.61,0.79,16.57,-362.89,3.09,6154208536.0,6091396365.0,0.0,0.0,27.79,11.16
75,603045,福达合金,62.18,9.99,5.65,62036.0,380340744.0,10.03,62.18,56.51,56.53,56.53,0.58,4.58,13.58,6.19,8421979738.0,8421979738.0,0.0,0.0,-19.62,218.87
76,603029,天鹅股份,18.28,9.99,1.66,126279.0,223641987.0,11.49,18.28,16.37,16.47,16.62,4.48,10.41,57.12,2.33,2218131760.0,2218131760.0,0.0,0.0,14.32,1.22
77,600479,千金药业,13.33,9.98,1.21,1072038.0,1392000797.0,12.62,13.33,11.8,11.8,12.12,3.57,25.62,18.14,2.17,6561159513.0,5578699870.0,0.0,0.0,38.57,36.3
78,603011,合锻智能,27.65,9.98,2.51,820063.0,2204164216.0,10.54,27.65,25.0,25.18,25.14,2.08,16.59,-198.87,7.36,13670559183.0,13670559183.0,0.0,0.0,-14.29,16.62
79,000011,深物业A,9.15,9.98,0.83,120828.0,107880200.6,10.7,9.15,8.26,8.34,8.32,1.96,2.3,-39.99,1.65,5453208692.0,4817251218.0,0.0,0.0,27.08,1.78
80,002279,久其软件,7.05,9.98,0.64,465031.0,323045334.64,7.49,7.05,6.57,6.6,6.41,2.48,5.84,-122.03,4.13,6078558441.0,5612423030.0,0.0,0.0,2.17,-11.76
81,603778,国晟科技,10.36,9.98,0.94,460112.0,464618402.0,10.4,10.36,9.38,9.42,9.42,2.0,7.16,-39.6,29.27,6838036363.0,6659999991.0,0.0,0.0,-42.7,-41.14
82,605006,山东玻纤,15.54,9.98,1.41,417288.0,633943586.0,10.47,15.54,14.06,14.14,14.13,1.94,6.38,173.76,3.19,10156964264.0,10156964264.0,0.0,0.0,-15.68,112.88
83,000565,渝三峡Ａ,6.62,9.97,0.6,231899.0,146280396.41,10.47,6.62,5.99,6.04,6.02,2.37,5.35,58.2,2.24,2870380496.0,2870380496.0,0.0,0.0,0.15,-9.19
84,601700,风范股份,8.38,9.97,0.76,2051424.0,1622739432.0,14.17,8.38,7.3,7.45,7.62,1.0,18.01,52.36,4.32,9542786174.0,9542786174.0,0.0,0.0,62.72,48.06
85,000712,锦龙股份,11.8,9.97,1.07,151564.0,178845225.0,0.0,11.8,11.8,11.8,10.73,0.41,1.69,371.01,3.94,10572800000.0,10569662675.0,0.0,0.0,25.67,-1.83
86,001376,百通能源,11.58,9.97,1.05,222902.0,250299088.21,9.78,11.58,10.55,10.74,10.53,3.12,10.37,29.99,3.62,5657988000.0,2489587825.0,0.0,0.0,-18.91,-30.82
87,600551,时代出版,7.5,9.97,0.68,185136.0,138324673.0,4.84,7.5,7.17,7.17,6.82,4.69,2.73,12.6,0.85,5085414293.0,5085414293.0,0.0,0.0,6.53,-5.3
88,002427,尤夫股份,5.19,9.96,0.47,643167.0,320808174.99,11.02,5.19,4.67,4.72,4.72,1.39,6.53,321.73,5.25,5114396113.0,5109648347.0,0.0,0.0,14.32,-22.65
89,000925,众合科技,9.38,9.96,0.85,831967.0,740286666.65,12.78,9.38,8.29,8.37,8.53,1.66,12.4,-194.97,1.96,6344349268.0,6295410853.0,0.0,0.0,10.87,4.57
90,002437,誉衡药业,4.86,9.95,0.44,8171194.0,3612936949.48,15.61,4.86,4.17,4.46,4.42,1.2,38.86,34.08,4.39,10837159092.0,10219006915.0,0.0,0.0,70.53,58.31
91,300237,ST美晨,2.21,9.95,0.2,507017.0,108575207.66,10.45,2.21,2.0,2.01,2.01,5.41,3.52,-45.83,160.86,3186631995.0,3186602160.0,0.0,0.91,-1.34,-14.34
92,603900,莱绅通灵,7.85,9.94,0.71,223061.0,175103011.0,0.0,7.85,7.85,7.85,7.14,0.82,6.51,70.45,1.37,2691795144.0,2690382144.0,0.0,0.0,21.52,-7.21
93,002354,天娱数科,7.85,9.94,0.71,915563.0,718716586.05,0.0,7.85,7.85,7.85,7.14,0.66,5.63,159.48,7.52,12988498687.0,12771901165.0,0.0,0.0,29.75,23.23
94,601222,林洋能源,6.09,9.93,0.55,987314.0,593354039.0,5.05,6.09,5.81,5.83,5.54,8.01,4.84,14.57,0.8,12431030750.0,12431030750.0,0.0,0.0,-5.58,11.33
95,002578,闽发铝业,4.33,9.9,0.39,631590.0,265696347.77,10.41,4.33,3.92,3.94,3.94,1.94,7.33,-836.11,2.72,4064268692.0,3728833889.0,0.0,0.0,11.31,-3.56
96,920159,农大科技,34.0,9.18,2.86,40327.0,134064234.2,20.94,37.0,30.48,31.7,31.14,2.91,26.32,13.93,2.35,2584000000.0,520880000.0,-0.38,-0.23,1.95,40.5
97,600127,金健米业,11.77,9.18,0.99,2892282.0,3291559267.0,10.11,11.79,10.7,10.93,10.78,1.14,45.07,-394.29,11.42,7553788476.0,7553788476.0,-0.08,0.0,94.22,75.15
98,002528,*ST英飞,6.65,9.02,0.55,476919.0,311055241.78,9.18,6.71,6.15,6.18,6.1,1.38,4.54,-36.11,-36.68,7971189295.0,6983960187.0,-0.15,0.15,38.54,148.13
99,300456,赛微电子,40.4,9.01,3.34,1252811.0,5062150801.04,6.56,41.8,39.37,39.79,37.06,4.52,20.97,5.47,3.27,29581410614.0,24141535504.0,-0.35,0.2,-10.06,-27.33
100,300642,透景生命,18.84,8.9,1.54,426358.0,793734527.32,14.91,20.18,17.6,18.15,17.3,2.32,30.96,133.19,2.14,3057209020.0,2594372958.0,-0.11,-0.05,44.15,3.01
101,300170,汉得信息,16.64,8.76,1.34,1404536.0,2360785076.31,14.97,18.0,15.71,16.17,15.3,5.27,14.13,91.73,2.98,17312583991.0,16544726182.0,0.0,0.06,-9.37,-12.0
102,300214,日科化学,13.06,8.74,1.05,701316.0,896770859.67,12.74,13.33,11.8,11.84,12.01,1.38,15.09,100.28,2.5,6071628139.0,6071628139.0,0.38,0.62,74.6,95.51
103,300562,乐心医疗,18.27,8.62,1.45,370778.0,666677993.56,13.5,18.88,16.61,16.82,16.82,2.67,22.17,33.31,3.56,3999744915.0,3056183365.0,0.0,0.11,54.31,38.41
104,300798,锦鸡股份,8.55,8.5,0.67,593250.0,501686890.16,7.11,8.73,8.17,8.22,7.88,2.06,14.62,-338.63,2.24,4216451216.0,3468765660.0,-0.12,0.12,13.85,20.25
105,603159,上海亚虹,24.54,8.25,1.87,78544.0,186788951.0,9.0,24.69,22.65,22.79,22.67,3.0,5.61,-452.8,6.92,3435600000.0,3435600000.0,-0.32,-0.12,-0.32,-4.55
106,301119,正强股份,25.96,8.17,1.96,61039.0,154723577.26,10.13,26.45,24.02,24.08,24.0,1.94,5.18,38.9,3.51,3779776000.0,3056893840.0,0.27,0.08,7.99,-30.87
107,920786,骑士乳业,7.95,8.16,0.6,194120.0,150354591.04,10.07,8.08,7.34,7.4,7.35,2.21,14.06,21.16,2.14,1661971350.0,1097509067.0,-0.13,0.38,0.38,-18.38
108,603596,伯特利,28.0,8.11,2.1,450345.0,1260019329.0,3.67,28.45,27.5,27.71,25.9,3.56,5.02,19.59,3.05,25133971184.0,25133971184.0,-0.18,0.21,-11.14,-18.58
109,300504,天邑股份,17.75,8.1,1.33,215799.0,380624129.39,11.63,18.24,16.33,16.36,16.42,2.42,9.8,43.82,2.17,4810686295.0,3908926708.0,-0.11,0.11,-10.49,19.21
110,301186,超达装备,37.4,8.09,2.8,34455.0,128001852.9,11.53,37.99,34.0,35.0,34.6,2.48,3.19,101.38,2.65,4291407050.0,4034827678.0,-0.21,-0.05,-14.98,8.94
111,001232,嘉立创,175.01,8.01,12.98,139312.0,2405495498.91,7.28,177.77,165.97,165.97,162.03,2.63,31.51,47.18,7.67,97228555600.0,7736588140.0,-0.28,-0.34,107.21,107.21
112,603272,*ST联翔,15.02,7.9,1.1,78755.0,118062957.0,9.41,15.31,14.0,14.0,13.92,2.24,7.6,-67.83,2.92,1556477540.0,1556477540.0,-0.2,-0.4,-63.82,-25.31
113,603012,创力集团,10.07,7.82,0.73,582375.0,578177014.0,9.64,10.18,9.28,9.29,9.34,2.65,9.01,38.43,1.7,6510255000.0,6510255000.0,0.2,0.4,14.69,69.53
114,688183,生益电子,131.2,7.81,9.51,400503.0,5316048437.0,13.79,138.47,121.69,123.42,121.69,2.38,4.78,49.47,16.87,109891969901.0,109891969901.0,0.31,0.24,2.49,37.96
115,300833,浩洋股份,39.57,7.79,2.86,33884.0,134779197.42,7.14,41.22,38.6,40.13,36.71,5.89,4.17,27.7,2.05,5005229085.0,3215200085.0,0.0,-0.13,20.42,-1.03
116,300582,英飞特,12.01,7.62,0.85,184664.0,218330824.62,10.22,12.25,11.11,11.16,11.16,3.41,8.16,83.21,3.99,3585423221.0,2718020823.0,0.0,0.08,-16.31,-24.8
117,002860,星帅尔,16.05,7.57,1.13,169190.0,263838839.8,8.51,16.07,14.8,14.93,14.92,1.2,4.89,28.18,2.4,5651929112.0,5552311160.0,0.19,0.5,21.96,14.64
118,688583,思看科技,89.4,7.52,6.25,43035.0,384394817.0,12.83,92.68,82.01,83.1,83.15,1.72,9.98,391.75,9.33,11064144000.0,3855358819.0,-0.07,-0.02,9.81,34.6
119,920436,大地电气,11.16,7.51,0.78,28113.0,30745344.5,9.63,11.35,10.35,10.47,10.38,3.72,3.15,54.73,2.64,1062182462.0,997524782.0,-0.18,0.09,-8.45,-35.64
120,300492,华图山鼎,24.13,7.44,1.67,91933.0,218346004.02,9.71,24.41,22.23,22.42,22.46,2.44,3.34,102.05,32.43,6643132839.0,6643132839.0,0.12,0.29,-14.7,-54.48
121,002161,远 望 谷,6.85,7.37,0.47,436875.0,293198707.0,9.4,6.93,6.33,6.37,6.38,2.3,5.91,-26.44,3.48,5067338190.0,5066324048.0,0.0,0.15,14.36,-6.16
122,301266,宇邦新材,24.97,7.35,1.71,65038.0,157796315.33,8.51,24.99,23.01,23.1,23.26,1.72,4.8,26.24,1.96,3570072391.0,3386740604.0,0.04,0.32,-4.62,-10.21
123,688561,奇安信-U,27.13,7.32,1.85,230142.0,643033772.0,9.93,29.29,26.78,27.0,25.28,6.61,3.37,-22.5,2.63,18509516429.0,18509516429.0,-0.07,-0.29,5.28,-23.75
124,300945,曼卡龙,13.8,7.31,0.94,376455.0,514506504.04,13.61,14.55,12.8,12.93,12.86,1.33,15.77,22.42,2.09,3616588480.0,3294112399.0,0.0,0.22,12.75,-14.02
125,920087,秋乐种业,19.08,7.19,1.28,322883.0,601044724.54,22.64,20.8,16.77,17.66,17.8,1.27,19.68,-147.18,5.99,3152016000.0,3130000065.0,0.0,-0.88,63.92,20.15
126,300880,迦南智能,20.73,7.19,1.39,71551.0,142775031.91,8.12,20.74,19.17,19.29,19.34,2.52,3.67,58.45,3.8,4045195814.0,4045195814.0,0.39,0.97,-3.13,18.93
127,300876,蒙泰高新,16.61,7.16,1.11,91227.0,150399913.93,11.1,17.22,15.5,15.5,15.5,4.9,8.04,-75.62,2.49,2525343772.0,1883620574.0,0.0,-0.06,-7.77,-34.14
128,000909,*ST数源,4.49,7.16,0.3,66015.0,28821932.85,8.11,4.52,4.18,4.18,4.19,3.01,1.51,-66.77,3.25,1965336960.0,1965320459.0,0.22,0.22,-4.06,-19.39
129,688095,福昕软件,62.18,7.06,4.1,78578.0,486908561.0,9.42,65.13,59.66,60.5,58.08,3.84,8.6,203.49,2.18,5680735202.0,5680735202.0,0.02,0.11,-12.89,-30.11
130,002758,浙农股份,9.11,7.05,0.6,426055.0,379711755.81,6.82,9.24,8.66,8.8,8.51,4.15,8.22,13.32,0.94,4726290766.0,4721237467.0,0.11,0.22,14.02,-6.66
131,300005,探路者,11.41,7.04,0.75,855912.0,975644025.79,10.23,11.8,10.71,10.8,10.66,2.17,9.76,98.37,4.7,10083041942.0,10001427924.0,-0.09,0.35,-21.8,5.45
132,002155,湖南黄金,28.92,7.03,1.9,1872935.0,5331445443.51,7.55,29.54,27.5,28.45,27.02,5.55,11.99,23.6,5.25,45191876059.0,45187468680.0,-0.07,-0.21,17.7,39.11
133,603100,川仪股份,19.05,6.96,1.24,166163.0,314049824.0,8.14,19.38,17.93,17.99,17.81,5.8,3.25,17.23,2.01,9775949003.0,9744821112.0,-0.16,-0.21,2.42,-15.3
134,688408,中信博,26.5,6.94,1.72,77783.0,202053349.0,8.68,26.7,24.55,24.91,24.78,3.09,3.55,-29.93,1.43,5805245979.0,5805245979.0,-0.19,0.0,-17.14,-37.07
135,301156,美农生物,12.55,6.9,0.81,150452.0,185253396.89,10.05,12.82,11.64,11.65,11.74,1.98,12.72,63.96,3.14,2310542938.0,1484572067.0,0.0,0.16,-2.11,-5.21
