排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,房产租赁经纪,BK1341,1304.29,73.87,6.0,17399052000,6.43,3,0,我爱我家,10.14
2,种子,BK1518,4394.49,243.73,5.87,59097628000,13.21,10,0,万向德农,10.03
3,教育运营及其他,BK1556,777.72,37.22,5.03,9212932000,3.0,2,0,ST豆神,7.14
4,清洁小家电,BK1459,2062.42,95.83,4.87,112109284000,1.77,8,1,石头科技,20.0
5,血液制品,BK1597,4301.69,198.03,4.83,83848627000,0.95,6,0,卫光生物,10.0
6,其他家电Ⅲ,BK1456,1178.7,51.41,4.56,10309877000,4.36,3,0,奥佳华,7.02
7,其他家电Ⅱ,BK1243,1178.7,51.41,4.56,10309877000,4.36,3,0,奥佳华,7.02
8,涂料,BK1469,1072.28,46.05,4.49,25151504000,2.04,2,0,*ST亚士,8.7
9,通信线缆及配套,BK1592,24896.36,1063.87,4.46,776434512000,9.57,13,0,特发信息,9.99
10,化妆品制造及其他,BK1497,1969.56,84.04,4.46,30379704000,1.77,8,0,维琪科技,13.63
11,化妆品,BK1252,1872.36,75.25,4.19,121481683000,2.57,15,1,维琪科技,13.63
12,卫浴制品,BK1541,637.61,25.39,4.15,31449681000,0.89,7,0,海鸥住工,10.13
13,资产管理,BK1364,3453.78,136.68,4.12,36246939000,0.84,4,0,四川双马,2.22
14,制冷空调设备,BK1400,4368.27,171.76,4.09,181655703000,4.33,18,1,亿利达,10.0
15,品牌化妆品,BK1498,1434.67,54.08,3.92,91101979000,3.12,7,1,水羊股份,9.02
16,乳品,BK1585,2256.31,84.44,3.89,254279770000,1.92,19,0,西部牧业,7.94
17,种植业,BK1261,2594.35,94.94,3.8,150349088000,7.81,18,3,万向德农,10.03
18,装修装饰Ⅲ,BK1478,885.08,31.9,3.74,111255524000,3.45,18,3,金 螳 螂,10.0
19,装修装饰Ⅱ,BK0725,885.08,31.9,3.74,111255524000,3.45,18,3,金 螳 螂,10.0
20,医疗研发外包,BK1600,8917.15,318.94,3.71,957295264000,6.37,24,5,凯莱英,10.0
