代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.82,11.03,10.8,10.86,10.83,0.28,1337643445.0
000010,*ST美丽,3.41,3.52,3.4,3.42,3.41,0.29,54247264.0
000021,深科技,31.07,31.14,29.24,29.24,32.49,-10.0,4242313162.0
000063,中兴通讯,38.21,38.75,36.86,37.08,38.49,-3.66,4521814701.0
000100,TCL科技,4.77,4.87,4.74,4.75,4.85,-2.06,1773344960.0
000166,申万宏源,5.09,5.13,5.02,5.03,5.07,-0.79,716447355.0
000301,东方盛虹,13.09,13.1,12.11,12.18,13.22,-7.87,753268785.0
000333,美的集团,77.6,78.48,77.0,77.85,77.59,0.34,2696447814.0
000338,潍柴动力,23.5,23.7,22.47,22.57,23.74,-4.93,2664191726.0
000408,藏格矿业,81.59,86.03,81.59,81.77,86.3,-5.25,2232300784.0
000425,徐工机械,10.73,10.84,10.44,10.54,10.74,-1.86,1243379207.0
000538,云南白药,55.45,56.18,55.42,55.51,55.61,-0.18,499183119.0
000568,泸州老窖,119.18,126.36,118.96,122.0,120.9,0.91,3306811884.0
000617,中油资本,8.9,8.99,8.81,8.82,8.99,-1.89,536354129.0
000630,铜陵有色,7.44,7.44,7.44,7.44,8.27,-10.04,612783696.0
000636,风华高科,20.29,20.56,19.33,19.37,20.5,-5.51,835790076.0
000651,格力电器,38.6,39.08,38.5,38.54,38.7,-0.41,1424235221.0
000657,中钨高新,46.63,48.96,45.59,45.6,48.5,-5.98,5478710966.0
000725,京东方Ａ,4.32,4.37,4.23,4.24,4.37,-2.97,3116746259.0
000776,广发证券,22.35,22.66,21.66,21.72,22.49,-3.42,1889174504.0
000792,盐湖股份,32.23,33.06,31.52,31.58,32.78,-3.66,3378887544.0
000807,云铝股份,32.0,34.31,31.82,32.22,33.64,-4.22,4136435751.0
000838,*ST发展,2.55,2.55,2.55,2.55,2.83,-9.89,32473995.0
000858,五 粮 液,105.08,110.76,105.08,107.29,105.0,2.18,5754087577.0
000895,双汇发展,25.68,26.03,25.51,25.56,25.68,-0.47,396977335.0
000938,紫光股份,24.95,25.25,24.44,24.49,25.02,-2.12,1288793879.0
000958,电投产融,6.51,6.57,6.43,6.44,6.52,-1.23,210961175.0
000977,浪潮信息,62.95,63.64,60.82,60.89,62.9,-3.2,2419354270.0
000988,华工科技,76.5,78.73,74.75,74.78,77.41,-3.4,2717023003.0
001280,中国铀业,88.01,92.01,88.0,88.01,93.58,-5.95,2357955159.0
001289,龙源电力,15.51,15.86,15.51,15.52,15.66,-0.89,78120960.0
001309,德明利,263.0,265.57,247.29,248.51,271.8,-8.57,3470296117.0
001389,广合科技,104.99,112.87,104.99,105.28,104.99,0.28,1398314072.0
002001,新 和 成,27.5,27.6,26.11,26.24,27.86,-5.81,1223797307.0
002008,大族激光,48.1,48.75,46.8,47.12,48.25,-2.34,1401963394.0
002027,分众传媒,7.18,7.45,7.17,7.36,7.2,2.22,1702056854.0
002028,思源电气,188.49,194.35,184.72,187.06,184.8,1.22,2909391469.0
002049,紫光国微,83.08,83.85,79.76,79.78,84.11,-5.15,2712423551.0
002050,三花智控,50.42,52.69,50.37,50.74,50.94,-0.39,9358079003.0
002080,中材科技,42.83,43.29,39.8,39.85,42.88,-7.07,2073512893.0
002102,ST能特,3.44,3.46,3.3,3.31,3.47,-4.61,185623734.0
002142,宁波银行,30.8,31.39,30.46,30.53,30.95,-1.36,1369466400.0
002156,通富微电,50.56,50.95,48.8,48.88,52.06,-6.11,4647905302.0
002179,中航光电,34.5,34.82,33.96,33.99,34.29,-0.87,905875136.0
002185,华天科技,14.6,14.84,14.03,14.07,15.17,-7.25,5202561651.0
002202,金风科技,26.1,26.8,25.53,25.63,26.11,-1.84,5407860212.0
002230,科大讯飞,59.6,60.25,56.85,57.0,59.6,-4.36,5888395180.0
002241,歌尔股份,26.1,26.36,25.87,26.06,26.0,0.23,2714041034.0
002281,光迅科技,71.92,73.85,69.1,69.12,72.41,-4.54,2668564057.0
002311,海大集团,51.55,52.95,51.1,51.21,51.51,-0.58,465187712.0
002352,顺丰控股,37.5,37.72,37.25,37.36,37.5,-0.37,877878655.0
002353,杰瑞股份,94.2,94.37,88.3,88.63,88.25,0.43,2419614843.0
