序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,920117,N龙鑫,35.34,98.21,17.51,188353.0,709339711.56,30.29,40.6,35.2,36.5,17.83,,93.18,37.17,3.05,3174946024.0,714362866.0,-0.11,-0.03,98.21,98.21
2,920305,云创退,1.56,30.0,0.36,188380.0,28797490.11,20.0,1.56,1.32,1.4,1.2,1.11,23.23,-9.2,0.43,206506755.0,126517365.0,0.0,0.0,-74.51,-84.54
3,920701,豪声电子,13.52,30.0,3.12,82916.0,108155976.27,25.19,13.52,10.9,11.13,10.4,8.94,8.27,168.79,2.32,1854944000.0,1354801885.0,0.0,0.0,-14.7,-24.43
4,920367,新赣江,35.22,20.62,6.02,133156.0,422583760.16,31.54,36.8,27.59,28.0,29.2,1.45,31.71,200.76,5.18,2495733225.0,1478978597.0,0.4,-3.48,76.9,74.88
5,300968,格林精密,10.24,20.05,1.71,162654.0,164026361.0,14.07,10.24,9.04,9.05,8.53,2.42,3.93,-23.48,2.37,4233011200.0,4233011200.0,0.0,0.0,-15.65,-31.23
6,301176,逸豪新材,58.2,20.0,9.7,110575.0,606740141.51,19.98,58.2,48.51,49.0,48.5,1.15,6.74,261.95,6.62,9839680019.0,9547919986.0,0.0,0.0,99.04,131.23
7,300805,电声股份,8.83,19.97,1.47,433634.0,367283668.45,20.38,8.83,7.33,7.4,7.36,5.85,15.04,361.93,2.42,3747824202.0,2546142438.0,0.0,0.0,-16.3,-16.06
8,688166,博瑞医药,42.5,19.92,7.06,483938.0,1945541496.0,17.58,42.52,36.29,36.86,35.44,5.31,11.1,498.22,6.38,18521287118.0,18521287118.0,0.54,1.21,-25.87,-13.34
9,300591,万里马,7.3,18.89,1.16,664280.0,470686952.04,21.82,7.37,6.03,6.03,6.14,5.7,18.96,262.81,17.32,2961418572.0,2558247237.0,-0.14,0.27,4.89,-26.41
10,301257,普蕊斯,61.0,14.02,7.5,144053.0,832125347.52,16.11,61.62,53.0,54.0,53.5,1.65,19.13,100.2,3.78,4819290970.0,4594453449.0,0.0,0.05,5.57,17.4
11,300426,华智数媒,6.05,13.94,0.74,329793.0,189819155.0,17.33,6.12,5.2,5.27,5.31,1.73,8.24,-40.62,29.32,2724816001.0,2420000000.0,0.33,1.68,-20.29,-21.63
12,300638,广和通,20.68,13.75,2.5,567003.0,1153603819.49,19.36,21.82,18.3,18.52,18.18,3.12,10.69,480.98,3.06,18596817654.0,10969678785.0,0.0,0.34,-19.09,-29.68
13,301520,万邦医药,66.65,13.37,7.86,183496.0,1133012887.79,25.07,69.54,54.8,54.88,58.79,1.16,56.12,-5930.38,4.15,6209872010.0,2179351226.0,-0.02,1.48,111.79,136.26
14,688775,影石创新,147.3,13.02,16.97,80612.0,1152378262.0,15.81,149.6,128.99,129.25,130.33,2.27,3.11,174.51,10.18,59067300000.0,38203467426.0,0.02,0.14,-24.88,-37.29
15,920190,雷神科技,29.98,12.96,3.44,146157.0,418212555.71,19.93,31.0,25.71,25.71,26.54,1.32,14.7,51.12,3.51,2998000030.0,2981302669.0,0.0,0.77,30.23,7.49
16,920023,*ST田野,1.92,12.28,0.21,230855.0,44503526.52,22.22,2.09,1.71,1.71,1.71,3.99,8.59,240.2,0.52,628423680.0,516112378.0,0.0,-0.52,-39.81,-59.32
17,688619,罗普特,14.83,12.09,1.6,77441.0,111185768.0,20.03,15.5,12.85,12.99,13.23,1.58,4.18,-68.74,4.18,2750046163.0,2750046163.0,-0.54,0.0,-5.78,9.04
18,688255,凯尔达,26.82,11.98,2.87,102098.0,275214830.0,12.69,28.26,25.22,25.91,23.95,2.78,9.29,66.8,2.8,2946414893.0,2946414893.0,-0.04,0.26,-10.6,-26.48
19,920821,则成电子,21.95,11.53,2.27,88463.0,189698724.26,21.85,22.9,18.6,19.01,19.68,2.0,12.14,-279.61,5.86,3037043683.0,1599132613.0,0.0,-0.05,-12.45,-15.77
20,300622,博士眼镜,15.2,11.52,1.57,227729.0,336432083.04,14.09,15.56,13.64,13.64,13.63,4.27,10.44,30.38,5.48,4848736525.0,3314840989.0,0.0,0.6,-13.93,-30.88
21,300231,银信科技,10.06,10.79,0.98,839846.0,811720756.68,16.19,10.25,8.78,8.88,9.08,4.8,18.88,87.46,2.83,4474150303.0,4473920784.0,0.3,0.6,-11.44,-3.08
22,300255,常山药业,31.7,10.45,3.0,1180812.0,3548073338.24,23.69,34.0,27.2,28.25,28.7,1.76,12.87,1240.59,24.07,29134229833.0,29088661083.0,-0.09,1.77,-27.41,-48.95
23,920218,新天力,18.14,10.21,1.68,44680.0,77807966.48,14.03,18.35,16.04,16.44,16.46,1.97,21.2,28.06,1.98,1699196294.0,382322794.0,-0.17,0.06,48.81,48.81
24,301139,*ST元道,3.03,10.18,0.28,183547.0,53078192.7,27.64,3.27,2.51,2.66,2.75,1.65,24.1,116.95,0.19,368389824.0,230786458.0,0.0,0.0,-83.38,-83.5
25,920478,峆一药业,13.85,10.18,1.28,130869.0,171338710.84,15.43,13.98,12.04,12.25,12.57,1.44,19.53,118.44,3.01,1526161693.0,928008045.0,-0.07,2.67,13.71,5.32
26,300587,天铁科技,3.91,10.14,0.36,861230.0,334839538.86,18.87,4.17,3.5,3.54,3.55,3.19,8.18,70.05,2.27,5076230996.0,4115714918.0,0.0,0.0,-35.16,-36.22
27,000566,海南海药,5.67,10.1,0.52,2949555.0,1614644688.54,7.96,5.67,5.26,5.31,5.15,1.4,22.75,-24.05,1654.0,7356060264.0,7352491039.0,0.0,0.0,2.9,-20.7
28,000676,智度股份,6.22,10.09,0.57,832372.0,492758982.86,10.09,6.22,5.65,5.65,5.65,2.2,6.61,42.46,1.83,7835888917.0,7831157469.0,0.0,0.0,-19.22,-27.93
29,688314,康拓医疗,37.0,10.09,3.39,29880.0,108037316.0,12.76,37.44,33.15,33.61,33.61,2.72,3.66,57.38,4.23,3020246064.0,3020246064.0,-0.05,0.03,-19.97,13.01
