排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,院线,BK1300,644.62,38.9,6.42,40903255000,4.86,4,0,儒意电影,10.02
2,影视院线,BK1222,3337.69,175.14,5.54,174476265000,5.11,17,0,儒意电影,10.02
3,影视动漫制作,BK1299,3332.01,167.29,5.29,133573009000,5.16,13,0,欢瑞世纪,9.94
4,医美耗材,BK1500,1449.9,68.48,4.96,63411208000,2.89,3,0,锦波生物,8.98
5,专业连锁Ⅲ,BK1555,1295.82,57.46,4.64,45523854000,4.08,7,0,天音控股,10.01
6,专业连锁Ⅱ,BK1270,1295.82,57.46,4.64,45523854000,4.08,7,0,天音控股,10.01
7,其他医疗服务,BK1599,4160.17,176.59,4.43,20952550000,6.22,3,2,南华生物,9.99
8,视频媒体,BK1296,756.56,26.59,3.64,29276780000,2.76,1,0,芒果超媒,3.64
9,医院,BK1601,6236.82,213.06,3.54,194844721000,3.19,14,1,创新医疗,10.03
10,医疗美容,BK1253,1064.23,35.0,3.4,68970310000,1.52,3,1,锦波生物,8.98
11,文字媒体,BK1298,2380.81,76.75,3.33,25532541000,6.28,2,0,掌阅科技,4.78
12,血液制品,BK1597,4344.92,139.29,3.31,86691196000,2.12,6,0,上海莱士,5.27
13,广告媒体,BK1292,2201.73,69.58,3.26,80964219000,1.45,3,0,兆讯传媒,4.96
14,电商服务,BK1546,2253.95,66.96,3.06,40469471000,5.92,7,1,南极电商,9.86
15,纺织鞋类制造,BK1347,380.79,10.83,2.93,37775790000,0.31,1,0,华利集团,2.93
16,广告营销,BK1220,4357.54,121.86,2.88,278255872000,4.97,28,2,智度股份,10.09
17,营销代理,BK1293,4138.58,114.06,2.83,197291645000,7.72,25,2,智度股份,10.09
18,个护小家电,BK1458,751.9,20.72,2.83,18628357000,1.46,3,1,倍益康,8.71
19,教育运营及其他,BK1556,737.29,20.04,2.79,8730279000,2.75,2,0,博瑞传播,3.68
20,品牌消费电子,BK1337,2692.07,72.43,2.76,290670304000,3.4,7,4,国光电器,10.03
21,粘胶,BK1416,1387.17,36.17,2.68,19921968000,3.88,1,2,吉林化纤,-0.54
22,其他黑色家电,BK1454,2622.0,63.96,2.5,35679176000,3.09,5,0,辰奕智能,5.94
23,肉制品,BK1580,2502.95,58.16,2.38,114096060000,3.27,5,2,华统股份,4.51
24,传媒,BK0486,9197.47,203.53,2.26,1419306832000,3.51,111,16,儒意电影,10.02
25,体育Ⅲ,BK1564,815.27,17.8,2.23,8401444000,3.68,2,0,力盛体育,3.08
26,体育Ⅱ,BK1273,815.27,17.8,2.23,8401444000,3.68,2,0,力盛体育,3.08
27,医疗服务,BK0727,1377.23,29.86,2.22,1101941440000,5.22,37,17,南华生物,9.99
28,餐饮,BK1559,1323.53,28.66,2.21,11008584000,1.56,4,0,西安饮食,3.83
29,洗护用品,BK1496,535.53,11.39,2.17,18110961000,1.61,4,0,登康口腔,3.58
30,公交,BK1484,1416.64,29.96,2.16,27148213000,2.77,7,1,大众交通,9.95
31,生猪养殖,BK1512,3936.42,79.66,2.07,424791776000,2.44,10,1,天康生物,7.63
32,旅游综合,BK1561,1521.16,30.69,2.06,36047457000,2.67,8,1,*ST西旅,3.23
33,人工景区,BK1562,2669.48,53.0,2.03,32584806000,1.65,5,0,曲江文旅,3.56
34,电动乘用车,BK1519,4530.43,89.16,2.01,986987344000,1.71,3,0,比亚迪,2.59
35,电视广播Ⅲ,BK1291,1147.01,22.5,2.0,119393885000,1.75,13,0,无线传媒,3.32
36,电视广播Ⅱ,BK1219,1147.01,22.5,2.0,119393885000,1.75,13,0,无线传媒,3.32
37,房产租赁经纪,BK1341,1255.8,24.52,1.99,16925779000,3.52,2,1,我爱我家,5.74
38,园林工程,BK1473,3354.3,64.7,1.97,44039455000,3.12,13,3,文科股份,10.06
39,印刷,BK1534,3642.2,69.16,1.94,13363288000,3.15,3,1,盛通股份,2.85
40,厨房电器,BK1451,8141.51,150.26,1.88,34294142000,1.4,4,1,亿田智能,6.91
41,乳品,BK1585,2017.98,37.07,1.87,245837166000,1.69,18,1,妙可蓝多,7.75
42,乘用车,BK1262,3506.09,63.7,1.85,1373642800000,0.98,9,0,比亚迪,2.59
43,学历教育,BK1558,1750.15,31.64,1.84,8973676000,2.16,2,0,国脉科技,2.69
44,租赁,BK1365,2833.46,50.67,1.82,73240878000,1.56,2,1,海南华铁,6.31
45,房屋建设Ⅲ,BK1470,1787.02,31.34,1.79,252383245000,1.23,6,1,上海建工,1.3
46,房屋建设Ⅱ,BK1246,1787.02,31.34,1.79,252383245000,1.23,6,1,上海建工,1.3
47,酒店餐饮,BK1271,2020.09,35.23,1.77,52657593000,1.58,9,1,西安饮食,3.83
48,综合乘用车,BK1520,2410.1,41.97,1.77,386655456000,0.77,6,0,长安汽车,2.28
49,旅游及景区,BK1272,2805.87,48.04,1.74,126569693000,2.29,23,4,西藏旅游,5.77
50,畜禽饲料,BK1508,1808.71,30.15,1.7,75067059000,2.29,9,0,邦基科技,4.44
51,文化用品,BK1542,2683.31,44.64,1.69,38025845000,2.02,5,0,明月镜片,2.94
52,大众出版,BK1289,1559.54,25.75,1.68,114940094000,1.1,17,1,中信出版,4.98
53,医药流通,BK1607,2083.57,34.32,1.67,233390269000,3.41,19,5,塞力医疗,10.03
54,体外诊断,BK1603,3325.98,54.66,1.67,283079120000,2.39,33,6,硕世生物,9.68
55,鞋帽及其他,BK1354,666.84,10.82,1.65,41544499000,3.83,6,5,万里马,18.89
56,原料药,BK1595,3873.92,62.53,1.64,353415104000,4.61,31,15,永安药业,10.02
57,出版,BK1218,1792.66,28.22,1.6,234468861000,1.0,27,1,中信出版,4.98
58,房地产综合服务,BK1342,1225.88,19.03,1.58,3561559000,1.82,1,0,珠江股份,1.58
59,数字媒体,BK1221,6031.56,91.87,1.55,189494841000,5.46,13,2,掌阅科技,4.78
60,中药Ⅲ,BK1608,1372.99,20.86,1.54,809086064000,3.82,50,15,珍宝岛,10.04
61,中药Ⅱ,BK1040,1372.99,20.86,1.54,809086064000,3.82,50,15,珍宝岛,10.04
62,医药商业,BK1042,1116.89,16.72,1.52,314412064000,3.29,25,6,塞力医疗,10.03
63,养殖业,BK1259,3688.39,54.31,1.49,500025888000,2.36,17,4,天康生物,7.63
64,人力资源服务,BK1568,1765.85,25.95,1.49,20779707000,0.67,3,0,科锐国际,2.38
65,酒店,BK1560,2105.8,30.77,1.48,41649008000,1.59,5,1,君亭酒店,2.78
66,钟表珠宝,BK1357,1810.96,26.35,1.48,99131841000,2.37,12,4,迪阿股份,3.78
67,白酒Ⅲ,BK1575,4169.08,60.49,1.47,2390814256000,1.8,17,2,金种子酒,5.04
68,白酒Ⅱ,BK1277,4169.08,60.49,1.47,2390814256000,1.8,17,2,金种子酒,5.04
69,教育出版,BK1290,2067.94,29.68,1.46,119528767000,0.88,10,0,世纪天鸿,3.46
70,医疗设备,BK1605,5746.99,81.24,1.43,571486592000,2.79,31,10,爱朋医疗,9.29
71,自然景区,BK1563,2840.76,39.58,1.41,57937429000,2.51,10,3,西藏旅游,5.77
72,诊断服务,BK1602,5538.47,76.02,1.39,48836334000,5.95,3,2,迪安诊断,3.17
73,水产养殖,BK1514,596.72,8.14,1.38,10996961000,3.9,4,0,大湖股份,2.24
74,百货,BK1551,1811.19,24.66,1.38,110470335000,2.19,16,2,大连友谊,7.01
75,厨卫电器,BK1240,5450.93,73.64,1.37,48174643000,1.22,6,2,亿田智能,6.91
76,医疗研发外包,BK1600,8187.96,104.47,1.29,837307824000,9.31,17,12,普蕊斯,14.02
77,其他养殖,BK1510,771.14,9.75,1.28,8300602000,1.18,2,0,天山生物,2.34
78,会展服务,BK1565,1027.71,12.66,1.25,13780680000,1.33,2,1,米奥会展,4.05
79,商用载客车,BK1531,3147.23,38.59,1.24,85169896000,1.8,4,1,宇通客车,3.16
80,互联网电商,BK1268,2739.79,33.42,1.23,113910265000,3.27,13,5,南极电商,9.86
81,图片媒体,BK1297,2938.28,35.46,1.22,12190047000,3.75,1,0,视觉中国,1.22
82,啤酒,BK1577,2321.01,28.0,1.22,151836718000,1.2,7,0,燕京啤酒,3.0
83,个护用品,BK1251,609.38,7.27,1.21,71796299000,1.88,10,3,稳健医疗,4.74
84,门户网站,BK1294,2760.26,32.7,1.2,111438207000,4.64,8,1,昆仑万维,4.62
85,文娱用品,BK1266,3044.81,35.53,1.18,103311233000,2.5,16,5,天元宠物,4.65
86,食品加工,BK1280,4175.23,48.04,1.16,232498900000,3.22,16,11,华统股份,4.51
87,医药生物,BK1216,4660.54,53.12,1.15,6950378752000,3.96,344,154,永安药业,10.02
88,饰品,BK0734,370.1,4.17,1.14,104267770000,2.23,12,5,迪阿股份,3.78
89,其他家电Ⅲ,BK1456,1089.29,12.22,1.13,9547006000,1.38,3,0,奥佳华,1.71
90,其他家电Ⅱ,BK1243,1089.29,12.22,1.13,9547006000,1.38,3,0,奥佳华,1.71
91,渔业,BK1260,901.41,10.11,1.13,16297513000,3.63,6,1,中水渔业,3.0
92,饮料乳品,BK1282,2077.17,23.08,1.12,424092976000,1.63,23,3,妙可蓝多,7.75
93,商贸零售,BK1213,2091.28,22.63,1.09,832120816000,2.18,79,20,天音控股,10.01
94,饲料,BK1258,3220.6,34.44,1.08,197243291000,2.2,13,4,邦基科技,4.44
95,多业态零售,BK1553,1388.65,14.83,1.08,64692235000,1.99,12,3,新华百货,10.04
96,美容护理,BK1035,891.17,9.41,1.07,256926278000,2.2,23,8,锦波生物,8.98
97,线下药店,BK1606,3522.93,36.84,1.06,81021799000,2.65,6,1,一心堂,3.41
98,医疗器械,BK1041,907.58,9.37,1.04,1271886832000,2.62,96,38,康拓医疗,10.09
99,产业地产,BK1344,2258.09,23.21,1.04,126404094000,1.05,11,2,市北高新,3.1
100,娱乐用品,BK1543,2383.68,24.08,1.02,65285388000,2.72,11,5,天元宠物,4.65
101,通信工程及服务,BK1588,2546.45,25.56,1.01,87836541000,5.84,11,8,*ST元道,10.18
102,IT服务Ⅲ,BK1444,7579.17,71.21,0.95,1340806880000,3.53,89,46,云创退,30.0
103,IT服务Ⅱ,BK1238,7579.17,71.21,0.95,1340806880000,3.53,89,46,云创退,30.0
104,一般零售,BK0482,15687.83,143.51,0.92,418409472000,2.11,46,12,新华百货,10.04
105,林业Ⅲ,BK1502,4036.84,36.39,0.91,17820362000,3.2,3,0,福建金森,1.82
106,林业Ⅱ,BK1255,4036.84,36.39,0.91,17820362000,3.2,3,0,福建金森,1.82
107,其他计算机设备,BK1446,7654.48,68.22,0.9,1019876608000,3.31,41,22,恒为科技,10.0
108,化学制药,BK0465,37511.88,333.6,0.9,2530712832000,4.72,100,58,永安药业,10.02
