代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.71,10.83,10.66,10.79,10.68,1.03,900879538.05
000021,深科技,41.5,45.13,38.71,42.75,41.15,3.89,10973871538.63
000063,中兴通讯,36.0,36.0,34.77,35.54,36.27,-2.01,4434648925.85
000100,TCL科技,4.38,4.73,4.37,4.65,4.44,4.73,7683024514.9
000166,申万宏源,4.45,4.55,4.43,4.5,4.45,1.12,478496045.26
000301,东方盛虹,12.37,12.58,12.25,12.44,12.39,0.4,183757402.47
000333,美的集团,79.8,80.7,79.43,79.55,79.81,-0.33,1954515554.54
000338,潍柴动力,35.06,35.56,34.4,34.85,35.1,-0.71,2217500629.23
000408,藏格矿业,79.2,84.58,78.31,84.24,79.2,6.36,1729034585.23
000425,徐工机械,9.76,9.85,9.48,9.61,9.76,-1.54,1047776509.02
000538,云南白药,49.32,49.73,48.66,48.85,49.47,-1.25,442285282.59
000568,泸州老窖,91.27,93.25,90.25,90.78,91.85,-1.16,997188785.08
000617,中油资本,7.94,7.99,7.83,7.94,7.99,-0.63,632838321.27
000630,铜陵有色,6.7,6.88,6.5,6.83,6.74,1.34,3429983131.92
000636,风华高科,42.12,43.5,40.18,41.7,41.38,0.77,11065089215.09
000651,格力电器,38.6,39.0,38.47,38.88,38.63,0.65,1302961285.85
000657,中钨高新,63.94,68.9,63.03,67.69,64.21,5.42,8535650164.41
000725,京东方Ａ,5.22,5.8,5.18,5.77,5.27,9.49,28645747448.81
000776,广发证券,18.86,19.63,18.81,19.15,19.0,0.79,1516623532.65
000792,盐湖股份,31.8,32.63,31.2,32.53,31.99,1.69,2998619591.98
000807,云铝股份,29.52,32.16,28.92,31.69,29.51,7.39,4119509947.23
000838,*ST发展,1.76,1.84,1.66,1.82,1.75,4.0,85594331.0
000858,五 粮 液,83.74,84.59,82.88,83.36,84.14,-0.93,2315776876.63
000895,双汇发展,25.2,25.2,24.35,24.52,25.81,-5.0,627120602.94
000938,紫光股份,30.5,30.5,28.19,28.9,31.04,-6.89,6082946992.55
000958,电投产融,6.05,6.05,5.94,6.05,6.05,0.0,175776298.18
000977,浪潮信息,68.51,68.51,65.83,67.3,69.2,-2.75,4179681516.92
000988,华工科技,171.94,175.8,165.96,170.32,171.94,-0.94,19018159064.58
001280,中国铀业,74.11,75.99,72.77,75.98,74.94,1.39,706976012.74
001289,龙源电力,18.0,18.0,17.54,17.74,18.13,-2.15,153210247.18
001309,德明利,688.05,688.05,643.0,659.1,695.0,-5.17,8963021515.14
001389,广合科技,193.3,199.0,187.33,193.41,191.0,1.26,1999358090.13
002001,新 和 成,30.79,31.6,30.33,31.59,30.61,3.2,1200282390.17
002008,大族激光,142.18,143.0,130.1,135.45,142.23,-4.77,9890017834.36
002027,分众传媒,5.48,5.54,5.45,5.53,5.51,0.36,774789233.4
002028,思源电气,202.88,202.88,193.31,194.1,203.36,-4.55,2389260153.03
002049,紫光国微,84.46,84.46,80.89,82.95,85.02,-2.43,4348656693.94
002050,三花智控,53.95,56.0,53.17,54.44,53.91,0.98,13927527757.25
002080,中材科技,73.99,77.06,72.61,74.24,74.88,-0.85,3825996730.4
002142,宁波银行,30.92,31.08,30.7,30.93,30.92,0.03,722075154.31
