排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,油田服务,BK1573,1501.5,67.23,4.69,147871646000,1.36,7,1,XD科力股,11.13
2,辅料,BK1348,2946.71,125.16,4.44,22474694000,2.8,3,1,兴业科技,10.0
3,油服工程,BK1275,1675.36,58.63,3.63,209697159000,1.72,12,2,XD科力股,11.13
4,图片媒体,BK1297,3198.33,111.45,3.61,13268936000,5.86,1,0,视觉中国,3.61
5,横向通用软件,BK1448,5833.31,197.91,3.51,511955248000,3.27,29,6,大恒科技,10.03
6,人工景区,BK1562,2575.07,79.63,3.19,31829550000,2.66,5,0,大连圣亚,5.74
7,油气开采Ⅲ,BK1574,3165.07,95.89,3.12,1428520176000,2.56,4,1,新潮能源,3.1
8,油气开采Ⅱ,BK1276,3165.07,95.89,3.12,1428520176000,2.56,4,1,新潮能源,3.1
9,粮食种植,BK1515,849.58,25.15,3.05,31512118000,1.36,2,0,北大荒,3.98
10,其他饰品,BK1356,571.95,14.38,2.58,5132327000,1.59,2,0,ST新华锦,2.76
11,通信应用增值服务,BK1589,4678.87,111.6,2.44,268913984000,4.19,11,6,二六三,10.09
12,集成电路制造,BK1329,4977.82,115.7,2.38,2625541344000,4.64,4,4,灿芯股份,15.87
13,旅游综合,BK1561,1523.65,34.74,2.33,36573532000,3.46,6,3,岭南控股,10.06
14,油气及炼化工程,BK1572,1530.99,33.14,2.21,61825513000,2.54,5,1,通源石油,7.4
15,旅游及景区,BK1272,2776.3,57.92,2.13,125758298000,3.03,22,4,岭南控股,10.06
16,半导体设备,BK1326,65299.71,1334.01,2.09,2580749184000,3.99,14,8,中科飞测,14.41
17,文字媒体,BK1298,2278.28,42.12,1.88,24555867000,4.27,2,0,中文在线,2.45
18,黄金,BK1617,5305.75,97.35,1.87,438886976000,2.79,7,3,招金黄金,10.0
19,资产管理,BK1364,3577.84,58.19,1.65,39743730000,1.07,3,1,四川双马,7.04
20,综合电商,BK1548,952.83,15.32,1.63,25398902000,0.3,3,0,ST通葡,3.67
21,房屋建设Ⅲ,BK1470,1719.73,27.55,1.63,258000190000,0.63,7,0,宁波建工,2.28
22,房屋建设Ⅱ,BK1246,1719.73,27.55,1.63,258000190000,0.63,7,0,宁波建工,2.28
23,软件开发,BK0737,1005.38,15.95,1.61,1537304048000,2.89,98,35,南天信息,10.03
24,IT服务Ⅲ,BK1444,7614.25,118.85,1.59,1356224576000,3.76,101,34,浪潮软件,9.98
25,IT服务Ⅱ,BK1238,7614.25,118.85,1.59,1356224576000,3.76,101,34,浪潮软件,9.98
26,自然景区,BK1563,2814.87,43.83,1.58,57355214000,2.88,11,1,西藏旅游,9.97
27,超市,BK1552,1533.6,23.37,1.55,63046058000,1.83,3,2,中百集团,10.02
28,国有大型银行Ⅲ,BK1611,3014.16,45.08,1.52,10530326784000,0.18,6,0,中国银行,2.42
29,计算机,BK1207,7557.3,109.39,1.47,4440780032000,3.28,246,111,浪潮信息,10.01
30,铁矿石,BK1371,1638.14,23.46,1.45,69359850000,3.61,3,2,宝地矿业,5.41
31,金融信息服务,BK1360,4536.11,62.45,1.4,35246496000,2.65,3,0,仁东控股,1.6
32,商业地产,BK1345,1149.37,15.33,1.35,173736774000,0.7,10,2,ST云城,5.84
33,教育运营及其他,BK1556,709.0,9.4,1.34,8404680000,1.96,2,0,ST豆神,2.42
34,其他通信设备,BK1590,5217.87,68.68,1.33,85068908000,2.01,10,4,朗威股份,19.99
35,高速公路,BK1483,2605.89,33.57,1.31,373890352000,0.44,17,2,山东高速,10.03
