代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
513330,恒生互联网ETF华夏,0.386,0.388,0.52,0.021,5.75,117265551.0,4446606217.0,0.366,0.39,0.366,0.365,6.58,16.35,1.84,-25.81,72294825.0,44970726.0,261615136.0,5.88,572257600.0,12.87,-310642464.0,-6.99,-201286844.0,-4.53,-60328275.0,-1.36,-988220.0,0.385,0.386,71709478912.0,27679858860,27679858860,2026-07-08,2026-07-08 16:11:55+08:00
159202,恒生互联网ETF万家,0.829,0.8285,-0.06,0.045,5.74,3104861.0,252668721.3,0.787,0.839,0.787,0.784,6.63,27.91,1.8,-1.89,1711117.0,1393744.0,17522537.0,6.93,4948393.0,1.96,12574144.0,4.98,-10119233.0,-4.0,-7403304.0,-2.93,7406.0,0.828,0.829,1112401904.0,922181178,922181178,2026-07-08,2026-07-08 15:34:03+08:00
159738,云计算ETF华泰柏瑞,2.125,2.115,-0.47,0.115,5.72,179525.0,37693187.6,2.01,2.15,2.01,2.01,6.97,14.36,1.36,-51.51,105293.0,74232.0,859159.0,2.28,3790702.0,10.06,-2931543.0,-7.78,-1884753.0,-5.0,1025594.0,2.72,1065.0,2.122,2.125,124992667.0,265609417,265609417,2026-07-08,2026-07-08 15:34:03+08:00
159568,港股互联网ETF博时,1.164,1.1575,-0.56,0.063,5.72,1874353.0,213630074.2,1.104,1.177,1.101,1.101,6.9,56.65,2.06,20.1,981918.0,892435.0,3862360.0,1.81,4571647.0,2.14,-709287.0,-0.33,-909069.0,-0.43,-2953290.0,-1.38,-9577.0,1.164,1.165,330857904.0,385118600,385118600,2026-07-08,2026-07-08 15:34:45+08:00
516700,大数据ETF华宝,0.945,0.937,-0.85,0.051,5.7,273935.0,25616129.0,0.908,0.951,0.907,0.894,4.92,18.49,1.7,10.86,160309.0,113626.0,957274.0,3.74,826100.0,3.22,131174.0,0.51,502618.0,1.96,-1459891.0,-5.7,-5223.0,0.944,0.945,148122000.0,139975290,139975290,2026-07-08,2026-07-08 16:11:54+08:00
520910,港股通互联网ETF华夏,0.65,0.6582,1.25,0.035,5.69,1480302.0,94995122.0,0.615,0.66,0.615,0.615,7.32,19.19,2.18,-4.99,788928.0,691374.0,5017985.0,5.28,8961105.0,9.43,-3943120.0,-4.15,-3671586.0,-3.87,-1346399.0,-1.42,-2940.0,0.65,0.651,771445008.0,501439255,501439255,2026-07-08,2026-07-08 16:11:55+08:00
516630,云计算ETF华夏,1.704,1.6908,-0.78,0.091,5.64,499163.0,84117673.0,1.637,1.715,1.637,1.613,4.84,9.09,1.17,-32.78,288275.0,210888.0,11009888.0,13.09,2035300.0,2.42,8974588.0,10.67,-3038693.0,-3.61,-7971194.0,-9.48,-8495.0,1.704,1.705,549156000.0,935761824,935761824,2026-07-08,2026-07-08 16:11:50+08:00
562920,信息安全ETF易方达,0.953,0.9516,-0.15,0.05,5.54,141798.0,13330774.0,0.915,0.959,0.915,0.903,4.87,15.4,1.54,6.79,70289.0,71509.0,-631110.0,-4.73,-1197068.0,-8.98,565958.0,4.25,-18644.0,-0.14,649753.0,4.87,-4040.0,0.952,0.953,92069000.0,87741757,87741757,2026-07-08,2026-07-08 16:11:45+08:00
159273,云计算ETF汇添富,1.47,1.4602,-0.67,0.077,5.53,301171.0,43888604.7,1.405,1.481,1.405,1.393,5.46,4.44,1.25,78.88,181634.0,119537.0,-2197881.0,-5.01,-3573021.0,-8.14,1375140.0,3.13,3202932.0,7.3,-1005051.0,-2.29,-1777.0,1.47,1.471,677777504.0,996332931,996332931,2026-07-08,2026-07-08 15:34:45+08:00
159688,恒生互联网ETF华安,0.783,0.785,0.25,0.041,5.53,2854463.0,219899220.053,0.744,0.793,0.743,0.742,6.74,20.46,1.68,-34.12,1621326.0,1233137.0,19149661.0,8.71,14525163.0,6.61,4624498.0,2.1,-12276936.0,-5.58,-6872725.0,-3.13,8698.0,0.782,0.783,1395278480.0,1092503050,1092503050,2026-07-08,2026-07-08 15:34:12+08:00
513770,港股互联网ETF华宝,0.363,0.3673,1.17,0.019,5.52,48236522.0,1746079766.0,0.344,0.372,0.344,0.344,8.14,35.51,2.59,-5.18,28142576.0,20093946.0,10471104.0,0.6,-28405008.0,-1.63,38876112.0,2.23,-3437938.0,-0.2,-7033163.0,-0.4,-235344.0,0.362,0.363,13585137920.0,4931405065,4931405065,2026-07-08,2026-07-08 16:11:44+08:00
159280,港股通互联网ETF汇添富,0.694,0.6931,-0.13,0.036,5.47,289807.0,19735246.2,0.674,0.702,0.659,0.658,6.53,28.49,2.3,-8.5,142209.0,147598.0,1769400.0,8.97,2318411.0,11.75,-549011.0,-2.78,-1080879.0,-5.48,-688521.0,-3.49,-1706.0,0.694,0.695,101717171.0,70591717,70591717,2026-07-08,2026-07-08 15:34:45+08:00
159607,中概互联网ETF嘉实,0.808,0.7699,-4.95,0.041,5.35,3953250.0,313931367.0,0.769,0.816,0.769,0.767,6.13,31.16,1.9,-11.47,2141228.0,1812022.0,25437015.0,8.1,19541605.0,6.22,5895410.0,1.88,-16749685.0,-5.34,-8687330.0,-2.77,-14655.0,0.808,0.809,1268829136.0,1025213942,1025213942,2026-07-08,2026-07-08 15:34:27+08:00
159262,港股通科技ETF广发,0.875,0.8757,0.08,0.044,5.29,19443475.0,1677535521.9,0.835,0.888,0.835,0.831,6.38,26.23,2.37,41.33,10864668.0,8578807.0,420353504.0,25.06,394445024.0,23.51,25908480.0,1.54,-409878071.0,-24.43,-10475441.0,-0.62,13855.0,0.874,0.875,7412720384.0,6486130336,6486130336,2026-07-08,2026-07-08 15:34:18+08:00
159527,云计算ETF广发,2.21,2.1959,-0.64,0.11,5.24,82730.0,18170256.95,2.114,2.23,2.114,2.1,5.52,6.36,1.28,67.08,44406.0,38324.0,1093896.0,6.02,786864.0,4.33,307032.0,1.69,-48976.0,-0.27,-1044921.0,-5.75,-717.0,2.21,2.211,130100450.0,287521995,287521995,2026-07-08,2026-07-08 15:34:15+08:00
159179,港股通互联网ETF工银,0.848,0.8469,-0.13,0.042,5.21,643086.0,53495098.1,0.806,0.859,0.806,0.806,6.58,55.97,1.26,16.01,335090.0,307996.0,3419458.0,6.39,3117458.0,5.83,302000.0,0.56,-3002291.0,-5.61,-417168.0,-0.78,1275.0,0.846,0.848,114903568.0,97438226,97438226,2026-07-08,2026-07-08 15:34:45+08:00
159010,港股通科技ETF博时,0.929,0.9289,-0.01,0.046,5.21,360127.0,33186967.297,0.883,0.939,0.883,0.883,6.34,14.31,3.41,-16.58,232664.0,127463.0,5260401.0,15.85,5355769.0,16.14,-95368.0,-0.29,-3353480.0,-10.1,-1906922.0,-5.75,355.0,0.928,0.929,251597611.0,233734181,233734181,2026-07-08,2026-07-08 15:34:33+08:00
513050,中概互联网ETF易方达,1.092,1.0374,-5.26,0.054,5.2,46455591.0,5001909576.0,1.043,1.107,1.041,1.038,6.36,13.84,2.03,-7.57,25792793.0,20662798.0,453667856.0,9.07,406657392.0,8.13,47010464.0,0.94,-253036688.0,-5.06,-200631166.0,-4.01,-227319.0,1.092,1.093,33556432640.0,36643624443,36643624443,2026-07-08,2026-07-08 16:12:01+08:00
159605,中概互联ETF广发,0.81,0.7716,-4.98,0.04,5.19,9074383.0,722941325.719,0.771,0.819,0.771,0.77,6.23,19.4,1.89,-16.77,5208096.0,3866287.0,70407340.0,9.74,112646849.0,15.58,-42239509.0,-5.84,-45506748.0,-6.29,-24900592.0,-3.44,40970.0,0.809,0.81,4678486272.0,3789573880,3789573880,2026-07-08,2026-07-08 15:34:09+08:00
159170,港股通互联网ETF永赢,0.842,0.8426,0.07,0.041,5.12,1645248.0,136271514.726,0.802,0.854,0.799,0.801,6.87,40.96,2.25,12.32,867896.0,777353.0,5630946.0,4.13,7428067.0,5.45,-1797121.0,-1.32,-3919332.0,-2.88,-1711614.0,-1.26,681.0,0.841,0.842,401638352.0,338179492,338179492,2026-07-08,2026-07-08 15:34:54+08:00
159152,港股通科技ETF平安,0.782,0.7823,0.04,0.038,5.11,844585.0,65217543.931,0.745,0.791,0.745,0.744,6.18,9.43,1.28,-26.8,495186.0,349398.0,8125287.0,12.46,5009194.0,7.68,3116093.0,4.78,-5891530.0,-9.03,-2233757.0,-3.43,5641.0,0.781,0.782,895556096.0,700324867,700324867,2026-07-08,2026-07-08 15:34:45+08:00
159135,港股通科技ETF前海开源,0.805,0.8085,0.43,0.039,5.09,701018.0,56334340.124,0.768,0.818,0.768,0.766,6.53,10.37,3.26,-59.08,405852.0,295166.0,4017459.0,7.13,8474026.0,15.04,-4456567.0,-7.91,-3146326.0,-5.59,-871134.0,-1.55,2776.0,0.803,0.805,675966384.0,544152939,544152939,2026-07-08,2026-07-08 15:34:27+08:00
520670,港股通科技ETF嘉实,0.786,0.7931,0.9,0.038,5.08,408261.0,31935872.0,0.755,0.798,0.755,0.748,5.75,17.57,1.49,5.25,210013.0,198248.0,3345833.0,10.48,1145192.0,3.59,2200641.0,6.89,-2414693.0,-7.56,-931139.0,-2.92,-470.0,0.786,0.787,232428100.0,182688487,182688487,2026-07-08,2026-07-08 16:12:00+08:00
520590,恒生科技ETF鹏华,0.813,0.8162,0.39,0.039,5.04,384068.0,30863203.0,0.774,0.821,0.774,0.774,6.07,17.44,2.11,24.36,232914.0,151154.0,2582781.0,8.37,3550417.0,11.5,-967636.0,-3.14,-1347625.0,-4.37,-1235154.0,-4.0,-988.0,0.813,0.814,220235000.0,179051055,179051055,2026-07-08,2026-07-08 16:11:39+08:00
520840,港股通恒生科技ETF华安,0.773,0.7801,0.91,0.037,5.03,1645569.0,125999341.0,0.735,0.783,0.735,0.736,6.52,13.21,1.77,-8.23,981264.0,664305.0,20657388.0,16.39,20267361.0,16.09,390027.0,0.31,-14032568.0,-11.14,-6624820.0,-5.26,-4561.0,0.773,0.774,1246049008.0,963195883,963195883,2026-07-08,2026-07-08 16:11:33+08:00
159120,港股通科技ETF国联安,0.759,0.7603,0.17,0.036,4.98,449851.0,33854782.6,0.732,0.77,0.725,0.723,6.22,27.59,1.49,-21.28,282933.0,166918.0,2316649.0,6.84,-462663.0,-1.37,2779312.0,8.21,-1197420.0,-3.54,-1119230.0,-3.31,-80.0,0.759,0.76,163024466.0,123735570,123735570,2026-07-08,2026-07-08 15:34:18+08:00
517390,云计算ETF天弘,1.991,1.9993,0.42,0.094,4.96,129907.0,25837474.0,1.918,2.011,1.917,1.897,4.96,9.76,1.98,12.64,59506.0,70401.0,2433387.0,9.42,5150924.0,19.94,-2717537.0,-10.52,72705.0,0.28,-2506092.0,-9.7,-549.0,1.991,1.992,133112600.0,265027187,265027187,2026-07-08,2026-07-08 16:11:55+08:00
520980,港股通科技ETF汇添富,0.889,0.8968,0.87,0.042,4.96,7705509.0,677211095.0,0.852,0.902,0.851,0.847,6.02,22.24,1.53,18.65,4066969.0,3638540.0,27015323.0,3.99,35667408.0,5.27,-8652085.0,-1.28,-17127734.0,-2.53,-9887579.0,-1.46,-7444.0,0.889,0.89,3464387008.0,3079840050,3079840050,2026-07-08,2026-07-08 16:11:55+08:00
159729,互联网ETF汇添富,0.698,0.6935,-0.65,0.033,4.96,22947.0,1571397.7,0.666,0.698,0.666,0.665,4.81,3.35,1.04,75.32,13947.0,9000.0,-46254.0,-2.94,0.0,0.0,-46254.0,-2.94,44453.0,2.83,1801.0,0.11,101.0,0.693,0.698,68560633.0,47855322,47855322,2026-07-08,2026-07-08 15:34:24+08:00
159740,恒生科技ETF大成,0.592,0.5934,0.24,0.028,4.96,32205507.0,1883286473.582,0.566,0.598,0.566,0.564,5.67,11.34,1.66,-32.3,19381099.0,12824408.0,215140592.0,11.42,345376400.0,18.34,-130235808.0,-6.92,-156113836.0,-8.29,-59026753.0,-3.13,425801.0,0.591,0.592,28403120384.0,16814647267,16814647267,2026-07-08,2026-07-08 15:34:33+08:00
513580,恒生科技ETF华安,0.596,0.6007,0.78,0.028,4.93,3261536.0,192160802.0,0.571,0.603,0.571,0.568,5.63,4.88,1.59,3.4,1759308.0,1502228.0,23002821.0,11.97,31386423.0,16.33,-8383602.0,-4.36,-16744818.0,-8.71,-6258004.0,-3.26,-8766.0,0.596,0.597,6679118080.0,3980754376,3980754376,2026-07-08,2026-07-08 16:12:00+08:00
513890,恒生科技ETF摩根,0.919,0.9236,0.5,0.043,4.91,1275336.0,115626138.0,0.877,0.929,0.877,0.876,5.94,13.8,1.58,20.11,632569.0,642767.0,12552353.0,10.86,17912887.0,15.49,-5360534.0,-4.64,-8148151.0,-7.05,-4404202.0,-3.81,-1920.0,0.919,0.92,924128000.0,849273632,849273632,2026-07-08,2026-07-08 16:11:39+08:00
159742,恒生科技ETF博时,0.607,0.6086,0.26,0.028,4.84,6300929.0,378598699.595,0.581,0.614,0.581,0.579,5.7,9.07,2.35,-14.3,3601292.0,2699637.0,35865041.0,9.47,57171063.0,15.1,-21306022.0,-5.63,-26003532.0,-6.87,-9861509.0,-2.6,-17424.0,0.607,0.608,6944928256.0,4215571451,4215571451,2026-07-08,2026-07-08 15:34:06+08:00
513380,恒生科技ETF广发,0.544,0.5469,0.53,0.025,4.82,9182463.0,493803445.0,0.52,0.55,0.52,0.519,5.78,4.84,1.88,-29.21,5255750.0,3926713.0,40332393.0,8.17,56504029.0,11.44,-16171636.0,-3.27,-28571260.0,-5.79,-11761128.0,-2.38,-33725.0,0.544,0.545,18968784896.0,10319018983,10319018983,2026-07-08,2026-07-08 16:11:42+08:00
517130,云计算ETF嘉实,0.985,0.9885,0.35,0.045,4.79,174944.0,17159083.0,0.939,0.994,0.939,0.94,5.85,6.97,2.56,1.17,109825.0,65119.0,4875253.0,28.41,1176592.0,6.86,3698661.0,21.56,-3014093.0,-17.57,-1861160.0,-10.85,-386.0,0.984,0.985,251154000.0,247386690,247386690,2026-07-08,2026-07-08 16:11:54+08:00
520560,香港大盘30ETF华宝,0.796,0.7992,0.4,0.036,4.74,592460.0,46564860.0,0.761,0.801,0.761,0.76,5.26,8.78,4.16,2.79,333823.0,258637.0,987465.0,2.12,329929.0,0.71,657536.0,1.41,-487339.0,-1.05,-500126.0,-1.07,-1734.0,0.795,0.796,674419008.0,536837530,536837530,2026-07-08,2026-07-08 16:11:36+08:00
513180,恒生科技ETF华夏,0.599,0.6027,0.61,0.027,4.72,101880893.0,6038339282.0,0.573,0.606,0.573,0.572,5.77,14.1,2.05,-4.56,61338401.0,40542492.0,486436128.0,8.06,827255424.0,13.7,-340819296.0,-5.64,-349501251.0,-5.79,-136934937.0,-2.27,-466327.0,0.598,0.599,72241758208.0,43272813167,43272813167,2026-07-08,2026-07-08 16:11:57+08:00
510900,恒生中国企业ETF易方达,1.01,1.0088,-0.12,0.045,4.66,3476129.0,346922132.0,0.968,1.016,0.968,0.965,4.97,10.09,2.34,-58.6,1817228.0,1658901.0,-9906397.0,-2.86,-9182634.0,-2.65,-723763.0,-0.21,17116165.0,4.93,-7209767.0,-2.08,-1581.0,1.008,1.01,3445021904.0,3479472123,3479472123,2026-07-08,2026-07-08 16:11:51+08:00
520920,恒生科技ETF天弘,0.701,0.7055,0.64,0.031,4.63,5130154.0,355389418.0,0.673,0.709,0.672,0.67,5.52,2.69,1.86,-5.96,2816825.0,2313329.0,24008088.0,6.76,25575494.0,7.2,-1567406.0,-0.44,-16438769.0,-4.63,-7569317.0,-2.13,-31699.0,0.7,0.701,19099019008.0,13388412325,13388412325,2026-07-08,2026-07-08 16:11:48+08:00
513260,恒生科技ETF汇添富,1.153,1.1596,0.57,0.051,4.63,5044412.0,574186908.0,1.104,1.167,1.104,1.102,5.72,9.7,1.68,-35.88,2808706.0,2235706.0,58158710.0,10.13,48152710.0,8.39,10006000.0,1.74,-32385478.0,-5.64,-25773239.0,-4.49,-16887.0,1.153,1.154,5200242944.0,5995880114,5995880114,2026-07-08,2026-07-08 16:11:42+08:00
517200,互联网ETF嘉实,0.59,0.5915,0.25,0.026,4.61,79726.0,4655790.0,0.564,0.591,0.564,0.564,4.79,5.58,2.41,-7.78,57133.0,22593.0,30481.0,0.65,-865240.0,-18.58,895721.0,19.24,156257.0,3.36,-186738.0,-4.01,-776.0,0.589,0.59,142782000.0,84241380,84241380,2026-07-08,2026-07-08 16:11:34+08:00
513130,恒生科技ETF华泰柏瑞,0.591,0.5942,0.54,0.026,4.6,97140513.0,5679461547.0,0.565,0.597,0.565,0.565,5.66,15.23,1.94,4.01,59479496.0,37661017.0,533749344.0,9.4,914083696.0,16.09,-380334352.0,-6.7,-387432294.0,-6.82,-146316972.0,-2.58,-337890.0,0.591,0.592,63792347136.0,37701277157,37701277157,2026-07-08,2026-07-08 16:11:46+08:00
159015,恒生港股通科技ETF国联,0.911,0.9166,0.61,0.04,4.59,163624.0,14872723.818,0.881,0.928,0.881,0.871,5.4,14.31,2.21,-1.87,95206.0,68418.0,381636.0,2.57,-117926.0,-0.79,499562.0,3.36,74910.0,0.5,-456546.0,-3.07,-39.0,0.911,0.915,114352934.0,104175523,104175523,2026-07-08,2026-07-08 15:34:30+08:00
159741,恒生科技ETF嘉实,0.593,0.595,0.34,0.026,4.59,4158970.0,243856294.8,0.568,0.6,0.568,0.567,5.64,25.39,2.1,-2.81,2356269.0,1802701.0,17162219.0,7.04,29357993.0,12.04,-12195774.0,-5.0,-12526977.0,-5.14,-4635242.0,-1.9,-11093.0,0.593,0.594,1637796720.0,971213455,971213455,2026-07-08,2026-07-08 15:34:33+08:00
513010,恒生科技ETF易方达,0.618,0.6218,0.61,0.027,4.57,28502222.0,1744192193.0,0.592,0.625,0.592,0.591,5.58,6.29,2.05,16.03,16080665.0,12421557.0,147406784.0,8.45,267014016.0,15.31,-119607232.0,-6.86,-106024974.0,-6.08,-41381808.0,-2.37,-99282.0,0.617,0.618,45292306944.0,27990645691,27990645691,2026-07-08,2026-07-08 16:11:56+08:00
520570,恒生科技ETF南方,0.757,0.7616,0.6,0.033,4.56,2880712.0,215944311.0,0.725,0.766,0.723,0.724,5.94,8.2,1.73,-44.01,1387438.0,1493274.0,14156472.0,6.56,17954439.0,8.31,-3797967.0,-1.76,-10316754.0,-4.78,-3839719.0,-1.78,-6830.0,0.757,0.758,3512876000.0,2659247132,2659247132,2026-07-08,2026-07-08 16:11:47+08:00
159109,恒生50ETF景顺,0.8,0.796,-0.5,0.034,4.44,493667.0,39204408.869,0.767,0.806,0.767,0.766,5.09,6.02,0.99,-51.55,315664.0,178003.0,-7574731.0,-19.32,-605901.0,-1.55,-6968830.0,-17.78,7889309.0,20.12,-314579.0,-0.8,666.0,0.799,0.8,820163856.0,656131085,656131085,2026-07-08,2026-07-08 15:34:15+08:00
513320,港股通新经济ETF易方达,1.068,1.0696,0.15,0.045,4.4,305942.0,32358830.0,1.032,1.077,1.032,1.023,4.4,27.56,2.04,-10.1,151032.0,154910.0,-6754.0,-0.02,2660505.0,8.22,-2667259.0,-8.24,569046.0,1.76,-562294.0,-1.74,-166.0,1.066,1.068,111010600.0,118559321,118559321,2026-07-08,2026-07-08 16:11:51+08:00
159128,港股科技ETF天弘,0.721,0.7201,-0.12,0.03,4.34,2474244.0,177422195.808,0.691,0.731,0.691,0.691,5.79,12.07,1.93,19.38,1208765.0,1265479.0,5141004.0,2.9,22453926.0,12.66,-17312922.0,-9.76,-3286107.0,-1.85,-1854897.0,-1.05,-600.0,0.721,0.722,2049760848.0,1477877571,1477877571,2026-07-08,2026-07-08 15:34:15+08:00
520950,港股通50ETF摩根,0.82,0.8219,0.23,0.034,4.33,562176.0,45491050.0,0.793,0.824,0.793,0.786,3.94,16.71,1.91,-4.3,315391.0,246785.0,2039166.0,4.48,-718113.0,-1.58,2757279.0,6.06,-1197898.0,-2.63,-841267.0,-1.85,1.0,0.818,0.819,336421008.0,275865227,275865227,2026-07-08,2026-07-08 16:11:49+08:00
513560,香港科技ETF兴银,1.129,1.1267,-0.2,0.046,4.25,876062.0,98034104.0,1.086,1.137,1.086,1.083,4.71,15.86,1.95,-22.23,444932.0,431130.0,12601220.0,12.85,-5008204.0,-5.11,17609424.0,17.96,-8171068.0,-8.33,-4430150.0,-4.52,-2258.0,1.128,1.129,552386000.0,623643794,623643794,2026-07-08,2026-07-08 16:11:39+08:00
159850,恒生国企ETF华夏,0.788,0.7884,0.05,0.032,4.23,349976.0,27272872.1,0.756,0.791,0.756,0.756,4.63,6.29,2.71,26.93,197664.0,152312.0,1339457.0,4.91,5617936.0,20.6,-4278479.0,-15.69,-853172.0,-3.13,-486284.0,-1.78,104.0,0.785,0.788,556706496.0,438684719,438684719,2026-07-08,2026-07-08 15:34:45+08:00
159636,港股通科技30ETF工银,0.518,0.5192,0.23,0.021,4.23,31859542.0,1626340699.966,0.496,0.523,0.496,0.497,5.43,8.69,0.95,-0.65,16514215.0,15345327.0,173044135.0,10.64,583846160.0,35.9,-410802025.0,-25.26,-170803638.0,-10.5,-2240505.0,-0.14,-83848.0,0.518,0.519,36674501120.0,18997391580,18997391580,2026-07-08,2026-07-08 15:34:36+08:00
