序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,688806,N泰诺-U,45.1,211.89,30.64,392862.0,1609505146.0,127.39,52.52,34.1,50.15,14.46,,76.99,-53.87,22.99,20770633169.0,2301257266.0,0.22,3.85,211.89,211.89
2,920267,鑫汇科,21.02,29.99,4.85,57343.0,106043128.47,37.04,21.02,15.03,15.91,16.17,1.39,21.1,-70.03,4.14,998091420.0,571261549.0,0.0,0.0,5.68,-7.4
3,920438,戈碧迦,126.61,25.36,25.61,85247.0,951046697.44,28.49,128.87,100.1,103.1,101.0,1.25,6.12,396.97,18.87,18290207210.0,17648680671.0,-0.21,0.21,152.36,216.13
4,300643,万通智控,18.64,20.03,3.11,145456.0,249526478.3,23.37,18.64,15.01,15.54,15.53,1.93,6.3,27.31,3.41,4316685759.0,4306852208.0,0.0,0.0,6.7,-3.02
5,688728,格科微,16.9,20.03,2.82,762985.0,1164043119.0,20.31,16.9,14.04,14.09,14.08,1.31,3.05,7791.84,5.58,43949914672.0,42231193224.0,0.0,0.0,25.56,13.12
6,300795,米奥会展,13.31,20.02,2.22,477177.0,572138540.82,25.43,13.31,10.49,10.49,11.09,3.32,27.43,-40.29,7.0,3978277410.0,2315742493.0,0.0,0.0,17.79,-0.82
7,301012,扬电科技,24.46,20.02,4.08,230598.0,541369523.8,16.0,24.46,21.2,22.41,20.38,3.28,11.71,58.6,4.07,4817645563.0,4817645563.0,0.0,0.0,-34.28,-7.38
8,301588,美新科技,33.28,20.01,5.55,97333.0,292487090.01,24.45,33.28,26.5,28.5,27.73,1.5,13.27,91.84,4.2,3955918853.0,2441393610.0,0.0,0.0,39.95,83.66
9,301421,波长光电,70.24,20.01,11.71,93641.0,599376569.93,22.6,70.24,57.01,61.05,58.53,1.49,20.22,313.91,6.8,8128032320.0,3252707986.0,0.0,0.0,-29.69,-32.49
10,688328,深科达,78.94,20.01,13.16,122711.0,843611881.0,33.08,78.94,57.18,67.62,65.78,1.25,12.99,68.87,8.87,7456379927.0,7456379927.0,0.0,0.0,80.06,172.02
11,688110,东芯股份,120.46,20.0,20.08,395038.0,4389051826.0,19.28,120.46,101.11,109.59,100.38,1.61,8.93,96.34,14.83,53288780520.0,53288780520.0,0.0,0.0,0.17,-8.29
12,688627,精智达,549.01,20.0,91.5,79489.0,3901294718.0,28.15,549.01,420.2,478.0,457.51,1.15,8.44,887.89,29.95,51677297828.0,51677297828.0,0.0,0.0,90.11,145.79
13,688147,微导纳米,125.84,20.0,20.97,113341.0,1284028781.0,25.59,125.84,99.0,107.93,104.87,1.21,2.44,695.22,20.06,58448041412.0,58448041412.0,0.0,0.01,84.43,100.86
14,688141,杰华特,137.36,20.0,22.89,200537.0,2520382175.0,21.0,137.36,113.32,120.0,114.47,1.03,4.45,-55.99,49.56,61856176212.0,61856176212.0,0.0,0.0,97.53,216.28
15,301583,托伦斯,132.26,20.0,22.04,122222.0,1415628829.42,26.95,132.26,102.56,108.97,110.22,0.79,39.64,418.86,13.26,24530750504.0,4077757393.0,0.0,0.0,485.22,485.22
