排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,白银,BK1616,6015.76,416.36,7.44,134946409000,18.26,3,0,湖南白银,9.98
2,其他养殖,BK1510,981.34,58.87,6.38,10242870000,2.47,1,2,天山生物,20.0
3,贵金属,BK0732,2962.33,125.15,4.41,760809280000,7.94,9,3,湖南白银,9.98
4,种子,BK1518,4150.76,161.36,4.04,55996954000,11.02,10,0,登海种业,10.04
5,钼,BK1623,1555.52,55.37,3.69,163001054000,4.28,3,0,金钼股份,6.15
6,国际工程,BK1475,2442.78,86.27,3.66,49690242000,2.25,4,0,北方国际,10.03
7,焦炭Ⅲ,BK1492,795.05,27.94,3.64,56018472000,4.88,6,1,美锦能源,9.89
8,焦炭Ⅱ,BK1249,795.05,27.94,3.64,56018472000,4.88,6,1,美锦能源,9.89
9,黄金,BK1617,7684.34,252.9,3.4,625862864000,5.18,6,3,四川黄金,9.97
10,粮食种植,BK1515,948.86,29.34,3.19,34841152000,2.88,2,0,苏垦农发,4.38
11,动力煤,BK1493,2494.39,70.4,2.9,2081964064000,1.41,15,2,大有能源,9.94
12,煤炭,BK0437,14118.99,384.63,2.8,2369493632000,1.98,29,5,美锦能源,9.89
13,煤炭开采,BK1250,1964.58,49.46,2.58,2313475168000,1.54,23,4,上海能源,10.02
14,卫浴制品,BK1541,612.22,13.1,2.19,30375777000,0.95,4,3,海鸥住工,10.03
15,冰洗,BK1449,1850.47,37.37,2.06,230617951000,0.77,4,2,虹美菱B,9.96
16,焦煤,BK1494,1299.28,25.92,2.04,231511090000,1.94,8,2,上海能源,10.02
17,锂电专用设备,BK1304,21867.68,411.55,1.92,163966095000,2.72,10,8,德新科技,10.01
18,农商行Ⅲ,BK1612,464.64,8.25,1.81,267712654000,1.14,10,0,渝农商行,3.38
19,保险Ⅲ,BK1358,1332.3,23.5,1.8,2853605936000,0.44,5,0,中国平安,2.94
20,保险Ⅱ,BK0474,1332.3,23.5,1.8,2853605936000,0.44,5,0,中国平安,2.94
21,钟表珠宝,BK1357,1942.56,34.16,1.79,106697427000,5.44,10,6,深中华A,9.99
22,种植业,BK1261,2499.41,42.72,1.74,146472551000,6.84,14,7,登海种业,10.04
23,电能综合服务,BK1373,3192.89,51.96,1.65,201482684000,1.25,11,4,南网能源,9.98
24,股份制银行Ⅲ,BK1610,2408.51,36.59,1.54,2917900256000,0.47,9,0,华夏银行,2.09
25,饰品,BK0734,390.0,5.86,1.53,111355694000,4.84,10,7,深中华A,9.99
26,白色家电,BK1239,3211.51,44.97,1.42,1155466576000,0.72,6,4,虹美菱B,9.96
27,银行,BK1283,4293.26,58.34,1.38,15726034944000,0.31,40,1,渝农商行,3.38
28,银行Ⅱ,BK0475,4293.26,58.34,1.38,15726034944000,0.31,40,1,渝农商行,3.38
29,印染,BK1351,1545.0,19.63,1.29,16330459000,1.53,3,1,富春染织,4.01
30,国有大型银行Ⅲ,BK1611,3230.05,40.46,1.27,11218249472000,0.16,6,0,工商银行,1.54
31,高速公路,BK1483,2638.13,31.34,1.2,353413968000,0.57,19,1,皖通高速,4.84
32,板材,BK1367,812.18,9.35,1.16,465771168000,1.05,14,1,南钢股份,3.69
33,其他酒类,BK1578,1508.58,17.04,1.14,61034481000,1.54,6,5,会稽山,8.31
34,其他家电Ⅲ,BK1456,1127.29,12.23,1.1,9853726000,2.8,1,2,奥佳华,6.5
35,其他家电Ⅱ,BK1243,1127.29,12.23,1.1,9853726000,2.8,1,2,奥佳华,6.5
36,铁矿石,BK1371,1770.44,19.0,1.08,76348384000,2.48,3,2,河钢资源,3.42
37,城商行Ⅲ,BK1609,1645.99,17.54,1.08,1322172464000,0.72,15,1,厦门银行,2.49
38,锂,BK1621,15757.34,167.75,1.08,335719168000,6.67,6,2,融捷股份,5.99
39,光伏发电,BK1375,3150.7,31.06,1.0,120140205000,2.09,6,7,芯能科技,9.94
40,教育运营及其他,BK1556,740.5,7.04,0.96,8762007000,1.81,1,1,ST豆神,3.23
41,金融控股,BK1359,1962.96,18.45,0.95,240975455000,0.9,7,2,中粮资本,3.68
42,普钢,BK1226,741.95,6.55,0.89,508388816000,1.02,16,3,南钢股份,3.69
43,电信运营商,BK1587,1024.78,9.02,0.89,2840078992000,0.21,3,0,中国移动,1.33
44,铅锌,BK1614,2654.83,22.17,0.84,201993987000,4.14,7,4,华钰矿业,5.19
45,卫浴电器,BK1452,1348.92,11.04,0.83,14989910000,3.62,2,1,日出东方,1.95
46,印刷,BK1534,3619.11,29.45,0.82,13255140000,2.05,2,2,东港股份,3.83
47,水力发电,BK1380,3877.55,29.52,0.77,1224436240000,0.44,9,2,川投能源,2.23
48,稀土,BK1626,9791.74,74.49,0.77,276237424000,2.53,3,1,中国稀土,3.36
49,纯碱,BK1417,987.77,7.48,0.76,48017857000,1.64,3,2,三友化工,3.13
50,光伏加工设备,BK1317,6526.57,47.22,0.73,218735292000,2.28,5,6,迈为股份,4.16
51,水泥制造,BK1464,1997.01,12.63,0.64,245693136000,0.64,8,5,宁夏建材,7.4
52,其他化学原料,BK1420,3152.45,19.65,0.63,171168682000,2.71,8,10,中毅达,10.04
53,工业金属,BK1287,3348.51,20.87,0.63,3060743680000,2.37,34,22,白银有色,10.02
54,航运,BK1482,1654.69,10.25,0.62,745498480000,1.87,10,10,锦江航运,9.98
55,能源金属,BK1015,853.46,5.12,0.6,440397616000,5.55,7,4,融捷股份,5.99
56,铜,BK1615,3917.97,22.62,0.58,1973342256000,2.42,9,7,白银有色,10.02
57,核力发电,BK1376,593.37,3.4,0.58,472478544000,0.21,2,0,中国广核,1.04
58,铝,BK1613,2655.86,15.17,0.57,885407440000,1.81,18,11,宜安科技,6.35
59,航运港口,BK0450,12289.94,69.43,0.57,1251365632000,0.95,22,13,锦江航运,9.98
60,电池化学品,BK1302,11038.3,62.03,0.57,830833104000,2.66,24,20,天力锂能,20.02
61,电池,BK1033,1337.04,7.33,0.55,3518108608000,2.87,53,53,德新科技,10.01
62,铁路公路,BK0421,8327.41,45.24,0.55,768777488000,0.51,27,8,皖通高速,4.84
63,产业地产,BK1344,2281.64,11.9,0.52,124592652000,0.65,7,6,市北高新,10.02
64,旅游综合,BK1561,1630.56,8.36,0.52,38389909000,2.72,6,3,南京商旅,3.72
65,港口,BK1481,1593.12,7.98,0.5,505867152000,0.43,12,3,秦港股份,1.8
66,白酒Ⅲ,BK1575,4234.35,20.8,0.49,2439552448000,0.84,12,5,贵州茅台,2.5
67,白酒Ⅱ,BK1277,4234.35,20.8,0.49,2439552448000,0.84,12,5,贵州茅台,2.5
68,养殖业,BK1259,3808.04,18.21,0.48,483647952000,1.66,7,14,天山生物,20.0
69,非白酒,BK1279,1983.34,8.9,0.45,206883619000,1.22,8,10,会稽山,8.31
70,肉制品,BK1580,2693.02,11.94,0.45,118468975000,2.73,4,3,ST龙大,4.69
71,林业Ⅲ,BK1502,4335.71,18.82,0.44,18597387000,3.82,2,1,*ST景谷,4.32
72,林业Ⅱ,BK1255,4335.71,18.82,0.44,18597387000,3.82,2,1,*ST景谷,4.32
73,冶钢原料,BK1228,3710.66,15.74,0.43,161379798000,1.13,3,6,河钢资源,3.42
74,煤化工,BK1419,1907.55,7.89,0.42,247662142000,2.56,5,4,华昌化工,5.67
75,其他专业服务,BK1567,1079.43,3.89,0.36,14361353000,1.72,2,2,中金辐照,4.78
76,非银金融,BK1203,2368.89,8.34,0.35,6837274112000,0.71,54,23,锦龙股份,5.59
77,果蔬加工,BK1503,2992.66,10.49,0.35,42415474000,2.03,2,4,安德利,10.0
78,电力,BK0428,18839.49,64.88,0.35,3875849904000,0.95,58,46,协鑫能科,10.04
79,钢铁管材,BK1368,587.04,1.93,0.33,25241394000,0.85,2,1,友发集团,0.97
80,证券Ⅲ,BK1366,136389.86,446.53,0.33,3480186752000,0.67,35,12,锦龙股份,5.59
81,证券Ⅱ,BK0473,136389.86,446.53,0.33,3480186752000,0.67,35,12,锦龙股份,5.59
82,房屋建设Ⅲ,BK1470,1897.13,6.2,0.33,253459014000,0.74,3,4,高新发展,5.31
83,房屋建设Ⅱ,BK1246,1897.13,6.2,0.33,253459014000,0.74,3,4,高新发展,5.31
