排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,航天装备Ⅲ,BK1385,6024.93,565.72,10.36,509294960000,4.83,9,0,星网宇达,9.98
2,航天装备Ⅱ,BK1232,6024.93,565.72,10.36,509294960000,4.83,9,0,星网宇达,9.98
3,医疗研发外包,BK1600,7367.89,489.17,7.11,777125520000,6.27,29,0,益诺思,20.0
4,院线,BK1300,617.29,38.85,6.72,40198326000,6.93,4,0,幸福蓝海,10.8
5,航海装备Ⅲ,BK1383,5166.43,306.09,6.3,537380144000,3.92,10,0,中船防务,10.0
6,航海装备Ⅱ,BK1230,5166.43,306.09,6.3,537380144000,3.92,10,0,中船防务,10.0
7,风电整机,BK1314,1531.52,90.36,6.27,163402765000,5.21,5,0,金风科技,9.99
8,诊断服务,BK1602,5139.4,302.73,6.26,45568299000,5.83,5,0,迪安诊断,11.56
9,医疗服务,BK0727,1264.4,67.92,5.68,1024761104000,4.2,52,2,光正眼科,9.88
10,火电设备,BK1321,1504.37,79.76,5.6,27861275000,4.45,4,0,龙源技术,18.38
11,视频媒体,BK1296,742.06,35.29,4.99,28715564000,2.72,1,0,芒果超媒,4.99
12,畜禽饲料,BK1508,1758.96,75.35,4.48,73225606000,2.25,9,0,邦基科技,9.98
13,其他黑色家电,BK1454,2740.77,110.12,4.19,38847142000,3.48,4,1,创维数字,10.03
14,疫苗,BK1598,3809.57,151.34,4.14,166444130000,2.59,12,0,欧林生物,11.54
15,影视院线,BK1222,3289.88,129.74,4.11,173272434000,5.33,18,0,欢瑞世纪,9.95
16,房地产综合服务,BK1342,1168.78,45.69,4.07,3395648000,2.81,1,0,珠江股份,4.07
17,营销代理,BK1293,4163.99,159.03,3.97,202013769000,10.81,26,1,福石控股,19.17
18,其他养殖,BK1510,771.11,28.33,3.81,8261428000,1.8,3,0,天山生物,5.13
19,广告营销,BK1220,4361.85,160.24,3.81,278521520000,6.7,29,1,福石控股,19.17
20,合成树脂,BK1438,9129.87,333.52,3.79,189087246000,7.77,11,2,神剑股份,10.03
21,医院,BK1601,5894.25,209.32,3.68,182621577000,3.18,14,1,光正眼科,9.88
22,白酒Ⅲ,BK1575,3940.53,138.25,3.64,2287066048000,1.54,20,0,皇台酒业,6.86
23,白酒Ⅱ,BK1277,3940.53,138.25,3.64,2287066048000,1.54,20,0,皇台酒业,6.86
24,电视广播Ⅲ,BK1291,1135.05,39.42,3.6,118311191000,2.55,13,0,贵广网络,6.77
25,电视广播Ⅱ,BK1219,1135.05,39.42,3.6,118311191000,2.55,13,0,贵广网络,6.77
26,钢结构,BK1474,2578.23,87.62,3.52,56999503000,2.2,10,0,海波重科,8.53
27,房产租赁经纪,BK1341,1241.97,41.3,3.44,16888558000,3.25,3,0,世联行,3.98
28,国防军工,BK1204,6012.16,199.12,3.43,3344240496000,4.38,119,22,高德红外,9.99
29,地面兵装Ⅲ,BK1382,3497.8,115.71,3.42,134332161000,4.46,10,2,银河电子,9.32
30,地面兵装Ⅱ,BK1229,3497.8,115.71,3.42,134332161000,4.46,10,2,银河电子,9.32
31,生物制品,BK1044,960.86,31.32,3.37,880884304000,2.45,54,2,XD奥浦迈,12.27
32,影视动漫制作,BK1299,3313.69,107.71,3.36,133074108000,5.0,14,0,欢瑞世纪,9.95
33,化学制剂,BK1594,3782.67,122.22,3.34,2078058704000,3.59,110,4,哈药股份,10.13
34,厨房电器,BK1451,8199.67,261.05,3.29,33865116000,1.65,3,1,亿田智能,13.9
35,其他生物制品,BK1596,7681.55,242.88,3.27,635670256000,3.3,36,2,XD奥浦迈,12.27
36,化学制药,BK0465,35061.67,1094.63,3.22,2409860592000,3.51,151,9,哈药股份,10.13
37,通信工程及服务,BK1588,2686.49,81.83,3.14,94783717000,3.77,16,3,三维通信,10.05
38,饲料,BK1258,3161.73,95.46,3.11,189728389000,2.14,15,2,邦基科技,9.98
39,其他化学纤维,BK1415,3392.18,102.17,3.11,107541799000,4.38,6,2,同益中,19.99
40,电动乘用车,BK1519,4563.7,136.87,3.09,955646048000,2.21,3,0,北汽蓝谷,4.09
41,旅游零售Ⅲ,BK1549,5832.56,174.4,3.08,118007042000,1.9,2,0,中国中免,3.41
42,旅游零售Ⅱ,BK1269,5832.56,174.4,3.08,118007042000,1.9,2,0,中国中免,3.41
43,商业物业经营,BK1554,1605.31,46.36,2.97,170944007000,1.54,17,0,浙江东日,10.01
44,清洁小家电,BK1459,1953.6,56.05,2.95,100443663000,1.71,9,0,莱克电气,9.88
45,医美耗材,BK1500,1313.98,37.58,2.94,57868313000,1.39,3,0,爱美客,4.14
46,原料药,BK1595,3607.76,102.85,2.93,331801888000,3.25,41,5,美诺华,10.01
47,传媒,BK0486,9155.92,259.93,2.92,1418315792000,4.37,115,11,欢瑞世纪,9.95
48,养殖业,BK1259,3603.11,102.27,2.92,474467488000,2.24,22,0,京基智农,10.0
49,长材,BK1369,496.91,13.94,2.89,16946121000,0.89,3,0,凌钢股份,3.77
50,人工景区,BK1562,2583.87,72.47,2.89,31672872000,2.02,5,0,曲江文旅,3.86
51,其他酒类,BK1578,1423.49,39.82,2.88,56137243000,1.38,9,1,百润股份,8.06
52,医药生物,BK1216,4380.4,120.19,2.82,6582961664000,2.84,452,53,哈药股份,10.13
