代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.97,11.1,10.96,11.03,10.98,0.46,1203946343.4
000021,深科技,35.7,37.03,34.85,35.37,38.13,-7.24,4271846467.08
000063,中兴通讯,38.02,39.0,36.5,36.81,39.13,-5.93,11393949929.14
000100,TCL科技,4.74,4.89,4.61,4.65,4.89,-4.91,6146159938.62
000166,申万宏源,4.3,4.32,4.24,4.26,4.33,-1.62,430989761.13
000301,东方盛虹,12.0,12.06,11.36,11.43,11.85,-3.54,210491059.61
000333,美的集团,81.39,83.75,80.88,82.85,81.69,1.42,3034363535.43
000338,潍柴动力,29.51,30.47,29.29,29.98,31.12,-3.66,4412892137.73
000408,藏格矿业,73.0,74.15,71.5,73.05,76.08,-3.98,1084530507.21
000425,徐工机械,9.67,10.21,9.6,9.93,9.52,4.31,2478837321.39
000538,云南白药,48.9,49.76,48.72,49.5,48.81,1.41,542515056.12
000568,泸州老窖,86.6,87.4,84.51,84.56,86.88,-2.67,904597477.06
000617,中油资本,7.2,7.42,7.16,7.26,7.33,-0.95,622247814.8
000630,铜陵有色,6.04,6.23,5.9,5.93,6.49,-8.63,2664349783.02
000636,风华高科,58.76,60.0,54.55,55.53,59.65,-6.91,9627602239.03
000651,格力电器,38.21,38.59,37.93,38.11,38.46,-0.91,1310397167.56
000657,中钨高新,66.0,72.24,64.57,67.92,70.1,-3.11,6368677106.81
000725,京东方Ａ,6.48,6.74,6.22,6.29,6.43,-2.18,29701641888.65
000776,广发证券,18.5,19.05,18.5,18.65,18.81,-0.85,1278532868.35
000792,盐湖股份,29.0,29.57,27.72,28.12,29.45,-4.52,2594328593.49
000807,云铝股份,26.6,27.49,26.4,26.8,27.64,-3.04,1584254260.55
000838,*ST发展,1.66,1.74,1.65,1.71,1.72,-0.58,35941049.0
000858,五 粮 液,81.01,81.69,79.56,79.96,81.08,-1.38,2207910676.4
000895,双汇发展,24.29,24.76,23.94,24.15,24.76,-2.46,361668511.49
000938,紫光股份,26.91,27.3,25.6,25.91,27.87,-7.03,4669746784.42
000958,电投产融,6.05,6.11,5.76,5.81,6.18,-5.99,486881102.03
000977,浪潮信息,60.0,60.7,57.4,57.89,62.14,-6.84,4308222561.4
