排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,油气及炼化工程,BK1572,1689.45,124.02,7.92,66979357000,3.99,5,1,通源石油,20.04
2,油气开采Ⅲ,BK1574,3491.97,252.47,7.79,1470560576000,4.29,5,0,蓝焰控股,10.0
3,油气开采Ⅱ,BK1276,3491.97,252.47,7.79,1470560576000,4.29,5,0,蓝焰控股,10.0
4,玻纤制造,BK1462,18479.19,1317.5,7.68,725200608000,6.29,8,0,国际复材,15.08
5,油服工程,BK1275,1833.22,119.4,6.97,222001263000,2.77,12,2,中曼石油,10.01
6,印制电路板,BK1340,12244.39,788.05,6.88,2930131040000,5.85,47,0,贤丰控股,9.91
7,元件,BK0459,59483.43,3532.47,6.31,3528110752000,6.02,64,2,贤丰控股,9.91
8,油田服务,BK1573,1631.89,96.0,6.25,155021906000,2.22,7,1,中曼石油,10.01
9,其他数字媒体,BK1295,963.93,56.01,6.17,10786495000,9.94,2,0,风语筑,10.05
10,粘胶,BK1416,1321.57,76.46,6.14,19517025000,3.94,3,0,新乡化纤,6.47
11,稀土,BK1626,9388.22,463.71,5.2,265650346000,3.44,4,0,中稀有色,9.05
12,线下药店,BK1606,3424.94,167.26,5.13,79988663000,2.89,8,0,华人健康,10.18
13,玻璃玻纤,BK0546,70045.2,3407.04,5.11,779559072000,4.41,16,1,三峡新材,9.96
14,铜,BK1615,3484.92,168.38,5.08,1751294208000,2.24,17,0,江西铜业,9.63
15,钨,BK1625,9604.7,461.77,5.05,315406976000,5.24,4,0,中钨高新,7.83
16,镍,BK1622,4948.61,233.09,4.94,78392039000,3.41,1,0,华友钴业,4.94
17,被动元件,BK1339,14082.93,659.79,4.92,597979712000,6.57,17,2,江海股份,10.01
18,医药商业,BK1042,1078.59,48.98,4.76,307097808000,3.36,32,0,人民同泰,10.04
19,铅锌,BK1614,2406.08,108.81,4.74,186423956000,3.66,11,0,驰宏锌锗,10.0
20,医药流通,BK1607,2007.64,88.86,4.63,227109141000,3.45,24,0,人民同泰,10.04
