序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1,301677,N欣兴,82.4,145.38,48.82,167438.0,1650201840.4,86.36,110.0,81.0,100.0,33.58,,78.1,43.54,3.83,8240000000.0,1766657483.0,0.0,0.29,145.38,145.38
2,920685,新芝生物,13.65,30.0,3.15,110323.0,146455379.35,17.62,13.65,11.8,12.7,10.5,16.96,18.92,44.88,2.26,1249192595.0,795985745.0,0.0,0.0,9.11,1.04
3,300894,火星人,11.8,20.04,1.97,196930.0,219274376.17,20.96,11.8,9.74,9.76,9.83,2.0,6.7,-22.45,4.93,4779049690.0,3470134690.0,0.0,0.0,14.01,0.08
4,300996,普联软件,15.52,20.03,2.59,467531.0,704744286.36,15.31,15.52,13.54,14.5,12.93,2.31,14.03,260.96,4.74,6142673247.0,5170368558.0,0.0,0.0,18.65,32.09
5,301667,纳百川,65.82,20.0,10.97,41061.0,253699353.42,20.31,65.82,54.68,55.22,54.85,2.77,17.3,253.53,5.75,7350093072.0,1561894778.0,0.0,0.0,-40.64,-17.88
6,301668,昊创瑞通,37.26,20.0,6.21,56739.0,200747934.66,20.81,37.26,30.8,31.02,31.05,5.25,23.32,127.63,4.05,4098600000.0,906482630.0,0.0,0.0,-16.38,-21.57
7,301449,天溯计量,39.08,19.99,6.51,49079.0,180993301.94,21.43,39.08,32.1,32.1,32.57,7.31,23.89,235.62,3.21,3568173920.0,802839159.0,0.0,0.0,-19.93,-34.74
8,920000,安徽凤凰,15.2,18.75,2.4,58294.0,82311836.33,22.66,15.6,12.7,12.89,12.8,1.64,10.12,26.79,2.09,1393536000.0,875427660.0,-0.46,1.54,-3.92,-21.04
9,688260,昀冢科技,102.81,16.16,14.3,138095.0,1317946517.0,19.44,106.21,89.0,91.0,88.51,1.79,11.51,-58.3,76.39,12337200000.0,12337200000.0,-0.17,0.05,177.42,256.98
10,300605,恒锋信息,10.25,13.51,1.22,366936.0,379578510.89,15.5,10.84,9.44,9.86,9.03,5.99,29.03,-30.67,3.88,1692727281.0,1295425238.0,-0.29,0.29,-24.58,-34.5
11,300989,蕾奥规划,11.17,11.92,1.19,100367.0,106872843.83,13.43,11.28,9.94,9.98,9.98,2.53,6.16,-19.88,2.44,2351935842.0,1819529242.0,0.27,0.54,-25.53,-36.68
12,300688,创业黑马,30.64,11.42,3.14,273196.0,826808303.72,13.56,31.58,27.85,28.3,27.5,1.83,18.41,-286.45,13.99,5128506777.0,4546315953.0,-0.58,-0.78,16.06,4.97
13,920088,科力股份,51.3,11.14,5.14,89015.0,440625651.2,7.99,51.5,47.81,48.5,46.16,0.97,27.33,259.75,6.53,4518067950.0,1670647599.0,0.1,1.2,11.74,76.29
14,920810,春光智能,8.79,11.13,0.88,60101.0,52716453.81,21.49,9.58,7.88,7.94,7.91,10.93,9.63,-138.83,3.69,842961000.0,548562321.0,-0.11,0.11,-21.52,-33.11
15,300164,通源石油,11.94,10.56,1.14,1910640.0,2205472651.32,7.04,11.94,11.18,11.39,10.8,0.95,32.76,-136.16,5.1,7026196030.0,6963536689.0,0.08,0.76,-9.48,116.3
16,300981,中红医疗,14.18,10.35,1.33,459886.0,652179269.91,13.77,15.37,13.6,13.88,12.85,8.36,11.7,308.37,1.19,6081305119.0,5572702834.0,0.21,0.57,-3.21,16.13
17,002731,*ST萃华,2.06,10.16,0.19,587533.0,113199435.5,13.37,2.06,1.81,1.85,1.87,1.15,25.58,2.28,0.28,527681360.0,473092184.0,0.0,0.0,-52.64,-83.6
18,002512,ST达华,3.69,10.15,0.34,542214.0,190794131.36,12.24,3.69,3.28,3.35,3.35,2.06,4.95,27.92,12.5,4067917372.0,4038527076.0,0.0,0.0,-16.33,-40.77
19,601616,广电电气,3.8,10.14,0.35,541995.0,203887724.0,5.51,3.8,3.61,3.61,3.45,2.24,6.35,-34.47,1.36,3243966212.0,3243966212.0,0.0,0.0,-18.8,-1.55
20,605388,均瑶健康,6.12,10.07,0.56,148199.0,89647630.0,5.04,6.12,5.84,5.86,5.56,1.61,2.47,106.03,2.39,3674962080.0,3674962080.0,0.0,0.0,-14.88,-17.74
21,600228,返利科技,7.33,10.06,0.67,241619.0,171806560.0,10.06,7.33,6.66,6.67,6.66,1.07,5.81,-54.45,8.0,3054208890.0,3049552507.0,0.0,0.0,19.19,30.66
22,600712,南宁百货,5.25,10.06,0.48,200408.0,103381080.0,11.11,5.25,4.72,4.73,4.77,2.67,3.72,260.6,3.77,2859440640.0,2827903948.0,0.0,0.0,-16.93,-23.02
23,002667,*ST威领,11.72,10.05,1.07,278296.0,319429723.06,8.83,11.72,10.78,10.99,10.65,1.47,11.76,45.73,-153.56,3054132380.0,2773080920.0,0.0,0.0,-63.72,-10.47
24,002534,西子洁能,13.81,10.04,1.26,234484.0,313071088.06,10.04,13.81,12.55,12.55,12.55,1.83,2.84,47.96,2.07,11544264794.0,11398259536.0,0.0,0.0,-22.55,-17.16
25,002585,双星新材,8.66,10.04,0.79,1282134.0,1088433865.07,9.66,8.66,7.9,7.9,7.87,2.63,14.46,608.91,1.19,9883853820.0,7679313316.0,0.0,0.0,6.39,29.06
26,002686,亿利达,5.81,10.04,0.53,206572.0,118797584.0,4.92,5.81,5.55,5.55,5.28,3.63,3.95,504.67,2.05,3289849363.0,3037054665.0,0.0,0.0,-24.05,-10.89
27,002846,英联股份,10.74,10.04,0.98,118981.0,124513907.92,10.14,10.74,9.75,9.8,9.76,2.41,4.57,90.04,3.19,4510731651.0,2794070618.0,0.0,0.0,-32.58,-33.37
28,003032,传智教育,8.01,10.03,0.73,250275.0,197229902.0,4.26,8.01,7.7,7.8,7.28,1.52,8.8,552.77,2.75,3223604475.0,2278697680.0,0.0,0.0,20.63,25.75
29,002882,金龙羽,21.62,10.03,1.97,155237.0,331261467.18,5.29,21.62,20.58,20.58,19.65,2.93,6.29,306.42,4.5,9359298000.0,5335438731.0,0.0,0.0,-20.66,-28.08
30,603919,金徽酒,16.89,10.03,1.54,231189.0,377800005.0,11.86,16.89,15.07,15.36,15.35,3.09,4.56,10.47,2.53,8567621349.0,8567621349.0,0.0,0.0,-2.03,-15.21
31,603376,大明电子,26.46,10.02,2.41,29866.0,77095135.0,10.6,26.46,23.91,24.05,24.05,3.45,9.33,195.56,6.25,10584026460.0,846741168.0,0.0,0.0,-12.36,-28.02
32,002703,浙江世宝,14.61,10.02,1.33,490312.0,703339421.01,10.77,14.61,13.18,13.28,13.28,2.13,8.37,71.77,5.68,12018659130.0,8562162361.0,0.0,0.0,-17.13,-29.08
33,600629,华建集团,13.94,10.02,1.27,389600.0,525348734.0,11.52,13.94,12.48,12.48,12.67,1.6,3.39,975.93,3.06,16028279999.0,16028279999.0,0.0,0.0,-21.42,-22.81
34,002702,海欣食品,4.94,10.02,0.45,359987.0,172610372.8,8.69,4.94,4.55,4.55,4.49,1.73,7.85,59.98,2.65,2745454400.0,2266194125.0,0.0,0.0,-18.35,-30.62
35,603185,弘元绿能,15.37,10.02,1.4,182462.0,272395198.0,10.74,15.37,13.87,13.87,13.97,1.63,2.69,-9.02,0.9,10498890447.0,10436571245.0,0.0,0.0,-29.66,-49.36
36,000721,西安饮食,6.81,10.02,0.62,291404.0,193167643.0,9.85,6.81,6.2,6.2,6.19,1.99,5.69,-33.39,30.81,3908356437.0,3489173697.0,0.0,0.0,-8.96,-23.91
37,600702,舍得酒业,37.49,10.01,3.41,141929.0,522266237.0,10.53,37.49,33.9,33.9,34.08,1.8,4.28,13.44,1.77,12450086529.0,12444837929.0,0.0,0.0,-13.9,-32.78
38,600418,江淮汽车,24.39,10.01,2.22,767682.0,1807543036.0,10.78,24.39,22.0,22.19,22.17,1.1,3.52,-22.68,4.37,54979406176.0,53267998802.0,0.0,0.0,-50.32,-50.73
39,000009,中国宝安,7.15,10.0,0.65,562050.0,390363861.17,10.77,7.15,6.45,6.46,6.5,2.08,2.18,264.01,1.84,18441379850.0,18418546325.0,0.0,0.0,-18.19,-27.41
40,603171,税友股份,41.47,10.0,3.77,89412.0,361568662.0,11.33,41.47,37.2,37.2,37.7,2.08,2.2,134.7,6.75,16851127150.0,16832258300.0,0.0,0.0,-28.18,-24.5
41,002827,高争民爆,31.45,10.0,2.86,16622.0,52276190.0,0.0,31.45,31.45,31.45,28.59,0.33,0.6,230.02,8.37,8713096700.0,8680159901.0,0.0,0.0,4.04,-16.33
42,001309,德明利,390.04,10.0,35.46,306387.0,11365746076.47,10.73,390.04,352.0,359.33,354.58,1.31,18.57,6.61,13.36,88478880446.0,64368205250.0,0.0,0.0,-32.44,68.49
43,001225,和泰机电,43.66,10.0,3.97,18323.0,77704473.0,11.24,43.66,39.2,39.67,39.69,1.31,8.71,106.79,2.08,2862821128.0,918552829.0,0.0,0.0,-13.24,-23.21
44,605033,美邦股份,18.7,10.0,1.7,42048.0,76486201.0,9.35,18.7,17.11,17.38,17.0,2.68,3.11,24.75,2.12,2528240000.0,2528240000.0,0.0,0.0,-18.66,-6.41
45,603352,至信股份,27.06,10.0,2.46,43978.0,115861495.0,10.73,27.06,24.42,24.6,24.6,4.34,9.7,63.33,2.09,6133600009.0,1226720018.0,0.0,0.0,-25.19,24.3
46,603813,原尚股份,31.15,9.99,2.83,10872.0,32596973.0,10.98,31.15,28.04,28.53,28.32,1.52,1.04,-41.09,6.59,3271217250.0,3271217250.0,0.0,0.0,-16.64,-18.35
47,000025,特  力Ａ,15.64,9.99,1.42,146365.0,223174738.04,10.62,15.64,14.13,14.23,14.22,2.49,3.73,50.65,3.72,6741752125.0,6143052925.0,0.0,0.0,-3.46,-9.86
48,002258,利尔化学,16.18,9.99,1.47,368622.0,593390688.86,5.44,16.18,15.38,16.18,14.71,1.37,4.61,28.14,1.65,12951074349.0,12930222649.0,0.0,0.0,30.06,25.91
49,605179,一鸣食品,17.61,9.99,1.6,27845.0,49035045.0,0.0,17.61,17.61,17.61,16.01,0.4,0.69,111.62,6.22,7061610000.0,7061610000.0,0.0,0.0,3.53,-15.62
50,603382,海阳科技,18.6,9.99,1.69,39518.0,70898214.0,10.76,18.6,16.78,16.78,16.91,2.64,3.42,53.84,1.92,3371275445.0,2148037480.0,0.0,0.0,-29.14,-42.13
51,603039,泛微网络,34.02,9.99,3.09,231363.0,758642596.0,10.9,34.02,30.65,30.7,30.93,2.96,7.52,42.11,3.98,10465883747.0,10465883747.0,0.0,0.0,-10.71,-23.64
52,603348,文灿股份,14.76,9.99,1.34,58270.0,83619617.0,10.73,14.76,13.32,13.42,13.42,3.41,1.85,-14.55,1.19,4641683354.0,4641683354.0,0.0,0.0,-20.0,-23.36
53,605068,明新旭腾,20.59,9.99,1.87,59514.0,122509990.0,1.55,20.59,20.3,20.59,18.72,1.66,3.67,-54.16,2.17,3339667012.0,3339667012.0,0.0,0.0,-18.62,-19.35
54,000526,学大教育,36.33,9.99,3.3,62313.0,220878671.79,8.87,36.33,33.4,33.51,33.03,1.2,5.13,12.21,4.25,4427214090.0,4413132582.0,0.0,0.0,2.63,-7.37
55,603137,恒尚节能,26.21,9.99,2.38,316523.0,814847799.0,15.23,26.21,22.58,23.48,23.83,1.05,17.3,33.11,4.01,4794682684.0,4794682684.0,0.0,0.0,87.89,90.76
56,603556,海兴电力,26.99,9.98,2.45,252240.0,653582491.0,9.98,26.99,24.54,24.9,24.54,3.58,5.19,36.08,1.86,13124269948.0,13124269948.0,0.0,0.0,-6.93,-24.21
57,600475,华光环能,14.88,9.98,1.35,234686.0,338659827.0,9.98,14.88,13.53,13.55,13.53,2.35,2.49,30.62,1.69,14224770048.0,14030139648.0,0.0,0.0,-12.57,-16.96
58,000566,海南海药,5.95,9.98,0.54,3655394.0,2127007155.97,10.17,5.95,5.4,5.45,5.41,2.27,28.19,-25.24,1735.68,7719322500.0,7715577016.0,0.0,0.0,19.24,-16.78
59,603221,爱丽家居,20.49,9.98,1.86,33120.0,67861876.0,0.0,20.49,20.49,20.49,18.63,4.55,1.37,-83.7,3.16,4964112300.0,4964112300.0,0.0,0.0,62.88,56.41
60,601003,柳钢股份,4.19,9.97,0.38,378801.0,155440679.0,8.14,4.19,3.88,3.98,3.81,2.31,1.48,117.02,1.21,11037389220.0,10738103508.0,0.0,0.0,-6.26,-15.01
61,600513,联环药业,16.76,9.97,1.52,320392.0,525693641.0,11.35,16.76,15.03,15.18,15.24,1.31,11.22,186.16,3.8,4784247085.0,4784247085.0,0.0,0.0,-28.04,-8.11
62,000820,神雾节能,3.2,9.97,0.29,6728.0,2152960.0,0.0,3.2,3.2,3.2,2.91,0.23,0.23,-516.49,24.06,2068976573.0,950294006.0,0.0,0.0,-14.44,-5.6
63,603660,苏州科达,8.83,9.96,0.8,341006.0,294624014.0,10.71,8.83,7.97,7.97,8.03,1.57,5.97,-7.69,7.07,5046280506.0,5046280506.0,0.0,0.0,-32.18,-19.95
64,600663,陆家嘴,8.28,9.96,0.75,532229.0,427785195.0,10.36,8.28,7.5,7.52,7.53,4.25,1.69,18.81,1.63,41691072462.0,26129060721.0,0.0,0.0,-1.9,5.48
65,002547,*ST春兴,2.43,9.95,0.22,90437.0,21976191.0,0.0,2.43,2.43,2.43,2.21,0.23,0.82,-13.69,-6.27,2741178918.0,2684681413.0,0.0,0.0,-15.33,-47.97
66,600162,香江控股,2.89,9.89,0.26,1168945.0,332022321.0,9.89,2.89,2.63,2.65,2.63,0.61,3.58,-107.29,1.65,9445786173.0,9445786173.0,0.0,0.0,50.52,56.22
67,002612,朗姿股份,15.6,9.7,1.38,363188.0,553308716.51,10.83,15.64,14.1,14.2,14.22,2.6,14.27,34.97,2.45,6902147850.0,3969563941.0,-0.06,-0.13,4.21,-18.92
68,300911,亿田智能,20.52,9.67,1.81,208744.0,425967517.87,16.84,22.3,19.15,19.93,18.71,2.13,12.18,-26.56,3.47,3762190008.0,3515969133.0,0.49,0.84,-36.67,-38.38
69,300290,ST荣科,5.04,9.09,0.42,735529.0,369977973.75,14.72,5.3,4.62,4.63,4.62,1.93,11.5,-45.01,4.38,3224252148.0,3223293918.0,0.0,-0.2,-68.54,-81.69
70,301526,国际复材,32.93,9.04,2.73,3649861.0,11517902787.44,19.17,35.47,29.68,29.88,30.2,1.88,25.99,114.9,14.68,124175014121.0,46246658954.0,-0.03,0.49,73.77,371.78
71,688095,福昕软件,55.86,8.85,4.54,65569.0,368942497.0,19.06,60.99,51.21,52.5,51.32,2.7,7.18,113.24,1.96,5103343011.0,5103343011.0,0.0,-0.04,-30.18,-37.21
72,688369,致远互联,18.94,8.54,1.49,60686.0,110288265.0,10.89,19.12,17.22,17.51,17.45,3.29,5.27,-8.39,2.86,2182230265.0,2182230265.0,0.74,1.34,-24.03,-25.52
73,603336,宏辉果蔬,8.88,8.42,0.69,345021.0,291533194.0,10.99,8.99,8.09,8.15,8.19,1.44,5.67,449.13,3.77,5405424232.0,5405424232.0,-0.11,-1.0,-21.69,3.86
74,301632,广东建科,15.98,8.34,1.23,93034.0,146097858.9,11.25,16.39,14.73,14.78,14.75,4.57,12.7,478.76,2.46,6688588800.0,1170726760.0,0.19,0.19,-23.03,-33.58
75,300804,广康生化,39.97,8.29,3.06,26858.0,105405326.0,12.9,41.23,36.47,36.91,36.91,1.21,9.77,-1284.97,2.18,2957780000.0,1099175000.0,0.08,0.76,-18.69,14.69
76,002650,ST加加,5.86,7.72,0.42,109707.0,64253832.0,10.66,5.98,5.4,5.45,5.44,2.49,0.99,47.95,3.73,6487511209.0,6487291459.0,-0.34,0.0,-26.57,-9.29
77,688585,上纬新材,136.98,7.66,9.75,63568.0,864898176.0,11.47,140.59,126.0,127.48,127.23,1.34,1.58,-336.34,42.48,55252489501.0,55252489501.0,0.01,0.12,12.12,7.54
78,300575,中旗股份,5.85,7.54,0.41,321553.0,187515319.83,12.5,6.07,5.39,5.4,5.44,2.61,9.29,1040.26,1.44,2799724883.0,2025828476.0,-0.17,-0.34,-13.84,0.34
79,920130,立方控股,15.71,7.46,1.09,47474.0,73261042.83,8.96,15.93,14.62,14.88,14.62,1.6,8.29,-45.03,3.11,1449141238.0,900106319.0,-0.19,-0.13,-19.06,-45.75
80,600199,金种子酒,8.08,7.45,0.56,849811.0,671834391.0,10.24,8.27,7.5,7.5,7.52,2.63,12.92,-87.18,2.73,5314998338.0,5314998338.0,0.0,0.37,2.02,-16.53
81,600105,永鼎股份,32.96,7.33,2.25,2887981.0,9430959643.0,8.69,33.78,31.11,33.23,30.71,2.75,19.75,75.85,14.62,48187348674.0,48187348674.0,0.12,1.51,-24.52,31.37
82,300191,潜能恒信,29.85,7.1,1.98,274770.0,800665872.57,6.17,29.96,28.24,28.79,27.87,0.84,12.42,78.3,8.38,9552000000.0,6602670750.0,0.07,0.88,-28.11,61.96
83,920092,汉鑫科技,23.84,7.1,1.58,35188.0,87414996.48,20.04,26.5,22.04,22.5,22.26,3.37,10.88,-140.65,4.22,1479980048.0,770899466.0,-0.29,0.17,-19.73,-36.32
84,000913,钱江摩托,12.16,7.04,0.8,141321.0,168751800.84,9.24,12.3,11.25,11.35,11.36,2.74,2.72,-41.12,1.28,6401157760.0,6324448528.0,0.0,0.08,-5.37,-17.95
85,601606,长城军工,35.65,6.96,2.32,827303.0,2856282319.0,12.69,36.21,31.98,32.62,33.33,1.42,11.42,-115.94,11.85,25818742460.0,25818742460.0,-0.14,0.25,-5.86,-25.91
86,002595,豪迈科技,52.8,6.95,3.43,99477.0,513672412.07,9.52,53.8,49.1,49.22,49.37,1.86,0.86,29.71,5.22,61248000000.0,60824471136.0,0.0,-0.06,-13.92,-8.32
87,603988,中电电机,19.91,6.93,1.29,258443.0,499636135.0,12.35,20.3,18.0,18.54,18.62,1.39,10.99,260.09,7.14,4682832000.0,4682832000.0,-0.05,0.25,-21.77,-17.93
88,000632,ST三木,3.4,6.92,0.22,174848.0,57892719.0,9.43,3.47,3.17,3.18,3.18,1.92,3.76,-6.83,25.23,1582766538.0,1582637460.0,-1.16,-0.58,-8.36,-39.82
89,600722,金牛化工,10.88,6.77,0.69,1203285.0,1290160334.0,9.03,11.2,10.28,10.29,10.19,1.59,17.69,141.83,5.87,7401878075.0,7401878075.0,-0.09,2.84,-22.84,83.16
90,300071,福石控股,4.27,6.75,0.27,1654026.0,703246383.0,14.25,4.52,3.95,3.95,4.0,1.88,17.5,-1555.44,25.57,4115786115.0,4036648198.0,0.23,0.0,-14.77,-34.61
91,920651,天罡股份,24.02,6.71,1.51,15714.0,37345238.8,11.59,24.81,22.2,22.31,22.51,1.53,3.79,33.51,2.88,1465220000.0,996046299.0,-0.54,0.97,-11.46,-43.62
92,300469,信息发展,51.4,6.71,3.23,88507.0,425150578.52,11.31,51.45,46.0,47.9,48.17,0.95,3.57,-101.6,54.51,12759475554.0,12753049269.0,-0.1,0.19,-13.56,-16.83
93,688071,华依科技,38.62,6.69,2.42,56403.0,210261756.0,9.81,38.76,35.21,35.76,36.2,1.58,6.65,606.01,3.24,3274579141.0,3274579141.0,-0.08,0.0,13.82,16.43
94,603267,鸿远电子,50.47,6.68,3.16,183999.0,892092416.0,12.75,51.98,45.95,47.29,47.31,2.17,7.96,30.27,2.61,11662652619.0,11662652619.0,-0.04,-0.02,-5.73,-6.85
95,605189,富春染织,16.3,6.54,1.0,311746.0,492402717.0,9.74,16.34,14.85,15.16,15.3,1.28,13.09,13.24,1.61,3883229506.0,3883229506.0,0.0,0.62,-0.06,4.69
96,603918,金桥信息,11.13,6.51,0.68,465659.0,509251717.0,11.48,11.5,10.3,10.35,10.45,3.1,12.75,-33.35,4.15,4063646764.0,4063646764.0,0.0,0.0,-18.16,-29.06
97,301357,北方长龙,98.3,6.44,5.95,92103.0,878831570.25,15.17,102.1,88.09,89.0,92.35,1.13,9.67,-187.86,8.24,9358160000.0,9358160000.0,0.04,0.32,-9.33,-30.23
98,001258,立新能源,12.35,6.37,0.74,1868895.0,2245060921.2,10.77,12.46,11.21,11.85,11.61,1.21,20.02,454.5,3.81,11526666675.0,11526546262.0,0.16,0.65,31.24,74.44
99,000948,南天信息,15.38,6.36,0.92,559889.0,866775947.7,12.38,15.91,14.12,14.41,14.46,2.73,14.39,-62.93,2.22,5996489344.0,5985116096.0,0.0,0.39,1.59,-14.17
100,000859,国风新材,8.37,6.35,0.5,774794.0,646554231.65,12.07,8.66,7.71,7.76,7.87,2.2,8.65,-87.05,2.78,7499321388.0,7498894518.0,0.0,-0.36,-9.32,-17.29
101,002199,东晶电子,14.24,6.35,0.85,339720.0,486525232.56,12.92,14.73,13.0,13.26,13.39,2.84,14.71,-482.54,19.14,3466619249.0,3288473004.0,0.0,0.07,28.4,67.73
102,601777,千里科技,8.55,6.34,0.51,713198.0,604075396.0,10.2,8.79,7.97,8.01,8.04,2.77,1.58,199.79,3.74,38655405607.0,38655405607.0,0.0,0.23,-22.48,-19.57
103,000636,风华高科,50.5,6.29,2.99,2673623.0,13157269978.7,12.38,52.26,46.38,48.67,47.51,1.89,23.11,164.94,4.72,58429167156.0,58429144431.0,-0.98,-2.96,104.37,212.11
104,002832,比音勒芬,25.8,6.26,1.52,269528.0,671434229.97,8.77,25.98,23.85,23.94,24.28,1.26,6.92,9.53,2.76,14724242767.0,10046991727.0,0.16,0.55,33.96,80.93
105,301498,乖宝宠物,43.75,6.19,2.55,149906.0,658173775.5,11.41,45.6,40.9,40.98,41.2,2.51,8.36,35.46,3.77,17520686750.0,7846240238.0,0.25,0.48,-19.9,-32.59
106,600619,海立股份,14.24,6.11,0.82,579592.0,808512498.0,14.53,14.75,12.8,12.8,13.42,3.12,7.34,52.76,2.49,15284424341.0,11237849124.0,0.07,0.14,-21.84,-32.42
