排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,白酒Ⅲ,BK1575,4455.19,185.01,4.33,2580915744000,2.7,20,0,舍得酒业,10.01
2,白酒Ⅱ,BK1277,4455.19,185.01,4.33,2580915744000,2.7,20,0,舍得酒业,10.01
3,厨房电器,BK1451,8019.44,327.46,4.26,34121904000,2.48,4,2,火星人,20.04
4,厨卫电器,BK1240,5453.85,205.79,3.92,48450129000,2.33,7,2,火星人,20.04
5,宠物食品,BK1507,1557.28,57.92,3.86,32255921000,7.21,4,0,乖宝宠物,6.19
6,电动乘用车,BK1519,5058.85,182.14,3.73,1022067632000,4.16,3,0,赛力斯,5.95
7,培训教育,BK1557,4581.72,159.55,3.61,58438129000,7.14,8,4,传智教育,10.03
8,医美耗材,BK1500,1497.64,47.26,3.26,66515415000,3.07,3,0,锦波生物,3.73
9,卫浴电器,BK1452,1297.79,40.85,3.25,14328225000,2.09,3,0,奥普科技,4.34
10,乘用车,BK1262,3857.56,121.1,3.24,1435856176000,1.88,9,0,赛力斯,5.95
11,综合乘用车,BK1520,2631.65,76.51,2.99,413788544000,1.21,6,0,长安汽车,4.12
12,油气及炼化工程,BK1572,1763.21,50.95,2.98,69159824000,2.86,4,2,通源石油,10.56
13,股份制银行Ⅲ,BK1610,2453.44,67.91,2.85,2959082128000,0.73,9,0,浦发银行,4.63
14,油服工程,BK1275,1890.2,50.45,2.74,231907412000,1.8,9,4,科力股份,11.14
15,农商行Ⅲ,BK1612,475.17,12.65,2.74,267186885000,1.43,10,0,沪农商行,4.56
16,商用载客车,BK1531,3409.24,90.7,2.73,95167902000,2.88,5,0,金龙汽车,5.49
17,医疗美容,BK1253,1084.96,28.45,2.69,71949393000,1.8,4,0,锦波生物,3.73
18,国有大型银行Ⅲ,BK1611,3311.0,84.28,2.61,11514949888000,0.24,6,0,交通银行,3.24
19,餐饮,BK1559,1351.74,33.92,2.57,11493440000,3.08,3,1,西安饮食,10.02
