排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,CPO概念,BK1128,8902.26,274.31,3.18,7186468608000,4.49,64,3,天洋新材,9.99
2,F5G概念,BK1088,4913.55,147.05,3.09,2069807888000,3.1,22,3,共进股份,10.03
3,光通信模块,BK1136,3850.36,109.61,2.93,6296308992000,4.94,81,15,富信科技,20.0
4,IPv6,BK0897,1403.9,37.61,2.75,622465776000,2.84,8,4,大唐电信,9.96
5,纳米银,BK0855,3727.25,97.87,2.7,120183967000,6.23,6,1,行云科技,10.13
6,光纤概念,BK1660,1155.72,29.29,2.6,3695781152000,3.36,56,15,杭电股份,10.02
7,噪声防治,BK1082,1734.89,42.16,2.49,48349625000,3.7,7,2,九州一轨,20.01
8,AI手机,BK1162,1884.09,43.75,2.38,1113809152000,2.48,19,9,中石科技,20.01
9,高带宽内存,BK1152,2680.41,61.36,2.34,2281292816000,5.22,24,4,中巨芯-U,7.66
10,稀土永磁,BK0578,3554.8,79.89,2.3,1202869216000,2.0,40,6,金田股份,10.05
11,铜缆高速连接,BK1168,2561.62,56.98,2.27,1295082384000,3.67,33,6,金田股份,10.05
12,柔性屏(折叠屏),BK1160,2214.09,48.43,2.24,1716067168000,3.06,60,12,中石科技,20.01
13,存储芯片,BK1137,2992.43,62.81,2.14,12197619712000,4.75,115,15,盈新发展,10.18
14,6G概念,BK0964,2134.78,44.04,2.11,3460332000000,2.96,33,7,大恒科技,9.98
15,PCB,BK0877,4045.74,81.68,2.06,5931101696000,4.27,131,33,华正新材,10.0
16,光刻机,BK0884,5045.04,99.21,2.01,1575900016000,3.61,36,2,旭光电子,10.0
17,百元股,BK1059,961.01,18.45,1.96,24826990336000,3.23,173,53,华正新材,10.0
18,被动元件概念,BK0976,2563.69,47.76,1.9,927669296000,6.88,22,7,艾华集团,10.0
19,苹果概念,BK0666,5256.29,97.35,1.89,5352306944000,2.5,101,24,中石科技,20.01
20,液冷概念,BK1138,2079.62,38.66,1.89,6867475200000,4.1,99,54,中石科技,20.01
