代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.98,11.11,10.96,11.09,10.97,1.09,1301134142.0
000010,*ST美丽,3.58,3.85,3.56,3.76,3.6,4.44,244560453.0
000021,深科技,27.34,27.68,26.9,27.4,28.35,-3.35,1979919638.0
000063,中兴通讯,36.73,36.98,36.32,36.57,37.12,-1.48,2356087797.0
000100,TCL科技,4.89,4.99,4.83,4.97,4.92,1.02,2379647366.0
000166,申万宏源,5.08,5.12,5.05,5.1,5.08,0.39,489487329.0
000301,东方盛虹,12.6,12.9,12.39,12.53,12.7,-1.34,297229572.0
000333,美的集团,79.83,81.16,79.63,80.45,79.81,0.8,3456314703.0
000338,潍柴动力,25.1,25.17,24.3,24.43,25.19,-3.02,2354299137.0
000408,藏格矿业,85.03,85.66,81.6,82.56,86.77,-4.85,1551724579.0
000425,徐工机械,11.65,11.74,11.57,11.65,11.66,-0.09,1141841639.0
000538,云南白药,56.45,57.36,56.32,57.13,56.35,1.38,818244390.0
000568,泸州老窖,125.4,127.91,125.05,125.46,126.3,-0.67,2005188174.0
000617,中油资本,8.97,8.97,8.87,8.93,8.96,-0.33,373651345.0
000630,铜陵有色,7.43,7.54,7.09,7.19,7.66,-6.14,5379284884.0
000636,风华高科,20.5,22.79,20.44,22.79,20.72,9.99,2170653413.0
000651,格力电器,38.75,39.0,38.63,38.92,38.88,0.1,1343643649.0
000657,中钨高新,46.11,47.31,44.28,45.45,46.88,-3.05,2992487524.0
000725,京东方Ａ,4.37,4.41,4.34,4.41,4.39,0.46,2650425564.0
000776,广发证券,21.62,21.73,21.28,21.47,21.62,-0.69,723496228.0
000792,盐湖股份,32.58,32.9,31.5,32.09,33.17,-3.26,2611894075.0
000807,云铝股份,32.31,32.75,30.64,31.49,32.8,-3.99,2212877157.0
000838,*ST发展,2.67,2.77,2.64,2.66,2.66,0.0,193400717.0
000858,五 粮 液,107.9,110.55,107.66,108.89,108.52,0.34,4071834696.0
000895,双汇发展,26.34,26.75,26.31,26.69,26.31,1.44,341744577.0
000938,紫光股份,24.61,24.74,24.42,24.47,24.81,-1.37,780561828.0
000958,电投产融,6.53,6.54,6.46,6.48,6.56,-1.22,163085073.0
000977,浪潮信息,59.2,60.17,59.15,59.67,59.9,-0.38,1480480127.0
000988,华工科技,75.12,77.33,74.11,74.63,76.46,-2.39,2418061599.0
001280,中国铀业,87.04,88.98,85.1,86.01,91.8,-6.31,2088452970.0
001289,龙源电力,15.73,15.75,15.45,15.52,15.74,-1.4,66160432.0
001309,德明利,238.0,242.72,235.1,237.53,245.48,-3.24,1837414582.0
001389,广合科技,100.0,102.84,98.69,100.22,103.07,-2.77,782063507.0
002001,新 和 成,27.55,28.17,27.34,27.99,27.7,1.05,971375992.0
002008,大族激光,50.08,50.5,48.83,48.95,50.39,-2.86,1082110455.0
002027,分众传媒,7.31,7.51,7.29,7.41,7.33,1.09,1138884624.0
002028,思源电气,201.0,201.96,188.8,192.38,201.83,-4.68,2207446507.0
002049,紫光国微,77.53,78.2,76.5,77.48,78.8,-1.68,1371213326.0
002050,三花智控,50.51,50.89,49.86,50.09,51.66,-3.04,4625737850.0
002080,中材科技,40.5,41.84,37.86,38.69,41.22,-6.14,2579961928.0
002102,ST能特,3.42,3.43,3.36,3.36,3.42,-1.75,88152657.0
002142,宁波银行,31.71,32.8,31.69,32.53,31.7,2.62,1737886723.0
002156,通富微电,47.33,47.84,46.21,47.72,49.05,-2.71,4031416301.0
002179,中航光电,34.86,35.28,34.71,34.83,35.01,-0.51,625104017.0
002185,华天科技,13.86,14.05,13.5,13.91,14.29,-2.66,2733347730.0
002202,金风科技,25.53,25.94,24.56,24.82,27.28,-9.02,8820903598.0
002230,科大讯飞,56.15,56.94,55.66,55.75,56.93,-2.07,2827155392.0
002241,歌尔股份,26.51,26.7,26.31,26.44,26.66,-0.83,1425528511.0
002281,光迅科技,68.5,69.19,65.92,66.33,69.7,-4.84,1934644955.0
002311,海大集团,53.66,55.05,53.43,54.45,53.67,1.45,756575916.0
002352,顺丰控股,38.45,39.56,38.35,39.22,38.47,1.95,2137757102.0
002353,杰瑞股份,91.93,92.0,83.95,87.0,93.28,-6.73,2864039329.0
002371,北方华创,463.0,472.5,455.49,470.12,470.6,-0.1,3566880624.0
002379,宏桥控股,29.59,29.99,28.68,29.4,29.95,-1.84,413178520.0
002384,东山精密,71.8,74.36,67.18,73.4,72.94,0.63,5815136301.0
002409,雅克科技,86.86,89.49,85.21,88.64,89.29,-0.73,903149624.0
002415,海康威视,31.6,32.66,31.56,32.5,31.93,1.79,2991347050.0
002428,云南锗业,34.8,35.3,33.63,34.21,35.34,-3.2,918227438.0
002460,赣锋锂业,65.0,65.48,62.5,62.91,67.15,-6.31,3145729036.0
002463,沪电股份,65.5,67.3,64.98,65.97,66.35,-0.57,2860746511.0
002466,天齐锂业,51.79,51.79,49.18,49.44,52.75,-6.27,2888608087.0
002475,立讯精密,51.5,52.58,51.42,51.7,51.9,-0.39,3948087323.0
002484,江海股份,28.5,28.79,27.65,28.15,28.86,-2.46,605059602.0
002493,荣盛石化,13.98,14.2,13.66,13.79,14.05,-1.85,801047460.0
002565,顺灏股份,17.1,17.63,16.65,17.14,17.87,-4.09,2814422080.0
002594,比亚迪,88.5,91.23,88.33,90.11,89.14,1.09,3184480193.0
002600,领益智造,14.9,15.03,14.73,14.75,15.05,-1.99,940237771.0
002602,世纪华通,19.3,19.8,19.11,19.42,19.53,-0.56,2183458313.0
002648,卫星化学,22.67,23.27,21.92,22.2,22.67,-2.07,1288833088.0
002653,海思科,47.07,47.81,46.6,47.36,47.07,0.62,119046540.0
002709,天赐材料,40.09,40.45,39.15,39.35,40.35,-2.48,1326335592.0
002714,牧原股份,46.84,47.49,46.4,46.73,46.86,-0.28,1951278349.0
002736,国信证券,12.45,12.58,12.38,12.55,12.45,0.8,367046580.0
002816,*ST和科,25.4,25.41,24.8,25.0,25.41,-1.61,54083104.0
002837,英维克,104.01,106.8,98.18,99.27,106.31,-6.62,5053506363.0
002851,麦格米特,120.51,122.39,115.7,117.6,122.49,-3.99,1803435533.0
002916,深南电路,225.45,229.5,223.69,225.25,230.0,-2.07,1154570575.0
002938,鹏鼎控股,60.81,61.3,57.27,58.02,61.74,-6.03,2219953869.0
003816,中国广核,3.92,3.95,3.9,3.92,3.92,0.0,622139015.0
159516,半导体设备ETF国泰,1.761,1.815,1.734,1.796,1.799,-0.17,1501241425
159558,半导体设备ETF易方达,2.057,2.126,2.034,2.106,2.105,0.05,199073286
300014,亿纬锂能,63.21,63.4,61.01,61.58,63.95,-3.71,2589037840.0
300015,爱尔眼科,11.25,11.64,11.22,11.51,11.23,2.49,1957323780.0
300024,机器人,17.25,17.3,17.06,17.11,17.3,-1.1,311058204.0
300033,同花顺,355.41,358.49,349.1,353.18,359.49,-1.76,3064319646.0
300054,鼎龙股份,43.08,43.78,41.91,43.43,43.75,-0.73,712252498.0
300059,东方财富,22.75,23.13,22.71,22.93,22.89,0.17,6234975616.0
300124,汇川技术,75.58,75.66,73.75,74.53,75.57,-1.38,1692550263.0
300136,信维通信,76.0,80.25,75.55,77.82,78.85,-1.31,8416983982.0
300152,*ST动力,2.14,2.59,2.13,2.59,2.16,19.91,246379948.0
300223,北京君正,127.45,129.74,125.0,128.33,132.15,-2.89,2295283066.0
300274,阳光电源,151.5,152.0,144.8,146.0,152.27,-4.12,8123434028.0
300285,国瓷材料,30.62,30.95,29.91,30.71,31.02,-1.0,598191413.0
300308,中际旭创,561.01,577.75,556.01,561.99,560.0,0.36,18014061308.0
300394,天孚通信,253.33,261.44,244.0,251.9,266.66,-5.54,10483390859.0
300408,三环集团,52.02,52.11,50.68,51.6,53.0,-2.64,1846535519.0
300433,蓝思科技,36.51,36.51,35.13,35.44,36.96,-4.11,2487916252.0
300442,润泽科技,78.29,80.25,75.75,76.5,82.18,-6.91,4376831488.0
300475,香农芯创,139.64,142.24,137.0,139.9,144.53,-3.2,2894461115.0
300476,胜宏科技,252.51,255.6,250.0,253.14,256.5,-1.31,4089786700.0
300498,温氏股份,15.97,16.2,15.89,15.95,16.02,-0.44,763477152.0
300502,新易盛,391.0,399.9,381.1,383.0,399.2,-4.06,14165853853.0
300555,ST路通,14.24,14.47,14.11,14.3,14.46,-1.11,44549071.0
300567,精测电子,128.66,132.32,123.87,130.54,130.15,0.3,1611186938.0
300594,ST朗进,26.3,26.88,25.45,25.73,26.38,-2.46,112376771.0
300604,长川科技,127.0,129.5,124.01,128.25,129.64,-1.07,2432567461.0
300620,光库科技,169.0,172.72,160.68,160.69,177.48,-9.46,3339014014.0
300661,圣邦股份,68.63,70.89,68.35,70.25,69.73,0.75,972151956.0
300750,宁德时代,365.77,366.75,356.02,362.94,365.03,-0.57,10268243283.0
300751,迈为股份,302.0,313.99,287.0,294.21,328.6,-10.47,5075297252.0
300757,罗博特科,406.0,411.19,375.84,382.6,419.58,-8.81,4318924737.0
300760,迈瑞医疗,191.96,193.5,191.25,192.1,192.66,-0.29,1093047725.0
