排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,高带宽内存,BK1152,2441.77,176.07,7.77,2162346112000,7.09,28,0,中巨芯-U,20.01
2,中芯概念,BK0935,2561.89,163.49,6.82,4645282560000,4.63,65,1,江化微,10.02
3,MLCC,BK0890,4934.9,311.63,6.74,991977104000,8.4,33,0,博杰股份,10.0
4,存储芯片,BK1137,2773.56,164.82,6.32,11662498304000,6.35,127,3,博杰股份,10.0
5,光刻机,BK0884,4623.08,260.37,5.97,1433921296000,5.17,38,1,沃格光电,10.0
6,复合集流体,BK1113,1751.35,98.34,5.95,449700992000,4.49,28,1,沃格光电,10.0
7,昨日炸板,BK1631,536.9,29.47,5.81,562230608000,6.76,14,3,博迁新材,10.0
8,氦气概念,BK0949,2909.53,155.92,5.66,314298080000,4.92,16,1,和远气体,10.0
9,先进封装,BK1101,3243.68,173.11,5.64,3076194144000,7.9,59,0,中京电子,10.0
10,昨日首板,BK1630,5265.63,278.26,5.58,3682936096000,8.41,87,11,凯撒文化,10.16
11,培育钻石,BK1023,2671.37,138.68,5.48,260173079000,3.51,18,0,黄河旋风,10.0
12,光刻胶,BK1753,1050.03,54.01,5.42,807402352000,5.33,58,0,江化微,10.02
13,PCB,BK0877,3703.2,189.44,5.39,5320489216000,5.73,155,8,中京电子,10.0
14,昨日涨停_含一字,BK1050,120850.9,6179.84,5.39,4233308288000,10.55,122,18,凯撒文化,10.16
15,玻璃基板,BK1175,2467.76,126.01,5.38,1371313168000,6.22,45,2,沃格光电,10.0
16,百元股,BK1059,891.01,45.01,5.32,22950264832000,4.61,170,26,金海通,10.0
17,昨日涨停,BK0815,160367.42,7952.22,5.22,4198854736000,14.02,117,18,凯撒文化,10.16
18,基金重仓,BK0536,15362.98,738.27,5.05,8442815488000,5.53,53,9,金海通,10.0
19,昨日连板_含一字,BK1051,43927.73,2107.82,5.04,169431118000,22.59,17,2,欣天科技,19.97
20,科技风格,BK1713,918.53,43.77,5.0,21328663808000,3.21,86,12,长飞光纤,10.0
