代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.09,11.23,11.08,11.15,11.08,0.63,1025538833.0
000010,*ST美丽,3.99,4.0,3.74,3.8,3.88,-2.06,172639246.0
000021,深科技,26.86,27.21,26.4,26.67,25.79,3.41,1962714615.0
000063,中兴通讯,33.06,33.16,32.71,32.99,32.44,1.7,1596884809.0
000100,TCL科技,4.33,4.34,4.27,4.32,4.27,1.17,1298582681.0
000166,申万宏源,4.74,4.77,4.71,4.74,4.68,1.28,313457827.0
000301,东方盛虹,10.8,10.95,10.66,10.89,10.65,2.25,243800727.0
000333,美的集团,76.5,77.4,76.34,76.84,76.35,0.64,2100652578.0
000338,潍柴动力,25.0,25.49,24.8,25.3,24.24,4.37,3035964526.0
000408,藏格矿业,81.8,82.85,81.0,82.18,79.27,3.67,1469689493.0
000425,徐工机械,10.31,10.55,10.25,10.52,10.08,4.37,1089181979.0
000538,云南白药,55.73,56.08,55.31,55.57,54.86,1.29,517764123.0
000568,泸州老窖,105.81,107.3,104.0,106.26,104.68,1.51,706393522.0
000617,中油资本,10.1,10.26,9.86,9.89,10.2,-3.04,2443433480.0
000630,铜陵有色,6.01,6.07,5.89,5.98,5.81,2.93,1538160651.0
000636,风华高科,19.39,19.61,19.23,19.52,18.93,3.12,700466077.0
000651,格力电器,38.07,38.13,37.83,38.02,37.82,0.53,732243270.0
000657,中钨高新,48.73,49.33,48.03,48.87,47.71,2.43,2331829789.0
000725,京东方Ａ,4.01,4.06,3.97,4.01,3.91,2.56,2340737070.0
000776,广发证券,18.31,18.58,18.17,18.43,17.96,2.62,758698271.0
000792,盐湖股份,37.15,37.45,36.17,36.23,37.0,-2.08,3360230556.0
000807,云铝股份,31.46,32.1,31.15,31.82,31.0,2.65,2025204987.0
000838,*ST发展,2.2,2.2,2.15,2.19,2.14,2.34,44752858.0
000858,五 粮 液,103.97,105.18,103.39,104.39,103.27,1.08,1279526789.0
000895,双汇发展,28.4,28.63,28.0,28.1,28.4,-1.06,320364671.0
000938,紫光股份,25.5,25.96,25.13,25.29,24.9,1.57,2030277565.0
000958,电投产融,6.33,6.34,6.24,6.27,6.26,0.16,159323272.0
000977,浪潮信息,57.43,58.86,57.12,58.48,56.08,4.28,2695862175.0
000988,华工科技,106.61,106.8,103.19,104.74,103.5,1.2,5419923283.0
001280,中国铀业,82.0,82.69,81.2,81.54,80.71,1.03,609464023.0
001289,龙源电力,16.81,16.99,16.1,16.19,16.68,-2.94,269955803.0
001309,德明利,417.67,417.67,364.46,371.98,380.1,-2.14,11826932922.0
001389,广合科技,119.5,124.0,118.0,120.35,116.33,3.46,1193640279.0
002001,新 和 成,34.65,35.0,34.2,34.34,34.55,-0.61,1314984851.0
002008,大族激光,63.36,64.5,62.07,64.1,61.28,4.6,1973309215.0
002027,分众传媒,6.64,6.65,6.53,6.6,6.55,0.76,559465478.0
