排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,诊断服务,BK1602,6229.07,333.48,5.66,53097965000,6.8,5,0,兰卫医学,19.96
2,医疗研发外包,BK1600,9617.79,491.81,5.39,999687920000,9.64,24,5,博济医药,20.02
3,医疗服务,BK0727,1566.42,58.86,3.9,1275166016000,5.56,41,12,澳洋健康,10.13
4,其他数字媒体,BK1295,1047.28,38.41,3.81,11973304000,22.33,1,1,风语筑,10.02
5,其他生物制品,BK1596,8429.98,228.12,2.78,678163488000,3.74,34,5,近岸蛋白,20.01
6,卫浴电器,BK1452,1328.98,32.94,2.54,14708731000,1.79,1,2,万和电气,10.06
7,生物制品,BK1044,1047.76,22.0,2.14,933577904000,2.63,51,6,近岸蛋白,20.01
8,中药Ⅲ,BK1608,1389.29,22.62,1.66,792320192000,3.99,50,16,佛慈制药,10.0
9,中药Ⅱ,BK1040,1389.29,22.62,1.66,792320192000,3.99,50,16,佛慈制药,10.0
10,医院,BK1601,6726.83,108.03,1.63,199761300000,3.57,10,5,澳洋健康,10.13
11,原料药,BK1595,3913.18,61.43,1.59,359615808000,4.0,27,16,新赣江,29.6
12,火力发电,BK1377,2544.82,39.13,1.56,1079525056000,2.65,18,13,华电能源,10.03
13,医药生物,BK1216,4825.06,71.58,1.51,7143383296000,4.01,352,140,澳洋健康,10.13
14,房屋建设Ⅲ,BK1470,1854.75,26.29,1.44,252708981000,1.22,3,5,宁波建工,5.82
15,房屋建设Ⅱ,BK1246,1854.75,26.29,1.44,252708981000,1.22,3,5,宁波建工,5.82
16,化学制药,BK0465,37600.45,523.18,1.41,2519228560000,4.49,111,39,誉衡药业,10.1
17,化学制剂,BK1594,4037.24,53.24,1.34,2159612752000,4.62,84,23,誉衡药业,10.1
18,医药流通,BK1607,2173.08,23.36,1.09,233772343000,4.09,14,9,药易购,19.98
19,其他养殖,BK1510,791.69,8.26,1.05,8540597000,1.52,1,1,天山生物,3.54
20,国有大型银行Ⅲ,BK1611,3122.64,32.28,1.04,10823055616000,0.17,6,0,中国银行,2.06
21,大众出版,BK1289,1660.6,16.96,1.03,123124666000,1.86,8,10,出版传媒,9.95
22,体外诊断,BK1603,3428.94,34.74,1.02,289509152000,2.14,30,10,圣湘生物,9.29
23,血液制品,BK1597,4348.86,43.97,1.02,85824776000,1.11,5,0,派林生物,2.29
24,通信工程及服务,BK1588,2816.39,25.78,0.92,93572625000,6.35,8,11,立昂技术,18.31
25,其他专业服务,BK1567,1097.41,9.78,0.9,14807509000,2.14,2,1,国义招标,4.08
26,乳品,BK1585,2311.55,20.56,0.9,257848069000,2.79,10,9,皇氏集团,10.0
27,水力发电,BK1380,4014.04,33.52,0.84,1233550832000,0.7,5,6,梅雁吉祥,9.47
28,大气治理,BK1388,3055.87,24.18,0.8,17164742000,2.54,3,4,ST雪浪,7.64
29,疫苗,BK1598,4050.68,30.22,0.75,169589640000,2.58,12,1,康希诺,2.68
30,医疗耗材,BK1604,4447.88,29.36,0.66,432512496000,2.66,33,19,力诺药包,6.95
31,电信运营商,BK1587,1021.24,6.59,0.65,2807186080000,0.26,1,1,中国电信,2.06
32,水产养殖,BK1514,641.4,4.12,0.65,11791412000,3.26,2,2,大湖股份,2.37
33,氟化工,BK1424,14346.73,88.77,0.62,326892064000,5.12,6,3,多氟多,4.2
34,果蔬加工,BK1503,3090.64,18.87,0.61,43286109000,2.65,3,2,中基健康,10.09
35,其他酒类,BK1578,1505.42,8.83,0.59,62830818000,1.82,3,6,会稽山,10.03
36,医药商业,BK1042,1168.56,6.81,0.59,318302624000,4.0,16,14,药易购,19.98
37,其他能源发电,BK1378,1490.42,8.6,0.58,11208238000,1.1,1,1,顺发恒能,1.99
38,医疗器械,BK1041,943.33,5.22,0.56,1304788000000,2.67,83,53,超研股份,10.99
39,饮料乳品,BK1282,2346.8,12.94,0.55,449509600000,2.51,13,13,皇氏集团,10.0
40,肉制品,BK1580,2534.68,13.64,0.54,114179307000,2.77,4,3,得利斯,4.27
41,出版,BK1218,1867.85,9.92,0.53,241391622000,1.37,9,14,出版传媒,9.95
42,电工仪器仪表,BK1308,2545.64,10.45,0.41,85874005000,2.04,4,10,煜邦电力,5.86
43,电力,BK0428,19917.84,76.91,0.39,4029063872000,1.87,43,60,金开新能,10.0
44,其他医疗服务,BK1599,4477.84,15.92,0.36,22618827000,5.46,2,2,诺禾致源,3.06
45,证券Ⅲ,BK1366,140768.12,411.67,0.29,3596990800000,1.05,28,18,财通证券,7.29
46,证券Ⅱ,BK0473,140768.12,411.67,0.29,3596990800000,1.05,28,18,财通证券,7.29
