代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.05,11.11,10.96,10.99,11.05,-0.54,1074648532.65
000021,深科技,34.69,35.19,32.88,33.66,34.34,-1.98,5388094177.34
000063,中兴通讯,37.64,38.29,36.58,36.71,37.56,-2.26,5466586802.89
000100,TCL科技,4.31,4.33,4.17,4.18,4.28,-2.34,2863652224.22
000166,申万宏源,4.66,4.67,4.52,4.54,4.67,-2.78,602172956.57
000301,东方盛虹,13.12,13.28,12.96,13.02,13.06,-0.31,406414027.73
000333,美的集团,81.45,83.3,80.75,82.57,81.81,0.93,3525964211.58
000338,潍柴动力,34.23,35.64,33.8,34.77,34.2,1.67,3793084838.4
000408,藏格矿业,87.01,87.65,83.49,83.71,87.68,-4.53,1788886630.61
000425,徐工机械,10.25,10.45,10.13,10.21,10.25,-0.39,924503538.85
000538,云南白药,51.4,51.5,50.8,50.9,51.5,-1.17,406401355.06
000568,泸州老窖,92.8,93.2,90.75,91.0,94.35,-3.55,1252907211.48
000617,中油资本,8.89,8.93,8.76,8.82,8.93,-1.23,969741426.66
000630,铜陵有色,6.64,6.64,6.2,6.22,6.69,-7.03,2760060253.21
000636,风华高科,28.3,28.7,26.7,27.0,28.21,-4.29,1940004253.01
000651,格力电器,40.09,40.68,39.92,40.28,40.22,0.15,1981438232.85
000657,中钨高新,58.54,59.12,56.0,56.46,59.05,-4.39,3871933110.71
000725,京东方Ａ,4.22,4.24,4.12,4.14,4.22,-1.9,3418420929.8
000776,广发证券,20.4,20.45,19.76,19.94,20.35,-2.01,846777066.81
000792,盐湖股份,34.75,34.88,33.61,33.89,34.83,-2.7,3698542887.7
000807,云铝股份,31.28,31.29,29.51,29.75,31.58,-5.79,2443506455.6
000838,*ST发展,2.04,2.15,1.96,1.97,2.06,-4.37,137030124.0
000858,五 粮 液,88.0,88.08,86.62,86.87,88.99,-2.38,3145651221.47
000895,双汇发展,26.61,26.88,26.41,26.58,26.81,-0.86,246512495.3
000938,紫光股份,32.3,33.96,31.66,31.91,32.14,-0.72,8967377277.91
000958,电投产融,6.11,6.12,5.95,5.98,6.11,-2.13,269201508.46
000977,浪潮信息,71.6,72.72,69.84,70.21,71.6,-1.94,5615728193.23
000988,华工科技,138.1,142.98,130.26,133.98,137.4,-2.49,12078422226.61
001280,中国铀业,80.1,80.37,77.89,78.37,80.85,-3.07,931695353.08
001289,龙源电力,17.47,17.59,17.06,17.27,17.71,-2.48,177811366.87
001309,德明利,722.01,759.99,697.62,712.06,721.65,-1.33,15439481232.08
001389,广合科技,186.81,188.8,176.9,180.68,186.0,-2.86,1349460845.44
002001,新 和 成,33.21,33.49,32.42,32.92,32.95,-0.09,878251020.5
002008,大族激光,149.24,151.1,138.71,143.3,149.23,-3.97,7811749165.69
002027,分众传媒,5.93,5.98,5.89,5.92,5.92,0.0,612709420.85
002028,思源电气,202.74,202.8,188.0,190.0,202.8,-6.31,3421927610.42
002049,紫光国微,79.01,80.48,76.68,77.27,78.8,-1.94,2992488334.94
002050,三花智控,49.28,53.77,49.25,52.06,49.43,5.32,14956474240.69
002080,中材科技,68.79,70.1,64.04,64.78,68.79,-5.83,4209114945.72
002142,宁波银行,31.8,31.9,31.5,31.84,31.92,-0.25,667579570.46
002156,通富微电,58.0,60.12,55.24,57.02,57.4,-0.66,9163755331.75
002179,中航光电,40.37,41.2,39.1,39.46,40.38,-2.28,1920295725.46
002185,华天科技,14.28,14.77,13.89,14.3,14.26,0.28,3661676013.73
002202,金风科技,25.9,26.35,24.83,25.09,26.03,-3.61,4393904462.03
002230,科大讯飞,47.68,48.54,47.04,47.14,47.68,-1.13,2514352169.02
002241,歌尔股份,25.46,25.95,25.15,25.33,25.33,0.0,3352754825.66
002281,光迅科技,200.0,203.79,183.5,196.49,203.8,-3.59,17523665264.62
002311,海大集团,47.17,48.25,46.22,47.6,47.62,-0.04,599981467.77
002352,顺丰控股,36.18,36.21,35.75,35.85,36.23,-1.05,775454932.88
002353,杰瑞股份,141.16,144.76,136.8,137.86,138.67,-0.58,2319521365.47
002371,北方华创,569.8,620.84,555.0,592.0,564.4,4.89,13839689388.25
002379,宏桥控股,22.17,22.17,20.9,21.13,22.33,-5.37,794687144.04
002384,东山精密,212.86,215.63,196.12,203.35,214.89,-5.37,20908499158.32
002409,雅克科技,108.97,114.8,106.14,107.46,106.9,0.52,4197943572.34
002415,海康威视,33.63,34.08,33.02,33.12,33.45,-0.99,2073595063.09
002428,云南锗业,96.02,97.28,88.86,90.33,97.2,-7.07,10876663256.73
002460,赣锋锂业,79.0,80.45,78.0,78.06,79.98,-2.4,4404219551.73
002463,沪电股份,106.9,108.0,101.8,102.99,107.02,-3.77,6536410918.51
002466,天齐锂业,71.06,71.42,68.86,69.11,70.69,-2.24,4901104488.91
002475,立讯精密,76.47,76.8,72.61,74.0,75.4,-1.86,14751129625.82
002484,江海股份,46.5,49.55,45.4,48.66,45.9,6.01,3109906533.11
002493,荣盛石化,13.15,13.37,12.89,13.03,13.05,-0.15,688317912.78
002594,比亚迪,98.0,98.03,96.26,96.3,98.73,-2.46,4507893857.51
002600,领益智造,16.4,17.88,16.33,16.94,16.4,3.29,10006626683.29
002602,世纪华通,14.42,14.96,14.17,14.9,14.4,3.47,2598437353.08
002648,卫星化学,27.12,28.85,27.01,28.08,27.08,3.69,2086297623.2
002653,海思科,52.06,53.65,51.71,52.68,52.35,0.63,206541876.28
002709,天赐材料,55.89,58.8,55.89,57.54,55.51,3.66,7783295339.65
002714,牧原股份,42.67,43.13,41.7,42.5,42.63,-0.3,1918878881.02
002736,国信证券,10.6,10.61,10.3,10.35,10.61,-2.45,412120306.36
002816,*ST和科,25.52,25.94,25.29,25.81,25.18,2.5,82824428.65
002837,英维克,104.0,105.0,99.63,100.49,102.2,-1.67,4454610604.41
002851,麦格米特,134.88,134.96,126.49,128.13,133.15,-3.77,3223614586.05
002916,深南电路,331.36,339.39,318.3,323.25,331.36,-2.45,3205800832.34
002938,鹏鼎控股,85.76,88.5,82.5,85.91,84.17,2.07,3292970663.98
003816,中国广核,4.75,4.82,4.68,4.78,4.76,0.42,699554302.87
159516,半导体设备ETF国泰,1.144,1.25,1.11,1.194,1.142,4.55,4056905863.338
159558,半导体设备ETF易方达,2.684,2.934,2.605,2.805,2.681,4.63,799020606.152
300014,亿纬锂能,65.3,67.73,64.51,65.78,65.3,0.74,4974522338.0
300015,爱尔眼科,10.74,10.8,10.49,10.58,10.78,-1.86,858642928.0
300033,同花顺,238.0,241.62,230.1,231.45,237.0,-2.34,3935203749.0
300054,鼎龙股份,70.59,73.58,68.9,69.68,69.48,0.29,3593030448.0
300059,东方财富,20.17,20.33,19.67,19.73,20.18,-2.23,7371275659.0
300124,汇川技术,74.49,79.88,74.49,77.32,74.42,3.9,5585106676.0
300136,信维通信,103.8,104.77,97.32,99.61,102.51,-2.83,11335826846.0
300223,北京君正,142.0,144.0,134.4,136.4,141.88,-3.86,4796356257.0
300274,阳光电源,136.0,155.99,131.02,152.95,135.03,13.27,25268870998.0
300285,国瓷材料,41.13,41.88,38.92,39.3,41.12,-4.43,2745772981.0
300308,中际旭创,1068.99,1099.87,1034.0,1049.87,1078.0,-2.61,29275322893.0
300394,天孚通信,401.0,414.08,381.91,399.99,392.0,2.04,26926522821.0
300408,三环集团,88.51,90.28,84.85,85.7,88.39,-3.04,2886412956.0
300433,蓝思科技,34.0,35.0,33.16,34.21,32.31,5.88,8942871966.0
300442,润泽科技,102.07,110.98,100.62,102.46,99.67,2.8,13359593135.0
300475,香农芯创,200.1,202.28,186.9,190.4,200.5,-5.04,9738998687.0
300476,胜宏科技,354.83,361.9,336.2,340.22,354.83,-4.12,18474388545.0
300498,温氏股份,15.08,15.27,14.76,15.08,15.08,0.0,775543994.0
300502,新易盛,617.0,629.68,586.28,610.05,617.9,-1.27,21683301958.0
300555,ST路通,14.23,14.43,14.01,14.1,14.22,-0.84,24308221.0
300567,精测电子,159.76,175.6,152.0,175.0,159.0,10.06,2620203167.0
300604,长川科技,213.04,219.31,194.98,209.5,208.87,0.3,8974817236.0
300620,光库科技,292.08,298.0,260.0,272.02,286.63,-5.1,6651017315.0
300661,圣邦股份,106.04,113.9,105.61,107.9,105.74,2.04,3772944321.0
300666,江丰电子,181.67,197.99,181.11,189.86,180.0,5.48,3881658925.0
300750,宁德时代,428.08,431.5,421.0,423.6,427.0,-0.8,12638150861.0
300751,迈为股份,265.2,267.9,248.16,260.14,272.91,-4.68,3606476718.0
300757,罗博特科,605.0,620.0,580.79,589.98,589.0,0.17,5457992814.0
300760,迈瑞医疗,161.11,163.1,160.07,160.37,161.24,-0.54,1132546314.0
300857,协创数据,286.0,293.0,270.4,274.01,288.03,-4.87,7559353787.0
300999,金龙鱼,27.87,27.95,27.52,27.58,27.93,-1.25,270084884.0
301165,锐捷网络,100.04,103.86,94.7,95.48,97.62,-2.19,1367714922.0
301200,大族数控,220.0,228.0,209.0,221.95,218.39,1.63,1504318724.0
301217,铜冠铜箔,84.66,88.89,80.1,83.2,85.88,-3.12,3293137137.0
301308,江波龙,596.98,608.0,565.0,590.52,599.0,-1.42,13800412205.0
301377,鼎泰高科,228.21,250.99,226.62,247.69,226.0,9.6,2108228421.0
301511,德福科技,95.12,95.5,89.15,91.71,93.88,-2.31,3531929065.0
